year,UNITID,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,XAPPLCN,APPLCN,XAPPLCNM,APPLCNM,XAPPLCNW,APPLCNW,XADMSSN,ADMSSN,XADMSSNM,ADMSSNM,XADMSSNW,ADMSSNW,XENRLT,ENRLT,XENRLM,ENRLM,XENRLW,ENRLW,XENRLFT,ENRLFT,XENRLFTM,ENRLFTM,XENRLFTW,ENRLFTW,XENRLPT,ENRLPT,XENRLPTM,ENRLPTM,XENRLPTW,ENRLPTW,XSATNUM,SATNUM,XSATPCT,SATPCT,XACTNUM,ACTNUM,XACTPCT,ACTPCT,XSATVR25,SATVR25,XSATVR75,SATVR75,XSATMT25,SATMT25,XSATMT75,SATMT75,XACTCM25,ACTCM25,XACTCM75,ACTCM75,XACTEN25,ACTEN25,XACTEN75,ACTEN75,XACTMT25,ACTMT25,XACTMT75,ACTMT75 ,ADMCON10,ADMCON11,ADMCON12,XAPPLCNAN,APPLCNAN,XAPPLCNUN,APPLCNUN,XADMSSNAN,ADMSSNAN,XADMSSNUN,ADMSSNUN,XENRLAN,ENRLAN,XENRLUN,ENRLUN,XENRLFTAN,ENRLFTAN,XENRLFTUN,ENRLFTUN,XENRLPTAN,ENRLPTAN,XENRLPTUN,ENRLPTUN,XSATVR50,SATVR50,XSATMT50,SATMT50,XACTCM50,ACTCM50,XACTEN50,ACTEN50,XACTMT50,ACTMT50,ACTMT75   
2022,217925,1,3,3,3,3,3,1,1,5,R,506,R,234,R,272,R,244,R,122,R,122,R,179,R,87,R,92,R,162,R,82,R,80,R,17,R,5,R,12,R,65,R,42,R,44,R,28,R,500,R,620,R,490,R,575,R,16,R,25,R,20,R,25,R,16,R,,3,1,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,560,R,530,R,20,R,23,R,19,19
2022,221999,1,5,1,1,1,3,5,1,3,R,46377,R,20388,R,25989,R,3093,R,1411,R,1682,R,1619,R,739,R,880,R,1617,R,739,R,878,R,2,R,0,R,2,R,468,R,29,R,519,R,32,R,730,R,770,R,760,R,800,R,34,R,35,R,35,R,36,R,32,R,,5,1,5,R,0,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,750,R,780,R,35,R,35,R,34,35
2022,223232,1,5,1,5,5,5,5,1,3,R,40753,R,15404,R,25320,R,18699,R,8006,R,10691,R,3296,R,1370,R,1926,R,3286,R,1365,R,1921,R,10,R,5,R,5,R,920,R,28,R,750,R,23,R,620,R,700,R,610,R,710,R,28,R,33,R,27,R,35,R,26,R,,5,1,5,A,,R,29,A,,R,2,A,,R,0,A,,R,0,A,,R,0,R,660,R,660,R,30,R,32,R,28,31
2022,227757,5,5,1,5,1,5,5,1,3,R,31443,R,15807,R,15636,R,2730,R,1354,R,1376,R,1203,R,604,R,599,R,1203,R,604,R,599,A,,A,,A,,R,635,R,53,R,281,R,23,R,730,R,770,R,760,R,800,R,34,R,36,R,35,R,36,R,33,R,,5,1,5,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,A,,R,750,R,790,R,35,R,35,R,35,36
2022,228246,1,5,1,1,1,5,5,1,3,R,16150,R,7542,R,8608,R,8439,R,3764,R,4675,R,1639,R,740,R,899,R,1636,R,740,R,896,R,3,R,0,R,3,R,272,R,17,R,342,R,21,R,680,R,740,R,690,R,770,R,31,R,34,R,31,R,35,R,28,R,,5,1,5,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,710,R,740,R,32,R,34,R,30,33
2022,228723,1,1,1,5,3,3,1,1,3,R,43422,R,22007,R,21415,R,27203,R,14043,R,13160,R,12490,R,6718,R,5772,R,11382,R,6115,R,5267,R,1108,R,603,R,505,R,9745,R,78,R,2750,R,22,R,570,R,680,R,580,R,710,R,25,R,31,R,23,R,33,R,24,R,,5,1,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,630,R,640,R,28,R,28,R,27,30
2022,228778,5,5,1,1,5,5,5,1,3,R,60055,R,28507,R,31260,R,18830,R,7598,R,11172,R,9109,R,3617,R,5482,R,8979,R,3566,R,5403,R,130,R,51,R,79,R,5720,R,63,R,1983,R,22,R,620,R,730,R,610,R,770,R,26,R,33,R,25,R,35,R,25,R,,5,5,3,A,,R,288,A,,R,60,A,,R,10,A,,R,10,A,,R,0,R,680,R,690,R,30,R,32,R,28,33
2022,228875,1,5,1,1,1,1,5,1,3,R,16197,R,6260,R,9937,R,9087,R,3075,R,6012,R,2491,R,855,R,1636,R,2484,R,854,R,1630,R,7,R,1,R,6,R,458,R,18,R,505,R,20,R,580,R,680,R,560,R,680,R,26,R,31,R,25,R,34,R,25,R,,5,1,5,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,630,R,630,R,29,R,30,R,27,30
2022,231624,1,5,1,1,1,3,5,5,3,R,18087,R,6841,R,11246,R,6059,R,2661,R,3398,R,1642,R,725,R,917,R,1642,R,725,R,917,Z,0,Z,0,Z,0,R,860,R,52,R,300,R,18,R,695,R,750,R,680,R,770,R,32,R,34,R,34,R,35,R,28,R,,5,1,5,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,730,R,730,R,33,R,35,R,31,34
2022,234076,5,5,1,1,1,3,5,5,3,R,50926,R,23195,R,27731,R,9503,R,4116,R,5387,R,4022,R,1735,R,2287,R,4021,R,1734,R,2287,R,1,R,1,R,0,R,2001,R,50,R,674,R,17,R,690,R,750,R,710,R,790,R,32,R,34,R,34,R,35,R,30,R,,5,1,5,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,730,R,760,R,33,R,35,R,32,34
2022,236948,1,3,1,1,3,3,3,1,3,R,52488,R,22714,R,29774,R,24942,R,9469,R,15473,R,7386,R,3030,R,4356,R,7311,R,3000,R,4311,R,75,R,30,R,45,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,5,1,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,A,,A,,A,,A,,
2022,239105,1,5,1,5,5,3,5,1,3,R,15883,R,6908,R,8975,R,13851,R,5943,R,7908,R,1983,R,914,R,1069,R,1977,R,911,R,1066,R,6,R,3,R,3,R,334,R,17,R,584,R,30,R,590,R,670,R,580,R,690,R,26,R,31,R,25,R,33,R,24,R,,5,5,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,640,R,630,R,28,R,29,R,27,29
2022,240444,1,5,1,1,1,3,5,1,3,R,60214,R,29555,R,30659,R,29539,R,13386,R,16153,R,8628,R,3918,R,4710,R,8605,R,3904,R,4701,R,23,R,14,R,9,R,1457,R,17,R,3440,R,40,R,650,R,730,R,690,R,780,R,26,R,32,R,25,R,33,R,25,R,,5,1,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,690,R,740,R,29,R,29,R,28,31
2022,243744,1,5,1,5,1,5,5,5,3,R,56378,R,28379,R,27999,R,2075,R,948,R,1127,R,1736,R,794,R,942,R,1736,R,794,R,942,A,,A,,A,,R,855,R,49,R,405,R,23,R,730,R,780,R,770,R,800,R,33,R,35,R,35,R,36,R,32,R,,5,1,5,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,A,,R,760,R,790,R,35,R,35,R,35,36
2022,243780,3,5,1,5,5,5,1,1,3,R,68582,R,42068,R,26514,R,36146,R,19147,R,16999,R,9447,R,5229,R,4218,R,9364,R,5210,R,4154,R,83,R,19,R,64,R,6319,R,67,R,2702,R,29,R,600,R,710,R,600,R,760,R,27,R,34,R,25,R,35,R,26,R,,5,1,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,R,650,R,680,R,31,R,31,R,30,34
2022,445188,1,3,1,1,3,3,3,1,3,R,29920,R,14380,R,15540,R,26766,R,12697,R,14069,R,2392,R,1331,R,1061,R,2370,R,1320,R,1050,R,22,R,11,R,11,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,5,1,3,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,R,0,A,,A,,A,,A,,A,,
2021,100858,1,2,1,1,2,3,2,1,3,R,27619,R,11598,R,16021,R,19660,R,8015,R,11645,R,5311,R,2423,R,2888,R,5254,R,2384,R,2870,R,57,R,39,R,18,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,110404,2,2,1,1,1,3,1,1,3,R,13026,R,9059,R,3967,R,510,R,260,R,250,R,270,R,149,R,121,R,270,R,149,R,121,A,,A,,A,,R,0,R,0,R,0,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,110635,1,3,1,3,5,3,3,1,3,R,112843,R,53561,R,59282,R,16295,R,6325,R,9970,R,6931,R,2956,R,3975,R,6892,R,2941,R,3951,R,39,R,15,R,24,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,110644,1,3,1,1,3,3,3,1,3,R,87120,R,40703,R,46417,R,42475,R,18118,R,24357,R,7482,R,3071,R,4411,R,7382,R,3018,R,4364,R,100,R,53,R,47,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,110653,1,2,1,1,3,3,3,1,3,R,107950,R,50928,R,57022,R,31110,R,13432,R,17678,R,6489,R,2603,R,3886,R,6473,R,2596,R,3877,R,16,R,7,R,9,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,110662,1,3,1,1,3,2,3,2,3,R,139489,R,64199,R,75290,R,15028,R,6207,R,8821,R,6584,R,2432,R,4152,R,6567,R,2427,R,4140,R,17,R,5,R,12,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,110671,1,3,1,1,3,3,3,1,3,R,52672,R,24425,R,28247,R,34437,R,15149,R,19288,R,5203,R,2439,R,2764,R,5153,R,2416,R,2737,R,50,R,23,R,27,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,110680,1,3,1,1,3,3,3,1,3,R,118386,R,56143,R,62243,R,40493,R,18010,R,22483,R,7544,R,3356,R,4188,R,7508,R,3334,R,4174,R,36,R,22,R,14,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,110705,1,5,1,1,3,3,3,1,3,R,105641,R,47941,R,57700,R,30824,R,12472,R,18352,R,4900,R,1951,R,2949,R,4886,R,1942,R,2944,R,14,R,9,R,5,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,110714,1,3,1,1,3,3,3,1,3,R,61695,R,28469,R,33226,R,36177,R,15488,R,20689,R,4187,R,1887,R,2300,R,4155,R,1880,R,2275,R,32,R,7,R,25,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,121150,1,3,1,2,1,3,5,1,3,R,11855,R,4282,R,7573,R,6249,R,2211,R,4038,R,1024,R,400,R,624,R,1023,R,400,R,623,R,1,R,0,R,1,R,192,R,19,R,35,R,3,R,630,R,710,R,630,R,730,R,25,R,30,R,24,R,33,R,23,R,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,122931,1,5,1,1,1,3,5,1,3,R,16848,R,8131,R,8717,R,9095,R,4097,R,4998,R,1549,R,814,R,735,R,1549,R,814,R,735,R,0,R,0,R,0,R,357,R,23,R,242,R,16,R,650,R,720,R,680,R,770,R,30,R,33,A,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,123961,1,3,1,1,1,1,5,1,3,R,71031,R,31418,R,39613,R,8884,R,4293,R,4591,R,3668,R,1737,R,1931,R,3664,R,1736,R,1928,R,4,R,1,R,3,R,1151,R,31,R,698,R,19,R,690,R,750,R,720,R,790,R,32,R,35,R,34,R,35,R,30,R,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,126614,1,2,1,1,2,3,5,1,3,R,54756,R,26061,R,28695,R,43576,R,19638,R,23938,R,6785,R,3690,R,3095,R,6632,R,3595,R,3037,R,153,R,95,R,58,R,2168,R,32,R,1114,R,16,R,590,R,690,R,580,R,700,R,25,R,31,R,24,R,33,R,24,R,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,126775,1,2,1,1,5,3,5,1,3,R,12022,R,8010,R,4012,R,6838,R,4231,R,2607,R,1449,R,975,R,474,R,1448,R,974,R,474,R,1,R,1,R,0,R,765,R,53,R,449,R,31,R,650,R,720,R,660,R,750,R,29,R,33,R,27,R,34,R,28,R,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,129020,1,5,1,1,2,3,1,1,3,R,36753,R,16234,R,20519,R,20433,R,8038,R,12395,R,3663,R,1635,R,2028,R,3649,R,1628,R,2021,R,14,R,7,R,7,R,1573,R,43,R,239,R,7,R,610,R,700,R,620,R,730,R,27,R,33,R,27,R,34,R,26,R,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,130794,2,2,1,3,1,2,5,1,3,R,47240,R,20441,R,26799,R,2509,R,1170,R,1339,R,1786,R,799,R,987,R,1786,R,799,R,987,A,,A,,A,,R,965,R,54,R,625,R,35,R,730,R,780,R,750,R,800,R,33,R,35,R,35,R,36,R,31,R,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,130943,1,2,1,1,1,1,1,1,3,R,34111,R,13189,R,20922,R,24679,R,9042,R,15637,R,4617,R,1747,R,2870,R,4600,R,1738,R,2862,R,17,R,9,R,8,R,1435,R,31,R,254,R,6,R,585,R,670,R,570,R,670,R,26,R,31,R,25,R,33,R,25,R,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,131159,1,3,1,1,1,2,5,1,3,R,19650,R,6851,R,12799,R,12594,R,4188,R,8406,R,2372,R,813,R,1559,R,2365,R,809,R,1556,R,7,R,4,R,3,R,672,R,28,R,424,R,18,R,660,R,730,R,620,R,710,R,29,R,33,R,29,R,35,R,26,R,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,131469,2,3,1,1,1,3,5,1,3,R,27236,R,9778,R,17458,R,13539,R,4702,R,8837,R,2571,R,938,R,1633,R,2563,R,934,R,1629,R,8,R,4,R,4,R,752,R,29,R,471,R,18,R,660,R,740,R,650,R,750,R,30,R,34,R,31,R,35,R,27,R,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,131496,1,5,1,2,1,2,1,2,3,R,27629,R,10673,R,16833,R,3311,R,1350,R,1951,R,1585,R,634,R,951,R,1581,R,631,R,950,R,4,R,3,R,1,R,1007,R,64,R,609,R,38,R,700,R,770,R,710,R,780,R,32,R,35,R,34,R,36,R,30,R,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,131520,1,5,1,1,1,2,5,5,3,R,29396,R,8338,R,21058,R,10362,R,2874,R,7488,R,2768,R,708,R,2060,R,2763,R,706,R,2057,R,5,R,2,R,3,R,733,R,26,R,284,R,10,R,550,R,650,R,530,R,640,R,21,R,26,R,21,R,27,R,19,R,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,133951,1,5,1,1,3,5,1,1,3,R,16406,R,6431,R,9975,R,10502,R,4094,R,6408,R,4061,R,1745,R,2316,R,2872,R,1131,R,1741,R,1189,R,614,R,575,R,3543,R,87,R,518,R,13,R,550,R,630,R,510,R,610,R,21,R,27,R,21,R,27,R,18,R,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,134097,1,5,1,1,3,3,1,1,3,R,65235,R,25532,R,39703,R,24183,R,9629,R,14554,R,7619,R,3085,R,4534,R,7467,R,3028,R,4439,R,152,R,57,R,95,R,4916,R,65,R,2703,R,36,R,600,R,680,R,580,R,660,R,26,R,30,R,25,R,32,R,24,R,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,134130,1,3,1,1,3,3,1,3,3,R,51207,R,21723,R,29484,R,15431,R,6362,R,9069,R,6787,R,2871,R,3916,R,6760,R,2864,R,3896,R,27,R,7,R,20,R,5377,R,79,R,3104,R,46,R,650,R,720,R,650,R,750,R,29,R,33,R,28,R,35,R,26,R,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,135726,1,5,1,2,1,5,5,1,3,R,42244,R,17312,R,24931,R,12036,R,5732,R,6304,R,2766,R,1293,R,1473,R,2759,R,1289,R,1470,R,7,R,4,R,3,R,870,R,31,R,673,R,24,R,650,R,720,R,660,R,740,R,30,R,33,R,30,R,35,R,27,R,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,137351,1,2,1,5,3,3,1,1,3,R,50352,R,19722,R,30630,R,24863,R,9872,R,14991,R,6279,R,2680,R,3599,R,6096,R,2589,R,3507,R,183,R,91,R,92,R,4422,R,70,R,1860,R,30,R,580,R,660,R,560,R,670,R,24,R,29,R,23,R,30,R,22,R,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,139658,2,5,1,2,1,3,5,2,3,R,33435,R,12736,R,20699,R,4364,R,1801,R,2563,R,1494,R,598,R,896,R,1494,R,598,R,896,R,0,R,0,R,0,R,547,R,37,R,409,R,27,R,690,R,750,R,730,R,790,R,32,R,34,A,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,139755,1,3,1,1,5,3,1,2,3,R,44048,R,29768,R,14280,R,7030,R,3993,R,3037,R,3453,R,1996,R,1457,R,3442,R,1988,R,1454,R,11,R,8,R,3,R,1824,R,53,R,1235,R,36,R,630,R,730,R,680,R,770,R,30,R,34,R,30,R,35,R,29,R,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,139959,1,3,1,1,2,3,5,5,3,R,39229,R,15448,R,23763,R,15685,R,5523,R,10159,R,5819,R,2133,R,3686,R,5785,R,2122,R,3663,R,34,R,11,R,23,R,2630,R,45,R,2308,R,40,R,640,R,720,R,630,R,730,R,29,R,33,R,32,R,35,R,28,R,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,144050,5,5,1,1,1,5,5,1,3,R,37974,R,17513,R,20445,R,2460,R,1254,R,1206,R,2053,R,1067,R,986,R,2053,R,1067,R,986,A,,A,,A,,R,1011,R,49,R,711,R,35,R,740,R,780,R,770,R,800,R,33,R,35,R,34,R,36,R,31,R,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,145600,1,1,1,1,2,3,5,1,3,R,22791,R,9623,R,13168,R,17960,R,7167,R,10793,R,4177,R,1844,R,2333,R,4024,R,1778,R,2246,R,153,R,66,R,87,R,1317,R,32,R,319,R,8,R,540,R,650,R,540,R,660,R,23,R,31,R,22,R,33,R,22,R,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,145637,3,3,1,1,3,3,5,1,3,R,47593,R,26955,R,20638,R,28395,R,14609,R,13786,R,8297,R,4459,R,3838,R,8273,R,4444,R,3829,R,24,R,15,R,9,R,3583,R,43,R,1985,R,24,R,640,R,730,R,680,R,780,R,29,R,34,R,29,R,35,R,28,R,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,147767,2,2,1,1,1,3,5,1,3,R,47636,R,21781,R,25855,R,3321,R,1452,R,1869,R,2086,R,925,R,1161,R,2086,R,925,R,1161,A,,A,,A,,R,906,R,43,R,805,R,39,R,720,R,770,R,740,R,790,R,33,R,35,R,35,R,36,R,32,R,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,151351,2,2,1,1,3,3,5,1,3,R,46498,R,21416,R,25082,R,39543,R,18096,R,21447,R,9482,R,4711,R,4771,R,9450,R,4696,R,4754,R,32,R,15,R,17,R,3700,R,39,R,2156,R,23,R,580,R,680,R,580,R,700,R,26,R,32,R,25,R,34,R,25,R,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,152080,2,2,1,2,1,3,5,2,3,R,23642,R,11450,R,12192,R,3562,R,1845,R,1717,R,2059,R,1055,R,1004,R,2059,R,1055,R,1004,A,,A,,A,,R,685,R,33,R,748,R,36,R,700,R,760,R,710,R,790,R,32,R,35,A,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,160755,1,2,1,2,1,2,5,1,3,R,45525,R,15647,R,29878,R,4385,R,1489,R,2896,R,2027,R,726,R,1301,R,2027,R,726,R,1301,A,,A,,A,,R,297,R,15,R,828,R,41,R,680,R,740,R,680,R,770,R,30,R,33,R,31,R,35,R,27,R,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,162928,1,3,1,2,1,3,3,1,3,R,39515,R,17214,R,22301,R,2972,R,1256,R,1716,R,1420,R,606,R,814,R,1420,R,606,R,814,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,163286,1,2,1,2,2,3,5,1,3,R,50183,R,24074,R,26109,R,26109,R,11507,R,14602,R,6072,R,2873,R,3199,R,6043,R,2859,R,3184,R,29,R,14,R,15,R,2072,R,34,R,559,R,9,R,650,R,730,R,680,R,780,R,30,R,34,R,27,R,34,R,27,R,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,164924,1,2,1,1,1,5,5,1,5,R,39846,R,15491,R,24355,R,7587,R,3509,R,4078,R,2516,R,1173,R,1343,R,2516,R,1173,R,1343,A,,A,,A,,R,764,R,30,R,503,R,20,R,700,R,750,R,720,R,780,R,33,R,34,R,34,R,35,R,30,R,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,164988,1,1,1,1,1,3,5,1,3,R,75778,R,29240,R,46538,R,14129,R,6704,R,7425,R,4011,R,1750,R,2261,R,4010,R,1750,R,2260,R,1,R,0,R,1,R,1293,R,32,R,531,R,13,R,660,R,740,R,700,R,780,R,31,R,34,R,32,R,35,R,28,R,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,165015,2,2,1,1,1,3,5,1,3,R,9796,R,4091,R,5705,R,3834,R,1472,R,2362,R,943,R,387,R,556,R,943,R,387,R,556,R,0,R,0,R,0,R,373,R,40,R,160,R,17,R,670,R,750,R,700,R,780,R,31,R,34,R,32,R,35,R,28,R,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,166027,2,2,1,3,1,3,5,3,3,R,57786,R,26981,R,30805,R,2318,R,1100,R,1218,R,1951,R,925,R,1026,R,1951,R,925,R,1026,A,,A,,A,,R,1049,R,54,R,604,R,31,R,730,R,780,R,750,R,800,R,33,R,36,R,35,R,36,R,32,R,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,166629,1,2,1,1,1,1,5,1,3,R,42540,R,19763,R,22777,R,27877,R,11482,R,16395,R,4872,R,2238,R,2634,R,4848,R,2224,R,2624,R,24,R,14,R,10,R,1260,R,26,R,247,R,5,R,620,R,710,R,630,R,750,R,28,R,33,R,27,R,34,R,26,R,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,166683,2,3,1,2,1,3,2,2,3,R,33240,R,21672,R,11568,R,1365,R,665,R,700,R,1177,R,604,R,573,R,1176,R,603,R,573,R,1,R,1,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,167358,1,2,1,2,1,2,1,1,3,R,75244,R,32535,R,42709,R,13829,R,5351,R,8478,R,4504,R,1777,R,2727,R,4504,R,1777,R,2727,A,,A,,A,,R,1248,R,28,R,627,R,14,R,700,R,760,R,730,R,790,R,33,R,35,R,34,R,35,R,30,R,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,168148,1,5,1,1,1,3,5,1,3,R,31198,R,12590,R,18608,R,3566,R,1510,R,2056,R,1800,R,784,R,1016,R,1800,R,784,R,1016,R,0,R,0,R,0,R,567,R,32,R,416,R,23,R,710,R,760,R,730,R,790,R,33,R,35,A,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,168421,5,5,1,1,1,3,3,1,3,R,11092,R,7896,R,3196,R,6679,R,4225,R,2454,R,1410,R,803,R,607,R,1410,R,803,R,607,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,170976,1,5,1,1,1,2,2,1,2,R,79743,R,40378,R,39365,R,16071,R,7224,R,8847,R,7290,R,3277,R,4013,R,7251,R,3251,R,4000,R,39,R,26,R,13,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,171100,1,5,1,1,5,3,5,1,3,R,50630,R,23320,R,27310,R,42150,R,18823,R,23327,R,9225,R,4300,R,4925,R,9041,R,4208,R,4833,R,184,R,92,R,92,R,4384,R,48,R,1438,R,16,R,550,R,650,R,550,R,670,R,23,R,29,R,22,R,30,R,22,R,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,174066,5,5,1,1,3,3,5,1,3,R,35905,R,16639,R,19266,R,26295,R,11476,R,14819,R,6883,R,2915,R,3968,R,6840,R,2897,R,3943,R,43,R,18,R,25,R,496,R,7,R,2855,R,41,R,640,R,730,R,670,R,760,R,27,R,32,R,25,R,34,R,26,R,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,179867,2,2,1,2,1,2,5,5,3,R,33634,R,15252,R,18382,R,4373,R,2060,R,2313,R,1980,R,910,R,1070,R,1970,R,907,R,1063,R,10,R,3,R,7,R,501,R,25,R,806,R,41,R,730,R,770,R,760,R,800,R,33,R,35,R,34,R,36,R,31,R,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,182670,1,5,1,2,1,3,5,1,3,R,28356,R,13256,R,15100,R,1750,R,871,R,879,R,1221,R,598,R,623,R,1221,R,598,R,623,A,,A,,A,,R,498,R,41,R,357,R,29,R,720,R,770,R,750,R,800,R,33,R,35,R,34,R,36,R,32,R,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,185828,1,5,1,1,1,1,5,1,3,R,11578,R,7572,R,4006,R,8005,R,5000,R,3005,R,1374,R,974,R,400,R,1235,R,875,R,360,R,139,R,99,R,40,R,577,R,42,R,70,R,5,R,580,R,690,R,600,R,740,R,27,R,33,R,25,R,35,R,26,R,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
