year,UNITID,EFBAGE,LINE,LSTUDY,XEFAGE01,EFAGE01,XEFAGE02,EFAGE02,XEFAGE03,EFAGE03,XEFAGE04,EFAGE04,XEFAGE05,EFAGE05,XEFAGE06,EFAGE06,XEFAGE07,EFAGE07,XEFAGE08,EFAGE08,XEFAGE09,EFAGE09 
2023,186399, 6,  4,5,R,301,R,252,R,86,R,112,R,553,R,198,R,387,R,364,R,751
2023,186399, 7,999,1,R,940,R,998,R,953,R,1000,R,1938,R,1953,R,1893,R,1998,R,3891
2023,186399, 7,999,2,R,351,R,433,R,242,R,241,R,784,R,483,R,593,R,674,R,1267
2023,186399, 7,999,5,R,589,R,565,R,711,R,759,R,1154,R,1470,R,1300,R,1324,R,2624
2023,186399, 8,  5,1,R,553,R,552,R,336,R,367,R,1105,R,703,R,889,R,919,R,1808
2023,186399, 8,  5,2,R,239,R,234,R,84,R,88,R,473,R,172,R,323,R,322,R,645
2023,186399, 8,  5,5,R,314,R,318,R,252,R,279,R,632,R,531,R,566,R,597,R,1163
2023,186399, 9,  6,1,R,199,R,221,R,229,R,207,R,420,R,436,R,428,R,428,R,856
2023,186399, 9,  6,2,R,57,R,87,R,41,R,48,R,144,R,89,R,98,R,135,R,233
2023,186399, 9,  6,5,R,142,R,134,R,188,R,159,R,276,R,347,R,330,R,293,R,623
2023,186399,10,  7,1,R,91,R,92,R,150,R,162,R,183,R,312,R,241,R,254,R,495
2023,186399,10,  7,2,R,26,R,48,R,23,R,37,R,74,R,60,R,49,R,85,R,134
2023,186399,10,  7,5,R,65,R,44,R,127,R,125,R,109,R,252,R,192,R,169,R,361
2023,186399,11,  8,1,R,71,R,82,R,142,R,165,R,153,R,307,R,213,R,247,R,460
2023,186399,11,  8,2,R,21,R,38,R,41,R,33,R,59,R,74,R,62,R,71,R,133
2023,186399,11,  8,5,R,50,R,44,R,101,R,132,R,94,R,233,R,151,R,176,R,327
2023,186399,12,  9,1,R,22,R,46,R,90,R,93,R,68,R,183,R,112,R,139,R,251
2023,186399,12,  9,2,R,6,R,24,R,48,R,32,R,30,R,80,R,54,R,56,R,110
2023,186399,12,  9,5,R,16,R,22,R,42,R,61,R,38,R,103,R,58,R,83,R,141
2023,186399,13, 10,1,R,4,R,5,R,6,R,6,R,9,R,12,R,10,R,11,R,21
2023,186399,13, 10,2,R,2,R,2,R,5,R,3,R,4,R,8,R,7,R,5,R,12
2023,186399,13, 10,5,R,2,R,3,R,1,R,3,R,5,R,4,R,3,R,6,R,9
2023,186867, 1,412,1,R,5150,R,2311,R,988,R,393,R,7461,R,1381,R,6138,R,2704,R,8842
2023,186867, 1,112,2,R,2718,R,1351,R,17,R,6,R,4069,R,23,R,2735,R,1357,R,4092
2023,186867, 1,312,5,R,2432,R,960,R,971,R,387,R,3392,R,1358,R,3403,R,1347,R,4750
2023,186867, 2,999,1,R,4107,R,1910,R,171,R,62,R,6017,R,233,R,4278,R,1972,R,6250
2023,186867, 2,999,2,R,2700,R,1349,R,17,R,5,R,4049,R,22,R,2717,R,1354,R,4071
2023,186867, 2,999,5,R,1407,R,561,R,154,R,57,R,1968,R,211,R,1561,R,618,R,2179
2023,186867, 3,  1,1,R,10,R,1,R,1,R,0,R,11,R,1,R,11,R,1,R,12
2023,186867, 3,  1,2,R,10,R,1,R,1,R,0,R,11,R,1,R,11,R,1,R,12
2023,186867, 4,  2,1,R,1136,R,635,Z,0,Z,0,R,1771,Z,0,R,1136,R,635,R,1771
2023,186867, 4,  2,2,R,1136,R,635,Z,0,Z,0,R,1771,Z,0,R,1136,R,635,R,1771
2023,186867, 5,  3,1,R,1349,R,657,R,4,R,4,R,2006,R,8,R,1353,R,661,R,2014
2023,186867, 5,  3,2,R,1282,R,616,R,2,R,3,R,1898,R,5,R,1284,R,619,R,1903
2023,186867, 5,  3,5,R,67,R,41,R,2,R,1,R,108,R,3,R,69,R,42,R,111
2023,186867, 6,  4,1,R,1612,R,617,R,166,R,58,R,2229,R,224,R,1778,R,675,R,2453
2023,186867, 6,  4,2,R,272,R,97,R,14,R,2,R,369,R,16,R,286,R,99,R,385
2023,186867, 6,  4,5,R,1340,R,520,R,152,R,56,R,1860,R,208,R,1492,R,576,R,2068
2023,186867, 7,999,1,R,1043,R,401,R,817,R,331,R,1444,R,1148,R,1860,R,732,R,2592
2023,186867, 7,999,2,R,18,R,2,R,0,R,1,R,20,R,1,R,18,R,3,R,21
2023,186867, 7,999,5,R,1025,R,399,R,817,R,330,R,1424,R,1147,R,1842,R,729,R,2571
2023,186867, 8,  5,1,R,820,R,285,R,348,R,125,R,1105,R,473,R,1168,R,410,R,1578
2023,186867, 8,  5,2,R,15,R,2,R,0,R,1,R,17,R,1,R,15,R,3,R,18
2023,186867, 8,  5,5,R,805,R,283,R,348,R,124,R,1088,R,472,R,1153,R,407,R,1560
2023,186867, 9,  6,1,R,167,R,81,R,164,R,69,R,248,R,233,R,331,R,150,R,481
2023,186867, 9,  6,2,R,2,R,0,Z,0,Z,0,R,2,Z,0,R,2,R,0,R,2
2023,186867, 9,  6,5,R,165,R,81,R,164,R,69,R,246,R,233,R,329,R,150,R,479
2023,186867,10,  7,1,R,32,R,26,R,100,R,43,R,58,R,143,R,132,R,69,R,201
2023,186867,10,  7,5,R,32,R,26,R,100,R,43,R,58,R,143,R,132,R,69,R,201
2023,186867,11,  8,1,R,19,R,8,R,131,R,66,R,27,R,197,R,150,R,74,R,224
2023,186867,11,  8,2,R,1,R,0,Z,0,Z,0,R,1,Z,0,R,1,R,0,R,1
2023,186867,11,  8,5,R,18,R,8,R,131,R,66,R,26,R,197,R,149,R,74,R,223
2023,186867,12,  9,1,R,5,R,0,R,69,R,27,R,5,R,96,R,74,R,27,R,101
2023,186867,12,  9,5,R,5,R,0,R,69,R,27,R,5,R,96,R,74,R,27,R,101
2023,186867,13, 10,1,R,0,R,1,R,5,R,1,R,1,R,6,R,5,R,2,R,7
2023,186867,13, 10,5,R,0,R,1,R,5,R,1,R,1,R,6,R,5,R,2,R,7
2023,190415, 1,412,1,R,11853,R,13481,R,489,R,441,R,25334,R,930,R,12342,R,13922,R,26264
2023,190415, 1,112,2,R,7235,R,8664,R,65,R,87,R,15899,R,152,R,7300,R,8751,R,16051
2023,190415, 1,312,5,R,4618,R,4817,R,424,R,354,R,9435,R,778,R,5042,R,5171,R,10213
2023,190415, 2,999,1,R,9360,R,11159,R,143,R,143,R,20519,R,286,R,9503,R,11302,R,20805
2023,190415, 2,999,2,R,7139,R,8582,R,62,R,82,R,15721,R,144,R,7201,R,8664,R,15865
2023,190415, 2,999,5,R,2221,R,2577,R,81,R,61,R,4798,R,142,R,2302,R,2638,R,4940
2023,190415, 3,  1,1,R,1377,R,1771,R,15,R,16,R,3148,R,31,R,1392,R,1787,R,3179
2023,190415, 3,  1,2,R,1367,R,1760,Z,0,Z,0,R,3127,Z,0,R,1367,R,1760,R,3127
2023,190415, 3,  1,5,R,10,R,11,R,15,R,16,R,21,R,31,R,25,R,27,R,52
2023,190415, 4,  2,1,R,3491,R,4386,R,38,R,56,R,7877,R,94,R,3529,R,4442,R,7971
2023,190415, 4,  2,2,R,3478,R,4374,R,38,R,56,R,7852,R,94,R,3516,R,4430,R,7946
2023,190415, 4,  2,5,R,13,R,12,Z,0,Z,0,R,25,Z,0,R,13,R,12,R,25
2023,190415, 5,  3,1,R,2767,R,3073,R,24,R,28,R,5840,R,52,R,2791,R,3101,R,5892
2023,190415, 5,  3,2,R,2107,R,2337,R,18,R,21,R,4444,R,39,R,2125,R,2358,R,4483
2023,190415, 5,  3,5,R,660,R,736,R,6,R,7,R,1396,R,13,R,666,R,743,R,1409
2023,190415, 6,  4,1,R,1725,R,1929,R,66,R,43,R,3654,R,109,R,1791,R,1972,R,3763
2023,190415, 6,  4,2,R,187,R,111,R,6,R,5,R,298,R,11,R,193,R,116,R,309
2023,190415, 6,  4,5,R,1538,R,1818,R,60,R,38,R,3356,R,98,R,1598,R,1856,R,3454
2023,190415, 7,999,1,R,2445,R,2259,R,346,R,298,R,4704,R,644,R,2791,R,2557,R,5348
2023,190415, 7,999,2,R,48,R,19,R,3,R,5,R,67,R,8,R,51,R,24,R,75
2023,190415, 7,999,5,R,2397,R,2240,R,343,R,293,R,4637,R,636,R,2740,R,2533,R,5273
2023,190415, 8,  5,1,R,1501,R,1510,R,113,R,88,R,3011,R,201,R,1614,R,1598,R,3212
2023,190415, 8,  5,2,R,40,R,12,Z,0,R,2,R,52,R,2,R,40,R,14,R,54
2023,190415, 8,  5,5,R,1461,R,1498,R,113,R,86,R,2959,R,199,R,1574,R,1584,R,3158
2023,190415, 9,  6,1,R,588,R,503,R,107,R,93,R,1091,R,200,R,695,R,596,R,1291
2023,190415, 9,  6,2,R,3,R,2,R,1,R,2,R,5,R,3,R,4,R,4,R,8
2023,190415, 9,  6,5,R,585,R,501,R,106,R,91,R,1086,R,197,R,691,R,592,R,1283
2023,190415,10,  7,1,R,225,R,165,R,56,R,57,R,390,R,113,R,281,R,222,R,503
2023,190415,10,  7,2,R,5,R,2,R,1,Z,0,R,7,R,1,R,6,R,2,R,8
2023,190415,10,  7,5,R,220,R,163,R,55,R,57,R,383,R,112,R,275,R,220,R,495
2023,190415,11,  8,1,R,116,R,75,R,57,R,54,R,191,R,111,R,173,R,129,R,302
2023,190415,11,  8,2,Z,0,R,2,Z,0,R,1,R,2,R,1,Z,0,R,3,R,3
2023,190415,11,  8,5,R,116,R,73,R,57,R,53,R,189,R,110,R,173,R,126,R,299
2023,190415,12,  9,1,R,15,R,6,R,13,R,6,R,21,R,19,R,28,R,12,R,40
2023,190415,12,  9,2,Z,0,R,1,R,1,R,0,R,1,R,1,R,1,R,1,R,2
2023,190415,12,  9,5,R,15,R,5,R,12,R,6,R,20,R,18,R,27,R,11,R,38
2023,190415,14, 11,1,R,48,R,63,R,0,R,0,R,111,R,0,R,48,R,63,R,111
2023,190415,14, 11,2,R,48,R,63,R,0,R,0,R,111,R,0,R,48,R,63,R,111
2023,191241, 1,412,1,R,5358,R,8113,R,855,R,1827,R,13471,R,2682,R,6213,R,9940,R,16153
2023,191241, 1,112,2,R,3901,R,5962,R,173,R,271,R,9863,R,444,R,4074,R,6233,R,10307
2023,191241, 1,312,5,R,1457,R,2151,R,682,R,1556,R,3608,R,2238,R,2139,R,3707,R,5846
2023,191241, 2,999,1,R,4340,R,6826,R,201,R,387,R,11166,R,588,R,4541,R,7213,R,11754
2023,191241, 2,999,2,R,3802,R,5914,R,88,R,135,R,9716,R,223,R,3890,R,6049,R,9939
2023,191241, 2,999,5,R,538,R,912,R,113,R,252,R,1450,R,365,R,651,R,1164,R,1815
2023,191241, 3,  1,1,R,214,R,325,R,2,R,2,R,539,R,4,R,216,R,327,R,543
2023,191241, 3,  1,2,R,214,R,325,R,2,R,2,R,539,R,4,R,216,R,327,R,543
2023,191241, 4,  2,1,R,1710,R,2931,R,8,R,13,R,4641,R,21,R,1718,R,2944,R,4662
2023,191241, 4,  2,2,R,1710,R,2930,R,8,R,13,R,4640,R,21,R,1718,R,2943,R,4661
2023,191241, 4,  2,5,R,0,R,1,Z,0,Z,0,R,1,Z,0,R,0,R,1,R,1
2023,191241, 5,  3,1,R,1742,R,2553,R,30,R,48,R,4295,R,78,R,1772,R,2601,R,4373
2023,191241, 5,  3,2,R,1679,R,2454,R,23,R,35,R,4133,R,58,R,1702,R,2489,R,4191
2023,191241, 5,  3,5,R,63,R,99,R,7,R,13,R,162,R,20,R,70,R,112,R,182
2023,191241, 6,  4,1,R,674,R,1017,R,161,R,324,R,1691,R,485,R,835,R,1341,R,2176
2023,191241, 6,  4,2,R,199,R,205,R,55,R,85,R,404,R,140,R,254,R,290,R,544
2023,191241, 6,  4,5,R,475,R,812,R,106,R,239,R,1287,R,345,R,581,R,1051,R,1632
2023,191241, 7,999,1,R,1018,R,1285,R,654,R,1440,R,2303,R,2094,R,1672,R,2725,R,4397
2023,191241, 7,999,2,R,99,R,48,R,85,R,136,R,147,R,221,R,184,R,184,R,368
2023,191241, 7,999,5,R,919,R,1237,R,569,R,1304,R,2156,R,1873,R,1488,R,2541,R,4029
2023,191241, 8,  5,1,R,582,R,760,R,229,R,484,R,1342,R,713,R,811,R,1244,R,2055
2023,191241, 8,  5,2,R,62,R,22,R,41,R,64,R,84,R,105,R,103,R,86,R,189
2023,191241, 8,  5,5,R,520,R,738,R,188,R,420,R,1258,R,608,R,708,R,1158,R,1866
2023,191241, 9,  6,1,R,225,R,277,R,148,R,293,R,502,R,441,R,373,R,570,R,943
2023,191241, 9,  6,2,R,19,R,13,R,18,R,30,R,32,R,48,R,37,R,43,R,80
2023,191241, 9,  6,5,R,206,R,264,R,130,R,263,R,470,R,393,R,336,R,527,R,863
2023,191241,10,  7,1,R,107,R,93,R,89,R,209,R,200,R,298,R,196,R,302,R,498
2023,191241,10,  7,2,R,9,R,6,R,7,R,16,R,15,R,23,R,16,R,22,R,38
2023,191241,10,  7,5,R,98,R,87,R,82,R,193,R,185,R,275,R,180,R,280,R,460
2023,191241,11,  8,1,R,64,R,102,R,104,R,280,R,166,R,384,R,168,R,382,R,550
2023,191241,11,  8,2,R,7,R,5,R,8,R,13,R,12,R,21,R,15,R,18,R,33
2023,191241,11,  8,5,R,57,R,97,R,96,R,267,R,154,R,363,R,153,R,364,R,517
2023,191241,12,  9,1,R,36,R,50,R,71,R,161,R,86,R,232,R,107,R,211,R,318
2023,191241,12,  9,2,R,2,R,2,R,8,R,13,R,4,R,21,R,10,R,15,R,25
2023,191241,12,  9,5,R,34,R,48,R,63,R,148,R,82,R,211,R,97,R,196,R,293
2023,191241,13, 10,1,R,4,R,3,R,13,R,13,R,7,R,26,R,17,R,16,R,33
2023,191241,13, 10,2,Z,0,Z,0,R,3,R,0,Z,0,R,3,R,3,R,0,R,3
2023,191241,13, 10,5,R,4,R,3,R,10,R,13,R,7,R,23,R,14,R,16,R,30
2023,191241,14, 11,1,R,0,R,2,R,0,R,0,R,2,R,0,R,0,R,2,R,2
2023,191241,14, 11,5,R,0,R,2,R,0,R,0,R,2,R,0,R,0,R,2,R,2
2023,193900, 1,412,1,R,20676,R,29171,R,3240,R,4248,R,49847,R,7488,R,23916,R,33419,R,57335
2023,193900, 1,112,2,R,11711,R,16981,R,518,R,550,R,28692,R,1068,R,12229,R,17531,R,29760
2023,193900, 1,312,5,R,8965,R,12190,R,2722,R,3698,R,21155,R,6420,R,11687,R,15888,R,27575
2023,193900, 2,999,1,R,15909,R,22849,R,746,R,1027,R,38758,R,1773,R,16655,R,23876,R,40531
2023,193900, 2,999,2,R,11426,R,16561,R,384,R,410,R,27987,R,794,R,11810,R,16971,R,28781
2023,193900, 2,999,5,R,4483,R,6288,R,362,R,617,R,10771,R,979,R,4845,R,6905,R,11750
2023,193900, 3,  1,1,R,166,R,363,R,7,R,13,R,529,R,20,R,173,R,376,R,549
2023,193900, 3,  1,2,R,166,R,363,R,7,R,13,R,529,R,20,R,173,R,376,R,549
2023,193900, 4,  2,1,R,4565,R,7001,R,29,R,29,R,11566,R,58,R,4594,R,7030,R,11624
2023,193900, 4,  2,2,R,4562,R,6999,R,29,R,29,R,11561,R,58,R,4591,R,7028,R,11619
2023,193900, 4,  2,5,R,3,R,2,R,0,R,0,R,5,R,0,R,3,R,2,R,5
2023,193900, 5,  3,1,R,5499,R,7993,R,168,R,200,R,13492,R,368,R,5667,R,8193,R,13860
2023,193900, 5,  3,2,R,5279,R,7637,R,154,R,177,R,12916,R,331,R,5433,R,7814,R,13247
2023,193900, 5,  3,5,R,220,R,356,R,14,R,23,R,576,R,37,R,234,R,379,R,613
2023,193900, 6,  4,1,R,5679,R,7492,R,542,R,785,R,13171,R,1327,R,6221,R,8277,R,14498
2023,193900, 6,  4,2,R,1419,R,1562,R,194,R,191,R,2981,R,385,R,1613,R,1753,R,3366
2023,193900, 6,  4,5,R,4260,R,5930,R,348,R,594,R,10190,R,942,R,4608,R,6524,R,11132
2023,193900, 7,999,1,R,4767,R,6322,R,2494,R,3221,R,11089,R,5715,R,7261,R,9543,R,16804
2023,193900, 7,999,2,R,285,R,420,R,134,R,140,R,705,R,274,R,419,R,560,R,979
2023,193900, 7,999,5,R,4482,R,5902,R,2360,R,3081,R,10384,R,5441,R,6842,R,8983,R,15825
2023,193900, 8,  5,1,R,3330,R,4479,R,1025,R,1497,R,7809,R,2522,R,4355,R,5976,R,10331
2023,193900, 8,  5,2,R,203,R,253,R,54,R,49,R,456,R,103,R,257,R,302,R,559
2023,193900, 8,  5,5,R,3127,R,4226,R,971,R,1448,R,7353,R,2419,R,4098,R,5674,R,9772
2023,193900, 9,  6,1,R,925,R,1152,R,666,R,775,R,2077,R,1441,R,1591,R,1927,R,3518
2023,193900, 9,  6,2,R,41,R,87,R,16,R,30,R,128,R,46,R,57,R,117,R,174
2023,193900, 9,  6,5,R,884,R,1065,R,650,R,745,R,1949,R,1395,R,1534,R,1810,R,3344
2023,193900,10,  7,1,R,296,R,356,R,352,R,386,R,652,R,738,R,648,R,742,R,1390
2023,193900,10,  7,2,R,17,R,38,R,21,R,19,R,55,R,40,R,38,R,57,R,95
2023,193900,10,  7,5,R,279,R,318,R,331,R,367,R,597,R,698,R,610,R,685,R,1295
2023,193900,11,  8,1,R,168,R,247,R,323,R,377,R,415,R,700,R,491,R,624,R,1115
2023,193900,11,  8,2,R,20,R,27,R,29,R,25,R,47,R,54,R,49,R,52,R,101
2023,193900,11,  8,5,R,148,R,220,R,294,R,352,R,368,R,646,R,442,R,572,R,1014
2023,193900,12,  9,1,R,45,R,83,R,119,R,173,R,128,R,292,R,164,R,256,R,420
2023,193900,12,  9,2,R,4,R,13,R,13,R,15,R,17,R,28,R,17,R,28,R,45
2023,193900,12,  9,5,R,41,R,70,R,106,R,158,R,111,R,264,R,147,R,228,R,375
2023,193900,13, 10,1,R,3,R,5,R,9,R,13,R,8,R,22,R,12,R,18,R,30
2023,193900,13, 10,2,R,0,R,2,R,1,R,2,R,2,R,3,R,1,R,4,R,5
2023,193900,13, 10,5,R,3,R,3,R,8,R,11,R,6,R,19,R,11,R,14,R,25
2023,194824, 1,412,1,R,4763,R,2159,R,70,R,32,R,6922,R,102,R,4833,R,2191,R,7024
2023,194824, 1,112,2,R,4075,R,1814,R,45,R,20,R,5889,R,65,R,4120,R,1834,R,5954
2023,194824, 1,312,5,R,688,R,345,R,25,R,12,R,1033,R,37,R,713,R,357,R,1070
2023,194824, 2,999,1,R,4336,R,1966,R,51,R,17,R,6302,R,68,R,4387,R,1983,R,6370
2023,194824, 2,999,2,R,4049,R,1807,R,41,R,15,R,5856,R,56,R,4090,R,1822,R,5912
2023,194824, 2,999,5,R,287,R,159,R,10,R,2,R,446,R,12,R,297,R,161,R,458
2023,194824, 3,  1,1,R,79,R,65,R,11,R,6,R,144,R,17,R,90,R,71,R,161
2023,194824, 3,  1,2,R,79,R,65,R,11,R,6,R,144,R,17,R,90,R,71,R,161
2023,194824, 4,  2,1,R,2105,R,990,R,6,R,2,R,3095,R,8,R,2111,R,992,R,3103
2023,194824, 4,  2,2,R,2105,R,990,R,6,R,2,R,3095,R,8,R,2111,R,992,R,3103
2023,194824, 5,  3,1,R,1498,R,648,R,12,R,3,R,2146,R,15,R,1510,R,651,R,2161
2023,194824, 5,  3,2,R,1475,R,631,R,11,R,2,R,2106,R,13,R,1486,R,633,R,2119
2023,194824, 5,  3,5,R,23,R,17,R,1,R,1,R,40,R,2,R,24,R,18,R,42
2023,194824, 6,  4,1,R,654,R,263,R,22,R,6,R,917,R,28,R,676,R,269,R,945
2023,194824, 6,  4,2,R,390,R,121,R,13,R,5,R,511,R,18,R,403,R,126,R,529
2023,194824, 6,  4,5,R,264,R,142,R,9,R,1,R,406,R,10,R,273,R,143,R,416
2023,194824, 7,999,1,R,427,R,193,R,19,R,15,R,620,R,34,R,446,R,208,R,654
2023,194824, 7,999,2,R,26,R,7,R,4,R,5,R,33,R,9,R,30,R,12,R,42
2023,194824, 7,999,5,R,401,R,186,R,15,R,10,R,587,R,25,R,416,R,196,R,612
2023,194824, 8,  5,1,R,298,R,137,R,9,R,10,R,435,R,19,R,307,R,147,R,454
2023,194824, 8,  5,2,R,20,R,6,R,3,R,3,R,26,R,6,R,23,R,9,R,32
2023,194824, 8,  5,5,R,278,R,131,R,6,R,7,R,409,R,13,R,284,R,138,R,422
2023,194824, 9,  6,1,R,97,R,37,R,5,R,2,R,134,R,7,R,102,R,39,R,141
2023,194824, 9,  6,2,R,4,R,1,R,0,R,1,R,5,R,1,R,4,R,2,R,6
2023,194824, 9,  6,5,R,93,R,36,R,5,R,1,R,129,R,6,R,98,R,37,R,135
2023,194824,10,  7,1,R,20,R,7,R,0,R,1,R,27,R,1,R,20,R,8,R,28
2023,194824,10,  7,2,R,2,R,0,R,0,R,0,R,2,R,0,R,2,R,0,R,2
2023,194824,10,  7,5,R,18,R,7,R,0,R,1,R,25,R,1,R,18,R,8,R,26
2023,194824,11,  8,1,R,11,R,8,R,3,R,1,R,19,R,4,R,14,R,9,R,23
2023,194824,11,  8,5,R,11,R,8,R,3,R,1,R,19,R,4,R,14,R,9,R,23
2023,194824,12,  9,1,R,1,R,4,R,2,R,1,R,5,R,3,R,3,R,5,R,8
2023,194824,12,  9,2,R,0,R,0,R,1,R,1,R,0,R,2,R,1,R,1,R,2
2023,194824,12,  9,5,R,1,R,4,R,1,R,0,R,5,R,1,R,2,R,4,R,6
2023,195003, 1,412,1,R,9737,R,5422,R,1082,R,622,R,15159,R,1704,R,10819,R,6044,R,16863
2023,195003, 1,112,2,R,8404,R,4505,R,780,R,387,R,12909,R,1167,R,9184,R,4892,R,14076
2023,195003, 1,312,5,R,1333,R,917,R,302,R,235,R,2250,R,537,R,1635,R,1152,R,2787
2023,195003, 2,999,1,R,8870,R,4834,R,782,R,370,R,13704,R,1152,R,9652,R,5204,R,14856
2023,195003, 2,999,2,R,8219,R,4404,R,726,R,332,R,12623,R,1058,R,8945,R,4736,R,13681
2023,195003, 2,999,5,R,651,R,430,R,56,R,38,R,1081,R,94,R,707,R,468,R,1175
2023,195003, 3,  1,1,R,125,R,95,R,485,R,235,R,220,R,720,R,610,R,330,R,940
2023,195003, 3,  1,2,R,125,R,95,R,485,R,235,R,220,R,720,R,610,R,330,R,940
2023,195003, 4,  2,1,R,3506,R,1921,R,65,R,24,R,5427,R,89,R,3571,R,1945,R,5516
2023,195003, 4,  2,2,R,3506,R,1921,R,65,R,24,R,5427,R,89,R,3571,R,1945,R,5516
2023,195003, 5,  3,1,R,3322,R,1870,R,88,R,24,R,5192,R,112,R,3410,R,1894,R,5304
2023,195003, 5,  3,2,R,3284,R,1830,R,85,R,23,R,5114,R,108,R,3369,R,1853,R,5222
2023,195003, 5,  3,5,R,38,R,40,R,3,R,1,R,78,R,4,R,41,R,41,R,82
2023,195003, 6,  4,1,R,1917,R,948,R,144,R,87,R,2865,R,231,R,2061,R,1035,R,3096
2023,195003, 6,  4,2,R,1304,R,558,R,91,R,50,R,1862,R,141,R,1395,R,608,R,2003
2023,195003, 6,  4,5,R,613,R,390,R,53,R,37,R,1003,R,90,R,666,R,427,R,1093
2023,195003, 7,999,1,R,867,R,588,R,300,R,252,R,1455,R,552,R,1167,R,840,R,2007
2023,195003, 7,999,2,R,185,R,101,R,54,R,55,R,286,R,109,R,239,R,156,R,395
2023,195003, 7,999,5,R,682,R,487,R,246,R,197,R,1169,R,443,R,928,R,684,R,1612
2023,195003, 8,  5,1,R,571,R,404,R,130,R,92,R,975,R,222,R,701,R,496,R,1197
2023,195003, 8,  5,2,R,122,R,71,R,26,R,17,R,193,R,43,R,148,R,88,R,236
2023,195003, 8,  5,5,R,449,R,333,R,104,R,75,R,782,R,179,R,553,R,408,R,961
2023,195003, 9,  6,1,R,178,R,102,R,60,R,60,R,280,R,120,R,238,R,162,R,400
2023,195003, 9,  6,2,R,36,R,14,R,9,R,12,R,50,R,21,R,45,R,26,R,71
2023,195003, 9,  6,5,R,142,R,88,R,51,R,48,R,230,R,99,R,193,R,136,R,329
2023,195003,10,  7,1,R,63,R,44,R,41,R,29,R,107,R,70,R,104,R,73,R,177
2023,195003,10,  7,2,R,16,R,12,R,7,R,5,R,28,R,12,R,23,R,17,R,40
2023,195003,10,  7,5,R,47,R,32,R,34,R,24,R,79,R,58,R,81,R,56,R,137
2023,195003,11,  8,1,R,48,R,26,R,39,R,44,R,74,R,83,R,87,R,70,R,157
2023,195003,11,  8,2,R,10,R,3,R,4,R,7,R,13,R,11,R,14,R,10,R,24
2023,195003,11,  8,5,R,38,R,23,R,35,R,37,R,61,R,72,R,73,R,60,R,133
2023,195003,12,  9,1,R,7,R,12,R,30,R,25,R,19,R,55,R,37,R,37,R,74
2023,195003,12,  9,2,R,1,R,1,R,8,R,12,R,2,R,20,R,9,R,13,R,22
2023,195003,12,  9,5,R,6,R,11,R,22,R,13,R,17,R,35,R,28,R,24,R,52
2023,195003,13, 10,1,Z,0,Z,0,R,0,R,2,Z,0,R,2,R,0,R,2,R,2
2023,195003,13, 10,2,Z,0,Z,0,R,0,R,2,Z,0,R,2,R,0,R,2,R,2
2023,195030, 1,412,1,R,4948,R,5161,R,721,R,1330,R,10109,R,2051,R,5669,R,6491,R,12160
2023,195030, 1,112,2,R,3001,R,3349,R,146,R,268,R,6350,R,414,R,3147,R,3617,R,6764
2023,195030, 1,312,5,R,1947,R,1812,R,575,R,1062,R,3759,R,1637,R,2522,R,2874,R,5396
2023,195030, 2,999,1,R,3658,R,3996,R,221,R,338,R,7654,R,559,R,3879,R,4334,R,8213
2023,195030, 2,999,2,R,2942,R,3266,R,50,R,80,R,6208,R,130,R,2992,R,3346,R,6338
2023,195030, 2,999,5,R,716,R,730,R,171,R,258,R,1446,R,429,R,887,R,988,R,1875
2023,195030, 3,  1,1,R,65,R,116,R,5,R,2,R,181,R,7,R,70,R,118,R,188
2023,195030, 3,  1,2,R,65,R,116,R,5,R,2,R,181,R,7,R,70,R,118,R,188
2023,195030, 4,  2,1,R,1360,R,1566,R,8,R,5,R,2926,R,13,R,1368,R,1571,R,2939
2023,195030, 4,  2,2,R,1360,R,1566,R,8,R,5,R,2926,R,13,R,1368,R,1571,R,2939
2023,195030, 5,  3,1,R,1314,R,1414,R,19,R,22,R,2728,R,41,R,1333,R,1436,R,2769
2023,195030, 5,  3,2,R,1257,R,1333,R,15,R,18,R,2590,R,33,R,1272,R,1351,R,2623
2023,195030, 5,  3,5,R,57,R,81,R,4,R,4,R,138,R,8,R,61,R,85,R,146
2023,195030, 6,  4,1,R,919,R,900,R,189,R,309,R,1819,R,498,R,1108,R,1209,R,2317
2023,195030, 6,  4,2,R,260,R,251,R,22,R,55,R,511,R,77,R,282,R,306,R,588
2023,195030, 6,  4,5,R,659,R,649,R,167,R,254,R,1308,R,421,R,826,R,903,R,1729
2023,195030, 7,999,1,R,1284,R,1160,R,487,R,938,R,2444,R,1425,R,1771,R,2098,R,3869
2023,195030, 7,999,2,R,59,R,83,R,96,R,187,R,142,R,283,R,155,R,270,R,425
2023,195030, 7,999,5,R,1225,R,1077,R,391,R,751,R,2302,R,1142,R,1616,R,1828,R,3444
2023,195030, 8,  5,1,R,863,R,808,R,163,R,297,R,1671,R,460,R,1026,R,1105,R,2131
2023,195030, 8,  5,2,R,37,R,47,R,30,R,51,R,84,R,81,R,67,R,98,R,165
2023,195030, 8,  5,5,R,826,R,761,R,133,R,246,R,1587,R,379,R,959,R,1007,R,1966
2023,195030, 9,  6,1,R,303,R,199,R,140,R,224,R,502,R,364,R,443,R,423,R,866
2023,195030, 9,  6,2,R,10,R,11,R,23,R,57,R,21,R,80,R,33,R,68,R,101
2023,195030, 9,  6,5,R,293,R,188,R,117,R,167,R,481,R,284,R,410,R,355,R,765
