year,UNITID,EFCSTATE,LINE,XEFRES01,EFRES01,XEFRES02,EFRES02 
2019,129020,55, 55,R,2,R,2
2019,129020,57, 57,R,1,R,0
2019,129020,58,999,R,3222,R,3173
2019,129020,72, 72,R,9,R,9
2019,129020,78, 78,R,1,R,1
2019,129020,89,999,R,10,R,10
2019,129020,90, 90,R,371,R,301
2019,129020,99, 99,R,3603,R,3484
2019,130794, 1,  1,R,9,R,9
2019,130794, 2,  2,R,2,R,2
2019,130794, 4,  4,R,20,R,20
2019,130794, 5,  5,R,9,R,9
2019,130794, 6,  6,R,211,R,209
2019,130794, 8,  8,R,16,R,16
2019,130794, 9,  9,R,96,R,96
2019,130794,10, 10,R,5,R,5
2019,130794,11, 11,R,9,R,9
2019,130794,12, 12,R,68,R,68
2019,130794,13, 13,R,41,R,41
2019,130794,15, 15,R,6,R,6
2019,130794,16, 16,R,2,R,2
2019,130794,17, 17,R,53,R,53
2019,130794,18, 18,R,4,R,4
2019,130794,19, 19,R,5,R,5
2019,130794,20, 20,R,8,R,8
2019,130794,21, 21,R,9,R,9
2019,130794,22, 22,R,11,R,11
2019,130794,23, 23,R,9,R,9
2019,130794,24, 24,R,59,R,58
2019,130794,25, 25,R,66,R,65
2019,130794,26, 26,R,15,R,15
2019,130794,27, 27,R,23,R,23
2019,130794,28, 28,R,7,R,7
2019,130794,29, 29,R,9,R,9
2019,130794,30, 30,R,1,R,1
2019,130794,31, 31,R,3,R,3
2019,130794,32, 32,R,6,R,6
2019,130794,33, 33,R,4,R,4
2019,130794,34, 34,R,80,R,80
2019,130794,35, 35,R,4,R,4
2019,130794,36, 36,R,214,R,213
2019,130794,37, 37,R,24,R,24
2019,130794,38, 38,R,1,R,1
2019,130794,39, 39,R,24,R,23
2019,130794,40, 40,R,5,R,5
2019,130794,41, 41,R,6,R,6
2019,130794,42, 42,R,37,R,37
2019,130794,44, 44,R,8,R,8
2019,130794,45, 45,R,10,R,10
2019,130794,46, 46,R,2,R,2
2019,130794,47, 47,R,15,R,15
2019,130794,48, 48,R,60,R,60
2019,130794,49, 49,R,5,R,5
2019,130794,50, 50,R,7,R,7
2019,130794,51, 51,R,41,R,41
2019,130794,53, 53,R,15,R,15
2019,130794,54, 54,R,2,R,2
2019,130794,55, 55,R,15,R,15
2019,130794,56, 56,R,2,R,2
2019,130794,58,999,R,1363,R,1357
2019,130794,72, 72,R,1,R,1
2019,130794,78, 78,R,1,R,1
2019,130794,89,999,R,2,R,2
2019,130794,90, 90,R,185,R,174
2019,130794,99, 99,R,1550,R,1533
2019,131469, 1,  1,R,5,R,5
2019,131469, 2,  2,R,2,R,2
2019,131469, 4,  4,R,19,R,17
2019,131469, 5,  5,R,6,R,6
2019,131469, 6,  6,R,197,R,195
2019,131469, 8,  8,R,28,R,28
2019,131469, 9,  9,R,79,R,77
2019,131469,10, 10,R,10,R,9
2019,131469,11, 11,R,48,R,46
2019,131469,12, 12,R,109,R,106
2019,131469,13, 13,R,46,R,44
2019,131469,15, 15,R,4,R,4
2019,131469,16, 16,R,6,R,6
2019,131469,17, 17,R,57,R,54
2019,131469,18, 18,R,4,R,4
2019,131469,19, 19,R,4,R,4
2019,131469,20, 20,R,7,R,7
2019,131469,21, 21,R,6,R,6
2019,131469,22, 22,R,10,R,10
2019,131469,23, 23,R,12,R,12
2019,131469,24, 24,R,133,R,126
2019,131469,25, 25,R,173,R,166
2019,131469,26, 26,R,19,R,19
2019,131469,27, 27,R,26,R,25
2019,131469,28, 28,R,2,R,2
2019,131469,29, 29,R,20,R,19
2019,131469,31, 31,R,4,R,4
2019,131469,32, 32,R,11,R,11
2019,131469,33, 33,R,21,R,19
2019,131469,34, 34,R,240,R,235
2019,131469,35, 35,R,6,R,6
2019,131469,36, 36,R,295,R,288
2019,131469,37, 37,R,54,R,51
2019,131469,39, 39,R,47,R,47
2019,131469,40, 40,R,6,R,6
2019,131469,41, 41,R,14,R,14
2019,131469,42, 42,R,114,R,109
2019,131469,44, 44,R,14,R,14
2019,131469,45, 45,R,17,R,17
2019,131469,46, 46,R,1,R,1
2019,131469,47, 47,R,21,R,19
2019,131469,48, 48,R,74,R,68
2019,131469,49, 49,R,2,R,2
2019,131469,50, 50,R,12,R,10
2019,131469,51, 51,R,121,R,119
2019,131469,53, 53,R,32,R,32
2019,131469,54, 54,R,4,R,3
2019,131469,55, 55,R,24,R,22
2019,131469,57, 57,R,55,R,54
2019,131469,58,999,R,2221,R,2150
2019,131469,72, 72,R,17,R,17
2019,131469,89,999,R,17,R,17
2019,131469,90, 90,R,376,R,368
2019,131469,98, 98,R,5,A,
2019,131469,99, 99,R,2619,R,2535
2019,131496, 1,  1,R,7,R,7
2019,131496, 4,  4,R,9,R,9
2019,131496, 5,  5,R,4,R,4
2019,131496, 6,  6,R,162,R,161
2019,131496, 8,  8,R,20,R,19
2019,131496, 9,  9,R,74,R,73
2019,131496,10, 10,R,7,R,7
2019,131496,11, 11,R,28,R,28
2019,131496,12, 12,R,53,R,53
2019,131496,13, 13,R,22,R,22
2019,131496,15, 15,R,3,R,3
2019,131496,16, 16,R,7,R,7
2019,131496,17, 17,R,58,R,58
2019,131496,18, 18,R,9,R,9
2019,131496,19, 19,R,4,R,4
2019,131496,20, 20,R,5,R,5
2019,131496,21, 21,R,6,R,6
2019,131496,22, 22,R,8,R,8
2019,131496,23, 23,R,6,R,6
2019,131496,24, 24,R,110,R,110
2019,131496,25, 25,R,111,R,109
2019,131496,26, 26,R,9,R,9
2019,131496,27, 27,R,17,R,17
2019,131496,28, 28,R,2,R,2
2019,131496,29, 29,R,14,R,14
2019,131496,30, 30,R,2,R,2
2019,131496,31, 31,R,4,R,4
2019,131496,32, 32,R,6,R,6
2019,131496,33, 33,R,7,R,7
2019,131496,34, 34,R,135,R,134
2019,131496,35, 35,R,1,R,1
2019,131496,36, 36,R,185,R,185
2019,131496,37, 37,R,18,R,18
2019,131496,38, 38,R,4,R,4
2019,131496,39, 39,R,25,R,25
2019,131496,40, 40,R,4,R,4
2019,131496,41, 41,R,10,R,10
2019,131496,42, 42,R,67,R,67
2019,131496,44, 44,R,4,R,4
2019,131496,45, 45,R,7,R,7
2019,131496,46, 46,R,2,R,2
2019,131496,47, 47,R,13,R,13
2019,131496,48, 48,R,63,R,63
2019,131496,49, 49,R,4,R,4
2019,131496,50, 50,R,1,R,1
2019,131496,51, 51,R,85,R,84
2019,131496,53, 53,R,25,R,25
2019,131496,54, 54,R,2,R,2
2019,131496,55, 55,R,7,R,7
2019,131496,57, 57,R,2,R,2
2019,131496,58,999,R,1438,R,1431
2019,131496,66, 66,R,1,R,1
2019,131496,72, 72,R,6,R,6
2019,131496,78, 78,R,1,R,1
2019,131496,89,999,R,8,R,8
2019,131496,90, 90,R,136,R,131
2019,131496,99, 99,R,1582,R,1570
2019,131520, 1,  1,R,12,R,12
2019,131520, 4,  4,R,7,R,7
2019,131520, 5,  5,R,2,R,2
2019,131520, 6,  6,R,124,R,124
2019,131520, 8,  8,R,15,R,15
2019,131520, 9,  9,R,32,R,32
2019,131520,10, 10,R,10,R,10
2019,131520,11, 11,R,16,R,16
2019,131520,12, 12,R,63,R,63
2019,131520,13, 13,R,153,R,153
2019,131520,15, 15,R,1,R,1
2019,131520,17, 17,R,95,R,95
2019,131520,18, 18,R,13,R,13
2019,131520,19, 19,R,1,R,1
2019,131520,20, 20,R,6,R,6
2019,131520,21, 21,R,6,R,6
2019,131520,22, 22,R,42,R,42
2019,131520,23, 23,R,3,R,3
2019,131520,24, 24,R,203,R,203
2019,131520,25, 25,R,37,R,37
2019,131520,26, 26,R,56,R,56
2019,131520,27, 27,R,23,R,23
2019,131520,28, 28,R,6,R,6
2019,131520,29, 29,R,19,R,19
2019,131520,31, 31,R,5,R,5
2019,131520,32, 32,R,12,R,12
2019,131520,33, 33,R,1,R,1
2019,131520,34, 34,R,129,R,129
2019,131520,35, 35,R,1,R,1
2019,131520,36, 36,R,254,R,254
2019,131520,37, 37,R,59,R,59
2019,131520,39, 39,R,37,R,37
2019,131520,40, 40,R,4,R,4
2019,131520,41, 41,R,7,R,7
2019,131520,42, 42,R,86,R,86
2019,131520,44, 44,R,4,R,4
2019,131520,45, 45,R,28,R,28
2019,131520,46, 46,R,1,R,1
2019,131520,47, 47,R,22,R,22
2019,131520,48, 48,R,128,R,128
2019,131520,49, 49,R,1,R,1
2019,131520,51, 51,R,92,R,92
2019,131520,53, 53,R,13,R,13
2019,131520,54, 54,R,2,R,2
2019,131520,55, 55,R,11,R,11
2019,131520,57, 57,R,15,R,15
2019,131520,58,999,R,1857,R,1857
2019,131520,78, 78,R,2,R,2
2019,131520,89,999,R,2,R,2
2019,131520,90, 90,R,66,R,66
2019,131520,99, 99,R,1925,R,1925
2019,134097, 1,  1,R,10,R,9
2019,134097, 2,  2,R,1,R,1
2019,134097, 4,  4,R,4,R,4
2019,134097, 5,  5,R,6,R,6
2019,134097, 6,  6,R,15,R,13
2019,134097, 8,  8,R,16,R,15
2019,134097, 9,  9,R,15,R,14
2019,134097,10, 10,R,5,R,5
2019,134097,12, 12,R,6313,R,6233
2019,134097,13, 13,R,190,R,189
2019,134097,15, 15,R,3,R,3
2019,134097,17, 17,R,30,R,30
2019,134097,18, 18,R,9,R,9
2019,134097,19, 19,R,1,R,1
2019,134097,20, 20,R,2,R,2
2019,134097,21, 21,R,9,R,8
2019,134097,22, 22,R,12,R,12
2019,134097,23, 23,R,2,R,2
2019,134097,24, 24,R,31,R,31
2019,134097,25, 25,R,14,R,14
2019,134097,26, 26,R,17,R,17
2019,134097,27, 27,R,4,R,4
2019,134097,28, 28,R,4,R,3
2019,134097,29, 29,R,9,R,9
2019,134097,31, 31,R,6,R,5
2019,134097,32, 32,R,5,R,5
2019,134097,33, 33,R,9,R,9
2019,134097,34, 34,R,44,R,44
2019,134097,35, 35,R,1,R,1
2019,134097,36, 36,R,58,R,58
2019,134097,37, 37,R,55,R,55
2019,134097,39, 39,R,25,R,25
2019,134097,40, 40,R,3,R,3
2019,134097,41, 41,R,1,R,1
2019,134097,42, 42,R,38,R,38
2019,134097,44, 44,R,3,R,3
2019,134097,45, 45,R,13,R,13
2019,134097,47, 47,R,18,R,18
2019,134097,48, 48,R,27,R,27
2019,134097,50, 50,R,3,R,3
2019,134097,51, 51,R,39,R,39
2019,134097,53, 53,R,1,R,1
2019,134097,54, 54,R,1,R,1
2019,134097,55, 55,R,7,R,7
2019,134097,58,999,R,7079,R,6990
2019,134097,90, 90,R,27,R,24
2019,134097,99, 99,R,7106,R,7014
2019,134130, 1,  1,R,6,R,6
2019,134130, 4,  4,R,6,R,6
2019,134130, 5,  5,R,4,R,4
2019,134130, 6,  6,R,25,R,25
2019,134130, 8,  8,R,10,R,10
2019,134130, 9,  9,R,26,R,26
2019,134130,10, 10,R,1,R,1
2019,134130,11, 11,R,4,R,4
2019,134130,12, 12,R,5190,R,5157
2019,134130,13, 13,R,103,R,102
2019,134130,15, 15,R,3,R,3
2019,134130,16, 16,R,2,R,2
2019,134130,17, 17,R,42,R,42
2019,134130,18, 18,R,9,R,9
2019,134130,19, 19,R,4,R,4
2019,134130,20, 20,R,3,R,3
2019,134130,21, 21,R,8,R,8
2019,134130,22, 22,R,5,R,5
2019,134130,23, 23,R,2,R,2
2019,134130,24, 24,R,70,R,69
2019,134130,25, 25,R,21,R,21
2019,134130,26, 26,R,11,R,11
2019,134130,27, 27,R,13,R,12
2019,134130,28, 28,R,4,R,4
2019,134130,29, 29,R,11,R,11
2019,134130,30, 30,R,2,R,2
2019,134130,31, 31,R,1,R,1
2019,134130,32, 32,R,5,R,4
2019,134130,33, 33,R,8,R,8
2019,134130,34, 34,R,74,R,73
2019,134130,35, 35,R,1,R,1
2019,134130,36, 36,R,127,R,125
2019,134130,37, 37,R,26,R,25
2019,134130,39, 39,R,17,R,17
2019,134130,40, 40,R,3,R,3
2019,134130,41, 41,R,1,R,1
2019,134130,42, 42,R,72,R,72
2019,134130,44, 44,R,4,R,4
2019,134130,45, 45,R,14,R,14
2019,134130,47, 47,R,18,R,18
2019,134130,48, 48,R,44,R,42
2019,134130,49, 49,R,2,R,2
2019,134130,50, 50,R,2,R,2
2019,134130,51, 51,R,52,R,51
2019,134130,53, 53,R,10,R,10
2019,134130,55, 55,R,5,R,5
2019,134130,57, 57,R,43,R,39
2019,134130,58,999,R,6114,R,6066
2019,134130,90, 90,R,412,R,396
2019,134130,99, 99,R,6526,R,6462
2019,135726, 1,  1,R,6,R,6
2019,135726, 2,  2,R,3,R,3
2019,135726, 4,  4,R,6,R,6
2019,135726, 5,  5,R,2,R,2
2019,135726, 6,  6,R,78,R,76
2019,135726, 8,  8,R,14,R,14
2019,135726, 9,  9,R,61,R,59
2019,135726,10, 10,R,5,R,5
2019,135726,11, 11,R,1,R,1
2019,135726,12, 12,R,618,R,601
2019,135726,13, 13,R,59,R,58
2019,135726,15, 15,R,3,R,2
2019,135726,16, 16,R,1,R,1
2019,135726,17, 17,R,69,R,68
2019,135726,18, 18,R,8,R,8
2019,135726,19, 19,R,1,R,1
2019,135726,20, 20,R,4,R,4
2019,135726,21, 21,R,7,R,7
2019,135726,22, 22,R,3,R,3
2019,135726,23, 23,R,5,R,5
2019,135726,24, 24,R,80,R,79
2019,135726,25, 25,R,64,R,63
2019,135726,26, 26,R,16,R,16
2019,135726,27, 27,R,10,R,10
2019,135726,28, 28,R,2,R,2
2019,135726,29, 29,R,14,R,14
2019,135726,30, 30,R,1,R,1
2019,135726,31, 31,R,3,R,3
2019,135726,32, 32,R,4,R,4
2019,135726,33, 33,R,8,R,8
2019,135726,34, 34,R,191,R,190
2019,135726,35, 35,R,1,R,1
2019,135726,36, 36,R,247,R,245
2019,135726,37, 37,R,15,R,15
2019,135726,39, 39,R,30,R,30
2019,135726,40, 40,R,1,R,1
2019,135726,41, 41,R,3,R,3
2019,135726,42, 42,R,98,R,98
2019,135726,44, 44,R,10,R,10
2019,135726,45, 45,R,9,R,9
2019,135726,47, 47,R,14,R,14
2019,135726,48, 48,R,55,R,55
2019,135726,49, 49,R,2,R,2
2019,135726,50, 50,R,2,R,2
2019,135726,51, 51,R,41,R,39
2019,135726,53, 53,R,8,R,6
2019,135726,54, 54,R,2,R,2
2019,135726,55, 55,R,3,R,3
2019,135726,57, 57,R,38,R,29
2019,135726,58,999,R,1926,R,1884
2019,135726,72, 72,R,4,R,3
2019,135726,78, 78,R,8,R,8
2019,135726,89,999,R,12,R,11
2019,135726,90, 90,R,266,R,193
2019,135726,99, 99,R,2204,R,2088
2019,137351, 1,  1,R,5,R,5
2019,137351, 4,  4,R,1,R,1
2019,137351, 5,  5,R,2,R,2
2019,137351, 6,  6,R,7,R,7
2019,137351, 8,  8,R,11,R,11
2019,137351, 9,  9,R,13,R,13
2019,137351,10, 10,R,4,R,4
2019,137351,11, 11,R,1,R,1
2019,137351,12, 12,R,4384,R,4359
2019,137351,13, 13,R,32,R,32
2019,137351,15, 15,R,1,R,1
2019,137351,17, 17,R,39,R,38
2019,137351,18, 18,R,8,R,8
2019,137351,19, 19,R,2,R,2
2019,137351,20, 20,R,5,R,5
2019,137351,21, 21,R,4,R,4
2019,137351,22, 22,R,3,R,3
2019,137351,23, 23,R,3,R,3
2019,137351,24, 24,R,20,R,19
2019,137351,25, 25,R,16,R,16
2019,137351,26, 26,R,13,R,13
2019,137351,27, 27,R,11,R,11
2019,137351,28, 28,R,2,R,2
2019,137351,29, 29,R,6,R,6
2019,137351,30, 30,R,1,R,1
2019,137351,31, 31,R,2,R,2
2019,137351,32, 32,R,2,R,2
2019,137351,33, 33,R,7,R,7
2019,137351,34, 34,R,33,R,33
2019,137351,36, 36,R,38,R,38
2019,137351,37, 37,R,15,R,15
2019,137351,39, 39,R,30,R,30
2019,137351,40, 40,R,2,R,2
2019,137351,42, 42,R,48,R,48
2019,137351,44, 44,R,2,R,2
2019,137351,45, 45,R,2,R,2
2019,137351,46, 46,R,2,R,2
2019,137351,47, 47,R,10,R,10
2019,137351,48, 48,R,17,R,17
2019,137351,50, 50,R,1,R,1
2019,137351,51, 51,R,21,R,20
2019,137351,53, 53,R,3,R,3
2019,137351,55, 55,R,12,R,12
2019,137351,57, 57,R,49,R,42
2019,137351,58,999,R,4890,R,4855
2019,137351,90, 90,R,249,R,187
2019,137351,99, 99,R,5139,R,5042
2019,139658, 1,  1,R,14,R,14
2019,139658, 2,  2,R,1,R,1
2019,139658, 4,  4,R,11,R,11
2019,139658, 5,  5,R,3,R,3
2019,139658, 6,  6,R,83,R,82
2019,139658, 8,  8,R,14,R,14
2019,139658, 9,  9,R,22,R,22
2019,139658,10, 10,R,6,R,6
2019,139658,11, 11,R,8,R,8
2019,139658,12, 12,R,89,R,87
2019,139658,13, 13,R,178,R,175
2019,139658,15, 15,R,6,R,6
2019,139658,16, 16,R,3,R,3
2019,139658,17, 17,R,57,R,57
2019,139658,18, 18,R,9,R,9
2019,139658,19, 19,R,5,R,5
2019,139658,20, 20,R,5,R,4
2019,139658,21, 21,R,2,R,2
2019,139658,22, 22,R,8,R,8
2019,139658,23, 23,R,1,R,1
2019,139658,24, 24,R,42,R,41
2019,139658,25, 25,R,31,R,31
2019,139658,26, 26,R,7,R,7
2019,139658,27, 27,R,19,R,18
2019,139658,28, 28,R,5,R,5
2019,139658,29, 29,R,16,R,16
2019,139658,31, 31,R,3,R,3
2019,139658,32, 32,R,7,R,7
2019,139658,33, 33,R,1,R,1
2019,139658,34, 34,R,78,R,77
2019,139658,35, 35,R,1,R,1
2019,139658,36, 36,R,117,R,114
2019,139658,37, 37,R,27,R,26
2019,139658,39, 39,R,18,R,18
2019,139658,40, 40,R,1,R,1
2019,139658,41, 41,R,9,R,9
2019,139658,42, 42,R,51,R,50
2019,139658,44, 44,R,1,R,1
2019,139658,45, 45,R,17,R,17
2019,139658,46, 46,R,3,R,3
2019,139658,47, 47,R,22,R,22
2019,139658,48, 48,R,59,R,57
2019,139658,49, 49,R,4,R,3
2019,139658,50, 50,R,2,R,2
2019,139658,51, 51,R,17,R,17
2019,139658,53, 53,R,22,R,20
2019,139658,54, 54,R,4,R,4
2019,139658,55, 55,R,7,R,7
2019,139658,56, 56,R,1,R,1
2019,139658,58,999,R,1117,R,1097
2019,139658,66, 66,R,3,R,3
2019,139658,69, 69,R,1,R,1
2019,139658,72, 72,R,5,R,4
2019,139658,78, 78,R,2,R,2
2019,139658,89,999,R,11,R,10
2019,139658,90, 90,R,246,R,234
2019,139658,99, 99,R,1374,R,1341
2019,139959, 1,  1,R,20,R,20
2019,139959, 4,  4,R,2,R,2
2019,139959, 5,  5,R,8,R,8
2019,139959, 6,  6,R,32,R,32
2019,139959, 8,  8,R,15,R,15
2019,139959, 9,  9,R,12,R,12
2019,139959,11, 11,R,7,R,7
2019,139959,12, 12,R,77,R,77
2019,139959,13, 13,R,4508,R,4481
2019,139959,16, 16,R,1,R,1
2019,139959,17, 17,R,19,R,19
2019,139959,18, 18,R,9,R,9
2019,139959,19, 19,R,1,R,1
2019,139959,20, 20,R,1,R,1
2019,139959,21, 21,R,16,R,16
2019,139959,22, 22,R,29,R,29
2019,139959,23, 23,R,1,R,1
2019,139959,24, 24,R,59,R,59
2019,139959,25, 25,R,11,R,11
2019,139959,26, 26,R,4,R,3
2019,139959,27, 27,R,3,R,3
2019,139959,28, 28,R,5,R,5
2019,139959,29, 29,R,9,R,9
2019,139959,30, 30,R,1,R,1
2019,139959,31, 31,R,1,R,1
2019,139959,32, 32,R,1,R,1
2019,139959,33, 33,R,6,R,6
2019,139959,34, 34,R,31,R,31
2019,139959,36, 36,R,46,R,46
2019,139959,37, 37,R,114,R,114
2019,139959,38, 38,R,1,R,1
2019,139959,39, 39,R,16,R,15
2019,139959,40, 40,R,3,R,3
2019,139959,41, 41,R,1,R,1
2019,139959,42, 42,R,26,R,26
2019,139959,44, 44,R,5,R,4
2019,139959,45, 45,R,54,R,52
2019,139959,47, 47,R,78,R,77
2019,139959,48, 48,R,119,R,119
2019,139959,49, 49,R,1,R,1
2019,139959,50, 50,R,2,R,1
2019,139959,51, 51,R,79,R,78
2019,139959,53, 53,R,3,R,3
2019,139959,54, 54,R,2,R,2
2019,139959,55, 55,R,5,R,5
2019,139959,57, 57,R,7,R,6
2019,139959,58,999,R,5451,R,5415
2019,139959,90, 90,R,48,R,41
2019,139959,99, 99,R,5499,R,5456
2019,144050, 1,  1,R,4,R,4
2019,144050, 2,  2,R,2,R,2
2019,144050, 4,  4,R,14,R,12
2019,144050, 5,  5,R,6,R,5
2019,144050, 6,  6,R,224,R,210
2019,144050, 8,  8,R,22,R,20
2019,144050, 9,  9,R,40,R,36
2019,144050,10, 10,R,3,R,3
2019,144050,11, 11,R,14,R,10
2019,144050,12, 12,R,73,R,72
2019,144050,13, 13,R,33,R,29
2019,144050,15, 15,R,2,R,2
2019,144050,16, 16,R,1,R,1
2019,144050,17, 17,R,205,R,192
2019,144050,18, 18,R,17,R,15
2019,144050,19, 19,R,5,R,5
2019,144050,20, 20,R,4,R,4
2019,144050,21, 21,R,6,R,4
2019,144050,22, 22,R,6,R,4
2019,144050,24, 24,R,34,R,30
2019,144050,25, 25,R,46,R,39
2019,144050,26, 26,R,16,R,15
2019,144050,27, 27,R,20,R,19
2019,144050,29, 29,R,37,R,33
2019,144050,30, 30,R,2,R,1
2019,144050,31, 31,R,4,R,4
2019,144050,32, 32,R,5,R,5
2019,144050,33, 33,R,2,R,2
2019,144050,34, 34,R,58,R,50
2019,144050,35, 35,R,5,R,4
2019,144050,36, 36,R,221,R,186
2019,144050,37, 37,R,18,R,17
2019,144050,38, 38,R,1,R,1
2019,144050,39, 39,R,29,R,26
2019,144050,40, 40,R,3,R,3
2019,144050,41, 41,R,7,R,6
2019,144050,42, 42,R,28,R,28
2019,144050,44, 44,R,3,R,3
2019,144050,45, 45,R,5,R,4
2019,144050,46, 46,R,1,R,1
2019,144050,47, 47,R,16,R,15
2019,144050,48, 48,R,78,R,72
2019,144050,49, 49,R,1,R,1
2019,144050,50, 50,R,1,R,1
2019,144050,51, 51,R,54,R,46
2019,144050,53, 53,R,18,R,17
2019,144050,55, 55,R,19,R,17
2019,144050,57, 57,R,1,R,1
2019,144050,58,999,R,1414,R,1277
2019,144050,72, 72,R,2,R,2
2019,144050,89,999,R,2,R,2
2019,144050,90, 90,R,309,R,279
2019,144050,99, 99,R,1725,R,1558
2019,145600, 1,  1,R,1,R,1
2019,145600, 2,  2,R,2,R,0
2019,145600, 4,  4,R,3,R,3
2019,145600, 5,  5,R,2,R,2
2019,145600, 6,  6,R,16,R,15
2019,145600,12, 12,R,5,R,5
2019,145600,13, 13,R,1,R,1
2019,145600,15, 15,R,1,R,1
2019,145600,16, 16,R,1,R,1
2019,145600,17, 17,R,3966,R,3895
2019,145600,18, 18,R,15,R,15
2019,145600,19, 19,R,4,R,4
2019,145600,21, 21,R,3,R,3
2019,145600,25, 25,R,3,R,3
2019,145600,26, 26,R,12,R,12
2019,145600,27, 27,R,14,R,14
2019,145600,29, 29,R,5,R,5
2019,145600,32, 32,R,1,R,0
2019,145600,33, 33,R,2,R,2
2019,145600,34, 34,R,4,R,4
2019,145600,36, 36,R,3,R,3
2019,145600,37, 37,R,1,R,1
2019,145600,38, 38,R,1,R,1
2019,145600,39, 39,R,11,R,11
2019,145600,41, 41,R,1,R,1
2019,145600,42, 42,R,7,R,5
2019,145600,45, 45,R,3,R,3
2019,145600,47, 47,R,6,R,6
2019,145600,48, 48,R,11,R,10
2019,145600,50, 50,R,1,R,1
2019,145600,51, 51,R,1,R,1
2019,145600,53, 53,R,2,R,2
2019,145600,55, 55,R,20,R,20
2019,145600,57, 57,R,16,R,15
2019,145600,58,999,R,4145,R,4066
2019,145600,72, 72,R,4,R,4
2019,145600,78, 78,R,1,R,1
2019,145600,89,999,R,5,R,5
2019,145600,90, 90,R,257,R,251
2019,145600,99, 99,R,4407,R,4322
2019,145637, 1,  1,R,1,R,1
2019,145637, 4,  4,R,9,R,9
2019,145637, 5,  5,R,2,R,2
2019,145637, 6,  6,R,325,R,324
2019,145637, 8,  8,R,17,R,17
2019,145637, 9,  9,R,7,R,7
2019,145637,10, 10,R,2,R,2
2019,145637,12, 12,R,22,R,22
2019,145637,13, 13,R,23,R,22
2019,145637,15, 15,R,1,R,1
2019,145637,16, 16,R,1,R,1
2019,145637,17, 17,R,5667,R,5575
2019,145637,18, 18,R,10,R,10
2019,145637,19, 19,R,9,R,8
2019,145637,20, 20,R,5,R,5
2019,145637,21, 21,R,4,R,4
2019,145637,22, 22,R,4,R,4
2019,145637,24, 24,R,23,R,23
2019,145637,25, 25,R,35,R,34
2019,145637,26, 26,R,27,R,27
2019,145637,27, 27,R,11,R,11
2019,145637,28, 28,R,1,R,1
2019,145637,29, 29,R,31,R,31
2019,145637,31, 31,R,3,R,3
2019,145637,32, 32,R,1,R,1
2019,145637,33, 33,R,1,R,1
2019,145637,34, 34,R,94,R,94
2019,145637,35, 35,R,4,R,4
2019,145637,36, 36,R,50,R,49
2019,145637,37, 37,R,15,R,15
2019,145637,38, 38,R,1,R,1
2019,145637,39, 39,R,24,R,24
2019,145637,40, 40,R,4,R,4
2019,145637,41, 41,R,7,R,7
2019,145637,42, 42,R,23,R,23
2019,145637,44, 44,R,1,R,1
2019,145637,45, 45,R,2,R,1
2019,145637,47, 47,R,12,R,12
2019,145637,48, 48,R,49,R,49
2019,145637,49, 49,R,1,R,1
2019,145637,51, 51,R,40,R,39
2019,145637,53, 53,R,25,R,25
2019,145637,55, 55,R,11,R,11
2019,145637,57, 57,R,98,R,94
2019,145637,58,999,R,6703,R,6600
2019,145637,72, 72,R,1,R,1
2019,145637,89,999,R,1,R,1
2019,145637,90, 90,R,961,R,903
2019,145637,99, 99,R,7665,R,7504
2019,151351, 1,  1,R,5,R,5
2019,151351, 2,  2,R,3,R,3
2019,151351, 4,  4,R,15,R,15
2019,151351, 5,  5,R,3,R,3
2019,151351, 6,  6,R,230,R,224
2019,151351, 8,  8,R,50,R,50
2019,151351, 9,  9,R,82,R,79
2019,151351,10, 10,R,4,R,4
2019,151351,11, 11,R,3,R,3
2019,151351,12, 12,R,154,R,150
2019,151351,13, 13,R,58,R,56
2019,151351,15, 15,R,1,R,1
2019,151351,17, 17,R,974,R,964
2019,151351,18, 18,R,4648,R,4601
2019,151351,19, 19,R,6,R,6
2019,151351,20, 20,R,14,R,14
2019,151351,21, 21,R,36,R,35
2019,151351,22, 22,R,1,R,1
2019,151351,23, 23,R,1,R,1
2019,151351,24, 24,R,78,R,75
2019,151351,25, 25,R,75,R,74
2019,151351,26, 26,R,159,R,158
2019,151351,27, 27,R,58,R,58
2019,151351,28, 28,R,4,R,4
2019,151351,29, 29,R,93,R,92
2019,151351,30, 30,R,1,R,1
2019,151351,31, 31,R,4,R,4
2019,151351,32, 32,R,6,R,6
2019,151351,33, 33,R,3,R,3
2019,151351,34, 34,R,267,R,266
2019,151351,35, 35,R,1,R,1
2019,151351,36, 36,R,190,R,190
2019,151351,37, 37,R,31,R,31
2019,151351,38, 38,R,1,R,1
2019,151351,39, 39,R,150,R,150
2019,151351,40, 40,R,4,R,4
2019,151351,41, 41,R,4,R,4
2019,151351,42, 42,R,72,R,71
2019,151351,44, 44,R,1,R,1
2019,151351,45, 45,R,7,R,6
2019,151351,47, 47,R,36,R,36
2019,151351,48, 48,R,93,R,90
2019,151351,49, 49,R,2,R,2
2019,151351,50, 50,R,1,R,1
2019,151351,51, 51,R,68,R,67
2019,151351,53, 53,R,13,R,11
2019,151351,55, 55,R,39,R,38
2019,151351,56, 56,R,1,R,1
2019,151351,58,999,R,7750,R,7661
2019,151351,72, 72,R,3,R,3
2019,151351,89,999,R,3,R,3
2019,151351,90, 90,R,492,R,443
