year,UNITID,OMCHRT,XOMRCHRT,OMRCHRT,XOMEXCLS,OMEXCLS,XOMACHRT,OMACHRT,XOMCERT4,OMCERT4,XOMASSC4,OMASSC4,XOMBACH4,OMBACH4,XOMAWDN4,OMAWDN4,XOMAWDP4,OMAWDP4,XOMCERT6,OMCERT6,XOMASSC6,OMASSC6,XOMBACH6,OMBACH6,XOMAWDN6,OMAWDN6,XOMAWDP6,OMAWDP6,XOMCERT8,OMCERT8,XOMASSC8,OMASSC8,XOMBACH8,OMBACH8,XOMAWDN8,OMAWDN8,XOMENRYI,OMENRYI,XOMENRAI,OMENRAI,XOMENRUN,OMENRUN,XOMNOAWD,OMNOAWD,XOMAWDP8,OMAWDP8,XOMENRTP,OMENRTP,XOMENRYP,OMENRYP,XOMENRAP,OMENRAP,XOMENRUP,OMENRUP 
2023,110705,20,R,17,R,0,R,17,R,0,R,0,R,7,R,7,R,41,R,0,R,0,R,10,R,10,R,59,R,0,R,0,R,10,R,10,R,0,R,2,R,5,R,7,R,59,R,12,R,0,R,12,R,29
2023,110705,21,R,3,R,0,R,3,R,0,R,0,R,2,R,2,R,67,R,0,R,0,R,3,R,3,R,100,R,0,R,0,R,3,R,3,R,0,R,0,R,0,R,0,R,100,R,0,R,0,R,0,R,0
2023,110705,22,R,14,R,0,R,14,R,0,R,0,R,5,R,5,R,36,R,0,R,0,R,7,R,7,R,50,R,0,R,0,R,7,R,7,R,0,R,2,R,5,R,7,R,50,R,14,R,0,R,14,R,36
2023,110705,30,R,1493,R,0,R,1493,R,0,R,0,R,1325,R,1325,R,89,R,0,R,0,R,1353,R,1353,R,91,R,0,R,0,R,1361,R,1361,R,2,R,85,R,45,R,132,R,91,R,6,R,0,R,6,R,3
2023,110705,31,R,587,R,0,R,587,R,0,R,0,R,510,R,510,R,87,R,0,R,0,R,524,R,524,R,89,R,0,R,0,R,529,R,529,R,2,R,41,R,15,R,58,R,90,R,7,R,0,R,7,R,3
2023,110705,32,R,906,R,0,R,906,R,0,R,0,R,815,R,815,R,90,R,0,R,0,R,829,R,829,R,92,R,0,R,0,R,832,R,832,R,0,R,44,R,30,R,74,R,92,R,5,R,0,R,5,R,3
2023,110705,40,R,58,R,0,R,58,R,0,R,0,R,41,R,41,R,71,R,0,R,0,R,42,R,42,R,72,R,0,R,0,R,42,R,42,R,0,R,9,R,7,R,16,R,72,R,16,R,0,R,16,R,12
2023,110705,41,R,10,R,0,R,10,R,0,R,0,R,5,R,5,R,50,R,0,R,0,R,5,R,5,R,50,R,0,R,0,R,5,R,5,R,0,R,3,R,2,R,5,R,50,R,30,R,0,R,30,R,20
2023,110705,42,R,48,R,0,R,48,R,0,R,0,R,36,R,36,R,75,R,0,R,0,R,37,R,37,R,77,R,0,R,0,R,37,R,37,R,0,R,6,R,5,R,11,R,77,R,13,R,0,R,13,R,10
2023,110705,50,R,6029,R,0,R,6029,R,0,R,0,R,4491,R,4491,R,74,R,0,R,0,R,5213,R,5213,R,86,R,0,R,0,R,5261,R,5261,R,9,R,529,R,230,R,768,R,87,R,9,R,0,R,9,R,4
2023,110705,51,R,2332,R,0,R,2332,R,0,R,0,R,1628,R,1628,R,70,R,0,R,0,R,1974,R,1974,R,85,R,0,R,0,R,1993,R,1993,R,4,R,249,R,86,R,339,R,85,R,11,R,0,R,11,R,4
2023,110705,52,R,3697,R,0,R,3697,R,0,R,0,R,2863,R,2863,R,77,R,0,R,0,R,3239,R,3239,R,88,R,0,R,0,R,3268,R,3268,R,5,R,280,R,144,R,429,R,88,R,8,R,0,R,8,R,4
2023,110714,10,R,3669,R,3,R,3666,R,0,R,0,R,2204,R,2204,R,60,R,0,R,0,R,2852,R,2852,R,78,R,0,R,0,R,2892,R,2892,R,3,R,196,R,575,R,774,R,79,R,5,R,0,R,5,R,16
2023,110714,11,R,1327,R,0,R,1327,R,0,R,0,R,759,R,759,R,57,R,0,R,0,R,1032,R,1032,R,78,R,0,R,0,R,1045,R,1045,R,2,R,60,R,220,R,282,R,79,R,5,R,0,R,5,R,17
2023,110714,12,R,2342,R,3,R,2339,R,0,R,0,R,1445,R,1445,R,62,R,0,R,0,R,1820,R,1820,R,78,R,0,R,0,R,1847,R,1847,R,1,R,136,R,355,R,492,R,79,R,6,R,0,R,6,R,15
2023,110714,20,R,15,R,0,R,15,R,0,R,0,R,3,R,3,R,20,R,0,R,0,R,3,R,3,R,20,R,0,R,0,R,3,R,3,R,0,R,3,R,9,R,12,R,20,R,20,R,0,R,20,R,60
2023,110714,21,R,4,R,0,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,3,R,4,R,0,R,25,R,0,R,25,R,75
2023,110714,22,R,11,R,0,R,11,R,0,R,0,R,3,R,3,R,27,R,0,R,0,R,3,R,3,R,27,R,0,R,0,R,3,R,3,R,0,R,2,R,6,R,8,R,27,R,18,R,0,R,18,R,55
2023,110714,30,R,1160,R,0,R,1160,R,0,R,0,R,984,R,984,R,85,R,0,R,0,R,1014,R,1014,R,87,R,0,R,0,R,1020,R,1020,R,3,R,13,R,124,R,140,R,88,R,1,R,0,R,1,R,11
2023,110714,31,R,575,R,0,R,575,R,0,R,0,R,476,R,476,R,83,R,0,R,0,R,492,R,492,R,86,R,0,R,0,R,496,R,496,R,2,R,7,R,70,R,79,R,86,R,2,R,0,R,1,R,12
2023,110714,32,R,585,R,0,R,585,R,0,R,0,R,508,R,508,R,87,R,0,R,0,R,522,R,522,R,89,R,0,R,0,R,524,R,524,R,1,R,6,R,54,R,61,R,90,R,1,R,0,R,1,R,9
2023,110714,40,R,33,R,0,R,33,R,0,R,0,R,23,R,23,R,70,R,0,R,0,R,25,R,25,R,76,R,0,R,0,R,25,R,25,R,0,R,4,R,4,R,8,R,76,R,12,R,0,R,12,R,12
2023,110714,41,R,9,R,0,R,9,R,0,R,0,R,6,R,6,R,67,R,0,R,0,R,7,R,7,R,78,R,0,R,0,R,7,R,7,R,0,R,0,R,2,R,2,R,78,R,0,R,0,R,0,R,22
2023,110714,42,R,24,R,0,R,24,R,0,R,0,R,17,R,17,R,71,R,0,R,0,R,18,R,18,R,75,R,0,R,0,R,18,R,18,R,0,R,4,R,2,R,6,R,75,R,17,R,0,R,17,R,8
2023,110714,50,R,4877,R,3,R,4874,R,0,R,0,R,3214,R,3214,R,66,R,0,R,0,R,3894,R,3894,R,80,R,0,R,0,R,3940,R,3940,R,6,R,216,R,712,R,934,R,81,R,5,R,0,R,4,R,15
2023,110714,51,R,1915,R,0,R,1915,R,0,R,0,R,1241,R,1241,R,65,R,0,R,0,R,1531,R,1531,R,80,R,0,R,0,R,1548,R,1548,R,4,R,68,R,295,R,367,R,81,R,4,R,0,R,4,R,15
2023,110714,52,R,2962,R,3,R,2959,R,0,R,0,R,1973,R,1973,R,67,R,0,R,0,R,2363,R,2363,R,80,R,0,R,0,R,2392,R,2392,R,2,R,148,R,417,R,567,R,81,R,5,R,0,R,5,R,14
2023,121150,10,R,836,R,0,R,836,R,0,R,0,R,588,R,588,R,70,R,0,R,0,R,688,R,688,R,82,R,0,R,0,R,695,R,695,R,1,R,103,R,37,R,141,R,83,R,12,R,0,R,12,R,4
2023,121150,11,R,136,R,0,R,136,R,0,R,0,R,103,R,103,R,76,R,0,R,0,R,118,R,118,R,87,R,0,R,0,R,119,R,119,R,0,R,15,R,2,R,17,R,88,R,11,R,0,R,11,R,1
2023,121150,12,R,700,R,0,R,700,R,0,R,0,R,485,R,485,R,69,R,0,R,0,R,570,R,570,R,81,R,0,R,0,R,576,R,576,R,1,R,88,R,35,R,124,R,82,R,13,R,0,R,13,R,5
2023,121150,30,R,146,R,0,R,146,R,0,R,0,R,117,R,117,R,80,R,0,R,0,R,118,R,118,R,81,R,0,R,0,R,119,R,119,R,1,R,17,R,9,R,27,R,82,R,12,R,1,R,12,R,6
2023,121150,31,R,34,R,0,R,34,R,0,R,0,R,27,R,27,R,79,R,0,R,0,R,27,R,27,R,79,R,0,R,0,R,28,R,28,R,0,R,5,R,1,R,6,R,82,R,15,R,0,R,15,R,3
2023,121150,32,R,112,R,0,R,112,R,0,R,0,R,90,R,90,R,80,R,0,R,0,R,91,R,91,R,81,R,0,R,0,R,91,R,91,R,1,R,12,R,8,R,21,R,81,R,12,R,1,R,11,R,7
2023,121150,40,R,80,R,0,R,80,R,0,R,0,R,65,R,65,R,81,R,0,R,0,R,65,R,65,R,81,R,0,R,0,R,66,R,66,R,0,R,7,R,7,R,14,R,83,R,9,R,0,R,9,R,9
2023,121150,41,R,29,R,0,R,29,R,0,R,0,R,25,R,25,R,86,R,0,R,0,R,25,R,25,R,86,R,0,R,0,R,25,R,25,R,0,R,3,R,1,R,4,R,86,R,10,R,0,R,10,R,3
2023,121150,42,R,51,R,0,R,51,R,0,R,0,R,40,R,40,R,78,R,0,R,0,R,40,R,40,R,78,R,0,R,0,R,41,R,41,R,0,R,4,R,6,R,10,R,80,R,8,R,0,R,8,R,12
2023,121150,50,R,1062,R,0,R,1062,R,0,R,0,R,770,R,770,R,73,R,0,R,0,R,871,R,871,R,82,R,0,R,0,R,880,R,880,R,2,R,127,R,53,R,182,R,83,R,12,R,0,R,12,R,5
2023,121150,51,R,199,R,0,R,199,R,0,R,0,R,155,R,155,R,78,R,0,R,0,R,170,R,170,R,85,R,0,R,0,R,172,R,172,R,0,R,23,R,4,R,27,R,86,R,12,R,0,R,12,R,2
2023,121150,52,R,863,R,0,R,863,R,0,R,0,R,615,R,615,R,71,R,0,R,0,R,701,R,701,R,81,R,0,R,0,R,708,R,708,R,2,R,104,R,49,R,155,R,82,R,12,R,0,R,12,R,6
2023,122931,10,R,1264,R,0,R,1264,R,0,R,0,R,1073,R,1073,R,85,R,0,R,0,R,1147,R,1147,R,91,R,0,R,0,R,1153,R,1153,R,0,R,88,R,23,R,111,R,91,R,7,R,0,R,7,R,2
2023,122931,11,R,112,R,0,R,112,R,0,R,0,R,97,R,97,R,87,R,0,R,0,R,104,R,104,R,93,R,0,R,0,R,104,R,104,R,0,R,7,R,1,R,8,R,93,R,6,R,0,R,6,R,1
2023,122931,12,R,1152,R,0,R,1152,R,0,R,0,R,976,R,976,R,85,R,0,R,0,R,1043,R,1043,R,91,R,0,R,0,R,1049,R,1049,R,0,R,81,R,22,R,103,R,91,R,7,R,0,R,7,R,2
2023,122931,20,R,1,R,0,R,1,R,0,R,0,R,1,R,1,R,100,R,0,R,0,R,1,R,1,R,100,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,100,R,0,R,0,R,0,R,0
2023,122931,22,R,1,R,0,R,1,R,0,R,0,R,1,R,1,R,100,R,0,R,0,R,1,R,1,R,100,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,100,R,0,R,0,R,0,R,0
2023,122931,30,R,179,R,0,R,179,R,0,R,0,R,158,R,158,R,88,R,0,R,0,R,158,R,158,R,88,R,0,R,0,R,161,R,161,R,0,R,13,R,5,R,18,R,90,R,7,R,0,R,7,R,3
2023,122931,31,R,39,R,0,R,39,R,0,R,0,R,36,R,36,R,92,R,0,R,0,R,36,R,36,R,92,R,0,R,0,R,36,R,36,R,0,R,2,R,1,R,3,R,92,R,5,R,0,R,5,R,3
2023,122931,32,R,140,R,0,R,140,R,0,R,0,R,122,R,122,R,87,R,0,R,0,R,122,R,122,R,87,R,0,R,0,R,125,R,125,R,0,R,11,R,4,R,15,R,89,R,8,R,0,R,8,R,3
2023,122931,50,R,1444,R,0,R,1444,R,0,R,0,R,1232,R,1232,R,85,R,0,R,0,R,1306,R,1306,R,90,R,0,R,0,R,1315,R,1315,R,0,R,101,R,28,R,129,R,91,R,7,R,0,R,7,R,2
2023,122931,51,R,151,R,0,R,151,R,0,R,0,R,133,R,133,R,88,R,0,R,0,R,140,R,140,R,93,R,0,R,0,R,140,R,140,R,0,R,9,R,2,R,11,R,93,R,6,R,0,R,6,R,1
2023,122931,52,R,1293,R,0,R,1293,R,0,R,0,R,1099,R,1099,R,85,R,0,R,0,R,1166,R,1166,R,90,R,0,R,0,R,1175,R,1175,R,0,R,92,R,26,R,118,R,91,R,7,R,0,R,7,R,2
2023,123961,10,R,3424,R,2,R,3422,R,0,R,0,R,2710,R,2710,R,79,R,0,R,0,R,3157,R,3157,R,92,R,0,R,0,R,3186,R,3186,R,7,R,179,R,50,R,236,R,93,R,5,R,0,R,5,R,1
2023,123961,11,R,576,R,0,R,576,R,0,R,0,R,404,R,404,R,70,R,0,R,0,R,520,R,520,R,90,R,0,R,0,R,527,R,527,R,1,R,41,R,7,R,49,R,91,R,7,R,0,R,7,R,1
2023,123961,12,R,2848,R,2,R,2846,R,0,R,0,R,2306,R,2306,R,81,R,0,R,0,R,2637,R,2637,R,93,R,0,R,0,R,2659,R,2659,R,6,R,138,R,43,R,187,R,93,R,5,R,0,R,5,R,2
2023,123961,20,R,3,R,0,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,2,R,3,R,0,R,33,R,33,R,0,R,67
2023,123961,22,R,3,R,0,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,2,R,3,R,0,R,33,R,33,R,0,R,67
2023,123961,30,R,1698,R,0,R,1698,R,0,R,0,R,1573,R,1573,R,93,R,0,R,0,R,1633,R,1633,R,96,R,0,R,0,R,1646,R,1646,R,4,R,48,R,0,R,52,R,97,R,3,R,0,R,3,R,0
2023,123961,31,R,553,R,0,R,553,R,0,R,0,R,496,R,496,R,90,R,0,R,0,R,517,R,517,R,93,R,0,R,0,R,523,R,523,R,2,R,28,R,0,R,30,R,95,R,5,R,0,R,5,R,0
2023,123961,32,R,1145,R,0,R,1145,R,0,R,0,R,1077,R,1077,R,94,R,0,R,0,R,1116,R,1116,R,97,R,0,R,0,R,1123,R,1123,R,2,R,20,R,0,R,22,R,98,R,2,R,0,R,2,R,0
2023,123961,40,R,100,R,0,R,100,R,0,R,0,R,25,R,25,R,25,R,0,R,0,R,37,R,37,R,37,R,0,R,0,R,38,R,38,R,2,R,2,R,58,R,62,R,38,R,4,R,2,R,2,R,58
2023,123961,41,R,38,R,0,R,38,R,0,R,0,R,8,R,8,R,21,R,0,R,0,R,15,R,15,R,39,R,0,R,0,R,15,R,15,R,0,R,1,R,22,R,23,R,39,R,3,R,0,R,3,R,58
2023,123961,42,R,62,R,0,R,62,R,0,R,0,R,17,R,17,R,27,R,0,R,0,R,22,R,22,R,35,R,0,R,0,R,23,R,23,R,2,R,1,R,36,R,39,R,37,R,5,R,3,R,2,R,58
2023,123961,50,R,5225,R,2,R,5223,R,0,R,0,R,4308,R,4308,R,82,R,0,R,0,R,4827,R,4827,R,92,R,0,R,0,R,4870,R,4870,R,14,R,229,R,110,R,353,R,93,R,5,R,0,R,4,R,2
2023,123961,51,R,1167,R,0,R,1167,R,0,R,0,R,908,R,908,R,78,R,0,R,0,R,1052,R,1052,R,90,R,0,R,0,R,1065,R,1065,R,3,R,70,R,29,R,102,R,91,R,6,R,0,R,6,R,2
2023,123961,52,R,4058,R,2,R,4056,R,0,R,0,R,3400,R,3400,R,84,R,0,R,0,R,3775,R,3775,R,93,R,0,R,0,R,3805,R,3805,R,11,R,159,R,81,R,251,R,94,R,4,R,0,R,4,R,2
2023,126614,10,R,6316,R,24,R,6292,R,0,R,0,R,3290,R,3290,R,52,R,0,R,0,R,4648,R,4648,R,74,R,0,R,0,R,4727,R,4727,R,19,R,1023,R,523,R,1565,R,75,R,17,R,0,R,16,R,8
2023,126614,11,R,986,R,1,R,985,R,0,R,0,R,427,R,427,R,43,R,0,R,0,R,651,R,651,R,66,R,0,R,0,R,663,R,663,R,4,R,215,R,103,R,322,R,67,R,22,R,0,R,22,R,10
2023,126614,12,R,5330,R,23,R,5307,R,0,R,0,R,2863,R,2863,R,54,R,0,R,0,R,3997,R,3997,R,75,R,0,R,0,R,4064,R,4064,R,15,R,808,R,420,R,1243,R,77,R,16,R,0,R,15,R,8
2023,126614,20,R,32,R,0,R,32,R,0,R,0,R,8,R,8,R,25,R,0,R,0,R,15,R,15,R,47,R,0,R,0,R,16,R,16,R,1,R,10,R,5,R,16,R,50,R,34,R,3,R,31,R,16
2023,126614,21,R,6,R,0,R,6,R,0,R,0,R,1,R,1,R,17,R,0,R,0,R,2,R,2,R,33,R,0,R,0,R,3,R,3,R,0,R,2,R,1,R,3,R,50,R,33,R,0,R,33,R,17
2023,126614,22,R,26,R,0,R,26,R,0,R,0,R,7,R,7,R,27,R,0,R,0,R,13,R,13,R,50,R,0,R,0,R,13,R,13,R,1,R,8,R,4,R,13,R,50,R,35,R,4,R,31,R,15
2023,126614,30,R,1415,R,1,R,1414,R,0,R,0,R,862,R,862,R,61,R,0,R,0,R,990,R,990,R,70,R,0,R,0,R,1005,R,1005,R,5,R,163,R,241,R,409,R,71,R,12,R,0,R,12,R,17
2023,126614,31,R,280,R,0,R,280,R,0,R,0,R,184,R,184,R,66,R,0,R,0,R,204,R,204,R,73,R,0,R,0,R,208,R,208,R,1,R,35,R,36,R,72,R,74,R,13,R,0,R,13,R,13
2023,126614,32,R,1135,R,1,R,1134,R,0,R,0,R,678,R,678,R,60,R,0,R,0,R,786,R,786,R,69,R,0,R,0,R,797,R,797,R,4,R,128,R,205,R,337,R,70,R,12,R,0,R,11,R,18
2023,126614,40,R,133,R,0,R,133,R,0,R,0,R,45,R,45,R,34,R,0,R,0,R,60,R,60,R,45,R,0,R,0,R,61,R,61,R,0,R,34,R,38,R,72,R,46,R,26,R,0,R,26,R,29
2023,126614,41,R,27,R,0,R,27,R,0,R,0,R,9,R,9,R,33,R,0,R,0,R,12,R,12,R,44,R,0,R,0,R,12,R,12,R,0,R,8,R,7,R,15,R,44,R,30,R,0,R,30,R,26
2023,126614,42,R,106,R,0,R,106,R,0,R,0,R,36,R,36,R,34,R,0,R,0,R,48,R,48,R,45,R,0,R,0,R,49,R,49,R,0,R,26,R,31,R,57,R,46,R,25,R,0,R,25,R,29
2023,126614,50,R,7896,R,25,R,7871,R,0,R,0,R,4205,R,4205,R,53,R,0,R,0,R,5713,R,5713,R,73,R,0,R,0,R,5809,R,5809,R,25,R,1230,R,807,R,2062,R,74,R,16,R,0,R,16,R,10
2023,126614,51,R,1299,R,1,R,1298,R,0,R,0,R,621,R,621,R,48,R,0,R,0,R,869,R,869,R,67,R,0,R,0,R,886,R,886,R,5,R,260,R,147,R,412,R,68,R,20,R,0,R,20,R,11
2023,126614,52,R,6597,R,24,R,6573,R,0,R,0,R,3584,R,3584,R,55,R,0,R,0,R,4844,R,4844,R,74,R,0,R,0,R,4923,R,4923,R,20,R,970,R,660,R,1650,R,75,R,15,R,0,R,15,R,10
2023,126775,10,R,1006,R,0,R,1006,R,0,R,0,R,668,R,668,R,66,R,0,R,0,R,836,R,836,R,83,R,0,R,0,R,845,R,845,R,2,R,129,R,30,R,161,R,84,R,13,R,0,R,13,R,3
2023,126775,11,R,102,R,0,R,102,R,0,R,0,R,58,R,58,R,57,R,0,R,0,R,76,R,76,R,75,R,0,R,0,R,79,R,79,R,0,R,18,R,5,R,23,R,77,R,18,R,0,R,18,R,5
2023,126775,12,R,904,R,0,R,904,R,0,R,0,R,610,R,610,R,67,R,0,R,0,R,760,R,760,R,84,R,0,R,0,R,766,R,766,R,2,R,111,R,25,R,138,R,85,R,13,R,0,R,12,R,3
2023,126775,20,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,100
2023,126775,22,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,100
2023,126775,30,R,211,R,2,R,209,R,0,R,0,R,173,R,173,R,83,R,0,R,0,R,186,R,186,R,89,R,0,R,0,R,187,R,187,R,0,R,16,R,6,R,22,R,89,R,8,R,0,R,8,R,3
2023,126775,31,R,73,R,1,R,72,R,0,R,0,R,57,R,57,R,79,R,0,R,0,R,61,R,61,R,85,R,0,R,0,R,61,R,61,R,0,R,7,R,4,R,11,R,85,R,10,R,0,R,10,R,6
2023,126775,32,R,138,R,1,R,137,R,0,R,0,R,116,R,116,R,85,R,0,R,0,R,125,R,125,R,91,R,0,R,0,R,126,R,126,R,0,R,9,R,2,R,11,R,92,R,7,R,0,R,7,R,1
2023,126775,40,R,21,R,0,R,21,R,0,R,0,R,9,R,9,R,43,R,0,R,0,R,9,R,9,R,43,R,0,R,0,R,9,R,9,R,0,R,8,R,4,R,12,R,43,R,38,R,0,R,38,R,19
2023,126775,41,R,9,R,0,R,9,R,0,R,0,R,3,R,3,R,33,R,0,R,0,R,3,R,3,R,33,R,0,R,0,R,3,R,3,R,0,R,5,R,1,R,6,R,33,R,56,R,0,R,56,R,11
2023,126775,42,R,12,R,0,R,12,R,0,R,0,R,6,R,6,R,50,R,0,R,0,R,6,R,6,R,50,R,0,R,0,R,6,R,6,R,0,R,3,R,3,R,6,R,50,R,25,R,0,R,25,R,25
2023,126775,50,R,1239,R,2,R,1237,R,0,R,0,R,850,R,850,R,69,R,0,R,0,R,1031,R,1031,R,83,R,0,R,0,R,1041,R,1041,R,2,R,153,R,41,R,196,R,84,R,13,R,0,R,12,R,3
2023,126775,51,R,184,R,1,R,183,R,0,R,0,R,118,R,118,R,64,R,0,R,0,R,140,R,140,R,77,R,0,R,0,R,143,R,143,R,0,R,30,R,10,R,40,R,78,R,16,R,0,R,16,R,5
2023,126775,52,R,1055,R,1,R,1054,R,0,R,0,R,732,R,732,R,69,R,0,R,0,R,891,R,891,R,85,R,0,R,0,R,898,R,898,R,2,R,123,R,31,R,156,R,85,R,12,R,0,R,12,R,3
2023,129020,10,R,3783,R,3,R,3780,R,0,R,25,R,2711,R,2736,R,72,R,0,R,25,R,3117,R,3142,R,83,R,0,R,25,R,3141,R,3166,R,6,R,372,R,236,R,614,R,84,R,10,R,0,R,10,R,6
2023,129020,11,R,683,R,0,R,683,R,0,R,7,R,436,R,443,R,65,R,0,R,7,R,535,R,542,R,79,R,0,R,7,R,540,R,547,R,2,R,86,R,48,R,136,R,80,R,13,R,0,R,13,R,7
2023,129020,12,R,3100,R,3,R,3097,R,0,R,18,R,2275,R,2293,R,74,R,0,R,18,R,2582,R,2600,R,84,R,0,R,18,R,2601,R,2619,R,4,R,286,R,188,R,478,R,85,R,9,R,0,R,9,R,6
2023,129020,20,R,10,R,0,R,10,R,0,R,0,R,3,R,3,R,30,R,0,R,0,R,4,R,4,R,40,R,0,R,0,R,4,R,4,R,0,R,2,R,4,R,6,R,40,R,20,R,0,R,20,R,40
2023,129020,21,R,2,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,50,R,0,R,0,R,1,R,1,R,0,R,1,R,0,R,1,R,50,R,50,R,0,R,50,R,0
2023,129020,22,R,8,R,0,R,8,R,0,R,0,R,3,R,3,R,38,R,0,R,0,R,3,R,3,R,38,R,0,R,0,R,3,R,3,R,0,R,1,R,4,R,5,R,38,R,13,R,0,R,13,R,50
2023,129020,30,R,1117,R,3,R,1114,R,0,R,2,R,892,R,894,R,80,R,0,R,2,R,915,R,917,R,82,R,0,R,0,R,919,R,919,R,1,R,90,R,104,R,195,R,82,R,8,R,0,R,8,R,9
2023,129020,31,R,313,R,1,R,312,R,0,R,0,R,239,R,239,R,77,R,0,R,0,R,251,R,251,R,80,R,0,R,0,R,252,R,252,R,0,R,28,R,32,R,60,R,81,R,9,R,0,R,9,R,10
2023,129020,32,R,804,R,2,R,802,R,0,R,2,R,653,R,655,R,82,R,0,R,2,R,664,R,666,R,83,R,0,R,0,R,667,R,667,R,1,R,62,R,72,R,135,R,83,R,8,R,0,R,8,R,9
2023,129020,40,R,57,R,0,R,57,R,0,R,0,R,20,R,20,R,35,R,0,R,0,R,25,R,25,R,44,R,0,R,2,R,26,R,28,R,0,R,9,R,20,R,29,R,49,R,16,R,0,R,16,R,35
2023,129020,41,R,19,R,0,R,19,R,0,R,0,R,11,R,11,R,58,R,0,R,0,R,13,R,13,R,68,R,0,R,0,R,14,R,14,R,0,R,1,R,4,R,5,R,74,R,5,R,0,R,5,R,21
2023,129020,42,R,38,R,0,R,38,R,0,R,0,R,9,R,9,R,24,R,0,R,0,R,12,R,12,R,32,R,0,R,2,R,12,R,14,R,0,R,8,R,16,R,24,R,37,R,21,R,0,R,21,R,42
2023,129020,50,R,4967,R,6,R,4961,R,0,R,27,R,3626,R,3653,R,74,R,0,R,27,R,4061,R,4088,R,82,R,0,R,27,R,4090,R,4117,R,7,R,473,R,364,R,844,R,83,R,10,R,0,R,10,R,7
2023,129020,51,R,1017,R,1,R,1016,R,0,R,7,R,686,R,693,R,68,R,0,R,7,R,800,R,807,R,79,R,0,R,7,R,807,R,814,R,2,R,116,R,84,R,202,R,80,R,12,R,0,R,11,R,8
2023,129020,52,R,3950,R,5,R,3945,R,0,R,20,R,2940,R,2960,R,75,R,0,R,20,R,3261,R,3281,R,83,R,0,R,20,R,3283,R,3303,R,5,R,357,R,280,R,642,R,84,R,9,R,0,R,9,R,7
2023,130794,10,R,1366,R,1,R,1365,R,0,R,0,R,1194,R,1194,R,87,R,0,R,0,R,1322,R,1322,R,97,R,0,R,0,R,1329,R,1329,R,2,R,7,R,27,R,36,R,97,R,1,R,0,R,1,R,2
2023,130794,11,R,226,R,0,R,226,R,0,R,0,R,187,R,187,R,83,R,0,R,0,R,210,R,210,R,93,R,0,R,0,R,211,R,211,R,1,R,2,R,12,R,15,R,93,R,1,R,0,R,1,R,5
2023,130794,12,R,1140,R,1,R,1139,R,0,R,0,R,1007,R,1007,R,88,R,0,R,0,R,1112,R,1112,R,98,R,0,R,0,R,1118,R,1118,R,1,R,5,R,15,R,21,R,98,R,1,R,0,R,0,R,1
2023,130794,30,R,24,R,0,R,24,R,0,R,0,R,23,R,23,R,96,R,0,R,0,R,24,R,24,R,100,R,0,R,0,R,24,R,24,R,0,R,0,R,0,R,0,R,100,R,0,R,0,R,0,R,0
2023,130794,31,R,6,R,0,R,6,R,0,R,0,R,6,R,6,R,100,R,0,R,0,R,6,R,6,R,100,R,0,R,0,R,6,R,6,R,0,R,0,R,0,R,0,R,100,R,0,R,0,R,0,R,0
2023,130794,32,R,18,R,0,R,18,R,0,R,0,R,17,R,17,R,94,R,0,R,0,R,18,R,18,R,100,R,0,R,0,R,18,R,18,R,0,R,0,R,0,R,0,R,100,R,0,R,0,R,0,R,0
2023,130794,50,R,1390,R,1,R,1389,R,0,R,0,R,1217,R,1217,R,88,R,0,R,0,R,1346,R,1346,R,97,R,0,R,0,R,1353,R,1353,R,2,R,7,R,27,R,36,R,97,R,1,R,0,R,1,R,2
2023,130794,51,R,232,R,0,R,232,R,0,R,0,R,193,R,193,R,83,R,0,R,0,R,216,R,216,R,93,R,0,R,0,R,217,R,217,R,1,R,2,R,12,R,15,R,94,R,1,R,0,R,1,R,5
2023,130794,52,R,1158,R,1,R,1157,R,0,R,0,R,1024,R,1024,R,89,R,0,R,0,R,1130,R,1130,R,98,R,0,R,0,R,1136,R,1136,R,1,R,5,R,15,R,21,R,98,R,1,R,0,R,0,R,1
2023,130943,10,R,4606,R,9,R,4597,R,0,R,191,R,3128,R,3319,R,72,R,0,R,100,R,3692,R,3792,R,82,R,0,R,93,R,3732,R,3825,R,7,R,544,R,221,R,772,R,83,R,12,R,0,R,12,R,5
