year,UNITID,AWLEVELC,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSASIAT,CSASIAT,XCSBKAAT,CSBKAAT,XCSHISPT,CSHISPT,XCSNHPIT,CSNHPIT,XCSWHITT,CSWHITT,XCS2MORT,CS2MORT,XCSUNKNT,CSUNKNT,XCSNRALT,CSNRALT,XCSUND18,CSUND18,XCS18_24,CS18_24,XCS25_39,CS25_39,XCSABV40,CSABV40,XCSUNKN,CSUNKN  
2019,197708,05,R,587,R,285,R,302,Z,0,Z,0,R,1,R,5,Z,0,R,543,R,2,R,3,R,33,R,1,R,554,R,31,R,1,Z,0
2019,197708,07,R,399,R,149,R,250,Z,0,R,5,R,16,R,24,Z,0,R,118,R,1,R,120,R,115,Z,0,R,92,R,265,R,42,Z,0
2019,197708,09,R,378,R,155,R,223,R,1,R,32,R,11,R,28,R,1,R,183,R,12,R,81,R,29,Z,0,R,41,R,329,R,8,Z,0
2019,197708,10,R,27,R,5,R,22,Z,0,R,1,R,2,R,3,Z,0,R,10,Z,0,R,8,R,3,Z,0,R,5,R,9,R,13,Z,0
2019,198419,05,R,1858,R,896,R,962,R,4,R,364,R,142,R,199,R,1,R,881,R,54,R,48,R,165,Z,0,R,1712,R,137,R,9,Z,0
2019,198419,07,R,2962,R,1533,R,1429,R,5,R,260,R,140,R,117,R,3,R,1087,R,48,R,88,R,1214,Z,0,R,612,R,2131,R,218,R,1
2019,198419,09,R,884,R,439,R,445,R,4,R,97,R,42,R,52,R,0,R,481,R,22,R,34,R,152,Z,0,R,4,R,833,R,46,R,1
2019,198419,10,R,85,R,9,R,76,Z,0,R,10,R,11,R,4,Z,0,R,55,R,2,R,3,R,0,Z,0,R,2,R,44,R,39,Z,0
2019,199120,02,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,1,R,0,R,0,R,0
2019,199120,05,R,4662,R,1909,R,2753,R,27,R,484,R,326,R,386,R,4,R,2936,R,209,R,154,R,136,R,0,R,4406,R,218,R,38,R,0
2019,199120,07,R,2372,R,1139,R,1233,R,4,R,166,R,152,R,132,R,7,R,1464,R,118,R,84,R,245,R,0,R,414,R,1671,R,287,R,0
2019,199120,09,R,1179,R,515,R,664,R,4,R,99,R,86,R,55,R,2,R,744,R,39,R,45,R,105,R,0,R,90,R,1025,R,64,R,0
2019,199120,10,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0
2019,199193,03,R,108,R,90,R,18,R,0,R,0,R,3,R,2,R,0,R,91,R,6,R,6,R,0,R,0,R,96,R,9,R,3,R,0
2019,199193,05,R,5544,R,2888,R,2656,R,13,R,353,R,306,R,305,R,4,R,4007,R,232,R,182,R,142,R,0,R,5006,R,492,R,46,R,0
2019,199193,07,R,2754,R,1519,R,1235,R,6,R,147,R,150,R,101,R,3,R,1288,R,59,R,75,R,925,R,0,R,1163,R,1401,R,190,R,0
2019,199193,09,R,663,R,340,R,323,R,3,R,36,R,44,R,28,R,0,R,322,R,14,R,9,R,207,R,0,R,4,R,589,R,70,R,0
2019,199847,05,R,1201,R,541,R,660,R,3,R,50,R,78,R,71,Z,0,R,849,R,37,Z,0,R,113,Z,0,R,1193,R,8,Z,0,Z,0
2019,199847,07,R,935,R,355,R,580,R,1,R,40,R,103,R,41,R,3,R,547,R,14,R,24,R,162,Z,0,R,352,R,508,R,75,Z,0
2019,199847,09,R,338,R,169,R,169,Z,0,R,26,R,34,R,18,Z,0,R,224,R,3,R,14,R,19,R,0,R,26,R,307,R,5,Z,0
2019,199847,10,R,3,R,2,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,2,Z,0
2019,201645,05,R,1112,R,586,R,526,R,0,R,250,R,46,R,70,R,2,R,532,R,54,R,16,R,142,R,0,R,1091,R,18,R,3,R,0
2019,201645,07,R,1658,R,699,R,959,R,1,R,168,R,129,R,81,R,2,R,686,R,40,R,45,R,506,R,0,R,621,R,874,R,163,R,0
2019,201645,09,R,667,R,314,R,353,R,0,R,114,R,43,R,29,R,0,R,346,R,7,R,23,R,105,R,0,R,30,R,576,R,61,R,0
2019,201645,10,R,30,R,2,R,28,R,0,R,1,R,2,R,3,R,0,R,19,R,1,R,2,R,2,R,0,R,7,R,21,R,2,R,0
2019,204796,01,R,21,R,9,R,12,Z,0,R,1,R,1,Z,0,Z,0,R,17,Z,0,R,1,R,1,Z,0,R,21,Z,0,Z,0,Z,0
2019,204796,02,R,2,R,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,Z,0,Z,0
2019,204796,03,R,3,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,1,Z,0,Z,0,R,1,R,2,Z,0,Z,0
2019,204796,05,R,10906,R,5459,R,5447,R,9,R,675,R,565,R,422,R,6,R,7749,R,372,R,265,R,843,Z,0,R,9681,R,1120,R,105,Z,0
2019,204796,07,R,2735,R,1156,R,1579,R,2,R,95,R,133,R,96,R,1,R,1601,R,74,R,121,R,612,Z,0,R,869,R,1655,R,211,Z,0
2019,204796,09,R,1687,R,778,R,909,R,5,R,132,R,70,R,77,R,1,R,995,R,42,R,79,R,286,Z,0,R,63,R,1538,R,86,Z,0
2019,204796,10,R,45,R,26,R,19,Z,0,R,8,R,4,R,1,Z,0,R,29,Z,0,R,2,R,1,Z,0,R,1,R,30,R,14,Z,0
2019,211440,05,R,1487,R,799,R,688,R,1,R,470,R,77,R,139,R,0,R,394,R,51,R,75,R,280,R,0,R,1456,R,31,R,0,R,0
2019,211440,07,R,3103,R,1897,R,1206,R,1,R,280,R,66,R,84,R,2,R,571,R,31,R,117,R,1951,R,0,R,1364,R,1666,R,72,R,1
2019,211440,09,R,322,R,235,R,87,R,0,R,19,R,3,R,1,R,0,R,84,R,4,R,24,R,187,R,0,R,0,R,311,R,11,R,0
2019,211440,10,R,45,R,24,R,21,R,0,R,4,R,0,R,1,R,0,R,27,R,1,R,1,R,11,R,0,R,8,R,35,R,2,R,0
2019,212054,02,R,116,R,16,R,100,R,0,R,11,R,19,R,4,R,1,R,69,R,1,R,3,R,8,R,0,R,45,R,42,R,29,Z,0
2019,212054,05,R,3441,R,1620,R,1821,R,5,R,532,R,206,R,209,R,20,R,1898,R,107,R,71,R,393,R,0,R,2546,R,740,R,155,Z,0
2019,212054,07,R,2238,R,764,R,1474,R,2,R,157,R,239,R,138,R,0,R,1150,R,45,R,156,R,351,R,0,R,394,R,1492,R,352,Z,0
2019,212054,09,R,679,R,316,R,363,R,0,R,111,R,43,R,31,R,0,R,397,R,19,R,23,R,55,R,0,R,13,R,587,R,79,Z,0
2019,212054,10,R,247,R,75,R,172,R,0,R,16,R,31,R,12,R,0,R,143,R,6,R,12,R,27,R,0,R,22,R,142,R,83,Z,0
2019,213543,05,R,1145,R,623,R,522,R,1,R,106,R,33,R,108,R,0,R,724,R,39,R,42,R,92,R,0,R,1122,R,23,R,0,R,0
2019,213543,07,R,536,R,300,R,236,R,0,R,15,R,15,R,28,R,1,R,273,R,7,R,5,R,192,R,0,R,248,R,247,R,41,R,0
2019,213543,09,R,107,R,64,R,43,R,0,R,0,R,1,R,1,R,0,R,27,R,2,R,23,R,53,R,0,R,1,R,94,R,12,R,0
2019,213543,10,R,6,R,2,R,4,R,0,R,0,R,0,R,0,R,0,R,6,R,0,R,0,R,0,R,0,R,2,R,3,R,1,R,0
2019,214777,01,R,491,R,252,R,239,R,1,R,20,R,14,R,30,R,0,R,347,R,14,R,7,R,58,R,0,R,482,R,9,R,0,R,0
2019,214777,02,R,140,R,98,R,42,R,0,R,11,R,2,R,10,R,0,R,97,R,6,R,3,R,11,R,0,R,129,R,11,R,0,R,0
2019,214777,03,R,2,R,2,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,0,R,0,R,0
2019,214777,05,R,10052,R,5245,R,4807,R,5,R,648,R,403,R,603,R,8,R,6556,R,308,R,182,R,1339,R,0,R,9657,R,383,R,12,R,0
2019,214777,07,R,1406,R,749,R,657,R,1,R,58,R,40,R,67,R,1,R,664,R,44,R,20,R,511,R,0,R,682,R,673,R,51,R,0
2019,214777,09,R,774,R,434,R,340,R,0,R,32,R,21,R,34,R,1,R,358,R,10,R,20,R,298,R,0,R,21,R,704,R,49,R,0
2019,214777,10,R,26,R,8,R,18,R,0,R,0,R,1,R,3,R,0,R,13,R,0,R,1,R,8,R,0,R,4,R,19,R,3,R,0
2019,215062,05,R,2730,R,1315,R,1415,R,2,R,549,R,191,R,290,R,0,R,1232,R,104,R,46,R,316,R,0,R,2418,R,303,R,9,R,0
2019,215062,07,R,4030,R,1782,R,2248,R,4,R,505,R,220,R,233,R,1,R,1563,R,95,R,88,R,1321,R,0,R,335,R,3362,R,333,R,0
2019,215062,09,R,1206,R,568,R,638,R,0,R,151,R,59,R,78,R,1,R,683,R,33,R,23,R,178,R,0,R,0,R,1115,R,91,R,0
2019,215062,10,R,105,R,50,R,55,R,1,R,18,R,1,R,1,R,0,R,31,R,0,R,2,R,51,R,0,R,0,R,98,R,7,R,0
2019,215293,01,R,909,R,312,R,597,R,1,R,87,R,47,R,37,R,1,R,673,R,37,R,14,R,12,R,0,R,861,R,40,R,8,R,0
2019,215293,03,R,30,R,0,R,30,R,0,R,4,R,1,R,2,R,0,R,21,R,1,R,1,R,0,R,0,R,17,R,11,R,2,R,0
2019,215293,05,R,4604,R,2187,R,2417,R,2,R,400,R,199,R,150,R,5,R,3384,R,182,R,63,R,219,R,0,R,4228,R,339,R,37,R,0
2019,215293,07,R,2090,R,854,R,1236,R,0,R,75,R,91,R,59,R,1,R,1054,R,42,R,122,R,646,R,0,R,796,R,1185,R,109,R,0
2019,215293,09,R,997,R,458,R,539,R,2,R,97,R,40,R,36,R,0,R,577,R,26,R,60,R,159,R,0,R,126,R,803,R,68,R,0
2019,215293,10,R,307,R,87,R,220,R,0,R,11,R,15,R,9,R,0,R,171,R,10,R,45,R,46,R,0,R,71,R,200,R,36,R,0
2019,216597,01,R,7,R,4,R,3,Z,0,Z,0,R,1,Z,0,R,0,R,6,Z,0,R,0,Z,0,Z,0,R,7,Z,0,Z,0,Z,0
2019,216597,03,R,2,R,2,Z,0,Z,0,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0
2019,216597,05,R,1801,R,771,R,1030,R,3,R,122,R,89,R,138,Z,0,R,1340,R,54,R,28,R,27,R,0,R,1639,R,122,R,40,Z,0
2019,216597,07,R,1304,R,631,R,673,R,2,R,53,R,74,R,95,R,1,R,857,R,22,R,108,R,92,R,0,R,188,R,889,R,227,Z,0
2019,216597,09,R,223,R,110,R,113,Z,0,R,7,R,12,R,13,R,1,R,166,R,8,R,8,R,8,R,0,R,13,R,197,R,13,Z,0
2019,216597,10,R,195,R,69,R,126,Z,0,R,3,R,16,R,19,Z,0,R,137,R,4,R,9,R,7,R,0,R,22,R,121,R,52,R,0
2019,217156,05,R,1697,R,767,R,930,R,5,R,239,R,104,R,182,R,2,R,747,R,131,R,109,R,178,R,0,R,1663,R,33,R,1,R,0
2019,217156,07,R,843,R,428,R,415,R,2,R,79,R,46,R,59,R,0,R,289,R,28,R,62,R,278,R,0,R,340,R,428,R,75,R,0
2019,217156,09,R,353,R,191,R,162,R,1,R,40,R,17,R,21,R,0,R,154,R,6,R,32,R,82,R,0,R,0,R,344,R,9,R,0
2019,217882,01,R,154,R,71,R,83,R,2,R,3,R,6,R,4,R,0,R,132,R,5,R,0,R,2,R,0,R,152,R,2,R,0,R,0
2019,217882,05,R,4536,R,2275,R,2261,R,7,R,116,R,269,R,149,R,1,R,3833,R,116,R,12,R,33,R,0,R,4241,R,273,R,22,R,0
2019,217882,07,R,1518,R,766,R,752,R,1,R,25,R,89,R,45,R,2,R,1054,R,19,R,29,R,254,R,0,R,490,R,901,R,127,R,0
2019,217882,09,R,243,R,140,R,103,R,0,R,3,R,5,R,3,R,0,R,106,R,2,R,9,R,115,R,0,R,1,R,216,R,26,R,0
2019,217882,10,R,167,R,65,R,102,R,1,R,4,R,12,R,3,R,0,R,111,R,2,R,4,R,30,R,0,R,28,R,112,R,27,R,0
2019,217925,02,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,0,R,0,R,1,R,0
2019,217925,03,R,14,R,12,R,2,R,0,R,0,R,2,R,2,R,0,R,9,R,0,R,1,R,0,R,0,R,1,R,5,R,8,R,0
2019,217925,05,R,112,R,51,R,61,R,0,R,1,R,14,R,3,R,0,R,78,R,2,R,1,R,13,R,0,R,92,R,15,R,5,R,0
2019,217925,07,R,175,R,82,R,93,R,0,R,7,R,20,R,0,R,0,R,81,R,0,R,4,R,63,R,0,R,19,R,97,R,59,R,0
2019,217925,09,R,21,R,20,R,1,R,0,R,0,R,1,R,1,R,0,R,17,R,0,R,0,R,2,R,0,R,0,R,4,R,17,R,0
2019,217925,10,R,13,R,9,R,4,R,0,R,1,R,0,R,0,R,0,R,6,R,0,R,0,R,6,R,0,R,0,R,4,R,9,R,0
2019,221999,05,R,1700,R,852,R,848,R,5,R,227,R,142,R,156,R,3,R,866,R,95,R,81,R,125,R,0,R,1682,R,18,R,0,R,0
2019,221999,07,R,1379,R,517,R,862,R,2,R,51,R,87,R,50,R,0,R,943,R,28,R,19,R,199,R,0,R,425,R,867,R,87,R,0
2019,221999,09,R,696,R,327,R,369,R,2,R,38,R,55,R,46,R,4,R,439,R,21,R,22,R,69,R,0,R,33,R,608,R,55,R,0
2019,221999,10,R,39,R,4,R,35,R,0,R,1,R,2,R,2,R,0,R,33,R,1,R,0,R,0,R,0,R,0,R,20,R,19,R,0
2019,223232,05,R,3419,R,1344,R,2075,R,10,R,206,R,212,R,515,R,0,R,2208,R,160,R,11,R,97,R,0,R,3136,R,266,R,17,R,0
2019,223232,07,R,840,R,391,R,449,R,3,R,28,R,50,R,78,R,1,R,555,R,45,R,14,R,66,R,0,R,235,R,499,R,106,R,0
2019,223232,09,R,279,R,156,R,123,R,1,R,10,R,8,R,26,R,1,R,197,R,7,R,12,R,17,R,0,R,4,R,241,R,34,R,0
2019,223232,10,R,3,R,1,R,2,R,0,R,1,R,0,R,0,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,3,R,0,R,0
2019,227757,05,R,980,R,517,R,463,R,2,R,252,R,60,R,128,R,0,R,353,R,40,R,23,R,122,R,0,R,966,R,14,R,0,R,0
2019,227757,07,R,896,R,579,R,317,R,0,R,96,R,34,R,57,R,0,R,377,R,18,R,24,R,290,R,0,R,235,R,586,R,75,R,0
2019,227757,09,R,233,R,146,R,87,R,0,R,14,R,6,R,13,R,0,R,78,R,3,R,7,R,112,R,0,R,2,R,219,R,12,R,0
2019,228246,05,R,1518,R,763,R,755,R,4,R,99,R,63,R,164,R,1,R,985,R,62,R,2,R,138,R,0,R,1431,R,78,R,9,R,0
2019,228246,07,R,1780,R,977,R,803,R,4,R,128,R,125,R,163,R,1,R,808,R,38,R,7,R,506,R,0,R,525,R,1057,R,198,R,0
2019,228246,09,R,368,R,185,R,183,R,0,R,22,R,26,R,42,R,0,R,223,R,9,R,5,R,41,R,0,R,37,R,285,R,46,R,0
2019,228246,10,R,72,R,50,R,22,R,0,R,2,R,4,R,7,R,0,R,31,R,2,R,0,R,26,R,0,R,19,R,44,R,9,R,0
2019,228723,01,R,748,R,237,R,511,R,1,R,41,R,22,R,155,R,0,R,498,R,24,R,2,R,5,R,0,R,713,R,33,R,2,R,0
2019,228723,05,R,12866,R,6279,R,6587,R,36,R,799,R,388,R,2933,R,14,R,8157,R,372,R,20,R,147,R,0,R,11686,R,1127,R,53,R,0
2019,228723,07,R,3474,R,1861,R,1613,R,4,R,185,R,120,R,398,R,0,R,1603,R,76,R,77,R,1011,R,0,R,1104,R,2120,R,250,R,0
2019,228723,09,R,1438,R,763,R,675,R,1,R,172,R,57,R,175,R,0,R,545,R,33,R,37,R,418,R,0,R,5,R,1319,R,114,R,0
2019,228723,10,R,399,R,175,R,224,R,1,R,25,R,13,R,42,R,0,R,218,R,6,R,9,R,85,R,0,R,67,R,270,R,62,R,0
2019,228778,01,R,1142,R,485,R,657,R,1,R,322,R,27,R,227,R,1,R,460,R,48,R,15,R,41,R,0,R,1113,R,28,R,1,Z,0
2019,228778,05,R,9582,R,4417,R,5165,R,4,R,2140,R,358,R,2063,R,11,R,4136,R,357,R,93,R,420,R,0,R,8935,R,611,R,36,R,0
2019,228778,07,R,2966,R,1500,R,1466,R,5,R,288,R,100,R,367,R,1,R,1355,R,53,R,59,R,738,R,0,R,898,R,1926,R,142,R,0
2019,228778,09,R,1302,R,709,R,593,R,2,R,111,R,42,R,125,R,1,R,601,R,32,R,47,R,341,R,0,R,64,R,1149,R,89,R,0
2019,228778,10,R,10,R,4,R,6,R,0,R,0,R,1,R,1,Z,0,R,6,R,0,R,0,R,2,R,0,R,0,R,8,R,2,R,0
2019,228875,02,R,17,R,15,R,2,R,0,R,0,R,0,R,1,R,0,R,5,R,0,R,10,R,1,R,0,R,10,R,6,R,1,R,0
2019,228875,05,R,2185,R,803,R,1382,R,15,R,60,R,111,R,258,R,3,R,1594,R,12,R,26,R,106,R,0,R,2038,R,134,R,13,R,0
2019,228875,07,R,478,R,208,R,270,R,3,R,15,R,21,R,51,R,0,R,299,R,11,R,42,R,36,R,0,R,179,R,248,R,51,R,0
2019,228875,09,R,122,R,43,R,79,R,0,R,2,R,5,R,6,R,1,R,93,R,4,R,6,R,5,R,0,R,0,R,91,R,31,R,0
2019,228875,10,R,29,R,21,R,8,R,0,R,0,R,0,R,3,R,0,R,18,R,0,R,3,R,5,R,0,R,5,R,14,R,10,R,0
2019,231624,05,R,1653,R,682,R,971,R,1,R,132,R,108,R,138,R,1,R,1001,R,76,R,100,R,96,R,0,R,1602,R,48,R,3,Z,0
2019,231624,07,R,734,R,390,R,344,R,1,R,26,R,57,R,40,R,2,R,417,R,23,R,21,R,147,Z,0,R,232,R,408,R,94,Z,0
2019,231624,09,R,315,R,152,R,163,R,2,R,10,R,29,R,19,Z,0,R,216,R,9,R,9,R,21,Z,0,R,37,R,251,R,27,Z,0
2019,231624,10,R,16,R,3,R,13,Z,0,Z,0,Z,0,Z,0,Z,0,R,13,Z,0,R,2,R,1,Z,0,R,5,R,10,R,1,Z,0
2019,234076,01,R,4,R,1,R,3,R,0,R,0,R,1,R,0,R,0,R,1,R,1,R,1,R,0,R,0,R,1,R,3,R,0,R,0
2019,234076,02,R,25,R,17,R,8,R,0,R,3,R,3,R,1,R,0,R,15,R,2,R,1,R,0,R,0,R,0,R,20,R,5,R,0
2019,234076,05,R,4148,R,1869,R,2279,R,7,R,569,R,253,R,260,R,1,R,2422,R,198,R,254,R,184,R,1,R,3949,R,156,R,42,R,0
2019,234076,07,R,2070,R,971,R,1099,R,1,R,121,R,106,R,115,R,0,R,1167,R,63,R,29,R,468,R,0,R,789,R,1142,R,139,R,0
2019,234076,09,R,774,R,412,R,362,R,0,R,70,R,44,R,32,R,0,R,473,R,23,R,32,R,100,R,0,R,45,R,697,R,32,R,0
2019,234076,10,R,297,R,203,R,94,R,0,R,7,R,13,R,6,R,0,R,91,R,7,R,164,R,9,R,0,R,13,R,105,R,179,R,0
2019,236948,05,R,8027,R,3684,R,4343,R,38,R,1949,R,236,R,578,R,32,R,3403,R,562,R,124,R,1105,R,0,R,6935,R,971,R,118,R,3
2019,236948,07,R,4057,R,1869,R,2188,R,17,R,494,R,119,R,239,R,7,R,2012,R,186,R,81,R,902,R,0,R,869,R,2848,R,340,R,0
2019,236948,09,R,1467,R,658,R,809,R,10,R,190,R,37,R,84,R,1,R,819,R,60,R,52,R,214,R,0,R,26,R,1336,R,105,R,0
2019,236948,10,R,13,R,0,R,13,R,0,R,4,R,0,R,1,R,0,R,7,R,0,R,0,R,1,R,0,R,2,R,11,R,0,R,0
2019,239105,05,R,1767,R,764,R,1003,R,1,R,121,R,62,R,191,R,2,R,1247,R,78,R,8,R,57,R,0,R,1709,R,46,R,12,R,0
2019,239105,07,R,651,R,235,R,416,R,3,R,22,R,17,R,34,R,0,R,457,R,14,R,46,R,58,R,0,R,224,R,389,R,38,R,0
2019,239105,09,R,410,R,188,R,222,R,2,R,31,R,12,R,36,R,0,R,296,R,9,R,10,R,14,R,0,R,97,R,293,R,20,R,0
2019,239105,10,R,25,R,8,R,17,R,0,R,3,R,2,R,1,R,0,R,17,R,0,R,2,R,0,R,0,R,2,R,18,R,5,R,0
2019,240444,01,R,2172,R,803,R,1369,R,3,R,126,R,41,R,111,R,0,R,1657,R,61,R,6,R,167,R,0,R,2125,R,42,R,5,R,0
2019,240444,05,R,7197,R,3486,R,3711,R,10,R,397,R,127,R,327,R,5,R,5366,R,203,R,25,R,737,R,0,R,6823,R,330,R,44,R,0
2019,240444,07,R,2313,R,1139,R,1174,R,5,R,84,R,52,R,90,R,4,R,1354,R,43,R,45,R,636,R,0,R,793,R,1412,R,108,R,0
2019,240444,09,R,1536,R,781,R,755,R,3,R,96,R,36,R,65,R,0,R,920,R,35,R,81,R,300,R,0,R,88,R,1370,R,78,R,0
2019,240444,10,R,266,R,149,R,117,R,0,R,20,R,6,R,16,R,0,R,178,R,3,R,5,R,38,R,0,R,44,R,198,R,24,R,0
2019,243744,05,R,1785,R,898,R,887,R,14,R,381,R,97,R,264,R,7,R,652,R,197,R,6,R,167,R,0,R,1707,R,72,R,6,R,0
2019,243744,07,R,2343,R,1358,R,985,R,2,R,418,R,57,R,192,R,1,R,736,R,110,R,12,R,815,R,0,R,1012,R,1290,R,41,R,0
2019,243744,09,R,1037,R,610,R,427,R,3,R,165,R,34,R,70,R,0,R,439,R,49,R,7,R,270,R,0,R,10,R,1003,R,24,R,0
2019,243744,10,R,5,R,2,R,3,R,0,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,4,R,0,R,0,R,3,R,2,R,0
2019,243780,01,R,610,R,380,R,230,R,1,R,55,R,14,R,27,R,1,R,381,R,11,R,21,R,99,R,0,R,563,R,40,R,7,R,0
2019,243780,03,R,48,R,16,R,32,R,0,R,0,R,0,R,4,R,0,R,41,R,1,R,1,R,1,R,0,R,22,R,16,R,10,R,0
2019,243780,05,R,6898,R,3970,R,2928,R,7,R,543,R,174,R,293,R,6,R,4351,R,173,R,200,R,1151,R,0,R,6482,R,391,R,25,R,0
2019,243780,07,R,2290,R,1220,R,1070,R,6,R,102,R,81,R,94,R,1,R,1106,R,39,R,20,R,841,R,0,R,630,R,1364,R,296,R,0
2019,243780,09,R,979,R,501,R,478,R,5,R,51,R,20,R,28,R,1,R,409,R,13,R,26,R,426,R,0,R,107,R,830,R,42,R,0
2019,243780,10,R,217,R,60,R,157,R,0,R,9,R,16,R,19,R,0,R,144,R,7,R,1,R,21,R,0,R,15,R,148,R,54,R,0
2019,445188,05,R,1415,R,657,R,758,R,1,R,312,R,56,R,698,R,11,R,183,R,46,R,10,R,98,R,0,R,1302,R,107,R,6,R,0
2019,445188,07,R,55,R,24,R,31,R,0,R,6,R,2,R,13,R,0,R,9,R,2,R,1,R,22,R,0,R,8,R,42,R,5,R,0
2019,445188,09,R,63,R,40,R,23,R,0,R,7,R,2,R,6,R,1,R,27,R,3,R,2,R,15,R,0,R,0,R,58,R,5,R,0
2021,100858,05,R,5641,R,2816,R,2825,R,13,R,118,R,260,R,192,R,3,R,4517,R,122,R,13,R,403,Z,0,R,5106,R,509,R,26,Z,0
2021,100858,07,R,1259,R,613,R,646,R,6,R,36,R,86,R,53,R,1,R,811,R,23,R,7,R,236,Z,0,R,392,R,720,R,147,Z,0
2021,100858,09,R,531,R,200,R,331,Z,0,R,15,R,40,R,16,Z,0,R,358,R,3,R,1,R,98,Z,0,R,25,R,465,R,41,Z,0
2021,100858,10,R,353,R,186,R,167,R,1,R,8,R,34,R,13,R,1,R,247,R,8,R,3,R,38,Z,0,R,39,R,223,R,91,Z,0
2021,100858,12,R,4,R,1,R,3,Z,0,Z,0,R,1,Z,0,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,R,1,R,3,Z,0,Z,0
2021,110404,05,R,227,R,126,R,101,R,0,R,96,R,4,R,30,R,0,R,56,R,19,R,0,R,22,R,0,R,220,R,7,R,0,R,0
2021,110404,07,R,116,R,71,R,45,R,0,R,13,R,2,R,4,R,0,R,38,R,3,R,0,R,56,R,0,R,56,R,60,R,0,R,0
2021,110404,09,R,184,R,126,R,58,R,0,R,20,R,1,R,6,R,0,R,66,R,5,R,1,R,85,R,0,R,0,R,182,R,2,R,0
2021,110635,05,R,9024,R,4118,R,4906,R,8,R,3129,R,175,R,1444,R,14,R,2289,R,540,R,356,R,1069,R,1,R,7896,R,1018,R,109,R,0
2021,110635,07,R,2851,R,1545,R,1306,R,4,R,559,R,77,R,234,R,2,R,813,R,94,R,78,R,990,R,0,R,755,R,1878,R,218,R,0
2021,110635,09,R,1185,R,655,R,530,R,3,R,175,R,31,R,98,R,0,R,482,R,54,R,99,R,243,R,0,R,28,R,1106,R,51,R,0
2021,110635,10,R,70,R,13,R,57,R,0,R,21,R,1,R,18,R,0,R,22,R,2,R,0,R,6,R,0,R,10,R,59,R,1,R,0
2021,110644,05,R,8748,R,3490,R,5258,R,16,R,2385,R,169,R,1918,R,34,R,2054,R,497,R,131,R,1544,R,0,R,7572,R,1109,R,67,R,0
2021,110644,07,R,1217,R,554,R,663,R,6,R,182,R,28,R,131,R,4,R,427,R,65,R,24,R,350,R,0,R,320,R,810,R,87,R,0
2021,110644,09,R,913,R,391,R,522,R,3,R,141,R,19,R,120,R,0,R,397,R,49,R,15,R,169,R,0,R,25,R,841,R,47,R,0
2021,110644,10,R,12,R,2,R,10,R,0,R,3,R,0,R,2,R,0,R,3,R,3,R,0,R,1,R,0,R,3,R,8,R,1,R,0
2021,110653,05,R,8883,R,4139,R,4744,R,4,R,3266,R,162,R,2213,R,17,R,1215,R,390,R,129,R,1487,R,1,R,7993,R,845,R,44,R,0
2021,110653,07,R,1607,R,807,R,800,R,2,R,358,R,39,R,207,R,0,R,394,R,58,R,84,R,465,R,0,R,577,R,960,R,70,R,0
2021,110653,09,R,709,R,362,R,347,R,1,R,107,R,21,R,77,R,0,R,285,R,31,R,35,R,152,R,0,R,25,R,656,R,28,R,0
2021,110653,10,R,144,R,35,R,109,R,0,R,49,R,0,R,35,R,0,R,43,R,7,R,10,R,0,R,0,R,94,R,49,R,1,R,0
2021,110662,05,R,9553,R,3956,R,5597,R,12,R,2531,R,304,R,2158,R,23,R,2648,R,536,R,225,R,1116,R,0,R,8649,R,837,R,67,R,0
2021,110662,07,R,3161,R,1669,R,1492,R,8,R,642,R,97,R,465,R,2,R,902,R,126,R,108,R,811,R,0,R,802,R,2191,R,168,R,0
2021,110662,09,R,1352,R,682,R,670,R,1,R,243,R,38,R,173,R,2,R,495,R,70,R,54,R,276,R,0,R,37,R,1247,R,68,R,0
2021,110662,10,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,0,R,0,R,1,R,0
2021,110671,05,R,5987,R,2730,R,3257,R,5,R,1949,R,241,R,2482,R,25,R,760,R,213,R,57,R,255,R,0,R,5058,R,881,R,48,R,0
2021,110671,07,R,837,R,441,R,396,R,2,R,103,R,22,R,181,R,1,R,173,R,18,R,13,R,324,R,0,R,368,R,426,R,43,R,0
