year,UNITID,PSGRTYPE,XPGREVCT,PGREVCT,XPGEXCLU,PGEXCLU,XPGADJCT,PGADJCT,XPGCMBAC,PGCMBAC,XPGCMOBA,PGCMOBA,XPGCMTOT,PGCMTOT,XSSREVCT,SSREVCT,XSSEXCLU,SSEXCLU,XSSADJCT,SSADJCT,XSSCMBAC,SSCMBAC,XSSCMOBA,SSCMOBA,XSSCMTOT,SSCMTOT,XNRREVCT,NRREVCT,XNREXCLU,NREXCLU,XNRADJCT,NRADJCT,XNRCMBAC,NRCMBAC,XNRCMOBA,NRCMOBA,XNRCMTOT,NRCMTOT,XTTREVCT,TTREVCT,XTTEXCLU,TTEXCLU,XTTADJCT,TTADJCT,XTTCMBAC,TTCMBAC,XTTCMOBA,TTCMOBA,XTTCMTOT,TTCMTOT 
2021,185828, 2,R,333,R,3,R,330,R,224,R,0,R,224,R,204,R,2,R,202,R,145,R,0,R,145,R,447,R,2,R,445,R,351,R,0,R,351,R,984,R,7,R,977,R,720,R,0,R,720
2021,186131, 1,R,222,R,0,R,222,R,214,R,0,R,214,R,2,R,0,R,2,R,2,R,0,R,2,R,1094,R,2,R,1092,R,1068,R,0,R,1068,R,1318,R,2,R,1316,R,1284,R,0,R,1284
2021,186131, 2,R,222,R,0,R,222,R,214,R,0,R,214,R,2,R,0,R,2,R,2,R,0,R,2,R,1094,R,2,R,1092,R,1068,R,0,R,1068,R,1318,R,2,R,1316,R,1284,R,0,R,1284
2021,186371, 1,R,205,R,0,R,205,R,134,R,0,R,134,R,107,R,0,R,107,R,81,R,0,R,81,R,110,R,0,R,110,R,84,R,0,R,84,R,422,R,0,R,422,R,299,R,0,R,299
2021,186371, 2,R,205,Z,0,R,205,R,134,R,0,R,134,R,107,Z,0,R,107,R,81,R,0,R,81,R,110,Z,0,R,110,R,84,R,0,R,84,R,422,R,0,R,422,R,299,R,0,R,299
2021,186380, 1,R,1854,R,0,R,1854,R,1453,R,44,R,1497,R,1303,R,1,R,1302,R,1057,R,16,R,1073,R,3445,R,0,R,3445,R,2884,R,73,R,2957,R,6602,R,1,R,6601,R,5394,R,133,R,5527
2021,186380, 2,R,1780,R,0,R,1780,R,1438,R,0,R,1438,R,1271,R,1,R,1270,R,1048,R,0,R,1048,R,3336,R,0,R,3336,R,2864,R,0,R,2864,R,6387,R,1,R,6386,R,5350,R,0,R,5350
2021,186380, 3,R,74,Z,0,R,74,R,15,R,44,R,59,R,32,Z,0,R,32,R,9,R,16,R,25,R,109,Z,0,R,109,R,20,R,73,R,93,R,215,R,0,R,215,R,44,R,133,R,177
2021,186399, 1,R,628,R,1,R,627,R,390,R,0,R,390,R,173,R,0,R,173,R,116,R,0,R,116,R,391,R,0,R,391,R,267,R,0,R,267,R,1192,R,1,R,1191,R,773,R,0,R,773
2021,186399, 2,R,628,R,1,R,627,R,390,R,0,R,390,R,173,R,0,R,173,R,116,R,0,R,116,R,391,R,0,R,391,R,267,R,0,R,267,R,1192,R,1,R,1191,R,773,R,0,R,773
2021,186867, 1,R,114,R,0,R,114,R,92,R,0,R,92,R,224,R,0,R,224,R,206,R,0,R,206,R,346,R,0,R,346,R,299,R,0,R,299,R,684,R,0,R,684,R,597,R,0,R,597
2021,186867, 2,R,114,Z,0,R,114,R,92,R,0,R,92,R,224,Z,0,R,224,R,206,R,0,R,206,R,346,Z,0,R,346,R,299,R,0,R,299,R,684,R,0,R,684,R,597,R,0,R,597
2021,190415, 1,R,482,R,0,R,482,R,432,R,0,R,432,R,550,R,1,R,549,R,517,R,0,R,517,R,2148,R,6,R,2142,R,2038,R,0,R,2038,R,3180,R,7,R,3173,R,2987,R,0,R,2987
2021,190415, 2,R,482,R,0,R,482,R,432,R,0,R,432,R,550,R,1,R,549,R,517,R,0,R,517,R,2148,R,6,R,2142,R,2038,R,0,R,2038,R,3180,R,7,R,3173,R,2987,R,0,R,2987
2021,191241, 1,R,418,R,0,R,418,R,331,R,0,R,331,R,543,R,0,R,543,R,470,R,0,R,470,R,1230,R,0,R,1230,R,1021,R,0,R,1021,R,2191,R,0,R,2191,R,1822,R,0,R,1822
2021,191241, 2,R,418,Z,0,R,418,R,331,R,0,R,331,R,543,Z,0,R,543,R,470,R,0,R,470,R,1230,Z,0,R,1230,R,1021,R,0,R,1021,R,2191,R,0,R,2191,R,1822,R,0,R,1822
2021,193900, 1,R,1215,R,2,R,1213,R,1039,R,1,R,1040,R,924,R,0,R,924,R,782,R,4,R,786,R,3747,R,5,R,3742,R,3281,R,0,R,3281,R,5886,R,7,R,5879,R,5102,R,5,R,5107
2021,193900, 2,R,1214,R,2,R,1212,R,1039,R,0,R,1039,R,920,R,0,R,920,R,782,R,1,R,783,R,3745,R,5,R,3740,R,3280,R,0,R,3280,R,5879,R,7,R,5872,R,5101,R,1,R,5102
2021,193900, 3,R,1,Z,0,R,1,R,0,R,1,R,1,R,4,Z,0,R,4,R,0,R,3,R,3,R,2,Z,0,R,2,R,1,R,0,R,1,R,7,R,0,R,7,R,1,R,4,R,5
2021,194824, 1,R,232,R,0,R,232,R,195,R,0,R,195,R,430,R,0,R,430,R,365,R,0,R,365,R,717,R,0,R,717,R,601,R,0,R,601,R,1379,R,0,R,1379,R,1161,R,0,R,1161
2021,194824, 2,R,232,Z,0,R,232,R,195,R,0,R,195,R,430,Z,0,R,430,R,365,R,0,R,365,R,717,Z,0,R,717,R,601,R,0,R,601,R,1379,R,0,R,1379,R,1161,R,0,R,1161
2021,195003, 1,R,918,R,0,R,918,R,577,R,22,R,599,R,937,R,2,R,935,R,656,R,4,R,660,R,1047,R,2,R,1045,R,723,R,17,R,740,R,2902,R,4,R,2898,R,1956,R,43,R,1999
2021,195003, 2,R,817,R,0,R,817,R,562,R,0,R,562,R,919,R,2,R,917,R,652,R,0,R,652,R,979,R,2,R,977,R,705,R,0,R,705,R,2715,R,4,R,2711,R,1919,R,0,R,1919
2021,195003, 3,R,101,Z,0,R,101,R,15,R,22,R,37,R,18,Z,0,R,18,R,4,R,4,R,8,R,68,Z,0,R,68,R,18,R,17,R,35,R,187,R,0,R,187,R,37,R,43,R,80
2021,195030, 1,R,284,R,0,R,284,R,235,R,0,R,235,R,322,R,0,R,322,R,275,R,0,R,275,R,794,R,0,R,794,R,692,R,0,R,692,R,1400,R,0,R,1400,R,1202,R,0,R,1202
2021,195030, 2,R,284,Z,0,R,284,R,235,R,0,R,235,R,322,Z,0,R,322,R,275,R,0,R,275,R,794,Z,0,R,794,R,692,R,0,R,692,R,1400,R,0,R,1400,R,1202,R,0,R,1202
2021,196079, 1,R,594,R,0,R,594,R,479,R,0,R,479,R,400,R,0,R,400,R,331,R,0,R,331,R,1594,R,5,R,1589,R,1355,R,0,R,1355,R,2588,R,5,R,2583,R,2165,R,0,R,2165
2021,196079, 2,R,594,R,0,R,594,R,479,R,0,R,479,R,400,R,0,R,400,R,331,R,0,R,331,R,1594,R,5,R,1589,R,1355,R,0,R,1355,R,2588,R,5,R,2583,R,2165,R,0,R,2165
2021,196088, 1,R,1194,R,0,R,1194,R,808,R,0,R,808,R,521,R,0,R,521,R,378,R,0,R,378,R,1721,R,7,R,1714,R,1344,R,0,R,1344,R,3436,R,7,R,3429,R,2530,R,0,R,2530
2021,196088, 2,R,1194,R,0,R,1194,R,808,R,0,R,808,R,521,R,0,R,521,R,378,R,0,R,378,R,1721,R,7,R,1714,R,1344,R,0,R,1344,R,3436,R,7,R,3429,R,2530,R,0,R,2530
2021,196097, 1,R,944,R,0,R,944,R,730,R,0,R,730,R,285,R,0,R,285,R,218,R,0,R,218,R,1607,R,3,R,1604,R,1252,R,0,R,1252,R,2836,R,3,R,2833,R,2200,R,0,R,2200
2021,196097, 2,R,944,R,0,R,944,R,730,R,0,R,730,R,285,R,0,R,285,R,218,R,0,R,218,R,1607,R,3,R,1604,R,1252,R,0,R,1252,R,2836,R,3,R,2833,R,2200,R,0,R,2200
2021,196413, 1,R,695,R,1,R,694,R,543,R,0,R,543,R,855,R,1,R,854,R,723,R,0,R,723,R,1928,R,12,R,1916,R,1590,R,0,R,1590,R,3478,R,14,R,3464,R,2856,R,0,R,2856
2021,196413, 2,R,695,R,1,R,694,R,543,R,0,R,543,R,855,R,1,R,854,R,723,R,0,R,723,R,1928,R,12,R,1916,R,1590,R,0,R,1590,R,3478,R,14,R,3464,R,2856,R,0,R,2856
2021,197708, 1,R,80,R,0,R,80,R,60,R,0,R,60,R,66,R,0,R,66,R,50,R,0,R,50,R,375,R,3,R,372,R,304,R,0,R,304,R,521,R,3,R,518,R,414,R,0,R,414
2021,197708, 2,R,80,R,0,R,80,R,60,R,0,R,60,R,66,R,0,R,66,R,50,R,0,R,50,R,375,R,3,R,372,R,304,R,0,R,304,R,521,R,3,R,518,R,414,R,0,R,414
2021,198419, 1,R,206,R,0,R,206,R,196,R,0,R,196,R,170,R,0,R,170,R,166,R,0,R,166,R,1370,R,1,R,1369,R,1311,R,0,R,1311,R,1746,R,1,R,1745,R,1673,R,0,R,1673
2021,198419, 2,R,206,R,0,R,206,R,196,R,0,R,196,R,170,R,0,R,170,R,166,R,0,R,166,R,1370,R,1,R,1369,R,1311,R,0,R,1311,R,1746,R,1,R,1745,R,1673,R,0,R,1673
2021,199120, 1,R,864,R,0,R,864,R,760,R,0,R,760,R,584,R,0,R,584,R,527,R,0,R,527,R,2625,R,0,R,2625,R,2456,R,0,R,2456,R,4073,R,0,R,4073,R,3743,R,0,R,3743
2021,199120, 2,R,864,Z,0,R,864,R,760,R,0,R,760,R,584,Z,0,R,584,R,527,R,0,R,527,R,2625,Z,0,R,2625,R,2456,R,0,R,2456,R,4073,R,0,R,4073,R,3743,R,0,R,3743
2021,199193, 1,R,815,R,2,R,813,R,612,R,25,R,637,R,763,R,0,R,763,R,614,R,15,R,629,R,2781,R,3,R,2778,R,2363,R,44,R,2407,R,4359,R,5,R,4354,R,3589,R,84,R,3673
2021,199193, 2,R,767,R,1,R,766,R,606,R,1,R,607,R,737,R,0,R,737,R,612,R,0,R,612,R,2705,R,3,R,2702,R,2358,R,0,R,2358,R,4209,R,4,R,4205,R,3576,R,1,R,3577
2021,199193, 3,R,48,R,1,R,47,R,6,R,24,R,30,R,26,R,0,R,26,R,2,R,15,R,17,R,76,R,0,R,76,R,5,R,44,R,49,R,150,R,1,R,149,R,13,R,83,R,96
2021,199847, 1,R,128,R,0,R,128,R,117,R,0,R,117,R,135,R,1,R,134,R,121,R,0,R,121,R,1021,R,1,R,1020,R,919,R,0,R,919,R,1284,R,2,R,1282,R,1157,R,0,R,1157
2021,199847, 2,R,128,R,0,R,128,R,117,R,0,R,117,R,135,R,1,R,134,R,121,R,0,R,121,R,1021,R,1,R,1020,R,919,R,0,R,919,R,1284,R,2,R,1282,R,1157,R,0,R,1157
2021,201645, 1,R,183,R,0,R,183,R,148,R,0,R,148,R,334,R,1,R,333,R,275,R,0,R,275,R,739,R,2,R,737,R,632,R,2,R,634,R,1256,R,3,R,1253,R,1055,R,2,R,1057
2021,201645, 2,R,183,R,0,R,183,R,148,R,0,R,148,R,334,R,1,R,333,R,275,R,0,R,275,R,739,R,2,R,737,R,632,R,2,R,634,R,1256,R,3,R,1253,R,1055,R,2,R,1057
2021,204796, 1,R,1206,R,1,R,1205,R,981,R,0,R,981,R,1223,R,1,R,1222,R,1060,R,1,R,1061,R,4594,R,3,R,4591,R,4132,R,1,R,4133,R,7023,R,5,R,7018,R,6173,R,2,R,6175
2021,204796, 2,R,1206,R,1,R,1205,R,981,R,0,R,981,R,1223,R,1,R,1222,R,1060,R,1,R,1061,R,4594,R,3,R,4591,R,4132,R,1,R,4133,R,7023,R,5,R,7018,R,6173,R,2,R,6175
2021,211440, 1,R,179,R,1,R,178,R,163,R,0,R,163,R,287,R,1,R,286,R,274,R,0,R,274,R,1109,R,9,R,1100,R,1014,R,0,R,1014,R,1575,R,11,R,1564,R,1451,R,0,R,1451
2021,211440, 2,R,179,R,1,R,178,R,163,R,0,R,163,R,287,R,1,R,286,R,274,R,0,R,274,R,1109,R,9,R,1100,R,1014,R,0,R,1014,R,1575,R,11,R,1564,R,1451,R,0,R,1451
2021,212054, 1,R,711,R,0,R,711,R,538,R,0,R,538,R,814,R,0,R,814,R,636,R,0,R,636,R,1191,R,3,R,1188,R,948,R,0,R,948,R,2716,R,3,R,2713,R,2122,R,0,R,2122
2021,212054, 2,R,711,R,0,R,711,R,538,R,0,R,538,R,814,R,0,R,814,R,636,R,0,R,636,R,1191,R,3,R,1188,R,948,R,0,R,948,R,2716,R,3,R,2713,R,2122,R,0,R,2122
2021,213543, 1,R,191,R,0,R,191,R,164,R,0,R,164,R,306,R,2,R,304,R,267,R,0,R,267,R,764,R,3,R,761,R,666,R,0,R,666,R,1261,R,5,R,1256,R,1097,R,0,R,1097
2021,213543, 2,R,191,R,0,R,191,R,164,R,0,R,164,R,306,R,2,R,304,R,267,R,0,R,267,R,764,R,3,R,761,R,666,R,0,R,666,R,1261,R,5,R,1256,R,1097,R,0,R,1097
2021,215062, 1,R,326,R,0,R,326,R,311,R,0,R,311,R,107,R,0,R,107,R,105,R,0,R,105,R,1948,R,0,R,1948,R,1875,R,0,R,1875,R,2381,R,0,R,2381,R,2291,R,0,R,2291
2021,215062, 2,R,326,Z,0,R,326,R,311,R,0,R,311,R,107,Z,0,R,107,R,105,R,0,R,105,R,1948,Z,0,R,1948,R,1875,R,0,R,1875,R,2381,R,0,R,2381,R,2291,R,0,R,2291
2021,215293, 1,R,510,R,0,R,510,R,390,R,0,R,390,R,1212,R,1,R,1211,R,1016,R,0,R,1016,R,2288,R,1,R,2287,R,1972,R,0,R,1972,R,4010,R,2,R,4008,R,3378,R,0,R,3378
2021,215293, 2,R,510,R,0,R,510,R,390,R,0,R,390,R,1212,R,1,R,1211,R,1016,R,0,R,1016,R,2288,R,1,R,2287,R,1972,R,0,R,1972,R,4010,R,2,R,4008,R,3378,R,0,R,3378
2021,216597, 1,R,222,R,0,R,222,R,196,R,0,R,196,R,452,R,0,R,452,R,416,R,0,R,416,R,1025,R,0,R,1025,R,939,R,0,R,939,R,1699,R,0,R,1699,R,1551,R,0,R,1551
2021,216597, 2,R,222,Z,0,R,222,R,196,R,0,R,196,R,452,Z,0,R,452,R,416,R,0,R,416,R,1025,Z,0,R,1025,R,939,R,0,R,939,R,1699,R,0,R,1699,R,1551,R,0,R,1551
2021,217156, 1,R,211,R,0,R,211,R,197,R,0,R,197,R,264,R,1,R,263,R,251,R,0,R,251,R,1138,R,3,R,1135,R,1094,R,0,R,1094,R,1613,R,4,R,1609,R,1542,R,0,R,1542
2021,217156, 2,R,211,R,0,R,211,R,197,R,0,R,197,R,264,R,1,R,263,R,251,R,0,R,251,R,1138,R,3,R,1135,R,1094,R,0,R,1094,R,1613,R,4,R,1609,R,1542,R,0,R,1542
2021,217882, 1,R,532,R,2,R,530,R,397,R,0,R,397,R,923,R,1,R,922,R,786,R,0,R,786,R,1984,R,2,R,1982,R,1752,R,0,R,1752,R,3439,R,5,R,3434,R,2935,R,0,R,2935
2021,217882, 2,R,532,R,2,R,530,R,397,R,0,R,397,R,923,R,1,R,922,R,786,R,0,R,786,R,1984,R,2,R,1982,R,1752,R,0,R,1752,R,3439,R,5,R,3434,R,2935,R,0,R,2935
2021,217925, 1,R,39,R,0,R,39,R,19,R,4,R,23,R,19,R,0,R,19,R,10,R,0,R,10,R,37,R,0,R,37,R,26,R,0,R,26,R,95,R,0,R,95,R,55,R,4,R,59
2021,217925, 2,R,35,Z,0,R,35,R,19,R,2,R,21,R,19,Z,0,R,19,R,10,R,0,R,10,R,37,Z,0,R,37,R,26,R,0,R,26,R,91,R,0,R,91,R,55,R,2,R,57
2021,217925, 3,R,4,Z,0,R,4,Z,0,R,2,R,2,R,0,Z,0,R,0,Z,0,R,0,R,0,R,0,Z,0,R,0,Z,0,R,0,R,0,R,4,R,0,R,4,R,0,R,2,R,2
2021,221999, 1,R,219,R,0,R,219,R,198,R,0,R,198,R,37,R,0,R,37,R,36,R,0,R,36,R,1351,R,5,R,1346,R,1262,R,0,R,1262,R,1607,R,5,R,1602,R,1496,R,0,R,1496
2021,221999, 2,R,219,R,0,R,219,R,198,R,0,R,198,R,37,R,0,R,37,R,36,R,0,R,36,R,1351,R,5,R,1346,R,1262,R,0,R,1262,R,1607,R,5,R,1602,R,1496,R,0,R,1496
2021,223232, 1,R,525,R,2,R,523,R,390,R,0,R,390,R,744,R,0,R,744,R,590,R,0,R,590,R,2124,R,1,R,2123,R,1787,R,0,R,1787,R,3393,R,3,R,3390,R,2767,R,0,R,2767
2021,223232, 2,R,525,R,2,R,523,R,390,R,0,R,390,R,744,R,0,R,744,R,590,R,0,R,590,R,2124,R,1,R,2123,R,1787,R,0,R,1787,R,3393,R,3,R,3390,R,2767,R,0,R,2767
2021,227757, 1,R,141,R,0,R,141,R,129,R,0,R,129,R,113,R,0,R,113,R,108,R,0,R,108,R,714,R,2,R,712,R,655,R,0,R,655,R,968,R,2,R,966,R,892,R,0,R,892
2021,227757, 2,R,141,R,0,R,141,R,129,R,0,R,129,R,113,R,0,R,113,R,108,R,0,R,108,R,714,R,2,R,712,R,655,R,0,R,655,R,968,R,2,R,966,R,892,R,0,R,892
2021,228246, 1,R,120,R,0,R,120,R,93,R,0,R,93,R,145,R,0,R,145,R,109,R,0,R,109,R,1105,R,0,R,1105,R,927,R,0,R,927,R,1370,R,0,R,1370,R,1129,R,0,R,1129
2021,228246, 2,R,120,Z,0,R,120,R,93,R,0,R,93,R,145,Z,0,R,145,R,109,R,0,R,109,R,1105,Z,0,R,1105,R,927,R,0,R,927,R,1370,R,0,R,1370,R,1129,R,0,R,1129
2021,228723, 1,R,2142,R,0,R,2142,R,1625,R,0,R,1625,R,998,R,0,R,998,R,782,R,0,R,782,R,5888,R,0,R,5888,R,5119,R,0,R,5119,R,9028,R,0,R,9028,R,7526,R,0,R,7526
2021,228723, 2,R,2142,Z,0,R,2142,R,1625,R,0,R,1625,R,998,Z,0,R,998,R,782,R,0,R,782,R,5888,Z,0,R,5888,R,5119,R,0,R,5119,R,9028,R,0,R,9028,R,7526,R,0,R,7526
2021,228778, 1,R,1803,R,0,R,1803,R,1460,R,0,R,1460,R,863,R,0,R,863,R,736,R,0,R,736,R,4900,R,0,R,4900,R,4443,R,0,R,4443,R,7566,R,0,R,7566,R,6639,R,0,R,6639
2021,228778, 2,R,1803,Z,0,R,1803,R,1460,R,0,R,1460,R,863,Z,0,R,863,R,736,R,0,R,736,R,4900,Z,0,R,4900,R,4443,R,0,R,4443,R,7566,R,0,R,7566,R,6639,R,0,R,6639
2021,228875, 1,R,226,R,0,R,226,R,178,R,0,R,178,R,286,R,0,R,286,R,223,R,0,R,223,R,1563,R,0,R,1563,R,1317,R,1,R,1318,R,2075,R,0,R,2075,R,1718,R,1,R,1719
2021,228875, 2,R,226,Z,0,R,226,R,178,R,0,R,178,R,286,Z,0,R,286,R,223,R,0,R,223,R,1562,Z,0,R,1562,R,1317,R,0,R,1317,R,2074,R,0,R,2074,R,1718,R,0,R,1718
2021,228875, 3,R,0,Z,0,R,0,Z,0,R,0,R,0,R,0,Z,0,R,0,Z,0,R,0,R,0,R,1,Z,0,R,1,Z,0,R,1,R,1,R,1,R,0,R,1,R,0,R,1,R,1
2021,231624, 1,R,135,R,0,R,135,R,121,R,0,R,121,R,200,R,0,R,200,R,179,R,0,R,179,R,1182,R,1,R,1181,R,1080,R,0,R,1080,R,1517,R,1,R,1516,R,1380,R,0,R,1380
2021,231624, 2,R,135,R,0,R,135,R,121,R,0,R,121,R,200,R,0,R,200,R,179,R,0,R,179,R,1182,R,1,R,1181,R,1080,R,0,R,1080,R,1517,R,1,R,1516,R,1380,R,0,R,1380
2021,234076, 1,R,428,R,0,R,428,R,384,R,0,R,384,R,491,R,0,R,491,R,452,R,0,R,452,R,2753,R,2,R,2751,R,2603,R,0,R,2603,R,3672,R,2,R,3670,R,3439,R,0,R,3439
2021,234076, 2,R,428,R,0,R,428,R,384,R,0,R,384,R,491,R,0,R,491,R,452,R,0,R,452,R,2753,R,2,R,2751,R,2603,R,0,R,2603,R,3672,R,2,R,3670,R,3439,R,0,R,3439
2021,236948, 1,R,1311,R,2,R,1309,R,1053,R,0,R,1053,R,759,R,1,R,758,R,626,R,0,R,626,R,4665,R,1,R,4664,R,3967,R,0,R,3967,R,6735,R,4,R,6731,R,5646,R,0,R,5646
2021,236948, 2,R,1311,R,2,R,1309,R,1053,R,0,R,1053,R,759,R,1,R,758,R,626,R,0,R,626,R,4665,R,1,R,4664,R,3967,R,0,R,3967,R,6735,R,4,R,6731,R,5646,R,0,R,5646
2021,239105, 1,R,328,R,0,R,328,R,240,R,0,R,240,R,492,R,0,R,492,R,424,R,0,R,424,R,1052,R,0,R,1052,R,859,R,0,R,859,R,1872,R,0,R,1872,R,1523,R,0,R,1523
2021,239105, 2,R,328,Z,0,R,328,R,240,R,0,R,240,R,492,Z,0,R,492,R,424,R,0,R,424,R,1052,Z,0,R,1052,R,859,R,0,R,859,R,1872,R,0,R,1872,R,1523,R,0,R,1523
2021,240444, 1,R,771,R,0,R,771,R,656,R,0,R,656,R,1040,R,0,R,1040,R,901,R,0,R,901,R,4447,R,0,R,4447,R,4025,R,0,R,4025,R,6258,R,0,R,6258,R,5582,R,0,R,5582
2021,240444, 2,R,771,Z,0,R,771,R,656,R,0,R,656,R,1040,Z,0,R,1040,R,901,R,0,R,901,R,4447,Z,0,R,4447,R,4025,R,0,R,4025,R,6258,R,0,R,6258,R,5582,R,0,R,5582
2021,243744, 1,R,238,R,0,R,238,R,217,R,0,R,217,R,16,R,0,R,16,R,16,R,0,R,16,R,1465,R,0,R,1465,R,1410,R,0,R,1410,R,1719,R,0,R,1719,R,1643,R,0,R,1643
2021,243744, 2,R,238,Z,0,R,238,R,217,R,0,R,217,R,16,Z,0,R,16,R,16,R,0,R,16,R,1465,Z,0,R,1465,R,1410,R,0,R,1410,R,1719,R,0,R,1719,R,1643,R,0,R,1643
2021,243780, 1,R,1225,R,1,R,1224,R,910,R,1,R,911,R,1022,R,0,R,1022,R,817,R,3,R,820,R,4736,R,4,R,4732,R,4032,R,5,R,4037,R,6983,R,5,R,6978,R,5759,R,9,R,5768
2021,243780, 2,R,1221,R,1,R,1220,R,910,R,1,R,911,R,1020,R,0,R,1020,R,817,R,3,R,820,R,4732,R,4,R,4728,R,4028,R,5,R,4033,R,6973,R,5,R,6968,R,5755,R,9,R,5764
2021,243780, 3,R,4,Z,0,R,4,R,0,R,0,R,0,R,2,Z,0,R,2,R,0,R,0,R,0,R,4,Z,0,R,4,R,4,R,0,R,4,R,10,R,0,R,10,R,4,R,0,R,4
2021,445188, 1,R,1141,R,0,R,1141,R,789,R,0,R,789,R,255,R,0,R,255,R,188,R,0,R,188,R,386,R,1,R,385,R,299,R,0,R,299,R,1782,R,1,R,1781,R,1276,R,0,R,1276
2021,445188, 2,R,1141,R,0,R,1141,R,789,R,0,R,789,R,255,R,0,R,255,R,188,R,0,R,188,R,386,R,1,R,385,R,299,R,0,R,299,R,1782,R,1,R,1781,R,1276,R,0,R,1276
2022,100858, 1,R,569,R,3,R,566,R,400,R,0,R,400,R,693,R,0,R,693,R,529,R,0,R,529,R,3225,R,6,R,3219,R,2687,R,0,R,2687,R,4487,R,9,R,4478,R,3616,R,0,R,3616
2022,100858, 2,R,569,R,3,R,566,R,400,R,0,R,400,R,693,R,0,R,693,R,529,R,0,R,529,R,3225,R,6,R,3219,R,2687,R,0,R,2687,R,4487,R,9,R,4478,R,3616,R,0,R,3616
2022,110404, 1,R,31,R,0,R,31,R,28,R,0,R,28,R,5,R,0,R,5,R,5,R,0,R,5,R,199,R,0,R,199,R,188,R,0,R,188,R,235,R,0,R,235,R,221,R,0,R,221
2022,110404, 2,R,31,Z,0,R,31,R,28,R,0,R,28,R,5,Z,0,R,5,R,5,R,0,R,5,R,199,Z,0,R,199,R,188,R,0,R,188,R,235,R,0,R,235,R,221,R,0,R,221
2022,110635, 1,R,1205,R,0,R,1205,R,1070,R,0,R,1070,R,469,R,0,R,469,R,430,R,0,R,430,R,4525,R,0,R,4525,R,4329,R,0,R,4329,R,6199,R,0,R,6199,R,5829,R,0,R,5829
2022,110635, 2,R,1205,Z,0,R,1205,R,1070,R,0,R,1070,R,469,Z,0,R,469,R,430,R,0,R,430,R,4525,Z,0,R,4525,R,4329,R,0,R,4329,R,6199,R,0,R,6199,R,5829,R,0,R,5829
2022,110644, 1,R,1891,R,0,R,1891,R,1540,R,0,R,1540,R,733,R,0,R,733,R,639,R,0,R,639,R,3075,R,2,R,3073,R,2740,R,0,R,2740,R,5699,R,2,R,5697,R,4919,R,0,R,4919
2022,110644, 2,R,1891,R,0,R,1891,R,1540,R,0,R,1540,R,733,R,0,R,733,R,639,R,0,R,639,R,3075,R,2,R,3073,R,2740,R,0,R,2740,R,5699,R,2,R,5697,R,4919,R,0,R,4919
2022,110653, 1,R,2442,R,0,R,2442,R,2076,R,0,R,2076,R,846,R,0,R,846,R,731,R,0,R,731,R,3253,R,1,R,3252,R,2857,R,0,R,2857,R,6541,R,1,R,6540,R,5664,R,0,R,5664
2022,110653, 2,R,2442,R,0,R,2442,R,2076,R,0,R,2076,R,846,R,0,R,846,R,731,R,0,R,731,R,3253,R,1,R,3252,R,2857,R,0,R,2857,R,6541,R,1,R,6540,R,5664,R,0,R,5664
2022,110662, 1,R,1955,R,1,R,1954,R,1738,R,0,R,1738,R,723,R,0,R,723,R,676,R,0,R,676,R,3857,R,7,R,3850,R,3622,R,0,R,3622,R,6535,R,8,R,6527,R,6036,R,0,R,6036
2022,110662, 2,R,1955,R,1,R,1954,R,1738,R,0,R,1738,R,723,R,0,R,723,R,676,R,0,R,676,R,3857,R,7,R,3850,R,3622,R,0,R,3622,R,6535,R,8,R,6527,R,6036,R,0,R,6036
2022,110671, 1,R,3025,R,1,R,3024,R,2275,R,0,R,2275,R,709,R,1,R,708,R,568,R,0,R,568,R,1611,R,0,R,1611,R,1219,R,0,R,1219,R,5345,R,2,R,5343,R,4062,R,0,R,4062
2022,110671, 2,R,3025,R,1,R,3024,R,2275,R,0,R,2275,R,709,R,1,R,708,R,568,R,0,R,568,R,1611,R,0,R,1611,R,1219,R,0,R,1219,R,5345,R,2,R,5343,R,4062,R,0,R,4062
2022,110680, 1,R,1756,R,0,R,1756,R,1473,R,0,R,1473,R,737,R,0,R,737,R,647,R,0,R,647,R,3221,R,0,R,3221,R,2893,R,0,R,2893,R,5714,R,0,R,5714,R,5013,R,0,R,5013
2022,110680, 2,R,1756,Z,0,R,1756,R,1473,R,0,R,1473,R,737,Z,0,R,737,R,647,R,0,R,647,R,3221,Z,0,R,3221,R,2893,R,0,R,2893,R,5714,R,0,R,5714,R,5013,R,0,R,5013
2022,110705, 1,R,1675,R,0,R,1675,R,1374,R,0,R,1374,R,577,R,0,R,577,R,503,R,0,R,503,R,2730,R,0,R,2730,R,2391,R,0,R,2391,R,4982,R,0,R,4982,R,4268,R,0,R,4268
2022,110705, 2,R,1675,Z,0,R,1675,R,1374,R,0,R,1374,R,577,Z,0,R,577,R,503,R,0,R,503,R,2730,Z,0,R,2730,R,2391,R,0,R,2391,R,4982,R,0,R,4982,R,4268,R,0,R,4268
2022,110714, 1,R,1359,R,4,R,1355,R,1046,R,0,R,1046,R,671,R,1,R,670,R,495,R,0,R,495,R,2174,R,6,R,2168,R,1684,R,0,R,1684,R,4204,R,11,R,4193,R,3225,R,0,R,3225
2022,110714, 2,R,1359,R,4,R,1355,R,1046,R,0,R,1046,R,671,R,1,R,670,R,495,R,0,R,495,R,2174,R,6,R,2168,R,1684,R,0,R,1684,R,4204,R,11,R,4193,R,3225,R,0,R,3225
