year,UNITID,LCOLELYN,XLPBOOKS,LPBOOKS,XLEBOOKS,LEBOOKS,XLEDATAB,LEDATAB,XLPMEDIA,LPMEDIA,XLEMEDIA,LEMEDIA,XLPSERIA,LPSERIA,XLESERIA,LESERIA,XLPCOLLC,LPCLLCT,XLECOLLC,LECLLCT,XLTCLLCT,LTCLLCT,XLPCRCLT,LPCRCLT,XLECRCLT,LECRCLT,XLTCRCLT,LTCRCLT,LILLDYN,XLILLDPR,LILLDPR,XLILLDRC,LILLDRC,XLBRANCH,LBRANCH,XSALWAG,LSALWAG,LFRNGBYN,XLFRNGBN,LFRNGBN,XLEXMSBB,LEXMSBB,XLEXMSCS,LEXMSCS,XLEXMSOT,LEXMSOT,XLEXMSTL,LEXMSTL,XLEXOMPS,LEXOMPS,XLEXOMOT,LEXOMOT,XLEXOMTL,LEXOMTL,XLEXPTOT,LEXPTOT,LSWMSOM ,LEXP100K,LILSYN,XLSTOTAL,LSTOTAL,XLSLIBRN,LSLIBRN,XLSOPROF,LSOPROF,XLSOPAID,LSOPAID,XLSSTAST,LSSTAST
2022,145600,2,R,2333567,R,793972,R,659,R,8327,R,0,R,5096,R,65000,R,2346990,R,859631,R,3206621,R,7790,R,4000000,R,4007790,1,R,23990,R,16045,R,5,R,8754582,2,Z,0,R,238638,R,9497871,R,0,R,9736509,R,901,R,1611539,R,1612440,R,20103531,20103531,1 ,1,R,131.00,R,59.00,R,4.00,R,55.00,R,13.00
2022,145637,2,R,5949578,R,1930145,R,1311,R,359856,R,350852,R,269932,R,243576,R,6579366,R,2525884,R,9105250,R,133675,R,9079164,R,9212839,1,R,32897,R,12245,R,14,R,23166659,2,Z,0,R,4040812,R,16294159,R,1044973,R,21379944,R,335913,R,3240545,R,3576458,R,48123061,48123061,1 ,1,R,385.75,R,179.08,R,0.00,R,151.96,R,54.71
2022,147767,2,R,3209474,R,2538086,R,1125,R,236649,R,282983,R,130577,R,338110,R,3576700,R,3160304,R,6737004,R,47288,R,6801838,R,6849126,1,R,6571,R,16703,R,1,R,12339039,1,R,3160293,R,3228192,R,10268108,R,512688,R,14008988,R,356957,R,2469437,R,2826394,R,32334714,29174421,1 ,1,R,222.00,R,65.00,R,40.00,R,81.00,R,36.00
2022,151351,2,R,5174440,R,2707456,R,2754,R,371024,R,4764447,R,158833,R,316771,R,5704297,R,7791428,R,13495725,R,121904,R,3309359,R,3431263,1,R,20048,R,13207,R,15,R,17013338,1,R,6079255,R,6630140,R,11686714,R,1005074,R,19321928,R,67703,R,3475345,R,3543048,R,45957569,39878314,1 ,1,R,353.07,R,90.00,R,85.63,R,113.50,R,63.94
2022,152080,2,R,2306538,R,2155384,R,1935,R,364832,R,199991,R,54688,R,205550,R,2726058,R,2562860,R,5288918,R,57755,R,3418300,R,3476055,1,R,22553,R,13509,R,4,R,11155296,1,R,3607651,R,4878163,R,9338236,R,319181,R,14535580,R,113000,R,2299999,R,2412999,R,31711526,28103875,1 ,1,R,193.00,R,66.00,R,51.00,R,61.00,R,15.00
2022,160755,2,R,1845402,R,2217198,R,1039,R,85519,R,226809,R,56540,R,331765,R,1987461,R,2776811,R,4764272,R,28200,R,1147827,R,1176027,1,R,7444,R,3389,R,6,R,6105725,1,R,1316714,R,2082769,R,10217628,R,664358,R,12964755,R,10540,R,1039524,R,1050064,R,21437258,20120544,1 ,1,R,130.00,R,48.00,R,0.00,R,65.00,R,17.00
2022,162928,2,R,2706619,R,1994965,R,1178,R,203831,R,352133,R,52069,R,280798,R,2962519,R,2629074,R,5591593,R,117289,R,2688342,R,2805631,1,R,40354,R,24231,R,11,R,15280915,1,R,4669324,R,3384679,R,20270756,R,403103,R,24058538,R,74989,R,8075788,R,8150777,R,52159554,47490230,1 ,1,R,233.00,R,67.00,R,64.00,R,84.00,R,18.00
2022,163286,2,R,2088720,R,4611668,R,826,R,135282,R,337761,R,1144068,R,402306,R,3368070,R,5352561,R,8720631,R,33341,R,3085031,R,3118372,1,R,19755,R,34205,R,6,R,13204171,1,R,3899244,R,2296140,R,10156645,R,658949,R,13111734,R,84262,R,4967867,R,5052129,R,35267278,31368034,1 ,1,R,194.95,R,54.81,R,57.33,R,54.27,R,28.54
2022,164924,2,R,1597727,R,1311059,R,932,R,299835,R,71543,R,46014,R,129462,R,1943576,R,1512996,R,3456572,R,89639,R,712823,R,802462,1,R,20535,R,28069,R,7,R,10814443,1,R,3633614,R,2464811,R,12573918,R,1365,R,15040094,R,221060,R,1365981,R,1587041,R,31075192,27441578,1 ,1,R,178.00,R,87.00,R,0.00,R,57.00,R,34.00
2022,164988,2,R,1545010,R,5397453,R,597,R,181599,R,194184,R,346833,R,756459,R,2073442,R,6348693,R,8422135,R,34547,R,327285,R,361832,1,R,1760,R,953,R,12,R,11468294,1,R,2620844,R,1725116,R,11234221,R,220113,R,13179450,R,6503,R,1580135,R,1586638,R,28855226,26234382,1 ,1,R,215.00,R,76.00,R,17.00,R,76.00,R,46.00
2022,165015,2,R,1001558,R,1752651,R,533,R,152917,R,259878,R,11443,R,168135,R,1165918,R,2181197,R,3347115,R,31876,R,828207,R,860083,1,R,5879,R,8958,R,0,R,4353347,1,R,983559,R,437811,R,3575796,R,335757,R,4349364,R,82345,R,621519,R,703864,R,10390134,9406575,1 ,1,R,76.00,R,28.00,R,16.00,R,11.00,R,21.00
2022,166027,2,R,14534270,R,2905860,R,1669,R,646870,R,742932,R,597404,R,307197,R,15778544,R,3957658,R,19736202,R,205581,R,580428,R,786009,1,R,25658,R,96506,R,29,R,56138193,1,R,23953550,R,16632505,R,22319217,R,4469740,R,43421462,R,493642,R,38596923,R,39090565,R,162603770,138650220,1 ,1,R,811.54,R,391.10,R,75.76,R,262.19,R,82.49
2022,166629,2,R,2034599,R,1747273,R,590,R,106628,R,148512,R,51939,R,224374,R,2193166,R,2120749,R,4313915,R,42270,R,2030674,R,2072944,1,R,10041,R,13836,R,2,R,8162507,1,R,191804,R,1564052,R,7401422,R,258922,R,9224396,R,2584,R,1177208,R,1179792,R,18758499,18566695,1 ,1,R,132.83,R,44.50,R,18.75,R,45.50,R,24.08
2022,166683,2,R,1293740,R,1416391,R,339,R,427728,R,150966,R,52466,R,137173,R,1773934,R,1704869,R,3478803,R,34978,R,6241018,R,6275996,1,R,7168,R,13876,R,4,R,13091703,1,R,3198125,R,2418062,R,8328754,R,350093,R,11096909,R,0,R,3018627,R,3018627,R,30405364,27207239,1 ,1,R,155.00,R,29.00,R,64.00,R,54.00,R,8.00
2022,167358,2,R,519664,R,1476214,R,446,R,101357,R,237029,R,3797,R,191982,R,624818,R,1905671,R,2530489,R,10145,R,5274643,R,5284788,1,R,2585,R,860,R,1,R,6336842,1,R,1878919,R,510462,R,8550603,R,117280,R,9178345,R,0,R,1412510,R,1412510,R,18806616,16927697,1 ,1,R,80.00,R,46.00,R,24.00,R,10.00,R,0.00
2022,168148,2,R,823533,R,1793283,R,983,R,46527,R,313392,R,13853,R,119772,R,883913,R,2227430,R,3111343,R,51449,R,755254,R,806703,1,R,21661,R,7278,R,6,R,6529431,1,R,2240946,R,1711794,R,10127577,R,49395,R,11888766,R,49395,R,539400,R,588795,R,21247938,19006992,1 ,1,R,128.97,R,55.00,R,0.00,R,34.58,R,39.39
2022,168421,2,R,193959,R,1389407,R,274,R,6000,R,226827,R,5065,R,240685,R,205024,R,1857193,R,2062217,R,2069,R,493739,R,495808,1,R,2077,R,2004,R,0,R,1263161,1,R,336318,R,302920,R,2391825,R,0,R,2694745,R,20439,R,255400,R,275839,R,4570063,4233745,1 ,1,R,22.26,R,19.00,R,0.00,R,0.00,R,3.26
2022,170976,2,R,5365139,R,4084829,R,2871,R,822904,R,385046,R,228068,R,399140,R,6416111,R,4871886,R,11287997,R,104774,R,8841509,R,8946283,1,R,39390,R,23379,R,10,R,36214334,1,R,11697548,R,8092618,R,20576755,R,1243728,R,29913101,R,114050,R,10108944,R,10222994,R,88047977,76350429,1 ,1,R,558.00,R,215.00,R,0.00,R,308.00,R,35.00
2022,171100,2,R,4522650,R,3554174,R,2262,R,214823,R,311156,R,0,R,301317,R,4737473,R,4168909,R,8906382,R,72172,R,1414773,R,1486945,1,R,19540,R,12675,R,2,R,16073414,2,Z,0,R,8124987,R,16471338,R,281065,R,24877390,R,0,R,2220308,R,2220308,R,43171112,43171112,1 ,1,R,264.00,R,88.00,R,142.00,R,0.00,R,34.00
2022,174066,2,R,4154525,R,2873371,R,1064,R,1079251,R,296640,R,158511,R,391921,R,5392287,R,3562996,R,8955283,R,92685,R,3947867,R,4040552,1,R,33166,R,30279,R,9,R,18689534,1,R,6021299,R,4834886,R,16236358,R,890086,R,21961330,R,157105,R,3036064,R,3193169,R,49865332,43844033,1 ,1,R,279.00,R,94.00,R,42.00,R,114.00,R,29.00
2022,179867,2,R,2215113,R,2510634,R,1154,R,591678,R,73273,R,63439,R,201196,R,2870230,R,2786257,R,5656487,R,37123,R,216144,R,253267,1,R,15497,R,11702,R,11,R,11466784,1,R,3532826,R,2712105,R,13344392,R,274888,R,16331385,R,89397,R,10787934,R,10877331,R,42208326,38675500,1 ,1,R,197.00,R,89.00,R,28.00,R,69.00,R,11.00
2022,182670,2,R,1594076,R,2135355,R,3330,R,113228,R,101025,R,43660,R,211617,R,1750964,R,2451327,R,4202291,R,99774,R,1335293,R,1435067,1,R,25496,R,15226,R,5,R,8448318,1,R,3002588,R,1401377,R,10504678,R,373890,R,12279945,R,14123,R,2680295,R,2694418,R,26425269,23422681,1 ,1,R,152.85,R,56.00,R,23.00,R,62.00,R,11.85
2022,185828,2,R,140598,R,256771,R,119,R,80545,R,28,R,4351,R,93216,R,225494,R,350134,R,575628,R,3227,R,705061,R,708288,1,R,1610,R,1646,R,1,R,1851031,1,R,823144,R,162638,R,1590285,R,9797,R,1762720,R,0,R,224282,R,224282,R,4661177,3838033,1 ,1,R,33.60,R,16.00,R,0.00,R,9.11,R,8.49
2022,186131,2,R,5483520,R,4272399,R,2126,R,487360,R,342397,R,165761,R,376820,R,6136641,R,4993742,R,11130383,R,95016,R,2450478,R,2545494,1,R,32225,R,46821,R,9,R,26197673,1,R,7143666,R,13761471,R,20768686,R,945930,R,35476087,R,1165529,R,6074773,R,7240302,R,76057728,68914062,1 ,1,R,421.00,R,81.00,R,107.00,R,193.00,R,40.00
2022,186371,2,R,285147,R,130149,R,49,R,7656,R,9758,R,8154,R,15016,R,300957,R,154972,R,455929,R,5959,R,379577,R,385536,1,R,1468,R,642,R,1,R,2640025,1,R,1474877,R,196511,R,1629811,R,24268,R,1850590,R,0,R,165305,R,165305,R,6130797,4655920,1 ,1,R,33.34,R,12.71,R,0.00,R,19.35,R,1.28
2022,186380,2,R,1659293,R,1217318,R,455,R,269545,R,91272,R,58494,R,140449,R,1987332,R,1449494,R,3436826,R,60054,R,3550271,R,3610325,1,R,25954,R,18882,R,10,R,12395304,1,R,7016568,R,1291189,R,9376217,R,34755,R,10702161,R,18001,R,1882165,R,1900166,R,32014199,24997631,1 ,1,R,172.45,R,49.29,R,0.00,R,98.10,R,25.06
2022,186399,2,R,344863,R,306273,R,114,R,115729,R,22964,R,15976,R,35336,R,476568,R,364687,R,841255,R,7173,R,893235,R,900408,1,R,1217,R,420,R,1,R,4422962,1,R,2464462,R,327121,R,2852159,R,33945,R,3213225,R,48000,R,395211,R,443211,R,10543860,8079398,1 ,1,R,53.08,R,21.67,R,0.00,R,30.06,R,1.35
2022,186867,2,R,58112,R,388602,R,73,R,0,R,0,R,898,R,157530,R,59010,R,546205,R,605215,R,869,R,477730,R,478599,1,R,232,R,1936,R,0,R,989470,1,R,260628,R,3585,R,1101292,R,8991,R,1113868,R,37524,R,156591,R,194115,R,2558081,2297453,1 ,1,R,32.00,R,8.00,R,0.00,R,4.00,R,20.00
2022,190415,2,R,5270855,R,2151765,R,2412,R,521927,R,451597,R,239452,R,319788,R,6032234,R,2925562,R,8957796,R,101102,R,5467771,R,5568873,1,R,15599,R,26583,R,15,R,21756408,1,R,6130309,R,3827584,R,13102843,R,525374,R,17455801,R,30435,R,10756230,R,10786665,R,56129183,49998874,1 ,1,R,321.35,R,102.97,R,58.02,R,127.67,R,32.69
2022,191241,2,R,1099100,R,1640472,R,487,R,146459,R,36449,R,15918,R,123069,R,1261477,R,1800477,R,3061954,R,33034,R,879569,R,912603,1,R,7431,R,6060,R,3,R,5385536,1,R,2578802,R,742746,R,4834914,R,445809,R,6023469,R,3832,R,871213,R,875045,R,14862852,12284050,1 ,1,R,72.50,R,43.00,R,0.00,R,27.00,R,2.50
2022,193900,2,R,3133010,R,2658898,R,1410,R,255839,R,436503,R,52986,R,266962,R,3441835,R,3363773,R,6805608,R,76213,R,11398349,R,11474562,1,R,16715,R,19786,R,9,R,21281829,1,R,6495080,R,15460013,R,14027653,R,397384,R,29885050,R,79054,R,6143256,R,6222310,R,63884269,57389189,1 ,1,R,305.89,R,89.00,R,118.00,R,58.00,R,40.89
2022,194824,2,R,260886,R,313495,R,170,R,13499,R,212696,R,3176,R,170199,R,277561,R,696560,R,974121,R,3404,R,22969,R,26373,1,R,3695,R,2284,R,1,R,848067,1,R,230783,R,36310,R,2300787,R,49918,R,2387015,R,100687,R,634708,R,735395,R,4201260,3970477,1 ,1,R,16.81,R,5.00,R,0.00,R,9.00,R,2.81
2022,195003,2,R,204877,R,554795,R,256,R,7344,R,45123,R,5257,R,84754,R,217478,R,684928,R,902406,R,12832,R,978870,R,991702,1,R,2621,R,4943,R,0,R,3236363,2,Z,0,R,77241,R,1749881,R,60466,R,1887588,R,4709,R,434079,R,438788,R,5562739,5562739,1 ,1,R,62.03,R,24.00,R,15.00,R,8.00,R,15.03
2022,195030,2,R,1745083,R,1509324,R,688,R,153673,R,92689,R,40568,R,144694,R,1939324,R,1747395,R,3686719,R,38096,R,3784797,R,3822893,1,R,8274,R,10507,R,7,R,8214858,1,R,2550258,R,2630813,R,10352919,R,112897,R,13096629,R,11599,R,3000651,R,3012250,R,26873995,24323737,1 ,1,R,161.70,R,60.60,R,23.30,R,50.80,R,27.00
2022,196079,2,R,1709294,R,1502925,R,365,R,65990,R,91331,R,38404,R,180663,R,1813688,R,1775284,R,3588972,R,28659,R,1473909,R,1502568,1,R,17123,R,14820,R,4,R,5538714,2,Z,0,R,2039866,R,4789710,R,459525,R,7289101,R,130354,R,634531,R,764885,R,13592700,13592700,1 ,1,R,107.54,R,30.00,R,34.00,R,13.70,R,29.84
2022,196088,2,R,1896529,R,2502606,R,448,R,311732,R,113285,R,98410,R,220985,R,2306671,R,2837324,R,5143995,R,31843,R,3118023,R,3149866,1,R,12094,R,26873,R,8,R,9735896,2,Z,0,R,761483,R,7810369,R,83719,R,8655571,R,11405,R,2069169,R,2080574,R,20472041,20472041,1 ,1,R,140.95,R,53.25,R,47.10,R,18.60,R,22.00
2022,196097,2,R,1113127,R,272026,R,488,R,39668,R,310,R,912,R,128901,R,1153707,R,401725,R,1555432,R,13709,R,65676,R,79385,1,R,7443,R,5439,R,6,R,5208916,2,Z,0,R,284466,R,8201489,R,135394,R,8621349,R,148000,R,140000,R,288000,R,14118265,14118265,1 ,1,R,77.50,R,26.00,R,41.00,R,0.50,R,10.00
2022,196413,2,R,1589974,R,1295697,R,720,R,122285,R,85601,R,33975,R,158452,R,1746234,R,1540470,R,3286704,R,45197,P,82632,P,127829,1,R,23589,R,9931,R,3,R,9889215,1,R,3259417,R,3111876,R,9589921,R,513141,R,13214938,R,40215,R,3233361,R,3273576,R,29637146,26377729,1 ,1,R,179.00,R,55.00,R,32.00,R,62.00,R,30.00
2022,197708,2,R,722475,R,321374,R,447,R,24772,R,761,R,10106,R,586665,R,757353,R,909247,R,1666600,R,21581,R,839787,R,861368,1,R,1238,R,1048,R,3,R,3097148,1,R,1140136,R,115997,R,497546,R,45722,R,659265,R,3248,R,185110,R,188358,R,5084907,3944771,1 ,1,R,60.50,R,31.00,R,6.00,R,19.50,R,4.00
2022,198419,2,R,4333291,R,3184799,R,1200,R,420034,R,2115777,R,154940,R,344774,R,4908265,R,5646550,R,10554815,R,115105,R,3499215,R,3614320,1,R,21169,R,22504,R,7,R,19870727,1,R,5180356,R,4610386,R,14653772,R,555389,R,19819547,R,41410,R,3763554,R,3804964,R,48675594,43495238,1 ,1,R,313.30,R,119.90,R,100.00,R,70.00,R,23.40
2022,199120,2,R,4440291,R,1738210,R,1292,R,11384710,R,114038,R,143133,R,162150,R,15968134,R,2015690,R,17983824,R,123873,R,605353,R,729226,1,R,14255,R,24994,R,10,R,17273657,1,R,6244086,R,6494018,R,10469331,R,0,R,16963349,R,521409,R,3789515,R,4310924,R,44792016,38547930,1 ,1,R,314.76,R,147.00,R,3.00,R,128.50,R,36.26
2022,199193,2,R,1438208,R,1529775,R,719,R,240660,R,137992,R,47009,R,57433,R,1725877,R,1725919,R,3451796,R,39526,R,5367999,R,5407525,1,R,12257,R,22919,R,4,R,14687062,2,Z,0,R,2546075,R,11332985,R,186727,R,14065787,R,57861,R,6277398,R,6335259,R,35088108,35088108,1 ,1,R,247.00,R,104.00,R,31.00,R,76.00,R,36.00
2022,199847,2,R,979499,R,1882539,R,433,R,181642,R,142061,R,13138,R,167610,R,1174279,R,2192643,R,3366922,R,22715,R,2448469,R,2471184,1,R,6259,R,6194,R,2,R,5709856,1,R,1579484,R,1019159,R,9140464,R,131080,R,10290703,R,36866,R,1169683,R,1206549,R,18786592,17207108,1 ,1,R,194.32,R,46.00,R,9.00,R,31.48,R,107.84
2022,201645,2,R,1191033,R,1775070,R,817,R,36504,R,26845,R,35478,R,34946,R,1263015,R,1837678,R,3100693,R,25256,R,44305,R,69561,1,R,3029,R,2922,R,3,R,4724692,1,R,1472910,R,750121,R,6249252,R,108762,R,7108135,R,28976,R,1062584,R,1091560,R,14397297,12924387,1 ,1,R,96.90,R,44.00,R,15.00,R,22.00,R,15.90
2022,204796,2,R,4293313,R,2052860,R,5467,R,115568,R,180348,R,202865,R,81651,R,4611746,R,2320326,R,6932072,R,98603,R,5888365,R,5986968,1,R,50432,R,29518,R,12,R,17296924,1,R,5138992,R,3192892,R,16939024,R,610417,R,20742333,R,14185,R,19024541,R,19038726,R,62216975,57077983,1 ,1,R,370.00,R,85.00,R,58.00,R,122.00,R,105.00
2022,211440,2,R,645979,R,2146109,R,765,R,56180,R,457762,R,13209,R,279179,R,715368,R,2883815,R,3599183,R,10693,R,1355721,R,1366414,1,R,2430,R,3533,R,3,R,4880895,1,R,1402622,R,669460,R,7605089,R,691279,R,8965828,R,12067,R,1244315,R,1256382,R,16505727,15103105,1 ,1,R,131.00,R,25.00,R,19.00,R,33.00,R,54.00
2022,212054,2,R,356431,R,1179562,R,387,R,7178,R,121961,R,14488,R,124044,R,378097,R,1425954,R,1804051,R,8574,R,1179501,R,1188075,1,R,12574,R,11664,R,4,R,4272265,1,R,1473589,R,708497,R,6003868,R,59375,R,6771740,R,31101,R,353370,R,384471,R,12902065,11428476,1 ,1,R,98.96,R,35.00,R,16.00,R,33.78,R,14.18
2022,213543,2,R,741644,R,855724,R,245,R,10713,R,79476,R,5431,R,64473,R,757788,R,999918,R,1757706,R,9971,R,517325,R,527296,1,R,4851,R,3914,R,1,R,2372510,2,Z,0,R,157619,R,4130279,R,209817,R,4497715,R,0,R,273027,R,273027,R,7143252,7143252,1 ,1,R,38.75,R,15.00,R,4.00,R,14.00,R,5.75
2022,214777,2,R,3345964,R,3121809,R,947,R,2297113,R,443282,R,89416,R,259989,R,5732493,R,3826027,R,9558520,R,146214,R,5078786,R,5225000,1,R,35001,R,35512,R,27,R,29133417,1,R,9549589,R,5301283,R,19397692,R,229366,R,24928341,R,277931,R,5955261,R,6233192,R,69844539,60294950,1 ,1,R,547.50,R,198.10,R,50.40,R,249.80,R,49.20
2022,215062,2,R,5309959,R,2798421,R,2844,R,5614597,R,5189332,R,94128,R,349740,R,11018684,R,8340337,R,19359021,R,69156,R,11193774,R,11262930,1,R,36282,R,40587,R,14,R,25124516,1,R,7771375,R,9159612,R,17409198,R,688779,R,27257589,R,184916,R,14113685,R,14298601,R,74452081,66680706,1 ,1,R,349.53,R,121.30,R,76.85,R,122.38,R,29.00
2022,215293,2,R,3579341,R,2374538,R,649,R,543390,R,201093,R,99205,R,223670,R,4221936,R,2799950,R,7021886,R,29391,R,3929076,R,3958467,1,R,14166,R,10032,R,10,R,12554024,1,R,4013011,R,1927524,R,17243510,R,771204,R,19942238,R,0,R,4778236,R,4778236,R,41287509,37274498,1 ,1,R,304.50,R,95.00,R,7.00,R,107.00,R,95.50
2022,216597,2,R,515670,R,1460593,R,1463,R,9658,R,93339,R,15807,R,241354,R,541135,R,1796749,R,2337884,R,16209,R,540512,R,556721,1,R,5398,R,5687,R,1,R,4743638,2,Z,0,R,1323084,R,4687880,R,101878,R,6112842,R,32390,R,566529,R,598919,R,11455399,11455399,1 ,1,R,71.99,R,32.57,R,10.00,R,19.00,R,10.42
2022,217156,2,R,2398978,R,2538701,R,551,R,144805,R,202400,R,51301,R,198885,R,2595084,R,2940537,R,5535621,R,39869,R,482,R,40351,1,R,18630,R,16655,R,6,R,9600342,1,R,2733544,R,1801549,R,12129184,R,823260,R,14753993,R,0,R,2293019,R,2293019,R,29380898,26647354,1 ,1,R,155.00,R,48.00,R,22.00,R,72.00,R,13.00
2022,217882,2,R,711427,R,1233946,R,529,R,64312,R,57379,R,21863,R,285135,R,797602,R,1576989,R,2374591,R,35370,R,2225221,R,2260591,1,R,2837,R,4208,R,4,R,6734431,1,R,2631103,R,994467,R,8527945,R,152965,R,9675377,R,4576,R,2182419,R,2186995,R,21227906,18596803,1 ,1,R,123.00,R,30.00,R,65.00,R,8.00,R,20.00
2022,217925,2,R,77459,R,556013,R,159,R,1531,R,1815,R,31,R,55752,R,79021,R,613739,R,692760,R,9652,R,26341,R,35993,1,R,402,R,784,R,0,R,252012,2,Z,0,R,52275,R,318050,R,0,R,370325,R,1833,R,38262,R,40095,R,662432,662432,1 ,1,R,13.00,R,3.00,R,3.00,R,0.00,R,7.00
2022,221999,2,R,1950011,R,3122474,R,830,R,169649,R,292380,R,60450,R,402891,R,2180110,R,3818575,R,5998685,R,43964,R,3962666,R,4006630,1,R,15677,R,11003,R,9,R,9902637,1,R,2414951,R,4018336,R,13218489,R,64540,R,17301365,R,48703,R,9765972,R,9814675,R,39433628,37018677,1 ,1,R,170.00,R,70.00,R,20.00,R,70.00,R,10.00
2022,223232,2,R,1251437,R,1115157,R,1048,R,193973,R,79539,R,44747,R,152918,R,1490157,R,1348662,R,2838819,R,29831,R,1304575,R,1334406,1,R,14989,R,13908,R,8,R,8187185,1,R,2267841,R,1807324,R,9387173,R,55004,R,11249501,R,1066,R,4782556,R,4783622,R,26488149,24220308,1 ,1,R,148.82,R,31.70,R,43.88,R,43.73,R,29.51
2022,227757,2,R,1930727,R,1245272,R,679,R,481391,R,158420,R,41442,R,146796,R,2453560,R,1551167,R,4004727,R,35215,R,1265866,R,1301081,1,R,8266,R,5272,R,1,R,6486873,1,R,1660639,R,3846201,R,8163492,R,577972,R,12587665,R,46303,R,863443,R,909746,R,21644923,19984284,1 ,1,R,111.00,R,35.00,R,32.00,R,38.00,R,6.00
2022,228246,2,R,1556720,R,2439358,R,694,R,2546632,R,111183,R,58023,R,146467,R,4161375,R,2697702,R,6859077,R,23523,R,636191,R,659714,1,R,6497,R,5512,R,5,R,6827049,1,R,1954838,R,1365035,R,6420805,R,43216,R,7829056,R,0,R,1419966,R,1419966,R,18030909,16076071,1 ,1,R,111.50,R,63.00,R,5.50,R,35.00,R,8.00
2022,228723,2,R,1970665,R,2291242,R,1431,R,275092,R,38723,R,72332,R,287462,R,2318089,R,2618858,R,4936947,R,50746,R,5516807,R,5567553,1,R,21033,R,20564,R,12,R,15387763,1,R,4051657,R,3666060,R,19368215,R,314959,R,23349234,R,212258,R,4339654,R,4551912,R,47340566,43288909,1 ,1,R,283.73,R,92.00,R,66.00,R,87.50,R,38.23
2022,228778,2,R,5084943,R,2415221,R,1090,R,699757,R,183553,R,213894,R,190167,R,5998594,R,2790031,R,8788625,R,94374,R,3987429,R,4081803,1,R,24554,R,15522,R,15,R,20916518,1,R,4768287,R,9978790,R,13425866,R,1045814,R,24450470,R,201531,R,3512750,R,3714281,R,53849556,49081269,1 ,1,R,455.00,R,155.00,R,0.00,R,218.00,R,82.00
2022,228875,2,R,966153,R,1652985,R,641,R,595457,R,179600,R,12574,R,208959,R,1574184,R,2042185,R,3616369,R,24929,R,66409,R,91338,1,R,4879,R,5844,R,0,R,3207826,2,Z,0,R,668436,R,5230965,R,18611,R,5918012,R,2268,R,482018,R,484286,R,9610124,9610124,1 ,1,R,58.13,R,24.00,R,2.00,R,23.13,R,9.00
2022,231624,2,R,1445034,R,2927643,R,874,R,197454,R,222825,R,40121,R,275523,R,1682609,R,3426865,R,5109474,R,33810,R,1020118,R,1053928,1,R,9476,R,8509,R,5,R,4841735,1,R,1759488,R,699955,R,4500819,R,215608,R,5416382,R,15692,R,706596,R,722288,R,12739893,10980405,1 ,1,R,97.37,R,33.80,R,9.00,R,32.60,R,21.97
2022,234076,2,R,3252470,R,1662793,R,1724,R,517016,R,263617,R,113541,R,368918,R,3883027,R,2297052,R,6180079,R,76381,R,7725273,R,7801654,1,R,12934,R,13026,R,9,R,21443510,1,R,7109556,R,8984517,R,7123158,R,236453,R,16344128,R,54552,R,9980191,R,10034743,R,54931937,47822381,1 ,1,R,299.48,R,101.00,R,93.00,R,75.00,R,30.48
2022,236948,2,R,5327499,R,1822189,R,639,R,719481,R,279880,R,157669,R,238697,R,6204649,R,2341405,R,8546054,R,70441,R,5786676,R,5857117,1,R,23111,R,55161,R,12,R,19688179,1,R,6033565,R,3266829,R,12867303,R,992923,R,17127055,R,0,R,5284182,R,5284182,R,48132981,42099416,1 ,1,R,354.00,R,122.00,R,45.00,R,123.00,R,64.00
2022,239105,2,R,1273351,R,2583759,R,490,R,665944,R,98950,R,12588,R,64035,R,1951883,R,2747234,R,4699117,R,31265,R,530105,R,561370,1,R,7912,R,6434,R,1,R,3746293,2,Z,0,R,1771430,R,5745575,R,57871,R,7574876,R,14028,R,589630,R,603658,R,11924827,11924827,1 ,1,R,81.57,R,32.05,R,1.00,R,27.51,R,21.01
2022,240444,2,R,5414514,R,2663392,R,1519,R,867653,R,385789,R,307840,R,311542,R,6590007,R,3362242,R,9952249,R,95754,R,6434000,R,6529754,1,R,49642,R,36067,R,13,R,17192647,1,R,383866,R,1871366,R,8002520,R,50165,R,9924051,R,89384,R,5060602,R,5149986,R,32650550,32266684,1 ,1,R,319.00,R,113.00,R,52.00,R,77.00,R,77.00
2022,243744,2,R,6717983,R,2908752,R,2938,R,508102,R,196466,R,329141,R,270513,R,7555226,R,3378669,R,10933895,R,273378,R,14356179,R,14629557,1,R,15678,R,8718,R,19,R,35868845,1,R,11217174,R,7496008,R,15501975,R,3068062,R,26066045,R,323488,R,4897579,R,5221067,R,78373131,67155957,1 ,1,R,533.00,R,109.00,R,94.00,R,213.00,R,117.00
2022,243780,2,R,952249,R,3683866,R,803,R,14092,R,195582,R,44695,R,239314,R,1011036,R,4119565,R,5130601,R,22524,R,3812131,R,3834655,1,R,14002,R,15706,R,0,R,9524335,1,R,3263330,R,1133853,R,13880262,R,1164760,R,16178875,R,12983,R,2794534,R,2807517,R,31774057,28510727,1 ,1,R,170.82,R,48.40,R,46.00,R,48.40,R,28.02
2022,445188,2,R,154153,R,2600406,R,906,R,3476,R,16,R,20,R,327974,R,157649,R,2929302,R,3086951,R,3109,R,572318,R,575427,1,R,2664,R,4002,R,0,R,2741208,2,Z,0,R,187414,R,1312981,R,46804,R,1547199,R,0,R,437462,R,437462,R,4725869,4725869,1 ,1,R,51.50,R,10.00,R,21.00,R,0.00,R,20.50
