year,UNITID,XF2A01,F2A01,XF2A19,F2A19,XF2A20,F2A20,XF2A02,F2A02,XF2A03,F2A03,XF2A03A,F2A03A,XF2A04,F2A04,XF2A05,F2A05,XF2A05A,F2A05A,XF2A05B,F2A05B,XF2A06,F2A06,XF2A11,F2A11,XF2A12,F2A12,XF2A13,F2A13,XF2A15,F2A15,XF2A16,F2A16,XF2A17,F2A17,XF2A18,F2A18,XF2B01,F2B01,XF2B02,F2B02,XF2B03,F2B03,XF2B04,F2B04,XF2B05,F2B05,XF2B06,F2B06,XF2B07,F2B07,XF2C01,F2C01,XF2C02,F2C02,XF2C03,F2C03,XF2C04,F2C04,XF2C05,F2C05,XF2C06,F2C06,XF2C07,F2C07,XF2C08,F2C08,XF2C09,F2C09,XF2C10,F2C10,XF2D01,F2D01,XF2D012,F2D012,XF2D013,F2D013,XF2D014,F2D014,XF2D02,F2D02,XF2D022,F2D022,XF2D023,F2D023,XF2D024,F2D024,XF2D03,F2D03,XF2D032,F2D032,XF2D033,F2D033,XF2D034,F2D034,XF2D04,F2D04,XF2D042,F2D042,XF2D043,F2D043,XF2D044,F2D044,XF2D05,F2D05,XF2D052,F2D052,XF2D053,F2D053,XF2D054,F2D054,XF2D06,F2D06,XF2D062,F2D062,XF2D063,F2D063,XF2D064,F2D064,XF2D07,F2D07,XF2D072,F2D072,XF2D073,F2D073,XF2D074,F2D074,XF2D08,F2D08,XF2D082,F2D082,XF2D083,F2D083,XF2D084,F2D084,XF2D08A,F2D08A,XF2D082A,F2D082A,XF2D083A,F2D083A,XF2D084A,F2D084A,XF2D08B,F2D08B,XF2D082B,F2D082B,XF2D083B,F2D083B,XF2D084B,F2D084B,XF2D09,F2D09,XF2D092,F2D092,XF2D093,F2D093,XF2D094,F2D094,XF2D10,F2D10,XF2D102,F2D102,XF2D103,F2D103,XF2D104,F2D104,XF2D11,F2D11,XF2D112,F2D112,XF2D12,F2D12,XF2D122,F2D122,XF2D13,F2D13,XF2D132,F2D132,XF2D14,F2D14,XF2D142,F2D142,XF2D143,F2D143,XF2D144,F2D144,XF2D15,F2D15,XF2D152,F2D152,XF2D153,F2D153,XF2D154,F2D154,XF2D16,F2D16,XF2D162,F2D162,XF2D163,F2D163,XF2D164,F2D164,XF2D17,F2D17,XF2D172,F2D172,XF2D173,F2D173,XF2D174,F2D174,XF2D18,F2D18,XF2D182,F2D182,XF2D183,F2D183,XF2D184,F2D184,XF2E011,F2E011,XF2E012,F2E012,XF2E021,F2E021,XF2E022,F2E022,XF2E031,F2E031,XF2E032,F2E032,XF2E041,F2E041,XF2E042,F2E042,XF2E051,F2E051,XF2E052,F2E052,XF2E061,F2E061,XF2E062,F2E062,XF2E071,F2E071,XF2E072,F2E072,XF2E081,F2E081,XF2E091,F2E091,XF2E092,F2E092,XF2E101,F2E101,XF2E102,F2E102,XF2E121,F2E121,XF2E122,F2E122,XF2E131,F2E131,XF2E132,F2E132,XF2E133,F2E133,XF2E134,F2E134,XF2E135,F2E135,XF2E136,F2E136,XF2E137,F2E137,F2FHA,XF2H01,F2H01,XF2H02,F2H02   ,XF2C12,F2C12,XF2C121,F2C121,XF2C122,F2C122,XF2C13,F2C13,XF2C131,F2C131,XF2C132,F2C132,XF2C14,F2C14,XF2C141,F2C141,XF2C142,F2C142,XF2C15,F2C15,XF2C151,F2C151,XF2C152,F2C152,XF2C16,F2C16,XF2C161,F2C161,XF2C162,F2C162,XF2C17,F2C17,XF2C171,F2C171,XF2C172,F2C172,F2H02,XF2H03,F2H03,XF2H03A,F2H03A,XF2H03B,F2H03B,XF2H03C,F2H03C,XF2H03D,F2H03D,XF2I01,F2I01,XF2I02,F2I02,XF2I03,F2I03,XF2I04,F2I04,XF2I05,F2I05,XF2I06,F2I06,XF2I07,F2I07   
1819,135726,R,1346151024,R,1973728788,R,1127000,R,4643272347,R,2251740500,R,1208773515,R,1007147387,R,1384384460,R,614908885,R,769475575,R,2391531847,R,224691895,R,2301838505,R,1078746226,R,286661303,R,0,R,3891937929,R,1918209141,R,3715420552,R,3498876641,R,-28045715,R,188498196,R,2207045890,R,-4012239,R,2391531847,R,8662208,R,2913749,R,21879215,Z,0,R,12031848,R,257899215,R,303386235,R,255964915,R,22692877,R,278657792,R,560389687,R,560389687,Z,0,Z,0,R,92790,R,92790,Z,0,Z,0,R,16394331,R,16394331,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,242005749,R,242005749,R,0,R,0,R,43327683,R,43327683,Z,0,Z,0,R,158422833,R,158422833,Z,0,Z,0,R,335093835,R,129828496,R,178760588,R,26504751,R,268715097,R,63449758,R,178760588,R,26504751,R,66378738,R,66378738,R,0,R,0,Z,0,Z,0,Z,0,Z,0,R,20697029,R,55973948,R,-35477105,R,200186,R,4264410,R,4264410,R,157148075,R,157148075,R,1580016779,R,1580016779,Z,0,Z,0,Z,0,Z,0,R,597567351,R,597567351,R,0,R,0,R,3715420552,R,3545432132,R,143283483,R,26704937,R,0,R,23670618,R,-23670618,Z,0,R,3715420552,R,3569102750,R,119612865,R,26704937,R,509598246,R,312924817,R,275382894,R,130568427,R,142131612,R,103215154,R,198289654,R,90135875,R,65775228,R,26670540,R,228501605,R,100417894,R,204281388,R,40155312,Z,0,R,1022917154,R,279527291,Z,0,Z,0,R,851998860,R,449493255,R,3498876641,R,1533108565,R,476705383,R,88219702,R,155893902,R,48851333,R,1196097756, 1,R,1021508292,R,997413188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,139658,R,10039981000,R,3502052000,R,33756000,R,15024872000,R,4910848000,R,1980060000,R,4299283000,R,5814741000,R,2450621000,R,3364120000,R,10114024000,R,241771000,R,3888388000,R,3138477000,R,171332000,R,0,R,7439968000,R,3937916000,R,6762043000,R,6441614000,R,15490000,R,335919000,R,9778105000,R,0,R,10114024000,R,6920000,R,22241000,R,4430000,R,0,R,43228000,R,242877000,R,319696000,R,286538000,R,4098000,R,290636000,R,423107000,R,423107000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,481331000,R,481331000,R,0,R,0,R,12892000,R,12892000,Z,0,Z,0,R,0,Z,0,Z,0,Z,0,R,347416000,R,203116000,R,113457000,R,30843000,R,204075000,R,59775000,R,113457000,R,30843000,R,143341000,R,143341000,R,0,R,0,R,0,R,0,R,0,R,0,R,630000000,R,363189000,R,70975000,R,195836000,R,520974000,R,520974000,R,66144000,R,66144000,R,4206383000,R,4206383000,R,23798000,R,23798000,R,0,R,0,R,0,R,-6646000,R,8193000,R,-1547000,R,6712045000,R,6294288000,R,192625000,R,225132000,R,0,R,0,R,42008892,R,-42008892,R,6712045000,R,6294288000,R,234633892,R,183123108,R,705434000,R,498814000,R,553777000,R,222511000,R,130993000,R,56207000,R,166018000,R,75707000,R,95014000,R,43622000,R,188278000,R,170066000,R,57265000,R,5437000,R,24141000,R,4333085000,R,2064039000,R,23530000,R,8183000,R,119059000,R,37935000,R,6396594000,R,3182521000,R,657950800,R,65327000,R,286139000,R,81045000,R,2123611200, 1,R,7985467382,R,8626248037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,144050,R,7759303123,R,3304933177,R,0,R,13129585058,R,5261747741,R,3719914948,R,1264144815,R,6603692502,R,2432539234,R,4171153268,R,7867837317,R,227478767,R,4481244808,R,995736730,R,94051637,R,0,R,5798511942,R,2493578765,R,4863903606,R,3923555346,R,0,R,940348260,R,6927489057,R,0,R,7867837317,R,3467179,R,17754055,R,860041,R,2026893,R,94657876,R,358334612,R,477100656,R,464483201,Z,0,R,464483201,R,513185147,R,513185147,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,373537731,R,373537731,R,0,R,0,R,1255603,R,1255603,Z,0,Z,0,R,1672712,R,1672712,Z,0,Z,0,R,1318528653,R,313685200,R,863402501,R,141440952,R,1191181427,R,186337974,R,863402501,R,141440952,R,127347226,R,127347226,R,0,R,0,R,71750000,R,71750000,Z,0,Z,0,R,465356580,R,420492040,R,43792268,R,1072272,R,292104024,R,292104024,R,169493368,R,169493368,R,0,R,0,R,1343076440,R,1343076440,Z,0,Z,0,R,313943348,R,316420599,R,5388841,R,-7866092,R,4863903606,R,3816672864,R,912583610,R,134647132,R,0,R,187131401,R,-187131401,Z,0,R,4863903606,R,4003804265,R,725452209,R,134647132,R,1410413346,R,899803860,R,397675680,R,139866830,R,0,R,0,R,117279834,R,12126579,R,114723411,R,45156117,R,332917210,R,142582557,R,207469425,R,29787046,R,0,R,0,R,0,R,1343076440,R,0,R,0,R,0,R,3923555346,R,1269322989,R,311667991,R,174740724,R,212977419,R,149237992,R,1805608231, 1,R,7009011789,R,7244602984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,147767,R,11079424000,R,3320363000,R,0,R,15204175000,R,3176668000,R,2166564000,R,7470942000,R,4556565000,R,1760402000,R,2796163000,R,12027507000,R,31036000,R,4455482000,R,663544000,R,117474000,Z,0,R,5267536000,R,1947173000,R,2294814000,R,2511191000,R,0,R,-216377000,R,12243884000,R,0,R,12027507000,R,7188145,R,30641685,R,3153825,Z,0,R,77159871,R,364735400,R,482878926,R,472536956,Z,0,R,472536956,R,651678000,R,651678000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,518244000,R,518244000,R,0,R,0,R,3831000,R,3831000,R,0,R,0,Z,0,Z,0,Z,0,Z,0,R,493320000,R,410785000,R,20672000,R,61863000,R,318843000,R,236308000,R,20672000,R,61863000,R,174477000,R,174477000,R,0,R,0,R,0,R,0,R,0,R,0,R,268227000,R,182792000,R,85435000,Z,0,R,203663000,R,203663000,R,92131000,R,92131000,R,0,R,0,R,0,R,0,R,0,R,0,R,63720000,R,64913000,R,1549000,R,-2742000,R,2294814000,R,2128037000,R,107656000,R,59121000,R,0,R,199383000,R,-199383000,Z,0,R,2294814000,R,2327420000,R,-91727000,R,59121000,R,831628000,R,452953000,R,533365000,R,224751000,Z,0,Z,0,R,391106000,R,195218000,R,256213000,R,77876000,R,325981000,R,198966000,R,172898000,R,9648000,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,2511191000,R,1159412000,R,279747000,R,125517000,R,165142000,R,86724000,R,694649000, 1,R,8386918000,R,8244818000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,152080,R,13999087000,R,2517801000,R,6455000,R,17343365000,R,3625347000,R,51577000,R,6094169000,R,7623849000,R,2651655000,R,4972194000,R,13718018000,R,213004000,R,2739200000,R,375391000,R,135767000,Z,0,R,3463362000,R,945561000,R,1981919000,R,1345338000,R,-38924000,R,597657000,R,13120361000,R,0,R,13718018000,R,4323000,R,13836000,R,519000,R,0,R,114247000,R,218979000,R,351904000,R,317795000,R,5326000,R,323121000,R,341355000,R,341355000,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,112731000,R,112731000,R,0,R,0,R,892000,R,892000,Z,0,Z,0,R,62000,R,62000,Z,0,Z,0,R,349258000,R,91958000,R,122301000,R,134999000,R,316152000,R,58852000,R,122301000,R,134999000,R,33106000,R,33106000,R,0,R,0,Z,0,Z,0,Z,0,Z,0,R,805761000,R,357838000,R,446678000,R,1245000,R,9715000,R,9715000,R,307180000,R,307180000,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,54965000,R,54965000,R,0,R,0,R,1981919000,R,1276696000,R,568979000,R,136244000,R,0,R,359860000,R,-359860000,Z,0,R,1981919000,R,1636556000,R,209119000,R,136244000,R,435500000,R,246076019,R,147197000,R,46651305,R,33250000,R,9984826,R,135318000,R,52365605,R,60454000,R,22004685,R,252215000,R,111635283,R,278288000,R,75453743,R,3116000,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,1345338000,R,564171466,R,174943599,R,110150489,R,95064991,R,44158956,R,356848499, 1,R,11065058000,R,11565964000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,160755,R,1461769000,R,973442000,R,0,R,2730661000,R,994097000,R,770794000,R,271926000,R,1464638000,R,678415000,R,786223000,R,1736564000,R,23598000,R,1248177000,R,458148000,R,59923000,R,0,R,1789846000,R,816404000,R,1044647000,R,1004610000,R,0,R,40037000,R,1696527000,R,0,R,1736564000,R,4274000,R,0,R,0,R,0,R,18628000,R,201598000,R,224500000,R,195938000,R,5660000,R,201598000,R,388506000,R,388506000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,120149000,R,120149000,R,0,R,0,R,8757000,R,8757000,R,0,R,0,R,0,R,0,R,0,R,0,R,98396000,R,57333000,R,15419000,R,25644000,R,71489000,R,30426000,R,15419000,R,25644000,R,26907000,R,26907000,R,0,R,0,R,0,R,0,R,0,R,0,R,64717000,R,8757000,R,55960000,R,0,R,0,R,0,R,74388000,R,74388000,R,216310000,R,216310000,R,0,R,0,R,0,R,0,R,73424000,R,73424000,R,0,R,0,R,1044647000,R,947624000,R,71379000,R,25644000,R,0,R,72966000,R,-72966000,R,0,R,1044647000,R,1020590000,R,-1587000,R,25644000,R,350182000,R,205134000,R,158366000,R,51634000,R,30451000,R,6061000,R,183113000,R,95161000,R,89739000,R,32220000,R,109601000,R,54968000,R,72439000,R,3750000,R,0,R,0,R,0,R,0,R,0,R,10719000,R,10665000,R,1004610000,R,459593000,R,84533000,R,59838000,R,53940000,R,29727000,R,316979000, 1,R,1383967000,R,1423305000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,162928,R,7304206000,R,2194975000,R,0,R,12850414000,R,3653353000,R,1254153000,R,3077677000,R,6119384000,R,4678775000,R,1440609000,R,9197061000,R,230024000,R,3449885000,R,1538225000,R,217109000,R,0,R,5435243000,R,3240268000,R,8363225000,R,6277380000,R,-68240000,R,2017605000,R,7179456000,R,0,R,9197061000,R,4203000,R,19406000,R,1570000,R,0,R,36787000,R,310678000,R,372644000,R,363694000,R,0,R,363694000,R,690465000,R,690465000,R,0,R,0,R,0,R,0,R,0,R,0,R,27253000,R,27253000,R,0,R,0,R,0,R,0,R,0,R,0,R,3085344000,R,3085344000,R,0,R,0,R,15628000,R,15628000,Z,0,Z,0,R,4802000,R,4802000,Z,0,Z,0,R,2679583000,R,587787000,R,130072000,R,1961724000,R,2215137000,R,123341000,R,130072000,R,1961724000,R,464446000,R,464446000,R,0,R,0,R,598487000,R,598487000,Z,0,Z,0,R,217824000,R,259718000,R,-51607000,R,9713000,R,0,R,0,R,106189000,R,106189000,R,0,R,0,R,0,R,0,Z,0,Z,0,R,937650000,R,937650000,R,0,R,0,R,8363225000,R,6313323000,R,78465000,R,1971437000,R,0,R,120666000,R,-120666000,Z,0,R,8363225000,R,6433989000,R,-42201000,R,1971437000,R,2198650000,R,1053757000,R,3221889000,R,1534157000,R,0,R,0,R,53611000,R,15931000,R,136198000,R,56958000,R,566836000,R,230721000,R,100196000,R,17993000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,6277380000,R,2909517000,R,913782000,R,351724000,R,223263000,R,44518000,R,1834576000, 1,R,4190520000,R,6275939000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,164924,R,2795575398,R,1716085489,R,0,R,4771833159,R,1353832767,R,1061623091,R,1679424194,R,1738576198,R,1055012679,R,683563519,R,3418000392,R,337309483,R,1736760729,R,499529839,R,199133241,R,0,R,2772733292,R,1056647803,R,817237198,R,865336171,R,6710299,R,-41388674,R,3459389066,R,0,R,3418000392,R,6636426,R,1607940,R,807900,R,0,R,49193930,R,158878165,R,217124361,R,204069312,R,6402676,R,210471988,R,464261089,R,464261089,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,37530705,R,37530705,R,0,R,0,R,1316874,R,1316874,R,0,R,0,R,6025055,R,6025055,R,0,R,0,R,126173866,R,21621489,R,74859847,R,29692530,R,109549657,R,4997280,R,74859847,R,29692530,R,16624209,R,16624209,R,0,R,0,R,0,R,0,R,0,R,0,R,-8588677,R,3515864,R,-12108285,R,3744,R,5380201,R,5380201,R,172787634,R,172787634,R,0,R,0,R,0,R,0,R,0,R,0,R,12350451,R,12350424,R,27,R,0,R,817237198,R,724789335,R,62751589,R,29696274,R,0,R,138378591,R,-138378591,Z,0,R,817237198,R,863167926,R,-75627002,R,29696274,R,315140269,R,178706027,R,47221066,R,22324243,R,4996533,R,1290194,R,99780817,R,39904659,R,65845170,R,27254946,R,138874485,R,68717959,R,193477830,R,44624096,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,865336171,R,382822124,R,119016734,R,67163976,R,83314292,R,37814881,R,175204164, 1,R,2515666637,R,2433821107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,164988,R,2369215000,R,2724857000,Z,0,R,7024738000,R,2889591000,R,1684078000,R,2415508000,R,1719639000,R,838659000,R,880980000,R,4135147000,R,241543000,R,3469243000,R,551978000,R,162851000,R,57558000,R,4483173000,R,1758316000,R,2252382000,R,2037182000,R,0,R,215200000,R,3922758000,R,-2811000,R,4135147000,R,15671000,R,13425000,R,1027000,R,0,R,27008000,R,415604000,R,472735000,R,433869000,R,15912000,R,449781000,R,1164248000,R,1164248000,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,291417000,R,291417000,R,0,R,0,R,3773000,R,3773000,Z,0,Z,0,R,135000,R,135000,Z,0,Z,0,R,210849000,R,177358000,R,8749000,R,24742000,R,87361000,R,53870000,R,8749000,R,24742000,R,123488000,R,123488000,R,0,R,0,Z,0,Z,0,Z,0,Z,0,R,139166000,R,101799000,R,34932000,R,2435000,R,107409000,R,107409000,R,288576000,R,288576000,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,46809000,R,41957000,R,-10880000,R,15732000,R,2252382000,R,2176672000,R,32801000,R,42909000,R,0,R,31077000,R,-31077000,Z,0,R,2252382000,R,2207749000,R,1724000,R,42909000,R,1106242000,R,521271000,R,237991000,R,121558000,R,46979000,R,24410000,R,133579000,R,39413000,R,89793000,R,46066000,R,192848000,R,99366000,R,213405000,R,14466000,R,16345000,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,2037182000,R,866550000,R,260746000,R,213496000,R,128846000,R,85839000,R,481705000, 1,R,2143074000,R,2311388000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,165015,R,1107051719,R,363565420,R,0,R,1588160821,R,375677646,R,304416970,R,182856727,R,1029626448,R,695179523,R,334446925,R,1212483175,R,45833152,R,618184453,R,108367574,R,19025283,R,27269705,R,818680167,R,455114747,R,383717341,R,354476713,R,-546125,R,28694503,R,1183788672,R,0,R,1212483175,R,3097564,R,1168153,R,599800,R,0,R,28191874,R,77623635,R,110681026,R,105815510,R,0,R,105815510,R,168605391,R,168605391,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,40229149,R,40229149,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,55789181,R,19778652,R,18152409,R,17858120,R,41725385,R,5714856,R,18152409,R,17858120,R,14063796,R,14063796,R,0,R,0,Z,0,Z,0,Z,0,Z,0,R,60654443,R,8115909,R,51935524,R,603010,R,18508,R,18508,R,47277634,R,47277634,Z,0,Z,0,R,11143035,R,11143035,Z,0,Z,0,R,0,R,0,R,0,R,0,R,383717341,R,295168278,R,70087933,R,18461130,R,0,R,57152359,R,-57152359,Z,0,R,383717341,R,352320637,R,12935574,R,18461130,R,131152669,R,85740548,R,48502231,R,25675522,R,0,Z,0,R,48232171,R,23948030,R,37170071,R,16830344,R,49170565,R,23469142,R,38510565,R,6328633,Z,0,Z,0,Z,0,Z,0,Z,0,R,1738441,R,0,R,354476713,R,181992219,R,39236183,R,18910217,R,28701685,R,11077573,R,74558836, 1,R,1046386225,R,1073525868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,166027,R,47194312000,R,8271711000,R,0,R,59327153000,R,10050667000,R,4216166000,R,11981702000,R,37294784000,R,9408535000,R,27886249000,R,49276486000,R,1023726000,R,9867638000,R,1281259000,R,1297194000,R,0,R,13469817000,R,5198106000,R,7693842000,R,5212670000,R,-168870000,R,2312302000,R,46964184000,R,0,R,49276486000,R,6145000,R,28382000,R,601000,R,0,R,358714000,R,225546000,R,619388000,R,457369000,R,0,R,457369000,R,1004016000,R,1004016000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,630780000,R,630780000,R,0,R,0,R,2823000,R,2823000,R,0,R,0,R,48000,R,48000,R,0,R,0,R,2394936000,R,403556000,R,1567418000,R,423962000,R,2091197000,R,296275000,R,1370960000,R,423962000,R,303739000,R,107281000,R,196458000,R,0,R,0,R,0,R,0,R,0,R,2703340000,R,732953000,R,1924783000,R,45604000,R,541870000,R,541870000,R,410077000,R,410077000,R,0,R,0,R,0,R,0,R,0,R,0,R,5952000,R,5952000,R,0,R,0,R,7693842000,R,3732075000,R,3492201000,R,469566000,R,0,R,2254261000,R,-2254261000,R,0,R,7693842000,R,5986336000,R,1237940000,R,469566000,R,1293726000,R,689340000,R,1138659000,R,294285000,R,0,R,0,R,862827000,R,415726000,R,209528000,R,80375000,R,956788000,R,361005000,R,595268000,R,197747000,R,155874000,R,0,R,0,R,0,R,0,R,0,R,0,R,5212670000,R,2038478000,R,565505000,R,379290000,R,382775000,R,181633000,R,1664989000, 1,R,39233736000,R,40929700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,166683,R,22083156000,R,3993253000,R,0,R,27750820000,R,4981815000,R,3168422000,R,9175946000,R,13593059000,R,3753794000,R,9839265000,R,22769005000,R,191931000,R,4682090000,R,437785000,R,566679000,R,0,R,5878485000,R,1885232000,R,5223944000,R,3844339000,R,-127381000,R,1252224000,R,21516781000,R,0,R,22769005000,R,3952000,R,3700000,R,206000,R,0,R,145729000,R,220225000,R,373812000,R,365954000,R,0,R,365954000,R,383736000,R,383736000,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,1492408000,R,1492408000,R,0,R,0,R,21052000,R,21052000,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,921474000,R,705811000,R,46406000,R,169257000,R,602097000,R,386434000,R,46406000,R,169257000,R,319377000,R,319377000,R,0,R,0,R,0,R,0,Z,0,Z,0,R,1970891000,R,1578253000,R,388472000,R,4166000,R,0,R,0,R,138132000,R,138132000,R,0,R,0,R,0,R,0,Z,0,Z,0,R,296251000,R,904552000,R,-434878000,R,-173423000,R,5223944000,R,5223944000,R,0,R,0,R,0,R,0,Z,0,Z,0,R,5223944000,R,5223944000,R,0,R,0,R,925388000,R,457445000,R,1581428000,R,677673000,R,1509000,R,606000,R,440921000,R,117680000,R,100307000,R,42962000,R,630731000,R,206214000,R,164055000,R,25128000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3844339000,R,1527708000,R,516790000,R,415662000,R,198242000,R,125492000,R,1060445000, 1,R,16400027000,R,17443750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,167358,R,1273068000,R,1543666000,R,10948000,R,3421451000,R,1397494000,R,920886000,R,1427755000,R,596202000,R,303221000,R,292981000,R,2023957000,R,28498000,R,1894749000,R,361845000,R,49870000,R,37928000,R,2372890000,R,829224000,R,1496823000,R,1273769000,R,6914000,R,229968000,R,1793989000,R,0,R,2023957000,R,13718000,R,3106000,R,1856000,R,0,R,13072000,R,335395000,R,367147000,R,352663000,R,0,R,352663000,R,998077000,R,998077000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,137983000,R,137983000,R,0,R,0,R,2992000,R,2992000,R,0,R,0,R,0,R,0,R,0,R,0,R,104812000,R,17408000,R,29878000,R,57526000,R,91320000,R,3916000,R,29878000,R,57526000,R,13492000,R,13492000,R,0,R,0,R,0,R,0,R,0,R,0,R,78307000,R,52581000,R,25011000,R,715000,R,0,R,0,R,151668000,R,151668000,R,0,R,0,R,0,R,0,R,0,R,0,R,22984000,R,22984000,R,0,R,0,R,1496823000,R,1383693000,R,54889000,R,58241000,R,0,R,25701000,R,-25701000,Z,0,R,1496823000,R,1409394000,R,29188000,R,58241000,R,472582000,R,266633000,R,170142000,R,64865000,R,3464000,R,1214000,R,200706000,R,86373000,R,136771000,R,49964000,R,153670000,R,68056000,R,136434000,R,14052000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1273769000,R,551157000,R,128555000,R,97303000,R,60936000,R,37420000,R,398398000, 1,R,847756000,R,1074592000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,168148,R,2205473223,R,1125280476,R,0,R,3769200300,R,1096543826,R,758729805,R,1341595254,R,1331061220,R,726924770,R,604136450,R,2672656474,R,79143936,R,1527419049,R,239981698,R,134959941,R,0,R,1981504624,R,856224148,R,1037636605,R,941399408,R,-7754701,R,88482496,R,2584173978,R,0,R,2672656474,R,3311286,R,3499105,R,444539,R,0,R,13943379,R,132063347,R,153261656,R,153261656,R,0,R,153261656,R,426133587,R,426133587,R,0,R,0,R,0,R,0,R,0,R,0,R,5500000,R,5500000,R,0,R,0,R,0,R,0,R,0,R,0,R,136134614,R,136134614,R,0,R,0,R,1927620,R,1927620,R,0,R,0,R,0,R,0,R,0,R,0,R,181229019,R,64501539,R,74693565,R,42033915,R,139240280,R,22512800,R,74693565,R,42033915,R,41988739,R,41988739,R,0,R,0,R,0,R,0,R,0,R,0,R,84264548,R,74158961,R,9653727,R,451860,R,108846327,R,108846327,R,59841646,R,59841646,R,0,R,0,R,10684947,R,10684947,R,0,R,0,R,23074297,R,22877270,R,197027,R,0,R,1037636605,R,910606511,R,84544319,R,42485775,R,0,R,36061415,R,-36061415,R,0,R,1037636605,R,946667926,R,48482904,R,42485775,R,303325071,R,157319533,R,163921025,R,67836069,R,0,R,0,R,214408829,R,80941349,R,35282488,R,18262102,R,130338584,R,79983061,R,83438464,R,14712590,R,0,R,0,R,0,R,10684947,R,7040920,R,0,R,0,R,941399408,R,426095624,R,106295960,R,66010051,R,61971108,R,30883999,R,250142666, 1,R,1845956000,R,1867962000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
