year,UNITID,STAFFCAT,FTPT,OCCUPCAT,SABDTYPE,XHRTOTLT,HRTOTLT,XHRTOTLM,HRTOTLM,XHRTOTLW,HRTOTLW,XHRAIANT,HRAIANT,XHRAIANM,HRAIANM,XHRAIANW,HRAIANW,XHRASIAT,HRASIAT,XHRASIAM,HRASIAM,XHRASIAW,HRASIAW,XHRBKAAT,HRBKAAT,XHRBKAAM,HRBKAAM,XHRBKAAW,HRBKAAW,XHRHISPT,HRHISPT,XHRHISPM,HRHISPM,XHRHISPW,HRHISPW,XHRNHPIT,HRNHPIT,XHRNHPIM,HRNHPIM,XHRNHPIW,HRNHPIW,XHRWHITT,HRWHITT,XHRWHITM,HRWHITM,XHRWHITW,HRWHITW,XHR2MORT,HR2MORT,XHR2MORM,HR2MORM,XHR2MORW,HR2MORW,XHRUNKNT,HRUNKNT,XHRUNKNM,HRUNKNM,XHRUNKNW,HRUNKNW,XHRNRALT,HRNRALT,XHRNRALM,HRNRALM,XHRNRALW,HRNRALW 
2022,110714,4400,4,400,-2,R,1645,R,898,R,747,R,4,R,3,R,1,R,222,R,120,R,102,R,18,R,12,R,6,R,162,R,84,R,78,Z,0,Z,0,Z,0,R,543,R,288,R,255,R,64,R,30,R,34,R,161,R,86,R,75,R,471,R,275,R,196
2022,110714,4410,4,410,-2,R,1198,R,652,R,546,R,2,R,1,R,1,R,182,R,98,R,84,R,15,R,11,R,4,R,131,R,66,R,65,Z,0,Z,0,Z,0,R,365,R,193,R,172,R,51,R,25,R,26,R,130,R,72,R,58,R,322,R,186,R,136
2022,110714,4420,4,420,-2,R,447,R,246,R,201,R,2,R,2,Z,0,R,40,R,22,R,18,R,3,R,1,R,2,R,31,R,18,R,13,Z,0,Z,0,Z,0,R,178,R,95,R,83,R,13,R,5,R,8,R,31,R,14,R,17,R,149,R,89,R,60
2022,121150,1100,1,100,-2,R,2190,R,964,R,1226,R,0,R,0,R,0,R,197,R,86,R,111,R,173,R,60,R,113,R,360,R,160,R,200,R,3,R,1,R,2,R,1286,R,594,R,692,R,86,R,30,R,56,R,63,R,25,R,38,R,22,R,8,R,14
2022,121150,1200,1,200,-2,R,982,R,442,R,540,R,0,R,0,R,0,R,78,R,37,R,41,R,78,R,23,R,55,R,115,R,41,R,74,R,3,R,1,R,2,R,641,R,316,R,325,R,31,R,8,R,23,R,23,R,11,R,12,R,13,R,5,R,8
2022,121150,1210,1,210,-2,R,982,R,442,R,540,R,0,R,0,R,0,R,78,R,37,R,41,R,78,R,23,R,55,R,115,R,41,R,74,R,3,R,1,R,2,R,641,R,316,R,325,R,31,R,8,R,23,R,23,R,11,R,12,R,13,R,5,R,8
2022,121150,1250,1,250,-2,R,279,R,77,R,202,Z,0,Z,0,Z,0,R,30,R,10,R,20,R,29,R,8,R,21,R,51,R,11,R,40,Z,0,Z,0,Z,0,R,139,R,39,R,100,R,16,R,6,R,10,R,12,R,3,R,9,R,2,Z,0,R,2
2022,121150,1260,1,260,-2,R,29,R,7,R,22,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,22,R,6,R,16,R,1,Z,0,R,1,R,2,R,1,R,1,Z,0,Z,0,Z,0
2022,121150,1261,1,261,-2,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,121150,1262,1,262,-2,R,16,R,3,R,13,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,13,R,3,R,10,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,121150,1263,1,263,-2,R,11,R,4,R,7,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8,R,3,R,5,R,1,Z,0,R,1,R,2,R,1,R,1,Z,0,Z,0,Z,0
2022,121150,1270,1,270,-2,R,250,R,70,R,180,Z,0,Z,0,Z,0,R,29,R,10,R,19,R,29,R,8,R,21,R,48,R,11,R,37,Z,0,Z,0,Z,0,R,117,R,33,R,84,R,15,R,6,R,9,R,10,R,2,R,8,R,2,Z,0,R,2
2022,121150,1300,1,300,-2,R,253,R,107,R,146,Z,0,Z,0,Z,0,R,17,R,7,R,10,R,21,R,4,R,17,R,23,R,9,R,14,Z,0,Z,0,Z,0,R,180,R,83,R,97,R,7,R,2,R,5,R,4,R,2,R,2,R,1,Z,0,R,1
2022,121150,1310,1,310,-2,R,100,R,25,R,75,Z,0,Z,0,Z,0,R,15,R,1,R,14,R,4,R,2,R,2,R,20,R,4,R,16,Z,0,Z,0,Z,0,R,55,R,17,R,38,R,4,Z,0,R,4,R,1,R,1,Z,0,R,1,Z,0,R,1
2022,121150,1320,1,320,-2,R,108,R,82,R,26,Z,0,Z,0,Z,0,R,18,R,13,R,5,R,6,R,5,R,1,R,19,R,15,R,4,Z,0,Z,0,Z,0,R,50,R,40,R,10,R,2,R,2,Z,0,R,9,R,5,R,4,R,4,R,2,R,2
2022,121150,1330,1,330,-2,R,145,R,69,R,76,Z,0,Z,0,Z,0,R,14,R,7,R,7,R,8,R,4,R,4,R,18,R,8,R,10,Z,0,Z,0,Z,0,R,92,R,44,R,48,R,10,R,5,R,5,R,2,Z,0,R,2,R,1,R,1,Z,0
2022,121150,1340,1,340,-2,R,19,R,7,R,12,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,2,R,1,R,1,R,5,R,2,R,3,Z,0,Z,0,Z,0,R,8,R,4,R,4,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,121150,1350,1,350,-2,R,72,R,58,R,14,Z,0,Z,0,Z,0,R,3,R,3,Z,0,R,5,R,5,Z,0,R,53,R,41,R,12,Z,0,Z,0,Z,0,R,10,R,9,R,1,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0
2022,121150,1360,1,360,-2,R,15,R,5,R,10,Z,0,Z,0,Z,0,R,3,R,1,R,2,Z,0,Z,0,Z,0,R,5,R,1,R,4,Z,0,Z,0,Z,0,R,7,R,3,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,121150,1370,1,370,-2,R,142,R,23,R,119,Z,0,Z,0,Z,0,R,11,R,2,R,9,R,16,R,4,R,12,R,26,R,4,R,22,Z,0,Z,0,Z,0,R,72,R,10,R,62,R,8,R,1,R,7,R,9,R,2,R,7,Z,0,Z,0,Z,0
2022,121150,1380,1,380,-2,R,46,R,42,R,4,Z,0,Z,0,Z,0,R,3,R,2,R,1,R,1,R,1,Z,0,R,19,R,19,Z,0,Z,0,Z,0,Z,0,R,18,R,16,R,2,R,4,R,4,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0
2022,121150,1390,1,390,-2,R,29,R,27,R,2,Z,0,Z,0,Z,0,R,3,R,3,Z,0,R,3,R,3,Z,0,R,6,R,5,R,1,Z,0,Z,0,Z,0,R,14,R,13,R,1,R,2,R,2,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0
2022,121150,2100,2,100,10,R,1592,R,738,R,854,R,0,R,0,R,0,R,156,R,73,R,83,R,118,R,44,R,74,R,271,R,129,R,142,R,1,R,0,R,1,R,924,R,445,R,479,R,64,R,25,R,39,R,43,R,18,R,25,R,15,R,4,R,11
2022,121150,2200,2,200,11,R,421,R,228,R,193,R,0,R,0,R,0,R,42,R,25,R,17,R,27,R,10,R,17,R,31,R,12,R,19,R,1,R,0,R,1,R,301,R,173,R,128,R,9,R,3,R,6,R,4,R,4,R,0,R,6,R,1,R,5
2022,121150,2210,2,210,-2,R,421,R,228,R,193,R,0,R,0,R,0,R,42,R,25,R,17,R,27,R,10,R,17,R,31,R,12,R,19,R,1,R,0,R,1,R,301,R,173,R,128,R,9,R,3,R,6,R,4,R,4,R,0,R,6,R,1,R,5
2022,121150,2250,2,250,-2,R,273,R,75,R,198,Z,0,Z,0,Z,0,R,29,R,10,R,19,R,28,R,7,R,21,R,50,R,10,R,40,Z,0,Z,0,Z,0,R,136,R,39,R,97,R,16,R,6,R,10,R,12,R,3,R,9,R,2,Z,0,R,2
2022,121150,2260,2,260,-2,R,29,R,7,R,22,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,22,R,6,R,16,R,1,Z,0,R,1,R,2,R,1,R,1,Z,0,Z,0,Z,0
2022,121150,2261,2,261,-2,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,121150,2262,2,262,-2,R,16,R,3,R,13,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,13,R,3,R,10,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,121150,2263,2,263,-2,R,11,R,4,R,7,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8,R,3,R,5,R,1,Z,0,R,1,R,2,R,1,R,1,Z,0,Z,0,Z,0
2022,121150,2270,2,270,-2,R,244,R,68,R,176,Z,0,Z,0,Z,0,R,28,R,10,R,18,R,28,R,7,R,21,R,47,R,10,R,37,Z,0,Z,0,Z,0,R,114,R,33,R,81,R,15,R,6,R,9,R,10,R,2,R,8,R,2,Z,0,R,2
2022,121150,2300,2,300,-2,R,251,R,107,R,144,Z,0,Z,0,Z,0,R,16,R,7,R,9,R,21,R,4,R,17,R,23,R,9,R,14,Z,0,Z,0,Z,0,R,179,R,83,R,96,R,7,R,2,R,5,R,4,R,2,R,2,R,1,Z,0,R,1
2022,121150,2310,2,310,-2,R,98,R,24,R,74,Z,0,Z,0,Z,0,R,15,R,1,R,14,R,3,R,1,R,2,R,20,R,4,R,16,Z,0,Z,0,Z,0,R,54,R,17,R,37,R,4,Z,0,R,4,R,1,R,1,Z,0,R,1,Z,0,R,1
2022,121150,2320,2,320,-2,R,102,R,79,R,23,Z,0,Z,0,Z,0,R,18,R,13,R,5,R,5,R,5,Z,0,R,17,R,14,R,3,Z,0,Z,0,Z,0,R,48,R,38,R,10,R,2,R,2,Z,0,R,8,R,5,R,3,R,4,R,2,R,2
2022,121150,2330,2,330,-2,R,140,R,68,R,72,Z,0,Z,0,Z,0,R,12,R,7,R,5,R,8,R,4,R,4,R,18,R,8,R,10,Z,0,Z,0,Z,0,R,89,R,43,R,46,R,10,R,5,R,5,R,2,Z,0,R,2,R,1,R,1,Z,0
2022,121150,2340,2,340,-2,R,13,R,5,R,8,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,2,R,1,R,1,R,4,R,2,R,2,Z,0,Z,0,Z,0,R,3,R,2,R,1,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,121150,2350,2,350,-2,R,72,R,58,R,14,Z,0,Z,0,Z,0,R,3,R,3,Z,0,R,5,R,5,Z,0,R,53,R,41,R,12,Z,0,Z,0,Z,0,R,10,R,9,R,1,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0
2022,121150,2360,2,360,-2,R,15,R,5,R,10,Z,0,Z,0,Z,0,R,3,R,1,R,2,Z,0,Z,0,Z,0,R,5,R,1,R,4,Z,0,Z,0,Z,0,R,7,R,3,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,121150,2370,2,370,-2,R,133,R,21,R,112,Z,0,Z,0,Z,0,R,10,R,1,R,9,R,15,R,3,R,12,R,25,R,4,R,21,Z,0,Z,0,Z,0,R,66,R,10,R,56,R,8,R,1,R,7,R,9,R,2,R,7,Z,0,Z,0,Z,0
2022,121150,2380,2,380,-2,R,46,R,42,R,4,Z,0,Z,0,Z,0,R,3,R,2,R,1,R,1,R,1,Z,0,R,19,R,19,Z,0,Z,0,Z,0,Z,0,R,18,R,16,R,2,R,4,R,4,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0
2022,121150,2390,2,390,-2,R,28,R,26,R,2,Z,0,Z,0,Z,0,R,3,R,3,Z,0,R,3,R,3,Z,0,R,6,R,5,R,1,Z,0,Z,0,Z,0,R,13,R,12,R,1,R,2,R,2,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0
2022,121150,3100,3,100,-2,R,598,R,226,R,372,Z,0,Z,0,Z,0,R,41,R,13,R,28,R,55,R,16,R,39,R,89,R,31,R,58,R,2,R,1,R,1,R,362,R,149,R,213,R,22,R,5,R,17,R,20,R,7,R,13,R,7,R,4,R,3
2022,121150,3200,3,200,70,R,561,R,214,R,347,Z,0,Z,0,Z,0,R,36,R,12,R,24,R,51,R,13,R,38,R,84,R,29,R,55,R,2,R,1,R,1,R,340,R,143,R,197,R,22,R,5,R,17,R,19,R,7,R,12,R,7,R,4,R,3
2022,121150,3210,3,210,-2,R,561,R,214,R,347,Z,0,Z,0,Z,0,R,36,R,12,R,24,R,51,R,13,R,38,R,84,R,29,R,55,R,2,R,1,R,1,R,340,R,143,R,197,R,22,R,5,R,17,R,19,R,7,R,12,R,7,R,4,R,3
2022,121150,3250,3,250,-2,R,6,R,2,R,4,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,1,R,1,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,3,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,121150,3270,3,270,-2,R,6,R,2,R,4,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,1,R,1,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,3,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,121150,3300,3,300,-2,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,121150,3310,3,310,-2,R,2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,121150,3320,3,320,-2,R,6,R,3,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0
2022,121150,3330,3,330,-2,R,5,R,1,R,4,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,1,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,121150,3340,3,340,-2,R,6,R,2,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,5,R,2,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,121150,3370,3,370,-2,R,9,R,2,R,7,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,1,R,1,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,6,Z,0,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,121150,3390,3,390,-2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,121150,4400,4,400,-2,R,157,R,28,R,129,Z,0,Z,0,Z,0,R,20,R,2,R,18,R,17,R,3,R,14,R,28,R,5,R,23,Z,0,Z,0,Z,0,R,64,R,10,R,54,R,7,R,4,R,3,R,1,R,1,Z,0,R,20,R,3,R,17
2022,121150,4410,4,410,-2,R,32,R,8,R,24,Z,0,Z,0,Z,0,R,7,R,1,R,6,R,4,R,1,R,3,R,7,R,1,R,6,Z,0,Z,0,Z,0,R,11,R,3,R,8,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,2,R,1,R,1
2022,121150,4420,4,420,-2,R,12,R,4,R,8,Z,0,Z,0,Z,0,R,3,Z,0,R,3,R,3,R,1,R,2,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,3,R,1,R,2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0
2022,121150,4490,4,490,-2,R,113,R,16,R,97,Z,0,Z,0,Z,0,R,10,R,1,R,9,R,10,R,1,R,9,R,20,R,4,R,16,Z,0,Z,0,Z,0,R,50,R,6,R,44,R,5,R,2,R,3,R,1,R,1,Z,0,R,17,R,1,R,16
2022,122931,1100,1,100,-2,R,1960,R,911,R,1049,R,3,R,1,R,2,R,357,R,151,R,206,R,70,R,36,R,34,R,296,R,123,R,173,R,8,R,3,R,5,R,1060,R,527,R,533,R,46,R,17,R,29,R,105,R,48,R,57,R,15,R,5,R,10
2022,122931,1200,1,200,-2,R,950,R,496,R,454,R,0,R,0,R,0,R,189,R,93,R,96,R,32,R,16,R,16,R,80,R,38,R,42,R,1,R,1,R,0,R,577,R,318,R,259,R,13,R,3,R,10,R,57,R,26,R,31,R,1,R,1,R,0
2022,122931,1210,1,210,-2,R,938,R,491,R,447,R,0,R,0,R,0,R,185,R,93,R,92,R,31,R,15,R,16,R,79,R,38,R,41,R,1,R,1,R,0,R,573,R,315,R,258,R,13,R,3,R,10,R,56,R,26,R,30,R,0,R,0,R,0
2022,122931,1220,1,220,-2,R,12,R,5,R,7,R,0,R,0,R,0,R,4,R,0,R,4,R,1,R,1,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,4,R,3,R,1,R,0,R,0,R,0,R,1,R,0,R,1,R,1,R,1,R,0
2022,122931,1250,1,250,-2,R,160,R,48,R,112,R,1,R,0,R,1,R,24,R,8,R,16,R,9,R,3,R,6,R,24,R,8,R,16,R,2,R,1,R,1,R,83,R,23,R,60,R,3,R,1,R,2,R,10,R,4,R,6,R,4,R,0,R,4
2022,122931,1260,1,260,-2,R,35,R,14,R,21,R,0,R,0,R,0,R,7,R,2,R,5,R,1,R,0,R,1,R,4,R,2,R,2,R,1,R,1,R,0,R,18,R,7,R,11,R,2,R,1,R,1,R,2,R,1,R,1,R,0,R,0,R,0
2022,122931,1261,1,261,-2,R,3,R,1,R,2,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2022,122931,1262,1,262,-2,R,18,R,7,R,11,R,0,R,0,R,0,R,4,R,1,R,3,R,1,R,0,R,1,R,0,R,0,R,0,R,1,R,1,R,0,R,11,R,4,R,7,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2022,122931,1263,1,263,-2,R,14,R,6,R,8,R,0,R,0,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,4,R,2,R,2,R,0,R,0,R,0,R,5,R,2,R,3,R,1,R,0,R,1,R,2,R,1,R,1,R,0,R,0,R,0
2022,122931,1270,1,270,-2,R,125,R,34,R,91,R,1,R,0,R,1,R,17,R,6,R,11,R,8,R,3,R,5,R,20,R,6,R,14,R,1,R,0,R,1,R,65,R,16,R,49,R,1,R,0,R,1,R,8,R,3,R,5,R,4,R,0,R,4
2022,122931,1300,1,300,-2,R,246,R,105,R,141,R,1,R,1,R,0,R,36,R,10,R,26,R,11,R,5,R,6,R,37,R,11,R,26,R,1,R,1,R,0,R,133,R,67,R,66,R,12,R,4,R,8,R,14,R,6,R,8,R,1,R,0,R,1
2022,122931,1310,1,310,-2,R,107,R,32,R,75,R,0,R,0,R,0,R,18,R,2,R,16,R,1,R,1,R,0,R,20,R,7,R,13,R,0,R,0,R,0,R,59,R,17,R,42,R,3,R,3,R,0,R,5,R,2,R,3,R,1,R,0,R,1
2022,122931,1320,1,320,-2,R,111,R,68,R,43,R,0,R,0,R,0,R,35,R,19,R,16,R,2,R,2,R,0,R,20,R,11,R,9,R,0,R,0,R,0,R,43,R,28,R,15,R,4,R,3,R,1,R,4,R,3,R,1,R,3,R,2,R,1
2022,122931,1330,1,330,-2,R,120,R,62,R,58,R,0,R,0,R,0,R,13,R,7,R,6,R,8,R,8,R,0,R,22,R,10,R,12,R,1,R,0,R,1,R,62,R,33,R,29,R,2,R,0,R,2,R,9,R,3,R,6,R,3,R,1,R,2
2022,122931,1340,1,340,-2,R,14,R,6,R,8,R,0,R,0,R,0,R,2,R,2,R,0,R,1,R,0,R,1,R,1,R,0,R,1,R,0,R,0,R,0,R,10,R,4,R,6,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2022,122931,1350,1,350,-2,R,71,R,48,R,23,R,0,R,0,R,0,R,5,R,3,R,2,R,3,R,1,R,2,R,33,R,19,R,14,R,0,R,0,R,0,R,23,R,20,R,3,R,4,R,3,R,1,R,3,R,2,R,1,R,0,R,0,R,0
2022,122931,1370,1,370,-2,R,152,R,17,R,135,R,1,R,0,R,1,R,34,R,6,R,28,R,3,R,0,R,3,R,43,R,3,R,40,R,3,R,0,R,3,R,59,R,6,R,53,R,5,R,0,R,5,R,3,R,2,R,1,R,1,R,0,R,1
2022,122931,1380,1,380,-2,R,23,R,23,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,12,R,12,R,0,R,0,R,0,R,0,R,10,R,10,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0
2022,122931,1390,1,390,-2,R,6,R,6,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,4,R,4,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2022,122931,2100,2,100,10,R,1599,R,721,R,878,R,2,R,1,R,1,R,287,R,118,R,169,R,63,R,32,R,31,R,269,R,114,R,155,R,7,R,2,R,5,R,844,R,401,R,443,R,40,R,16,R,24,R,73,R,32,R,41,R,14,R,5,R,9
2022,122931,2200,2,200,11,R,620,R,314,R,306,R,0,R,0,R,0,R,123,R,61,R,62,R,26,R,12,R,14,R,57,R,29,R,28,R,1,R,1,R,0,R,377,R,197,R,180,R,8,R,2,R,6,R,27,R,11,R,16,R,1,R,1,R,0
2022,122931,2210,2,210,-2,R,614,R,311,R,303,R,0,R,0,R,0,R,122,R,61,R,61,R,25,R,11,R,14,R,56,R,29,R,27,R,1,R,1,R,0,R,375,R,196,R,179,R,8,R,2,R,6,R,27,R,11,R,16,R,0,R,0,R,0
2022,122931,2220,2,220,-2,R,6,R,3,R,3,R,0,R,0,R,0,R,1,R,0,R,1,R,1,R,1,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0
2022,122931,2250,2,250,-2,R,150,R,47,R,103,R,0,R,0,R,0,R,24,R,8,R,16,R,9,R,3,R,6,R,23,R,8,R,15,R,1,R,0,R,1,R,78,R,23,R,55,R,2,R,1,R,1,R,9,R,4,R,5,R,4,R,0,R,4
2022,122931,2260,2,260,-2,R,32,R,13,R,19,R,0,R,0,R,0,R,7,R,2,R,5,R,1,R,0,R,1,R,4,R,2,R,2,R,0,R,0,R,0,R,17,R,7,R,10,R,2,R,1,R,1,R,1,R,1,R,0,R,0,R,0,R,0
2022,122931,2261,2,261,-2,R,2,R,1,R,1,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2022,122931,2262,2,262,-2,R,17,R,6,R,11,R,0,R,0,R,0,R,4,R,1,R,3,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,11,R,4,R,7,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2022,122931,2263,2,263,-2,R,13,R,6,R,7,R,0,R,0,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,4,R,2,R,2,R,0,R,0,R,0,R,5,R,2,R,3,R,1,R,0,R,1,R,1,R,1,R,0,R,0,R,0,R,0
2022,122931,2270,2,270,-2,R,118,R,34,R,84,R,0,R,0,R,0,R,17,R,6,R,11,R,8,R,3,R,5,R,19,R,6,R,13,R,1,R,0,R,1,R,61,R,16,R,45,R,0,R,0,R,0,R,8,R,3,R,5,R,4,R,0,R,4
2022,122931,2300,2,300,-2,R,240,R,102,R,138,R,1,R,1,R,0,R,36,R,10,R,26,R,10,R,5,R,5,R,37,R,11,R,26,R,1,R,1,R,0,R,128,R,64,R,64,R,12,R,4,R,8,R,14,R,6,R,8,R,1,R,0,R,1
2022,122931,2310,2,310,-2,R,103,R,31,R,72,R,0,R,0,R,0,R,18,R,2,R,16,R,1,R,1,R,0,R,19,R,7,R,12,R,0,R,0,R,0,R,58,R,17,R,41,R,3,R,3,R,0,R,4,R,1,R,3,R,0,R,0,R,0
2022,122931,2320,2,320,-2,R,110,R,67,R,43,R,0,R,0,R,0,R,34,R,18,R,16,R,2,R,2,R,0,R,20,R,11,R,9,R,0,R,0,R,0,R,43,R,28,R,15,R,4,R,3,R,1,R,4,R,3,R,1,R,3,R,2,R,1
2022,122931,2330,2,330,-2,R,117,R,60,R,57,R,0,R,0,R,0,R,13,R,7,R,6,R,8,R,8,R,0,R,22,R,10,R,12,R,1,R,0,R,1,R,59,R,31,R,28,R,2,R,0,R,2,R,9,R,3,R,6,R,3,R,1,R,2
2022,122931,2340,2,340,-2,R,14,R,6,R,8,R,0,R,0,R,0,R,2,R,2,R,0,R,1,R,0,R,1,R,1,R,0,R,1,R,0,R,0,R,0,R,10,R,4,R,6,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2022,122931,2350,2,350,-2,R,71,R,48,R,23,R,0,R,0,R,0,R,5,R,3,R,2,R,3,R,1,R,2,R,33,R,19,R,14,R,0,R,0,R,0,R,23,R,20,R,3,R,4,R,3,R,1,R,3,R,2,R,1,R,0,R,0,R,0
2022,122931,2370,2,370,-2,R,145,R,17,R,128,R,1,R,0,R,1,R,31,R,6,R,25,R,3,R,0,R,3,R,41,R,3,R,38,R,3,R,0,R,3,R,57,R,6,R,51,R,5,R,0,R,5,R,3,R,2,R,1,R,1,R,0,R,1
2022,122931,2380,2,380,-2,R,23,R,23,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,12,R,12,R,0,R,0,R,0,R,0,R,10,R,10,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0
