year,UNITID,XTUIT1,TUITION1,XFEE1,FEE1,XHRCHG1,HRCHG1,XTUIT2,TUITION2,XFEE2,FEE2,XHRCHG2,HRCHG2,XTUIT3,TUITION3,XFEE3,FEE3,XHRCHG3,HRCHG3,XTUIT5,TUITION5,XFEE5,FEE5,XHRCHG5,HRCHG5,XTUIT6,TUITION6,XFEE6,FEE6,XHRCHG6,HRCHG6,XTUIT7,TUITION7,XFEE7,FEE7,XHRCHG7,HRCHG7,XISPRO1,ISPROF1,XISPFE1,ISPFEE1,XOSPRO1,OSPROF1,XOSPFE1,OSPFEE1,XISPRO2,ISPROF2,XISPFE2,ISPFEE2,XOSPRO2,OSPROF2,XOSPFE2,OSPFEE2,XISPRO3,ISPROF3,XISPFE3,ISPFEE3,XOSPRO3,OSPROF3,XOSPFE3,OSPFEE3,XISPRO4,ISPROF4,XISPFE4,ISPFEE4,XOSPRO4,OSPROF4,XOSPFE4,OSPFEE4,XISPRO5,ISPROF5,XISPFE5,ISPFEE5,XOSPRO5,OSPROF5,XOSPFE5,OSPFEE5,XISPRO6,ISPROF6,XISPFE6,ISPFEE6,XOSPRO6,OSPROF6,XOSPFE6,OSPFEE6,XISPRO7,ISPROF7,XISPFE7,ISPFEE7,XOSPRO7,OSPROF7,XOSPFE7,OSPFEE7,XISPRO8,ISPROF8,XISPFE8,ISPFEE8,XOSPRO8,OSPROF8,XOSPFE8,OSPFEE8,XISPRO9,ISPROF9,XISPFE9,ISPFEE9,XOSPRO9,OSPROF9,XOSPFE9,OSPFEE9,XCHG1AT0,CHG1AT0,XCHG1AF0,CHG1AF0,XCHG1AY0,CHG1AY0,XCHG1AT1,CHG1AT1,XCHG1AF1,CHG1AF1,XCHG1AY1,CHG1AY1,XCHG1AT2,CHG1AT2,XCHG1AF2,CHG1AF2,XCHG1AY2,CHG1AY2,XCHG1AT3,CHG1AT3,XCHG1AF3,CHG1AF3,XCHG1AY3,CHG1AY3,CHG1TGTD,CHG1FGTD,XCHG2AT0,CHG2AT0,XCHG2AF0,CHG2AF0,XCHG2AY0,CHG2AY0,XCHG2AT1,CHG2AT1,XCHG2AF1,CHG2AF1,XCHG2AY1,CHG2AY1,XCHG2AT2,CHG2AT2,XCHG2AF2,CHG2AF2,XCHG2AY2,CHG2AY2,XCHG2AT3,CHG2AT3,XCHG2AF3,CHG2AF3,XCHG2AY3,CHG2AY3,CHG2TGTD,CHG2FGTD,XCHG3AT0,CHG3AT0,XCHG3AF0,CHG3AF0,XCHG3AY0,CHG3AY0,XCHG3AT1,CHG3AT1,XCHG3AF1,CHG3AF1,XCHG3AY1,CHG3AY1,XCHG3AT2,CHG3AT2,XCHG3AF2,CHG3AF2,XCHG3AY2,CHG3AY2,XCHG3AT3,CHG3AT3,XCHG3AF3,CHG3AF3,XCHG3AY3,CHG3AY3,CHG3TGTD,CHG3FGTD,XCHG4AY0,CHG4AY0,XCHG4AY1,CHG4AY1,XCHG4AY2,CHG4AY2,XCHG4AY3,CHG4AY3,XCHG5AY0,CHG5AY0,XCHG5AY1,CHG5AY1,XCHG5AY2,CHG5AY2,XCHG5AY3,CHG5AY3,XCHG6AY0,CHG6AY0,XCHG6AY1,CHG6AY1,XCHG6AY2,CHG6AY2,XCHG6AY3,CHG6AY3,XCHG7AY0,CHG7AY0,XCHG7AY1,CHG7AY1,XCHG7AY2,CHG7AY2,XCHG7AY3,CHG7AY3,XCHG8AY0,CHG8AY0,XCHG8AY1,CHG8AY1,XCHG8AY2,CHG8AY2,XCHG8AY3,CHG8AY3,XCHG9AY0,CHG9AY0,XCHG9AY1,CHG9AY1,XCHG9AY2,CHG9AY2,XCHG9AY3,CHG9AY3 
2020,221999,R,52781,R,1377,R,2199,R,52781,R,1377,R,2199,R,52781,R,1377,R,2199,R,50082,R,542,R,2087,R,50082,R,542,R,2087,R,50082,R,542,R,2087,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,60870,R,634,R,60870,R,634,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,62230,R,700,R,62230,R,700,R,46500,R,1164,R,47664,R,48600,R,1216,R,49816,R,50800,R,1270,R,52070,R,52781,R,1377,R,54158,.,.,R,46500,R,1164,R,47664,R,48600,R,1216,R,49816,R,50800,R,1270,R,52070,R,52781,R,1377,R,54158,.,.,R,46500,R,1164,R,47664,R,48600,R,1216,R,49816,R,50800,R,1270,R,52070,R,52781,R,1377,R,54158,.,.,R,1294,R,1294,R,1294,R,1194,R,15584,R,16234,R,16910,R,17670,R,2850,R,2802,R,2874,R,3022,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.
2020,223232,R,44544,R,4702,R,1856,R,44544,R,4702,R,1856,R,44544,R,4702,R,1856,R,33408,R,3528,R,1856,R,33408,R,3528,R,1856,R,33408,R,3528,R,1856,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,57369,R,3139,R,57369,R,3139,R,39610,R,4180,R,43790,R,41194,R,4348,R,45542,R,42842,R,4522,R,47364,R,44544,R,4702,R,49246,.,.,R,39610,R,4180,R,43790,R,41194,R,4348,R,45542,R,42842,R,4522,R,47364,R,44544,R,4702,R,49246,.,.,R,39610,R,4180,R,43790,R,41194,R,4348,R,45542,R,42842,R,4522,R,47364,R,44544,R,4702,R,49246,.,.,R,1200,R,1230,R,1264,R,1284,R,12588,R,13038,R,13415,R,13274,R,3080,R,3160,R,3260,R,3276,R,11448,R,11708,R,12020,R,12318,R,3686,R,3786,R,3900,R,3902,R,3416,R,3506,R,3610,R,3902
2020,227757,R,50310,R,797,R,2096,R,50310,R,797,R,2096,R,50310,R,797,R,2096,R,47306,R,607,R,2380,R,47306,R,607,R,2380,R,47306,R,607,R,2380,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,44900,R,708,R,45608,R,46600,R,750,R,47350,R,48330,R,782,R,49112,R,50310,R,797,R,51107,.,.,R,44900,R,708,R,45608,R,46600,R,750,R,47350,R,48330,R,782,R,49112,R,50310,R,797,R,51107,.,.,R,44900,R,708,R,45608,R,46600,R,750,R,47350,R,48330,R,782,R,49112,R,50310,R,797,R,51107,.,.,R,1200,R,1200,R,1200,R,1250,R,13850,R,14000,R,14140,R,14500,R,2500,R,2600,R,2650,R,2700,R,13850,R,14000,R,14140,R,14500,R,2500,R,2600,R,2650,R,2700,R,2500,R,2600,R,2650,R,2700
2020,228246,R,51958,R,6582,R,2171,R,51958,R,6582,R,2171,R,51958,R,6582,R,2171,R,40896,R,6582,R,1704,R,40896,R,6582,R,1704,R,40896,R,6582,R,1704,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,50984,R,6582,R,50984,R,6582,R,46594,R,5904,R,52498,R,48364,R,6128,R,54492,R,50200,R,6360,R,56560,R,51958,R,6582,R,58540,.,.,R,46594,R,5904,R,52498,R,48364,R,6128,R,54492,R,50200,R,6360,R,56560,R,51958,R,6582,R,58540,.,.,R,46594,R,5904,R,52498,R,48364,R,6128,R,54492,R,50200,R,6360,R,56560,R,51958,R,6582,R,58540,.,.,R,800,R,800,R,800,R,800,R,16510,R,16845,R,16750,R,17110,R,2600,R,2600,R,2600,R,2600,R,8700,R,8700,R,8700,R,8700,R,2600,R,2600,R,2600,R,2600,R,2600,R,2600,R,2600,R,2600
2020,228723,R,8395,R,3901,R,301,R,8395,R,3901,R,301,R,36849,R,3677,R,1196,R,6775,R,3695,R,282,R,6775,R,3695,R,282,R,19048,R,3695,R,793,Y,.,Y,.,Y,.,Y,.,R,18288,R,13408,R,29088,R,13408,R,16220,R,4549,R,29320,R,4549,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,8096,R,6694,R,43648,R,6694,Y,.,Y,.,Y,.,Y,.,R,22555,R,6068,R,38064,R,6068,R,8393,R,23506,R,23797,R,23506,R,7883,R,3351,R,11234,R,8308,R,3562,R,11870,R,8532,R,3621,R,12153,R,8974,R,3809,R,12783,0,0,R,7883,R,3351,R,11234,R,8308,R,3562,R,11870,R,8532,R,3621,R,12153,R,8974,R,3809,R,12783,0,0,R,33255,R,3351,R,36606,R,33933,R,3562,R,37495,R,34981,R,3621,R,38602,R,35531,R,3809,R,39340,.,.,R,1054,R,1222,R,1222,R,1222,R,10368,R,10436,R,10400,R,11400,R,5820,R,5978,R,6308,R,6062,R,10368,R,10436,R,10400,R,11400,R,5820,R,5978,R,6308,R,6062,R,5820,R,5978,R,6308,R,6062
2020,228778,R,11448,R,0,R,542,R,11448,R,0,R,542,R,40032,R,0,R,1795,R,12028,R,0,R,659,R,12028,R,0,R,659,R,22886,R,0,R,1228,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,21087,R,0,R,35406,R,0,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,21548,R,0,R,49240,R,0,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,34868,R,0,R,51774,R,0,R,10398,R,0,R,10398,R,10610,R,0,R,10610,R,10824,R,0,R,10824,R,11448,R,0,R,11448,13,.,R,10398,R,0,R,10398,R,10610,R,0,R,10610,R,10824,R,0,R,10824,R,11448,R,0,R,11448,13,.,R,36744,R,0,R,36744,R,37580,R,0,R,37580,R,38326,R,0,R,38326,R,40032,R,0,R,40032,10,.,R,662,R,700,R,700,R,714,R,10070,R,10804,R,11812,R,12286,R,4310,R,4392,R,4392,R,4480,R,10070,R,10804,R,11812,R,12286,R,4310,R,4392,R,4392,R,4480,R,4310,R,4392,R,4392,R,4480
2020,228875,R,51570,R,90,R,2180,R,51570,R,90,R,2180,R,51570,R,90,R,2180,R,32220,R,48,R,1790,R,32220,R,48,R,1790,R,32220,R,48,R,1790,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,60318,Z,0,R,60318,Z,0,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,44670,R,90,R,44760,R,46860,R,90,R,46950,R,49160,R,90,R,49250,R,51570,R,90,R,51660,.,.,R,44670,R,90,R,44760,R,46860,R,90,R,46950,R,49160,R,90,R,49250,R,51570,R,90,R,51660,.,.,R,44670,R,90,R,44760,R,46860,R,90,R,46950,R,49160,R,90,R,49250,R,51570,R,90,R,51660,.,.,R,970,R,950,R,900,R,900,R,12360,R,12804,R,13200,R,14040,R,4880,R,4980,R,5064,R,5228,R,12360,R,12804,R,13200,R,14040,R,4880,R,4980,R,5064,R,5228,R,4500,R,4640,R,4724,R,4788
2020,231624,R,17168,R,6194,R,425,R,17168,R,6194,R,425,R,40089,R,6765,R,1278,R,10516,R,5924,R,584,R,10516,R,5924,R,584,R,28305,R,6495,R,1573,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,28723,R,6277,R,37152,R,6848,R,16370,R,5674,R,22044,R,17434,R,5966,R,23400,R,17434,R,6194,R,23628,R,17434,R,6194,R,23628,3,.,R,16370,R,5674,R,22044,R,17434,R,5966,R,23400,R,17434,R,6194,R,23628,R,17434,R,6194,R,23628,3,.,R,37425,R,6245,R,43670,R,38735,R,6537,R,45272,R,40089,R,6765,R,46854,R,40089,R,6765,R,46854,.,.,R,1400,R,1425,R,1000,R,1000,R,11799,R,12236,R,12926,R,13356,R,2143,R,2160,R,2041,R,2050,R,11799,R,12236,R,12926,R,13356,R,2650,R,2665,R,2041,R,2050,R,2650,R,2665,R,2545,R,2550
2020,234076,R,15772,R,3123,R,510,R,15772,R,3123,R,510,R,49819,R,3808,R,1627,R,17076,R,3108,R,764,R,17076,R,3108,R,764,R,28604,R,3790,R,1290,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,43828,R,3160,R,53952,R,3842,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,62352,R,3148,R,64670,R,3830,R,14121,R,2732,R,16853,R,14811,R,2842,R,17653,R,14836,R,2962,R,17798,R,15840,R,3120,R,18960,0,.,R,14121,R,2732,R,16853,R,14811,R,2842,R,17653,R,14836,R,2962,R,17798,R,15840,R,3120,R,18960,0,.,R,43859,R,3414,R,47273,R,45508,R,3524,R,49032,R,47257,R,3643,R,50900,R,49041,R,3802,R,52843,.,.,R,1320,R,1350,R,1384,R,1356,R,11220,R,11590,R,11950,R,12350,R,2820,R,2900,R,2962,R,2998,R,11220,R,11590,R,11950,R,12350,R,2820,R,2900,R,2962,R,2998,R,2430,R,2490,R,2552,R,2568
2020,236948,R,10629,R,1116,R,354,R,10629,R,1116,R,354,R,37998,R,1116,R,1267,R,16278,R,1116,R,775,R,16278,R,1116,R,775,R,29178,R,1116,R,1389,Y,.,Y,.,Y,.,Y,.,R,47190,R,1116,R,72762,R,1116,R,37896,R,1116,R,68328,R,1116,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,32535,R,1116,R,54774,R,1116,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,37752,R,1116,R,49155,R,1116,R,9909,R,1065,R,10974,R,10127,R,1080,R,11207,R,10370,R,1095,R,11465,R,10629,R,1116,R,11745,.,.,R,9909,R,1065,R,10974,R,10127,R,1080,R,11207,R,10370,R,1095,R,11465,R,10629,R,1116,R,11745,.,.,R,34473,R,1065,R,35538,R,35508,R,1080,R,36588,R,37071,R,1095,R,38166,R,37998,R,1116,R,39114,.,.,R,825,R,900,R,900,R,900,R,12117,R,12798,R,13296,R,13887,R,2679,R,2733,R,2733,R,2787,R,12117,R,12798,R,13296,R,13887,R,2679,R,2733,R,2733,R,2787,R,2679,R,2733,R,2733,R,3003
2020,239105,R,44970,R,696,R,1115,R,44970,R,696,R,1115,R,44970,R,696,R,1115,R,21690,R,0,R,1205,R,21690,R,0,R,1205,R,21690,R,0,R,1205,Y,.,Y,.,Y,.,Y,.,R,56600,R,0,R,65260,R,0,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,48980,R,0,R,48980,R,0,R,39330,R,570,R,39900,R,41290,R,580,R,41870,R,43350,R,586,R,43936,R,44970,R,696,R,45666,.,.,R,39330,R,570,R,39900,R,41290,R,580,R,41870,R,43350,R,586,R,43936,R,44970,R,696,R,45666,.,.,R,39330,R,570,R,39900,R,41290,R,580,R,41870,R,43350,R,586,R,43936,R,44970,R,696,R,45666,.,.,R,912,R,912,R,816,R,816,R,11890,R,12720,R,13200,R,13656,R,2571,R,2555,R,2548,R,2550,R,11800,R,12720,R,13200,R,13656,R,4840,R,4840,R,4840,R,4840,R,4860,R,4860,R,4860,R,4860
2020,240444,R,9273,R,1469,R,386,R,9273,R,1469,R,386,R,37161,R,1469,R,1548,R,10728,R,1469,R,670,R,10728,R,1469,R,670,R,24054,R,1469,R,1503,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,38143,R,1469,R,54319,R,1469,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,25711,R,1469,R,43554,R,1469,Y,.,Y,.,Y,.,Y,.,R,31430,R,1469,R,50678,R,1469,R,26235,R,1469,R,44932,R,1469,R,9273,R,1260,R,10533,R,9273,R,1282,R,10555,R,9273,R,1452,R,10725,R,9273,R,1469,R,10742,.,.,R,9273,R,1260,R,10533,R,9273,R,1282,R,10555,R,9273,R,1452,R,10725,R,9273,R,1469,R,10742,.,.,R,33523,R,1260,R,34783,R,35523,R,1282,R,36805,R,36333,R,1452,R,37785,R,37161,R,1469,R,38630,.,.,R,1200,R,1200,R,1150,R,1150,R,10842,R,11114,R,11558,R,12200,R,3060,R,3156,R,3120,R,3066,R,10842,R,11114,R,11558,R,12200,R,3060,R,3156,R,3120,R,3066,R,3060,R,3156,R,3736,R,3066
2020,243744,R,55473,R,696,R,1234,R,55473,R,696,R,1234,R,55473,R,696,R,1234,R,54315,R,696,R,1207,R,54315,R,696,R,1207,R,54315,R,696,R,1207,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,62193,R,696,R,62193,R,696,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,64350,R,696,R,64350,R,696,R,48987,R,630,R,49617,R,50703,R,651,R,51354,R,52857,R,672,R,53529,R,55473,R,696,R,56169,.,.,R,48987,R,630,R,49617,R,50703,R,651,R,51354,R,52857,R,672,R,53529,R,55473,R,696,R,56169,.,.,R,48987,R,630,R,49617,R,50703,R,651,R,51354,R,52857,R,672,R,53529,R,55473,R,696,R,56169,.,.,R,1455,R,1455,R,1245,R,1290,R,15112,R,15763,R,16433,R,17255,R,2925,R,3015,R,3363,R,3504,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.
2020,243780,R,9208,R,784,R,348,R,9208,R,784,R,348,R,28010,R,784,R,948,R,9208,R,784,R,348,R,9208,R,784,R,348,R,28010,R,784,R,948,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,21232,R,1064,R,39492,R,1064,Y,.,Y,.,Y,.,Y,.,R,18634,R,1284,R,43462,R,1284,Y,.,Y,.,Y,.,Y,.,R,9208,R,784,R,9992,R,9208,R,784,R,9992,R,9208,R,784,R,9992,R,9208,R,784,R,9992,.,.,R,9208,R,784,R,9992,R,9208,R,784,R,9992,R,9208,R,784,R,9992,R,9208,R,784,R,9992,.,.,R,28010,R,784,R,28794,R,28010,R,784,R,28794,R,28010,R,784,R,28794,R,28010,R,784,R,28794,.,.,R,1160,R,1160,R,1190,R,1000,R,10030,R,10030,R,10030,R,10030,R,1630,R,1640,R,1670,R,1760,R,8830,R,8890,R,9050,R,10520,R,1630,R,1640,R,1670,R,1760,R,3160,R,3180,R,3240,R,3350
2020,445188,R,12570,R,1530,A,.,R,12570,R,1530,A,.,R,42324,R,1530,A,.,R,12570,R,1530,A,.,R,12570,R,1530,A,.,R,42324,R,1530,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,11502,R,2096,R,13598,R,11442,R,2096,R,13538,R,11442,R,2096,R,13538,R,12570,R,1530,R,14100,.,.,R,11502,R,2096,R,13598,R,11442,R,2096,R,13538,R,11442,R,2096,R,13538,R,12570,R,1530,R,14100,.,.,R,39516,R,2096,R,41612,R,40434,R,2096,R,42530,R,41196,R,2096,R,43292,R,42324,R,1530,R,43854,.,.,R,1109,R,1006,R,1016,R,1200,R,16790,R,16814,R,17046,R,16500,R,4179,R,4305,R,4373,R,4900,R,7987,R,8318,R,8595,R,13400,R,4687,R,4827,R,4909,R,5300,R,11303,R,11695,R,12005,R,17250
2019,100858,R,9816,R,1676,R,409,R,9816,R,1676,R,409,R,29448,R,1676,R,1227,R,9828,R,1676,R,546,R,9828,R,1676,R,546,R,29484,R,1676,R,1638,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,9828,R,12242,R,29484,R,12242,Y,.,Y,.,Y,.,Y,.,R,9828,R,10760,R,29484,R,18760,Y,.,Y,.,Y,.,Y,.,R,9072,R,1624,R,10696,R,9336,R,1632,R,10968,R,9624,R,1652,R,11276,R,9816,R,1676,R,11492,.,.,R,9072,R,1624,R,10696,R,9336,R,1632,R,10968,R,9624,R,1652,R,11276,R,9816,R,1676,R,11492,.,.,R,27216,R,1624,R,28840,R,28008,R,1632,R,29640,R,28872,R,1652,R,30524,R,29448,R,1676,R,31124,.,.,R,1200,R,1200,R,1200,R,1200,R,12898,R,13332,R,13332,R,13600,R,5664,R,5782,R,5782,R,5904,R,12898,R,13332,R,13332,R,13600,R,5664,R,5782,R,5782,R,5904,R,5664,R,5782,R,5782,R,5904
2019,110404,R,52506,R,2094,A,.,R,52506,R,2094,A,.,R,52506,R,2094,A,.,R,52506,R,2031,R,486,R,52506,R,2031,R,486,R,52506,R,2031,R,486,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,45846,R,1731,R,47577,R,48111,R,1797,R,49908,R,50487,R,1875,R,52362,R,52506,R,2094,R,54600,.,.,R,45846,R,1731,R,47577,R,48111,R,1797,R,49908,R,50487,R,1875,R,52362,R,52506,R,2094,R,54600,.,.,R,45846,R,1731,R,47577,R,48111,R,1797,R,49908,R,50487,R,1875,R,52362,R,52506,R,2094,R,54600,.,.,R,1323,R,1323,R,1323,R,1428,R,14100,R,14796,R,15525,R,16644,R,2874,R,2874,R,2874,R,2091,R,12492,R,13293,R,13779,R,14631,R,4158,R,4248,R,4248,R,4311,R,4284,R,4383,R,4365,R,4698
2019,110635,R,11442,R,2811,A,.,R,11442,R,2811,A,.,R,41196,R,2811,A,.,R,11442,R,2745,A,.,R,11442,R,2745,A,.,R,26544,R,2745,A,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,34521,R,2745,R,46766,R,2745,R,30468,R,2745,R,42155,R,2745,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,49242,R,2745,R,52571,R,2745,R,11220,R,2289,R,13509,R,11502,R,2668,R,14170,R,11442,R,2742,R,14184,R,11442,R,2811,R,14253,.,.,R,11220,R,2289,R,13509,R,11502,R,2668,R,14170,R,11442,R,2742,R,14184,R,11442,R,2811,R,14253,.,.,R,37902,R,2289,R,40191,R,39516,R,2668,R,42184,R,40434,R,2742,R,43176,R,41196,R,2811,R,44007,.,.,R,1262,R,891,R,849,R,870,R,16389,R,17549,R,18222,R,19105,R,4804,R,4379,R,4811,R,5148,R,10549,R,13605,R,14246,R,14771,R,5162,R,4581,R,5017,R,5359,R,11227,R,11738,R,12441,R,13025
2019,110644,R,11442,R,3053,A,.,R,11442,R,3053,A,.,R,41196,R,3053,A,.,R,11442,R,2156,A,.,R,11442,R,2156,A,.,R,26544,R,2156,A,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,34526,R,2156,R,46771,R,2156,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,27504,R,2156,R,39749,R,2156,R,47332,R,2156,R,56435,R,2156,R,11220,R,2826,R,14046,R,11502,R,2917,R,14419,R,11442,R,2960,R,14402,R,11442,R,3053,R,14495,.,.,R,11220,R,2826,R,14046,R,11502,R,2917,R,14419,R,11442,R,2960,R,14402,R,11442,R,3053,R,14495,.,.,R,37902,R,2826,R,40728,R,39516,R,2917,R,42433,R,40434,R,2960,R,43394,R,41196,R,3053,R,44249,.,.,R,1601,R,1253,R,1136,R,1158,R,14838,R,16136,R,15645,R,15775,R,4482,R,3921,R,3994,R,4507,R,8606,R,9792,R,10228,R,10588,R,5665,R,4383,R,4467,R,4856,R,10907,R,11385,R,11733,R,12360
2019,110653,R,11442,R,2285,A,.,R,11442,R,2285,A,.,R,41196,R,2285,A,.,R,11442,R,1907,A,.,R,11442,R,1907,A,.,R,26544,R,1907,A,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,34527,R,1907,R,46772,R,1907,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,45578,R,1907,R,51641,R,1907,R,11220,R,2140,R,13360,R,11502,R,2236,R,13738,R,11442,R,2258,R,13700,R,11442,R,2285,R,13727,.,.,R,11220,R,2140,R,13360,R,11502,R,2236,R,13738,R,11442,R,2258,R,13700,R,11442,R,2285,R,13727,.,.,R,37902,R,2140,R,40042,R,39516,R,2236,R,41752,R,40434,R,2258,R,42692,R,41196,R,2285,R,43481,.,.,R,1766,R,1357,R,1363,R,1390,R,13429,R,14861,R,15263,R,16135,R,4375,R,3902,R,3935,R,4111,R,9814,R,11897,R,12424,R,12861,R,5383,R,4904,R,4968,R,5184,R,10290,R,10904,R,11203,R,11633
2019,110662,R,11442,R,1798,A,.,R,11442,R,1798,A,.,R,41196,R,1798,A,.,R,11442,R,1511,A,.,R,11442,R,1511,A,.,R,26544,R,1511,A,.,Y,.,Y,.,Y,.,Y,.,R,39162,R,1511,R,49355,R,1511,R,36374,R,1511,R,48619,R,1511,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,45578,R,1511,R,51641,R,1511,R,11220,R,1700,R,12920,R,11502,R,1759,R,13261,R,11442,R,1784,R,13226,R,11442,R,1798,R,13240,.,.,R,11220,R,1700,R,12920,R,11502,R,1759,R,13261,R,11442,R,1784,R,13226,R,11442,R,1798,R,13240,.,.,R,37902,R,1700,R,39602,R,39516,R,1759,R,41275,R,40434,R,1784,R,42218,R,41196,R,1798,R,42994,.,.,R,1636,R,1171,R,1450,R,1463,R,15069,R,15441,R,15816,R,16625,R,4431,R,4028,R,4128,R,4465,R,10667,R,13207,R,13808,R,14303,R,5140,R,4655,R,4772,R,5126,R,10765,R,11303,R,11673,R,12256
