year,UNITID,EFALEVEL,LINE,SECTION,LSTUDY,XEFTOTLT,EFTOTLT,XEFTOTLM,EFTOTLM,XEFTOTLW,EFTOTLW,XEFAIANT,EFAIANT,XEFAIANM,EFAIANM,XEFAIANW,EFAIANW,XEFASIAT,EFASIAT,XEFASIAM,EFASIAM,XEFASIAW,EFASIAW,XEFBKAAT,EFBKAAT,XEFBKAAM,EFBKAAM,XEFBKAAW,EFBKAAW,XEFHISPT,EFHISPT,XEFHISPM,EFHISPM,XEFHISPW,EFHISPW,XEFNHPIT,EFNHPIT,XEFNHPIM,EFNHPIM,XEFNHPIW,EFNHPIW,XEFWHITT,EFWHITT,XEFWHITM,EFWHITM,XEFWHITW,EFWHITW,XEF2MORT,EF2MORT,XEF2MORM,EF2MORM,XEF2MORW,EF2MORW,XEFUNKNT,EFUNKNT,XEFUNKNM,EFUNKNM,XEFUNKNW,EFUNKNW,XEFNRALT,EFNRALT,XEFNRALM,EFNRALM,XEFNRALW,EFNRALW ,EFNRALW,XEFGNDRUN,EFGNDRUN,XEFGNDRAN,EFGNDRAN,XEFGNDRUA,EFGNDRUA,XEFGNDRKN,EFGNDRKN  ,XEFGNDRU,XEFGNDRA,XEFGNDRK,EFGNDRKN
2019,110644, 5,99,3,1,R,25005,R,10033,R,14972,R,39,R,14,R,25,R,6708,R,2692,R,4016,R,545,R,197,R,348,R,5746,R,1862,R,3884,R,88,R,40,R,48,R,5880,R,2363,R,3517,R,1372,R,527,R,845,R,312,R,119,R,193,R,4315,R,2219,R,2096,,,,,,,,,,,,,
2019,110644,11,99,3,1,R,20,R,8,R,12,R,0,R,0,R,0,R,4,R,2,R,2,R,5,R,1,R,4,R,8,R,4,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,1,R,2,,,,,,,,,,,,,
2019,110644,12,99,3,3,R,7652,R,3376,R,4276,R,19,R,5,R,14,R,1092,R,448,R,644,R,184,R,50,R,134,R,919,R,331,R,588,R,13,R,5,R,8,R,3021,R,1239,R,1782,R,406,R,178,R,228,R,157,R,73,R,84,R,1841,R,1047,R,794,,,,,,,,,,,,,
2019,110644,19,99,3,1,R,3106,R,1476,R,1630,R,5,R,1,R,4,R,784,R,391,R,393,R,79,R,29,R,50,R,705,R,290,R,415,R,12,R,6,R,6,R,856,R,397,R,459,R,227,R,105,R,122,R,22,R,12,R,10,R,416,R,245,R,171,,,,,,,,,,,,,
2019,110644,20,99,3,1,R,21899,R,8557,R,13342,R,34,R,13,R,21,R,5924,R,2301,R,3623,R,466,R,168,R,298,R,5041,R,1572,R,3469,R,76,R,34,R,42,R,5024,R,1966,R,3058,R,1145,R,422,R,723,R,290,R,107,R,183,R,3899,R,1974,R,1925,,,,,,,,,,,,,
2019,110644,21,14,1,4,R,37272,R,14909,R,22363,R,59,R,18,R,41,R,9328,R,3643,R,5685,R,805,R,261,R,544,R,7834,R,2503,R,5331,R,119,R,54,R,65,R,9706,R,3822,R,5884,R,2031,R,786,R,1245,R,491,R,189,R,302,R,6899,R,3633,R,3266,,,,,,,,,,,,,
2019,110644,22, 8,1,1,R,30171,R,11788,R,18383,R,42,R,14,R,28,R,8354,R,3256,R,5098,R,631,R,213,R,418,R,7011,R,2205,R,4806,R,108,R,49,R,59,R,6910,R,2689,R,4221,R,1655,R,623,R,1032,R,373,R,134,R,239,R,5087,R,2605,R,2482,,,,,,,,,,,,,
2019,110644,23, 6,1,1,R,30151,R,11780,R,18371,R,42,R,14,R,28,R,8350,R,3254,R,5096,R,626,R,212,R,414,R,7003,R,2201,R,4802,R,108,R,49,R,59,R,6910,R,2689,R,4221,R,1655,R,623,R,1032,R,373,R,134,R,239,R,5084,R,2604,R,2480,,,,,,,,,,,,,
2019,110644,24, 1,1,1,R,5896,R,2110,R,3786,R,7,R,2,R,5,R,1845,R,670,R,1175,R,110,R,31,R,79,R,1390,R,391,R,999,R,29,R,13,R,16,R,1240,R,427,R,813,R,331,R,117,R,214,R,76,R,21,R,55,R,868,R,438,R,430,,,,,,,,,,,,,
2019,110644,25,99,1,1,R,24255,R,9670,R,14585,R,35,R,12,R,23,R,6505,R,2584,R,3921,R,516,R,181,R,335,R,5613,R,1810,R,3803,R,79,R,36,R,43,R,5670,R,2262,R,3408,R,1324,R,506,R,818,R,297,R,113,R,184,R,4216,R,2166,R,2050,,,,,,,,,,,,,
2019,110644,31, 7,1,1,R,20,R,8,R,12,R,0,R,0,R,0,R,4,R,2,R,2,R,5,R,1,R,4,R,8,R,4,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,1,R,2,,,,,,,,,,,,,
2019,110644,32,11,1,3,R,7101,R,3121,R,3980,R,17,R,4,R,13,R,974,R,387,R,587,R,174,R,48,R,126,R,823,R,298,R,525,R,11,R,5,R,6,R,2796,R,1133,R,1663,R,376,R,163,R,213,R,118,R,55,R,63,R,1812,R,1028,R,784,,,,,,,,,,,,,
2019,110644,39, 2,1,1,R,3041,R,1438,R,1603,R,5,R,1,R,4,R,769,R,383,R,386,R,76,R,28,R,48,R,685,R,282,R,403,R,11,R,6,R,5,R,839,R,385,R,454,R,224,R,102,R,122,R,19,R,9,R,10,R,413,R,242,R,171,,,,,,,,,,,,,
2019,110644,40, 3,1,1,R,21214,R,8232,R,12982,R,30,R,11,R,19,R,5736,R,2201,R,3535,R,440,R,153,R,287,R,4928,R,1528,R,3400,R,68,R,30,R,38,R,4831,R,1877,R,2954,R,1100,R,404,R,696,R,278,R,104,R,174,R,3803,R,1924,R,1879,,,,,,,,,,,,,
2019,110644,41,28,2,4,R,1362,R,637,R,725,R,7,R,3,R,4,R,325,R,169,R,156,R,40,R,18,R,22,R,267,R,99,R,168,R,11,R,4,R,7,R,446,R,210,R,236,R,81,R,37,R,44,R,54,R,24,R,30,R,131,R,73,R,58,,,,,,,,,,,,,
2019,110644,42,22,2,1,R,811,R,382,R,429,R,5,R,2,R,3,R,207,R,108,R,99,R,30,R,16,R,14,R,171,R,66,R,105,R,9,R,4,R,5,R,221,R,104,R,117,R,51,R,22,R,29,R,15,R,6,R,9,R,102,R,54,R,48,,,,,,,,,,,,,
2019,110644,43,20,2,1,R,811,R,382,R,429,R,5,R,2,R,3,R,207,R,108,R,99,R,30,R,16,R,14,R,171,R,66,R,105,R,9,R,4,R,5,R,221,R,104,R,117,R,51,R,22,R,29,R,15,R,6,R,9,R,102,R,54,R,48,,,,,,,,,,,,,
2019,110644,44,15,2,1,R,61,R,19,R,42,R,1,R,0,R,1,R,4,R,0,R,4,R,1,R,0,R,1,R,38,R,14,R,24,R,0,R,0,R,0,R,11,R,3,R,8,R,3,R,1,R,2,R,0,R,0,R,0,R,3,R,1,R,2,,,,,,,,,,,,,
2019,110644,45,99,2,1,R,750,R,363,R,387,R,4,R,2,R,2,R,203,R,108,R,95,R,29,R,16,R,13,R,133,R,52,R,81,R,9,R,4,R,5,R,210,R,101,R,109,R,48,R,21,R,27,R,15,R,6,R,9,R,99,R,53,R,46,,,,,,,,,,,,,
2019,110644,52,25,2,3,R,551,R,255,R,296,R,2,R,1,R,1,R,118,R,61,R,57,R,10,R,2,R,8,R,96,R,33,R,63,R,2,R,0,R,2,R,225,R,106,R,119,R,30,R,15,R,15,R,39,R,18,R,21,R,29,R,19,R,10,,,,,,,,,,,,,
2019,110644,59,16,2,1,R,65,R,38,R,27,R,0,R,0,R,0,R,15,R,8,R,7,R,3,R,1,R,2,R,20,R,8,R,12,R,1,R,0,R,1,R,17,R,12,R,5,R,3,R,3,R,0,R,3,R,3,R,0,R,3,R,3,R,0,,,,,,,,,,,,,
2019,110644,60,17,2,1,R,685,R,325,R,360,R,4,R,2,R,2,R,188,R,100,R,88,R,26,R,15,R,11,R,113,R,44,R,69,R,8,R,4,R,4,R,193,R,89,R,104,R,45,R,18,R,27,R,12,R,3,R,9,R,96,R,50,R,46,,,,,,,,,,,,,
2019,110653, 1,29,3,4,R,36908,R,17934,R,18974,R,28,R,18,R,10,R,12191,R,5931,R,6260,R,781,R,329,R,452,R,8607,R,3409,R,5198,R,79,R,40,R,39,R,5961,R,3092,R,2869,R,1579,R,760,R,819,R,757,R,413,R,344,R,6925,R,3942,R,2983,,,,,,,,,,,,,
2019,110653, 2,99,3,1,R,30382,R,14539,R,15843,R,20,R,13,R,7,R,10953,R,5359,R,5594,R,608,R,249,R,359,R,7820,R,3059,R,4761,R,75,R,39,R,36,R,4039,R,2091,R,1948,R,1341,R,651,R,690,R,355,R,177,R,178,R,5171,R,2901,R,2270,,,,,,,,,,,,,
2019,110653, 3,99,3,1,R,30367,R,14535,R,15832,R,20,R,13,R,7,R,10951,R,5358,R,5593,R,605,R,248,R,357,R,7810,R,3057,R,4753,R,75,R,39,R,36,R,4039,R,2091,R,1948,R,1341,R,651,R,690,R,355,R,177,R,178,R,5171,R,2901,R,2270,,,,,,,,,,,,,
2019,110653, 4,99,3,1,R,6069,R,2596,R,3473,R,3,R,1,R,2,R,2198,R,983,R,1215,R,112,R,46,R,66,R,1623,R,523,R,1100,R,13,R,4,R,9,R,649,R,295,R,354,R,265,R,117,R,148,R,60,R,19,R,41,R,1146,R,608,R,538,,,,,,,,,,,,,
2019,110653, 5,99,3,1,R,24298,R,11939,R,12359,R,17,R,12,R,5,R,8753,R,4375,R,4378,R,493,R,202,R,291,R,6187,R,2534,R,3653,R,62,R,35,R,27,R,3390,R,1796,R,1594,R,1076,R,534,R,542,R,295,R,158,R,137,R,4025,R,2293,R,1732,,,,,,,,,,,,,
2019,110653,11,99,3,1,R,15,R,4,R,11,R,0,R,0,R,0,R,2,R,1,R,1,R,3,R,1,R,2,R,10,R,2,R,8,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,,,,,,,,,,,,,
2019,110653,12,99,3,3,R,6526,R,3395,R,3131,R,8,R,5,R,3,R,1238,R,572,R,666,R,173,R,80,R,93,R,787,R,350,R,437,R,4,R,1,R,3,R,1922,R,1001,R,921,R,238,R,109,R,129,R,402,R,236,R,166,R,1754,R,1041,R,713,,,,,,,,,,,,,
2019,110653,19,99,3,1,R,3104,R,1554,R,1550,R,2,R,0,R,2,R,957,R,533,R,424,R,43,R,17,R,26,R,740,R,301,R,439,R,7,R,5,R,2,R,699,R,339,R,360,R,153,R,75,R,78,R,46,R,24,R,22,R,457,R,260,R,197,,,,,,,,,,,,,
2019,110653,20,99,3,1,R,21194,R,10385,R,10809,R,15,R,12,R,3,R,7796,R,3842,R,3954,R,450,R,185,R,265,R,5447,R,2233,R,3214,R,55,R,30,R,25,R,2691,R,1457,R,1234,R,923,R,459,R,464,R,249,R,134,R,115,R,3568,R,2033,R,1535,,,,,,,,,,,,,
2019,110653,21,14,1,4,R,35936,R,17415,R,18521,R,26,R,16,R,10,R,11851,R,5742,R,6109,R,756,R,321,R,435,R,8429,R,3326,R,5103,R,78,R,39,R,39,R,5722,R,2962,R,2760,R,1537,R,736,R,801,R,724,R,390,R,334,R,6813,R,3883,R,2930,,,,,,,,,,,,,
2019,110653,22, 8,1,1,R,29797,R,14210,R,15587,R,20,R,13,R,7,R,10738,R,5229,R,5509,R,599,R,244,R,355,R,7723,R,3014,R,4709,R,74,R,38,R,36,R,3916,R,2022,R,1894,R,1315,R,635,R,680,R,341,R,167,R,174,R,5071,R,2848,R,2223,,,,,,,,,,,,,
2019,110653,23, 6,1,1,R,29786,R,14207,R,15579,R,20,R,13,R,7,R,10736,R,5228,R,5508,R,598,R,244,R,354,R,7715,R,3012,R,4703,R,74,R,38,R,36,R,3916,R,2022,R,1894,R,1315,R,635,R,680,R,341,R,167,R,174,R,5071,R,2848,R,2223,,,,,,,,,,,,,
2019,110653,24, 1,1,1,R,6053,R,2590,R,3463,R,3,R,1,R,2,R,2196,R,982,R,1214,R,111,R,46,R,65,R,1617,R,522,R,1095,R,13,R,4,R,9,R,647,R,294,R,353,R,264,R,116,R,148,R,60,R,19,R,41,R,1142,R,606,R,536,,,,,,,,,,,,,
2019,110653,25,99,1,1,R,23733,R,11617,R,12116,R,17,R,12,R,5,R,8540,R,4246,R,4294,R,487,R,198,R,289,R,6098,R,2490,R,3608,R,61,R,34,R,27,R,3269,R,1728,R,1541,R,1051,R,519,R,532,R,281,R,148,R,133,R,3929,R,2242,R,1687,,,,,,,,,,,,,
2019,110653,31, 7,1,1,R,11,R,3,R,8,R,0,R,0,R,0,R,2,R,1,R,1,R,1,R,0,R,1,R,8,R,2,R,6,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,,,,,,,,,,,,,
2019,110653,32,11,1,3,R,6139,R,3205,R,2934,R,6,R,3,R,3,R,1113,R,513,R,600,R,157,R,77,R,80,R,706,R,312,R,394,R,4,R,1,R,3,R,1806,R,940,R,866,R,222,R,101,R,121,R,383,R,223,R,160,R,1742,R,1035,R,707,,,,,,,,,,,,,
2019,110653,39, 2,1,1,R,3046,R,1520,R,1526,R,2,R,0,R,2,R,937,R,524,R,413,R,43,R,17,R,26,R,729,R,294,R,435,R,7,R,5,R,2,R,683,R,328,R,355,R,150,R,74,R,76,R,40,R,19,R,21,R,455,R,259,R,196,,,,,,,,,,,,,
2019,110653,40, 3,1,1,R,20687,R,10097,R,10590,R,15,R,12,R,3,R,7603,R,3722,R,3881,R,444,R,181,R,263,R,5369,R,2196,R,3173,R,54,R,29,R,25,R,2586,R,1400,R,1186,R,901,R,445,R,456,R,241,R,129,R,112,R,3474,R,1983,R,1491,,,,,,,,,,,,,
2019,110653,41,28,2,4,R,972,R,519,R,453,R,2,R,2,R,0,R,340,R,189,R,151,R,25,R,8,R,17,R,178,R,83,R,95,R,1,R,1,R,0,R,239,R,130,R,109,R,42,R,24,R,18,R,33,R,23,R,10,R,112,R,59,R,53,,,,,,,,,,,,,
2019,110653,42,22,2,1,R,585,R,329,R,256,R,0,R,0,R,0,R,215,R,130,R,85,R,9,R,5,R,4,R,97,R,45,R,52,R,1,R,1,R,0,R,123,R,69,R,54,R,26,R,16,R,10,R,14,R,10,R,4,R,100,R,53,R,47,,,,,,,,,,,,,
2019,110653,43,20,2,1,R,581,R,328,R,253,R,0,R,0,R,0,R,215,R,130,R,85,R,7,R,4,R,3,R,95,R,45,R,50,R,1,R,1,R,0,R,123,R,69,R,54,R,26,R,16,R,10,R,14,R,10,R,4,R,100,R,53,R,47,,,,,,,,,,,,,
2019,110653,44,15,2,1,R,16,R,6,R,10,R,0,R,0,R,0,R,2,R,1,R,1,R,1,R,0,R,1,R,6,R,1,R,5,R,0,R,0,R,0,R,2,R,1,R,1,R,1,R,1,R,0,R,0,R,0,R,0,R,4,R,2,R,2,,,,,,,,,,,,,
2019,110653,45,99,2,1,R,565,R,322,R,243,R,0,R,0,R,0,R,213,R,129,R,84,R,6,R,4,R,2,R,89,R,44,R,45,R,1,R,1,R,0,R,121,R,68,R,53,R,25,R,15,R,10,R,14,R,10,R,4,R,96,R,51,R,45,,,,,,,,,,,,,
2019,110653,51,21,2,1,R,4,R,1,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,1,R,1,R,2,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,,,,,,,,,,,,,
2019,110653,52,25,2,3,R,387,R,190,R,197,R,2,R,2,R,0,R,125,R,59,R,66,R,16,R,3,R,13,R,81,R,38,R,43,R,0,R,0,R,0,R,116,R,61,R,55,R,16,R,8,R,8,R,19,R,13,R,6,R,12,R,6,R,6,,,,,,,,,,,,,
2019,110653,59,16,2,1,R,58,R,34,R,24,R,0,R,0,R,0,R,20,R,9,R,11,R,0,R,0,R,0,R,11,R,7,R,4,R,0,R,0,R,0,R,16,R,11,R,5,R,3,R,1,R,2,R,6,R,5,R,1,R,2,R,1,R,1,,,,,,,,,,,,,
2019,110653,60,17,2,1,R,507,R,288,R,219,R,0,R,0,R,0,R,193,R,120,R,73,R,6,R,4,R,2,R,78,R,37,R,41,R,1,R,1,R,0,R,105,R,57,R,48,R,22,R,14,R,8,R,8,R,5,R,3,R,94,R,50,R,44,,,,,,,,,,,,,
2019,110662, 1,29,3,4,R,44371,R,19846,R,24525,R,102,R,39,R,63,R,11118,R,5018,R,6100,R,1533,R,497,R,1036,R,8703,R,3111,R,5592,R,94,R,42,R,52,R,12403,R,5889,R,6514,R,2385,R,962,R,1423,R,1263,R,613,R,650,R,6770,R,3675,R,3095,,,,,,,,,,,,,
2019,110662, 2,99,3,1,R,31543,R,13120,R,18423,R,71,R,26,R,45,R,8788,R,3842,R,4946,R,1063,R,326,R,737,R,7062,R,2456,R,4606,R,74,R,34,R,40,R,8327,R,3620,R,4707,R,1874,R,718,R,1156,R,797,R,395,R,402,R,3487,R,1703,R,1784,,,,,,,,,,,,,
2019,110662, 3,99,3,1,R,31537,R,13118,R,18419,R,71,R,26,R,45,R,8788,R,3842,R,4946,R,1063,R,326,R,737,R,7062,R,2456,R,4606,R,74,R,34,R,40,R,8327,R,3620,R,4707,R,1874,R,718,R,1156,R,797,R,395,R,402,R,3481,R,1701,R,1780,,,,,,,,,,,,,
2019,110662, 4,99,3,1,R,5919,R,2336,R,3583,R,17,R,7,R,10,R,1807,R,756,R,1051,R,214,R,46,R,168,R,1273,R,427,R,846,R,15,R,6,R,9,R,1492,R,612,R,880,R,421,R,145,R,276,R,153,R,78,R,75,R,527,R,259,R,268,,,,,,,,,,,,,
2019,110662, 5,99,3,1,R,25618,R,10782,R,14836,R,54,R,19,R,35,R,6981,R,3086,R,3895,R,849,R,280,R,569,R,5789,R,2029,R,3760,R,59,R,28,R,31,R,6835,R,3008,R,3827,R,1453,R,573,R,880,R,644,R,317,R,327,R,2954,R,1442,R,1512,,,,,,,,,,,,,
2019,110662,11,99,3,1,R,6,R,2,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,6,R,2,R,4,,,,,,,,,,,,,
2019,110662,12,99,3,3,R,12828,R,6726,R,6102,R,31,R,13,R,18,R,2330,R,1176,R,1154,R,470,R,171,R,299,R,1641,R,655,R,986,R,20,R,8,R,12,R,4076,R,2269,R,1807,R,511,R,244,R,267,R,466,R,218,R,248,R,3283,R,1972,R,1311,,,,,,,,,,,,,
2019,110662,19,99,3,1,R,3284,R,1493,R,1791,R,2,R,2,R,0,R,667,R,308,R,359,R,91,R,34,R,57,R,759,R,308,R,451,R,6,R,1,R,5,R,1032,R,497,R,535,R,168,R,72,R,96,R,76,R,34,R,42,R,483,R,237,R,246,,,,,,,,,,,,,
2019,110662,20,99,3,1,R,22334,R,9289,R,13045,R,52,R,17,R,35,R,6314,R,2778,R,3536,R,758,R,246,R,512,R,5030,R,1721,R,3309,R,53,R,27,R,26,R,5803,R,2511,R,3292,R,1285,R,501,R,784,R,568,R,283,R,285,R,2471,R,1205,R,1266,,,,,,,,,,,,,
2019,110662,21,14,1,4,R,42767,R,18810,R,23957,R,100,R,39,R,61,R,10661,R,4726,R,5935,R,1495,R,474,R,1021,R,8519,R,2995,R,5524,R,92,R,42,R,50,R,11825,R,5512,R,6313,R,2299,R,910,R,1389,R,1206,R,579,R,627,R,6570,R,3533,R,3037,,,,,,,,,,,,,
2019,110662,22, 8,1,1,R,30969,R,12821,R,18148,R,69,R,26,R,43,R,8640,R,3759,R,4881,R,1043,R,318,R,725,R,6971,R,2409,R,4562,R,73,R,34,R,39,R,8123,R,3519,R,4604,R,1842,R,706,R,1136,R,774,R,382,R,392,R,3434,R,1668,R,1766,,,,,,,,,,,,,
2019,110662,23, 6,1,1,R,30963,R,12819,R,18144,R,69,R,26,R,43,R,8640,R,3759,R,4881,R,1043,R,318,R,725,R,6971,R,2409,R,4562,R,73,R,34,R,39,R,8123,R,3519,R,4604,R,1842,R,706,R,1136,R,774,R,382,R,392,R,3428,R,1666,R,1762,,,,,,,,,,,,,
2019,110662,24, 1,1,1,R,5908,R,2333,R,3575,R,17,R,7,R,10,R,1806,R,756,R,1050,R,213,R,46,R,167,R,1271,R,426,R,845,R,15,R,6,R,9,R,1488,R,610,R,878,R,420,R,145,R,275,R,152,R,78,R,74,R,526,R,259,R,267,,,,,,,,,,,,,
2019,110662,25,99,1,1,R,25055,R,10486,R,14569,R,52,R,19,R,33,R,6834,R,3003,R,3831,R,830,R,272,R,558,R,5700,R,1983,R,3717,R,58,R,28,R,30,R,6635,R,2909,R,3726,R,1422,R,561,R,861,R,622,R,304,R,318,R,2902,R,1407,R,1495,,,,,,,,,,,,,
2019,110662,31, 7,1,1,R,6,R,2,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,6,R,2,R,4,,,,,,,,,,,,,
2019,110662,32,11,1,3,R,11798,R,5989,R,5809,R,31,R,13,R,18,R,2021,R,967,R,1054,R,452,R,156,R,296,R,1548,R,586,R,962,R,19,R,8,R,11,R,3702,R,1993,R,1709,R,457,R,204,R,253,R,432,R,197,R,235,R,3136,R,1865,R,1271,,,,,,,,,,,,,
2019,110662,39, 2,1,1,R,3249,R,1473,R,1776,R,2,R,2,R,0,R,659,R,303,R,356,R,91,R,34,R,57,R,753,R,304,R,449,R,6,R,1,R,5,R,1016,R,488,R,528,R,168,R,72,R,96,R,73,R,33,R,40,R,481,R,236,R,245,,,,,,,,,,,,,
2019,110662,40, 3,1,1,R,21806,R,9013,R,12793,R,50,R,17,R,33,R,6175,R,2700,R,3475,R,739,R,238,R,501,R,4947,R,1679,R,3268,R,52,R,27,R,25,R,5619,R,2421,R,3198,R,1254,R,489,R,765,R,549,R,271,R,278,R,2421,R,1171,R,1250,,,,,,,,,,,,,
2019,110662,41,28,2,4,R,1604,R,1036,R,568,R,2,R,0,R,2,R,457,R,292,R,165,R,38,R,23,R,15,R,184,R,116,R,68,R,2,R,0,R,2,R,578,R,377,R,201,R,86,R,52,R,34,R,57,R,34,R,23,R,200,R,142,R,58,,,,,,,,,,,,,
2019,110662,42,22,2,1,R,574,R,299,R,275,R,2,R,0,R,2,R,148,R,83,R,65,R,20,R,8,R,12,R,91,R,47,R,44,R,1,R,0,R,1,R,204,R,101,R,103,R,32,R,12,R,20,R,23,R,13,R,10,R,53,R,35,R,18,,,,,,,,,,,,,
2019,110662,43,20,2,1,R,574,R,299,R,275,R,2,R,0,R,2,R,148,R,83,R,65,R,20,R,8,R,12,R,91,R,47,R,44,R,1,R,0,R,1,R,204,R,101,R,103,R,32,R,12,R,20,R,23,R,13,R,10,R,53,R,35,R,18,,,,,,,,,,,,,
2019,110662,44,15,2,1,R,11,R,3,R,8,R,0,R,0,R,0,R,1,R,0,R,1,R,1,R,0,R,1,R,2,R,1,R,1,R,0,R,0,R,0,R,4,R,2,R,2,R,1,R,0,R,1,R,1,R,0,R,1,R,1,R,0,R,1,,,,,,,,,,,,,
2019,110662,45,99,2,1,R,563,R,296,R,267,R,2,R,0,R,2,R,147,R,83,R,64,R,19,R,8,R,11,R,89,R,46,R,43,R,1,R,0,R,1,R,200,R,99,R,101,R,31,R,12,R,19,R,22,R,13,R,9,R,52,R,35,R,17,,,,,,,,,,,,,
2019,110662,52,25,2,3,R,1030,R,737,R,293,R,0,R,0,R,0,R,309,R,209,R,100,R,18,R,15,R,3,R,93,R,69,R,24,R,1,R,0,R,1,R,374,R,276,R,98,R,54,R,40,R,14,R,34,R,21,R,13,R,147,R,107,R,40,,,,,,,,,,,,,
2019,110662,59,16,2,1,R,35,R,20,R,15,R,0,R,0,R,0,R,8,R,5,R,3,R,0,R,0,R,0,R,6,R,4,R,2,R,0,R,0,R,0,R,16,R,9,R,7,R,0,R,0,R,0,R,3,R,1,R,2,R,2,R,1,R,1,,,,,,,,,,,,,
2019,110662,60,17,2,1,R,528,R,276,R,252,R,2,R,0,R,2,R,139,R,78,R,61,R,19,R,8,R,11,R,83,R,42,R,41,R,1,R,0,R,1,R,184,R,90,R,94,R,31,R,12,R,19,R,19,R,12,R,7,R,50,R,34,R,16,,,,,,,,,,,,,
2019,110671, 1,29,3,4,R,25547,R,12063,R,13484,R,50,R,26,R,24,R,7943,R,4071,R,3872,R,897,R,335,R,562,R,9582,R,3752,R,5830,R,87,R,44,R,43,R,3517,R,1878,R,1639,R,1004,R,492,R,512,R,406,R,213,R,193,R,2061,R,1252,R,809,,,,,,,,,,,,,
2019,110671, 2,99,3,1,R,22055,R,10158,R,11897,R,29,R,15,R,14,R,7531,R,3850,R,3681,R,809,R,293,R,516,R,9100,R,3531,R,5569,R,83,R,41,R,42,R,2533,R,1372,R,1161,R,876,R,425,R,451,R,246,R,132,R,114,R,848,R,499,R,349,,,,,,,,,,,,,
2019,110671, 3,99,3,1,R,22015,R,10141,R,11874,R,29,R,15,R,14,R,7522,R,3845,R,3677,R,809,R,293,R,516,R,9091,R,3528,R,5563,R,83,R,41,R,42,R,2530,R,1372,R,1158,R,875,R,425,R,450,R,229,R,124,R,105,R,847,R,498,R,349,,,,,,,,,,,,,
2019,110671, 4,99,3,1,R,4769,R,2206,R,2563,R,1,R,1,R,0,R,1985,R,1018,R,967,R,130,R,40,R,90,R,1739,R,674,R,1065,R,15,R,6,R,9,R,476,R,257,R,219,R,215,R,97,R,118,R,55,R,28,R,27,R,153,R,85,R,68,,,,,,,,,,,,,
2019,110671, 5,99,3,1,R,17246,R,7935,R,9311,R,28,R,14,R,14,R,5537,R,2827,R,2710,R,679,R,253,R,426,R,7352,R,2854,R,4498,R,68,R,35,R,33,R,2054,R,1115,R,939,R,660,R,328,R,332,R,174,R,96,R,78,R,694,R,413,R,281,,,,,,,,,,,,,
2019,110671,11,99,3,1,R,40,R,17,R,23,R,0,R,0,R,0,R,9,R,5,R,4,R,0,R,0,R,0,R,9,R,3,R,6,R,0,R,0,R,0,R,3,R,0,R,3,R,1,R,0,R,1,R,17,R,8,R,9,R,1,R,1,R,0,,,,,,,,,,,,,
2019,110671,12,99,3,3,R,3492,R,1905,R,1587,R,21,R,11,R,10,R,412,R,221,R,191,R,88,R,42,R,46,R,482,R,221,R,261,R,4,R,3,R,1,R,984,R,506,R,478,R,128,R,67,R,61,R,160,R,81,R,79,R,1213,R,753,R,460,,,,,,,,,,,,,
2019,110671,19,99,3,1,R,1954,R,1031,R,923,R,8,R,5,R,3,R,360,R,220,R,140,R,89,R,39,R,50,R,906,R,422,R,484,R,6,R,2,R,4,R,326,R,175,R,151,R,59,R,30,R,29,R,14,R,8,R,6,R,186,R,130,R,56,,,,,,,,,,,,,
2019,110671,20,99,3,1,R,15292,R,6904,R,8388,R,20,R,9,R,11,R,5177,R,2607,R,2570,R,590,R,214,R,376,R,6446,R,2432,R,4014,R,62,R,33,R,29,R,1728,R,940,R,788,R,601,R,298,R,303,R,160,R,88,R,72,R,508,R,283,R,225,,,,,,,,,,,,,
2019,110671,21,14,1,4,R,24879,R,11680,R,13199,R,48,R,25,R,23,R,7770,R,3952,R,3818,R,870,R,326,R,544,R,9393,R,3660,R,5733,R,85,R,42,R,43,R,3350,R,1771,R,1579,R,978,R,478,R,500,R,364,R,195,R,169,R,2021,R,1231,R,790,,,,,,,,,,,,,
2019,110671,22, 8,1,1,R,21652,R,9934,R,11718,R,28,R,15,R,13,R,7403,R,3767,R,3636,R,794,R,291,R,503,R,8969,R,3469,R,5500,R,81,R,39,R,42,R,2456,R,1320,R,1136,R,859,R,416,R,443,R,226,R,124,R,102,R,836,R,493,R,343,,,,,,,,,,,,,
