year,UNITID,EFFYLEV,LSTUDY,XEYTOTLT,EFYTOTLT,XEYTOTLM,EFYTOTLM,XEYTOTLW,EFYTOTLW,XEFYAIAT,EFYAIANT,XEFYAIAM,EFYAIANM,XEFYAIAW,EFYAIANW,XEFYASIT,EFYASIAT,XEFYASIM,EFYASIAM,XEFYASIW,EFYASIAW,XEFYBKAT,EFYBKAAT,XEFYBKAM,EFYBKAAM,XEFYBKAW,EFYBKAAW,XEFYHIST,EFYHISPT,XEFYHISM,EFYHISPM,XEFYHISW,EFYHISPW,XEFYNHPT,EFYNHPIT,XEFYNHPM,EFYNHPIM,XEFYNHPW,EFYNHPIW,XEFYWHIT,EFYWHITT,XEFYWHIM,EFYWHITM,XEFYWHIW,EFYWHITW,XEFY2MOT,EFY2MORT,XEFY2MOM,EFY2MORM,XEFY2MOW,EFY2MORW,XEYUNKNT,EFYUNKNT,XEYUNKNM,EFYUNKNM,XEYUNKNW,EFYUNKNW,XEYNRALT,EFYNRALT,XEYNRALM,EFYNRALM,XEYNRALW,EFYNRALW,EFFYALEV,XEFYGUUN,EFYGUUN,XEFYGUAN,EFYGUAN,XEFYGUTO,EFYGUTOT,XEFYGUKN,EFYGUKN ,EFYGUKN
2020,131520,-2,  1,R,195,R,93,R,102,R,1,R,0,R,1,R,7,R,1,R,6,R,63,R,27,R,36,R,17,R,8,R,9,R,1,R,0,R,1,R,3,R,2,R,1,R,2,R,1,R,1,R,97,R,53,R,44,R,4,R,1,R,3,11,,,,,,,,,
2020,131520, 4,  3,R,3030,R,1080,R,1950,R,2,R,0,R,2,R,193,R,81,R,112,R,2086,R,735,R,1351,R,168,R,54,R,114,R,3,R,1,R,2,R,152,R,58,R,94,R,107,R,28,R,79,R,40,R,20,R,20,R,279,R,103,R,176,12,,,,,,,,,
2020,131520,-2,  1,R,288,R,105,R,183,R,2,R,2,R,0,R,7,R,3,R,4,R,191,R,71,R,120,R,27,R,7,R,20,R,0,R,0,R,0,R,6,R,1,R,5,R,18,R,7,R,11,R,26,R,7,R,19,R,11,R,7,R,4,19,,,,,,,,,
2020,131520,-2,  1,R,4387,R,1321,R,3066,R,8,R,2,R,6,R,55,R,14,R,41,R,3585,R,1041,R,2544,R,250,R,68,R,182,R,11,R,3,R,8,R,56,R,17,R,39,R,158,R,48,R,110,R,32,R,9,R,23,R,232,R,119,R,113,20,,,,,,,,,
2020,131520,-2,  1,R,6429,R,1862,R,4567,R,108,R,24,R,84,R,66,R,16,R,50,R,4631,R,1293,R,3338,R,413,R,115,R,298,R,16,R,3,R,13,R,65,R,19,R,46,R,217,R,61,R,156,R,609,R,167,R,442,R,304,R,164,R,140,22,,,,,,,,,
2020,131520,-2,  1,R,6397,R,1843,R,4554,R,108,R,24,R,84,R,66,R,16,R,50,R,4621,R,1288,R,3333,R,407,R,112,R,295,R,16,R,3,R,13,R,65,R,19,R,46,R,215,R,60,R,155,R,597,R,158,R,439,R,302,R,163,R,139,23,,,,,,,,,
2020,131520,-2,  1,R,1926,R,501,R,1425,R,98,R,20,R,78,R,7,R,1,R,6,R,1013,R,245,R,768,R,136,R,38,R,98,R,5,R,0,R,5,R,10,R,4,R,6,R,50,R,9,R,41,R,545,R,145,R,400,R,62,R,39,R,23,24,,,,,,,,,
2020,131520,-2,  1,R,4471,R,1342,R,3129,R,10,R,4,R,6,R,59,R,15,R,44,R,3608,R,1043,R,2565,R,271,R,74,R,197,R,11,R,3,R,8,R,55,R,15,R,40,R,165,R,51,R,114,R,52,R,13,R,39,R,240,R,124,R,116,25,,,,,,,,,
2020,131520,-2,  1,R,32,R,19,R,13,R,0,R,0,R,0,R,0,R,0,R,0,R,10,R,5,R,5,R,6,R,3,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,1,R,1,R,12,R,9,R,3,R,2,R,1,R,1,31,,,,,,,,,
2020,131520,-2,  1,R,255,R,95,R,160,R,2,R,2,R,0,R,4,R,1,R,3,R,172,R,64,R,108,R,24,R,7,R,17,R,0,R,0,R,0,R,6,R,1,R,5,R,14,R,7,R,7,R,22,R,6,R,16,R,11,R,7,R,4,39,,,,,,,,,
2020,131520,-2,  1,R,4216,R,1247,R,2969,R,8,R,2,R,6,R,55,R,14,R,41,R,3436,R,979,R,2457,R,247,R,67,R,180,R,11,R,3,R,8,R,49,R,14,R,35,R,151,R,44,R,107,R,30,R,7,R,23,R,229,R,117,R,112,40,,,,,,,,,
2020,131520,-2,  1,R,372,R,160,R,212,R,1,R,0,R,1,R,10,R,3,R,7,R,222,R,91,R,131,R,17,R,6,R,11,R,1,R,0,R,1,R,10,R,5,R,5,R,11,R,4,R,7,R,93,R,48,R,45,R,7,R,3,R,4,42,,,,,,,,,
2020,131520,-2,  1,R,209,R,86,R,123,R,0,R,0,R,0,R,3,R,2,R,1,R,169,R,69,R,100,R,6,R,1,R,5,R,0,R,0,R,0,R,7,R,3,R,4,R,11,R,4,R,7,R,8,R,4,R,4,R,5,R,3,R,2,43,,,,,,,,,
2020,131520,-2,  1,R,5,R,2,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,1,R,1,R,2,R,1,R,1,44,,,,,,,,,
2020,131520,-2,  1,R,204,R,84,R,120,R,0,R,0,R,0,R,3,R,2,R,1,R,168,R,69,R,99,R,6,R,1,R,5,R,0,R,0,R,0,R,7,R,3,R,4,R,11,R,4,R,7,R,6,R,3,R,3,R,3,R,2,R,1,45,,,,,,,,,
2020,131520,-2,  1,R,163,R,74,R,89,R,1,R,0,R,1,R,7,R,1,R,6,R,53,R,22,R,31,R,11,R,5,R,6,R,1,R,0,R,1,R,3,R,2,R,1,R,0,R,0,R,0,R,85,R,44,R,41,R,2,R,0,R,2,51,,,,,,,,,
2020,131520,-2,  1,R,33,R,10,R,23,R,0,R,0,R,0,R,3,R,2,R,1,R,19,R,7,R,12,R,3,R,0,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,4,R,0,R,4,R,4,R,1,R,3,R,0,R,0,R,0,59,,,,,,,,,
2020,131520,-2,  1,R,171,R,74,R,97,R,0,R,0,R,0,R,0,R,0,R,0,R,149,R,62,R,87,R,3,R,1,R,2,R,0,R,0,R,0,R,7,R,3,R,4,R,7,R,4,R,3,R,2,R,2,R,0,R,3,R,2,R,1,60,,,,,,,,,
2020,133951, 1,999,R,73970,R,31495,R,42475,R,47,R,15,R,32,R,1939,R,917,R,1022,R,9378,R,3523,R,5855,R,47010,R,19943,R,27067,R,47,R,17,R,30,R,7638,R,3317,R,4321,R,1612,R,673,R,939,R,532,R,244,R,288,R,5767,R,2846,R,2921, 1,,,,,,,,,
2020,133951, 2,  1,R,61869,R,26708,R,35161,R,35,R,12,R,23,R,1447,R,706,R,741,R,7763,R,3026,R,4737,R,41161,R,17748,R,23413,R,39,R,14,R,25,R,5652,R,2489,R,3163,R,1341,R,573,R,768,R,355,R,163,R,192,R,4076,R,1977,R,2099, 2,,,,,,,,,
2020,133951,-2,  1,R,50737,R,22198,R,28539,R,28,R,10,R,18,R,1186,R,590,R,596,R,6126,R,2460,R,3666,R,33867,R,14803,R,19064,R,34,R,12,R,22,R,4513,R,1972,R,2541,R,1123,R,489,R,634,R,184,R,83,R,101,R,3676,R,1779,R,1897, 3,,,,,,,,,
2020,133951,-2,  1,R,4036,R,1831,R,2205,R,1,R,1,Z,0,R,128,R,66,R,62,R,335,R,139,R,196,R,3021,R,1382,R,1639,R,4,R,2,R,2,R,332,R,145,R,187,R,77,R,32,R,45,R,10,R,5,R,5,R,128,R,59,R,69, 4,,,,,,,,,
2020,133951,-2,  1,R,46701,R,20367,R,26334,R,27,R,9,R,18,R,1058,R,524,R,534,R,5791,R,2321,R,3470,R,30846,R,13421,R,17425,R,30,R,10,R,20,R,4181,R,1827,R,2354,R,1046,R,457,R,589,R,174,R,78,R,96,R,3548,R,1720,R,1828, 5,,,,,,,,,
2020,133951,-2,  1,R,11132,R,4510,R,6622,R,7,R,2,R,5,R,261,R,116,R,145,R,1637,R,566,R,1071,R,7294,R,2945,R,4349,R,5,R,2,R,3,R,1139,R,517,R,622,R,218,R,84,R,134,R,171,R,80,R,91,R,400,R,198,R,202,11,,,,,,,,,
2020,133951, 4,  3,R,12101,R,4787,R,7314,R,12,R,3,R,9,R,492,R,211,R,281,R,1615,R,497,R,1118,R,5849,R,2195,R,3654,R,8,R,3,R,5,R,1986,R,828,R,1158,R,271,R,100,R,171,R,177,R,81,R,96,R,1691,R,869,R,822,12,,,,,,,,,
2020,133951,-2,  1,R,6182,R,2575,R,3607,R,5,R,1,R,4,R,112,R,63,R,49,R,883,R,324,R,559,R,3582,R,1450,R,2132,R,6,R,4,R,2,R,648,R,274,R,374,R,123,R,48,R,75,R,21,R,9,R,12,R,802,R,402,R,400,19,,,,,,,,,
2020,133951,-2,  1,R,40519,R,17792,R,22727,R,22,R,8,R,14,R,946,R,461,R,485,R,4908,R,1997,R,2911,R,27264,R,11971,R,15293,R,24,R,6,R,18,R,3533,R,1553,R,1980,R,923,R,409,R,514,R,153,R,69,R,84,R,2746,R,1318,R,1428,20,,,,,,,,,
2020,133951,-2,  1,R,31795,R,13670,R,18125,R,19,R,8,R,11,R,767,R,357,R,410,R,3691,R,1450,R,2241,R,20590,R,8748,R,11842,R,18,R,6,R,12,R,2691,R,1181,R,1510,R,733,R,306,R,427,R,81,R,34,R,47,R,3205,R,1580,R,1625,22,,,,,,,,,
2020,133951,-2,  1,R,30892,R,13267,R,17625,R,19,R,8,R,11,R,745,R,351,R,394,R,3594,R,1417,R,2177,R,20196,R,8579,R,11617,R,18,R,6,R,12,R,2606,R,1144,R,1462,R,712,R,297,R,415,R,71,R,30,R,41,R,2931,R,1435,R,1496,23,,,,,,,,,
2020,133951,-2,  1,R,3304,R,1375,R,1929,R,1,R,1,Z,0,R,110,R,52,R,58,R,267,R,100,R,167,R,2457,R,1028,R,1429,R,4,R,2,R,2,R,274,R,111,R,163,R,66,R,26,R,40,R,7,R,2,R,5,R,118,R,53,R,65,24,,,,,,,,,
2020,133951,-2,  1,R,27588,R,11892,R,15696,R,18,R,7,R,11,R,635,R,299,R,336,R,3327,R,1317,R,2010,R,17739,R,7551,R,10188,R,14,R,4,R,10,R,2332,R,1033,R,1299,R,646,R,271,R,375,R,64,R,28,R,36,R,2813,R,1382,R,1431,25,,,,,,,,,
2020,133951,-2,  1,R,903,R,403,R,500,Z,0,Z,0,Z,0,R,22,R,6,R,16,R,97,R,33,R,64,R,394,R,169,R,225,Z,0,Z,0,Z,0,R,85,R,37,R,48,R,21,R,9,R,12,R,10,R,4,R,6,R,274,R,145,R,129,31,,,,,,,,,
2020,133951,-2,  1,R,3955,R,1694,R,2261,R,3,R,1,R,2,R,67,R,37,R,30,R,531,R,207,R,324,R,2110,R,864,R,1246,R,4,R,2,R,2,R,386,R,165,R,221,R,75,R,24,R,51,R,11,R,5,R,6,R,768,R,389,R,379,39,,,,,,,,,
2020,133951,-2,  1,R,23633,R,10198,R,13435,R,15,R,6,R,9,R,568,R,262,R,306,R,2796,R,1110,R,1686,R,15629,R,6687,R,8942,R,10,R,2,R,8,R,1946,R,868,R,1078,R,571,R,247,R,324,R,53,R,23,R,30,R,2045,R,993,R,1052,40,,,,,,,,,
2020,133951,-2,  1,R,30074,R,13038,R,17036,R,16,R,4,R,12,R,680,R,349,R,331,R,4072,R,1576,R,2496,R,20571,R,9000,R,11571,R,21,R,8,R,13,R,2961,R,1308,R,1653,R,608,R,267,R,341,R,274,R,129,R,145,R,871,R,397,R,474,42,,,,,,,,,
2020,133951,-2,  1,R,19845,R,8931,R,10914,R,9,R,2,R,7,R,441,R,239,R,202,R,2532,R,1043,R,1489,R,13671,R,6224,R,7447,R,16,R,6,R,10,R,1907,R,828,R,1079,R,411,R,192,R,219,R,113,R,53,R,60,R,745,R,344,R,401,43,,,,,,,,,
2020,133951,-2,  1,R,732,R,456,R,276,R,0,R,0,Z,0,R,18,R,14,R,4,R,68,R,39,R,29,R,564,R,354,R,210,Z,0,Z,0,Z,0,R,58,R,34,R,24,R,11,R,6,R,5,R,3,R,3,Z,0,R,10,R,6,R,4,44,,,,,,,,,
2020,133951,-2,  1,R,19113,R,8475,R,10638,R,9,R,2,R,7,R,423,R,225,R,198,R,2464,R,1004,R,1460,R,13107,R,5870,R,7237,R,16,R,6,R,10,R,1849,R,794,R,1055,R,400,R,186,R,214,R,110,R,50,R,60,R,735,R,338,R,397,45,,,,,,,,,
2020,133951,-2,  1,R,10229,R,4107,R,6122,R,7,R,2,R,5,R,239,R,110,R,129,R,1540,R,533,R,1007,R,6900,R,2776,R,4124,R,5,R,2,R,3,R,1054,R,480,R,574,R,197,R,75,R,122,R,161,R,76,R,85,R,126,R,53,R,73,51,,,,,,,,,
2020,133951,-2,  1,R,2227,R,881,R,1346,R,2,Z,0,R,2,R,45,R,26,R,19,R,352,R,117,R,235,R,1472,R,586,R,886,R,2,R,2,Z,0,R,262,R,109,R,153,R,48,R,24,R,24,R,10,R,4,R,6,R,34,R,13,R,21,59,,,,,,,,,
2020,133951,-2,  1,R,16886,R,7594,R,9292,R,7,R,2,R,5,R,378,R,199,R,179,R,2112,R,887,R,1225,R,11635,R,5284,R,6351,R,14,R,4,R,10,R,1587,R,685,R,902,R,352,R,162,R,190,R,100,R,46,R,54,R,701,R,325,R,376,60,,,,,,,,,
2020,134097, 1,999,R,47836,R,20577,R,27259,R,82,R,27,R,55,R,1325,R,573,R,752,R,4478,R,1529,R,2949,R,9301,R,4045,R,5256,R,44,R,22,R,22,R,28041,R,12238,R,15803,R,1845,R,766,R,1079,R,578,R,307,R,271,R,2142,R,1070,R,1072, 1,,,,,,,,,
2020,134097, 2,  1,R,36789,R,16093,R,20696,R,58,R,22,R,36,R,988,R,417,R,571,R,3295,R,1195,R,2100,R,7928,R,3527,R,4401,R,34,R,17,R,17,R,21753,R,9701,R,12052,R,1519,R,647,R,872,R,431,R,227,R,204,R,783,R,340,R,443, 2,,,,,,,,,
2020,134097,-2,  1,R,36082,R,15818,R,20264,R,56,R,21,R,35,R,951,R,399,R,552,R,3203,R,1155,R,2048,R,7864,R,3506,R,4358,R,34,R,17,R,17,R,21481,R,9585,R,11896,R,1503,R,641,R,862,R,381,R,196,R,185,R,609,R,298,R,311, 3,,,,,,,,,
2020,134097,-2,  1,R,7166,R,2840,R,4326,R,11,R,2,R,9,R,254,R,97,R,157,R,602,R,199,R,403,R,1624,R,684,R,940,R,3,R,1,R,2,R,4240,R,1686,R,2554,R,327,R,125,R,202,R,61,R,25,R,36,R,44,R,21,R,23, 4,,,,,,,,,
2020,134097,-2,  1,R,28916,R,12978,R,15938,R,45,R,19,R,26,R,697,R,302,R,395,R,2601,R,956,R,1645,R,6240,R,2822,R,3418,R,31,R,16,R,15,R,17241,R,7899,R,9342,R,1176,R,516,R,660,R,320,R,171,R,149,R,565,R,277,R,288, 5,,,,,,,,,
2020,134097,-2,  1,R,707,R,275,R,432,R,2,R,1,R,1,R,37,R,18,R,19,R,92,R,40,R,52,R,64,R,21,R,43,R,0,R,0,R,0,R,272,R,116,R,156,R,16,R,6,R,10,R,50,R,31,R,19,R,174,R,42,R,132,11,,,,,,,,,
2020,134097, 4,  3,R,11047,R,4484,R,6563,R,24,R,5,R,19,R,337,R,156,R,181,R,1183,R,334,R,849,R,1373,R,518,R,855,R,10,R,5,R,5,R,6288,R,2537,R,3751,R,326,R,119,R,207,R,147,R,80,R,67,R,1359,R,730,R,629,12,,,,,,,,,
2020,134097,-2,  1,R,3179,R,1592,R,1587,R,4,R,3,R,1,R,57,R,25,R,32,R,277,R,115,R,162,R,698,R,347,R,351,R,5,R,3,R,2,R,1855,R,960,R,895,R,150,R,74,R,76,R,10,R,5,R,5,R,123,R,60,R,63,19,,,,,,,,,
2020,134097,-2,  1,R,25737,R,11386,R,14351,R,41,R,16,R,25,R,640,R,277,R,363,R,2324,R,841,R,1483,R,5542,R,2475,R,3067,R,26,R,13,R,13,R,15386,R,6939,R,8447,R,1026,R,442,R,584,R,310,R,166,R,144,R,442,R,217,R,225,20,,,,,,,,,
2020,134097,-2,  1,R,31479,R,13363,R,18116,R,41,R,15,R,26,R,824,R,332,R,492,R,2700,R,941,R,1759,R,6886,R,3014,R,3872,R,27,R,13,R,14,R,18789,R,8091,R,10698,R,1305,R,535,R,770,R,324,R,154,R,170,R,583,R,268,R,315,22,,,,,,,,,
2020,134097,-2,  1,R,31278,R,13300,R,17978,R,40,R,15,R,25,R,818,R,330,R,488,R,2696,R,938,R,1758,R,6876,R,3012,R,3864,R,27,R,13,R,14,R,18678,R,8055,R,10623,R,1304,R,535,R,769,R,315,R,152,R,163,R,524,R,250,R,274,23,,,,,,,,,
2020,134097,-2,  1,R,7089,R,2814,R,4275,R,10,R,2,R,8,R,251,R,96,R,155,R,593,R,197,R,396,R,1599,R,679,R,920,R,3,R,1,R,2,R,4202,R,1668,R,2534,R,327,R,125,R,202,R,61,R,25,R,36,R,43,R,21,R,22,24,,,,,,,,,
2020,134097,-2,  1,R,24189,R,10486,R,13703,R,30,R,13,R,17,R,567,R,234,R,333,R,2103,R,741,R,1362,R,5277,R,2333,R,2944,R,24,R,12,R,12,R,14476,R,6387,R,8089,R,977,R,410,R,567,R,254,R,127,R,127,R,481,R,229,R,252,25,,,,,,,,,
2020,134097,-2,  1,R,201,R,63,R,138,R,1,R,0,R,1,R,6,R,2,R,4,R,4,R,3,R,1,R,10,R,2,R,8,R,0,R,0,R,0,R,111,R,36,R,75,R,1,R,0,R,1,R,9,R,2,R,7,R,59,R,18,R,41,31,,,,,,,,,
2020,134097,-2,  1,R,2691,R,1333,R,1358,R,3,R,2,R,1,R,52,R,22,R,30,R,212,R,93,R,119,R,602,R,298,R,304,R,4,R,3,R,1,R,1568,R,794,R,774,R,126,R,61,R,65,R,8,R,4,R,4,R,116,R,56,R,60,39,,,,,,,,,
2020,134097,-2,  1,R,21498,R,9153,R,12345,R,27,R,11,R,16,R,515,R,212,R,303,R,1891,R,648,R,1243,R,4675,R,2035,R,2640,R,20,R,9,R,11,R,12908,R,5593,R,7315,R,851,R,349,R,502,R,246,R,123,R,123,R,365,R,173,R,192,40,,,,,,,,,
2020,134097,-2,  1,R,5310,R,2730,R,2580,R,17,R,7,R,10,R,164,R,85,R,79,R,595,R,254,R,341,R,1042,R,513,R,529,R,7,R,4,R,3,R,2964,R,1610,R,1354,R,214,R,112,R,102,R,107,R,73,R,34,R,200,R,72,R,128,42,,,,,,,,,
2020,134097,-2,  1,R,4804,R,2518,R,2286,R,16,R,6,R,10,R,133,R,69,R,64,R,507,R,217,R,290,R,988,R,494,R,494,R,7,R,4,R,3,R,2803,R,1530,R,1273,R,199,R,106,R,93,R,66,R,44,R,22,R,85,R,48,R,37,43,,,,,,,,,
2020,134097,-2,  1,R,77,R,26,R,51,R,1,R,0,R,1,R,3,R,1,R,2,R,9,R,2,R,7,R,25,R,5,R,20,R,0,R,0,R,0,R,38,R,18,R,20,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,44,,,,,,,,,
2020,134097,-2,  1,R,4727,R,2492,R,2235,R,15,R,6,R,9,R,130,R,68,R,62,R,498,R,215,R,283,R,963,R,489,R,474,R,7,R,4,R,3,R,2765,R,1512,R,1253,R,199,R,106,R,93,R,66,R,44,R,22,R,84,R,48,R,36,45,,,,,,,,,
2020,134097,-2,  1,R,506,R,212,R,294,R,1,R,1,R,0,R,31,R,16,R,15,R,88,R,37,R,51,R,54,R,19,R,35,R,0,R,0,R,0,R,161,R,80,R,81,R,15,R,6,R,9,R,41,R,29,R,12,R,115,R,24,R,91,51,,,,,,,,,
2020,134097,-2,  1,R,488,R,259,R,229,R,1,R,1,R,0,R,5,R,3,R,2,R,65,R,22,R,43,R,96,R,49,R,47,R,1,R,0,R,1,R,287,R,166,R,121,R,24,R,13,R,11,R,2,R,1,R,1,R,7,R,4,R,3,59,,,,,,,,,
2020,134097,-2,  1,R,4239,R,2233,R,2006,R,14,R,5,R,9,R,125,R,65,R,60,R,433,R,193,R,240,R,867,R,440,R,427,R,6,R,4,R,2,R,2478,R,1346,R,1132,R,175,R,93,R,82,R,64,R,43,R,21,R,77,R,44,R,33,60,,,,,,,,,
2020,134130, 1,999,R,58857,R,26048,R,32809,R,108,R,53,R,55,R,4600,R,2097,R,2503,R,3484,R,1236,R,2248,R,11358,R,4826,R,6532,R,115,R,39,R,76,R,29774,R,12902,R,16872,R,2040,R,806,R,1234,R,2147,R,1022,R,1125,R,5231,R,3067,R,2164, 1,,,,,,,,,
2020,134130, 2,  1,R,37975,R,16746,R,21229,R,64,R,30,R,34,R,3410,R,1550,R,1860,R,2274,R,833,R,1441,R,8676,R,3748,R,4928,R,81,R,27,R,54,R,19601,R,8781,R,10820,R,1522,R,605,R,917,R,1228,R,583,R,645,R,1119,R,589,R,530, 2,,,,,,,,,
2020,134130,-2,  1,R,36963,R,16298,R,20665,R,64,R,30,R,34,R,3334,R,1517,R,1817,R,2226,R,814,R,1412,R,8519,R,3684,R,4835,R,78,R,27,R,51,R,19155,R,8601,R,10554,R,1481,R,585,R,896,R,1179,R,562,R,617,R,927,R,478,R,449, 3,,,,,,,,,
2020,134130,-2,  1,R,6551,R,2687,R,3864,R,7,R,4,R,3,R,778,R,327,R,451,R,335,R,118,R,217,R,1336,R,549,R,787,R,5,R,2,R,3,R,3425,R,1402,R,2023,R,276,R,93,R,183,R,136,R,46,R,90,R,253,R,146,R,107, 4,,,,,,,,,
2020,134130,-2,  1,R,30412,R,13611,R,16801,R,57,R,26,R,31,R,2556,R,1190,R,1366,R,1891,R,696,R,1195,R,7183,R,3135,R,4048,R,73,R,25,R,48,R,15730,R,7199,R,8531,R,1205,R,492,R,713,R,1043,R,516,R,527,R,674,R,332,R,342, 5,,,,,,,,,
2020,134130,-2,  1,R,1012,R,448,R,564,Z,0,Z,0,Z,0,R,76,R,33,R,43,R,48,R,19,R,29,R,157,R,64,R,93,R,3,Z,0,R,3,R,446,R,180,R,266,R,41,R,20,R,21,R,49,R,21,R,28,R,192,R,111,R,81,11,,,,,,,,,
2020,134130, 4,  3,R,20882,R,9302,R,11580,R,44,R,23,R,21,R,1190,R,547,R,643,R,1210,R,403,R,807,R,2682,R,1078,R,1604,R,34,R,12,R,22,R,10173,R,4121,R,6052,R,518,R,201,R,317,R,919,R,439,R,480,R,4112,R,2478,R,1634,12,,,,,,,,,
2020,134130,-2,  1,R,2586,R,1244,R,1342,R,9,R,4,R,5,R,143,R,64,R,79,R,112,R,50,R,62,R,811,R,364,R,447,R,2,R,1,R,1,R,1258,R,625,R,633,R,98,R,47,R,51,R,68,R,42,R,26,R,85,R,47,R,38,19,,,,,,,,,
2020,134130,-2,  1,R,27826,R,12367,R,15459,R,48,R,22,R,26,R,2413,R,1126,R,1287,R,1779,R,646,R,1133,R,6372,R,2771,R,3601,R,71,R,24,R,47,R,14472,R,6574,R,7898,R,1107,R,445,R,662,R,975,R,474,R,501,R,589,R,285,R,304,20,,,,,,,,,
2020,134130,-2,  1,R,33329,R,14352,R,18977,R,50,R,22,R,28,R,3034,R,1340,R,1694,R,1968,R,710,R,1258,R,7522,R,3182,R,4340,R,63,R,21,R,42,R,17293,R,7541,R,9752,R,1345,R,514,R,831,R,1038,R,480,R,558,R,1016,R,542,R,474,22,,,,,,,,,
2020,134130,-2,  1,R,32875,R,14177,R,18698,R,50,R,22,R,28,R,3011,R,1333,R,1678,R,1949,R,707,R,1242,R,7464,R,3163,R,4301,R,62,R,21,R,41,R,17134,R,7506,R,9628,R,1326,R,509,R,817,R,1027,R,478,R,549,R,852,R,438,R,414,23,,,,,,,,,
2020,134130,-2,  1,R,6524,R,2675,R,3849,R,7,R,4,R,3,R,777,R,326,R,451,R,331,R,116,R,215,R,1333,R,549,R,784,R,5,R,2,R,3,R,3410,R,1397,R,2013,R,275,R,92,R,183,R,135,R,45,R,90,R,251,R,144,R,107,24,,,,,,,,,
2020,134130,-2,  1,R,26351,R,11502,R,14849,R,43,R,18,R,25,R,2234,R,1007,R,1227,R,1618,R,591,R,1027,R,6131,R,2614,R,3517,R,57,R,19,R,38,R,13724,R,6109,R,7615,R,1051,R,417,R,634,R,892,R,433,R,459,R,601,R,294,R,307,25,,,,,,,,,
2020,134130,-2,  1,R,454,R,175,R,279,Z,0,Z,0,Z,0,R,23,R,7,R,16,R,19,R,3,R,16,R,58,R,19,R,39,R,1,Z,0,R,1,R,159,R,35,R,124,R,19,R,5,R,14,R,11,R,2,R,9,R,164,R,104,R,60,31,,,,,,,,,
2020,134130,-2,  1,R,2232,R,1039,R,1193,R,9,R,4,R,5,R,120,R,47,R,73,R,94,R,41,R,53,R,711,R,310,R,401,R,2,R,1,R,1,R,1068,R,512,R,556,R,85,R,41,R,44,R,61,R,37,R,24,R,82,R,46,R,36,39,,,,,,,,,
2020,134130,-2,  1,R,24119,R,10463,R,13656,R,34,R,14,R,20,R,2114,R,960,R,1154,R,1524,R,550,R,974,R,5420,R,2304,R,3116,R,55,R,18,R,37,R,12656,R,5597,R,7059,R,966,R,376,R,590,R,831,R,396,R,435,R,519,R,248,R,271,40,,,,,,,,,
2020,134130,-2,  1,R,4646,R,2394,R,2252,R,14,R,8,R,6,R,376,R,210,R,166,R,306,R,123,R,183,R,1154,R,566,R,588,R,18,R,6,R,12,R,2308,R,1240,R,1068,R,177,R,91,R,86,R,190,R,103,R,87,R,103,R,47,R,56,42,,,,,,,,,
2020,134130,-2,  1,R,4088,R,2121,R,1967,R,14,R,8,R,6,R,323,R,184,R,139,R,277,R,107,R,170,R,1055,R,521,R,534,R,16,R,6,R,10,R,2021,R,1095,R,926,R,155,R,76,R,79,R,152,R,84,R,68,R,75,R,40,R,35,43,,,,,,,,,
2020,134130,-2,  1,R,27,R,12,R,15,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,4,R,2,R,2,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,15,R,5,R,10,R,1,R,1,Z,0,R,1,R,1,Z,0,R,2,R,2,Z,0,44,,,,,,,,,
2020,134130,-2,  1,R,4061,R,2109,R,1952,R,14,R,8,R,6,R,322,R,183,R,139,R,273,R,105,R,168,R,1052,R,521,R,531,R,16,R,6,R,10,R,2006,R,1090,R,916,R,154,R,75,R,79,R,151,R,83,R,68,R,73,R,38,R,35,45,,,,,,,,,
2020,134130,-2,  1,R,558,R,273,R,285,Z,0,Z,0,Z,0,R,53,R,26,R,27,R,29,R,16,R,13,R,99,R,45,R,54,R,2,Z,0,R,2,R,287,R,145,R,142,R,22,R,15,R,7,R,38,R,19,R,19,R,28,R,7,R,21,51,,,,,,,,,
2020,134130,-2,  1,R,354,R,205,R,149,Z,0,Z,0,Z,0,R,23,R,17,R,6,R,18,R,9,R,9,R,100,R,54,R,46,Z,0,Z,0,Z,0,R,190,R,113,R,77,R,13,R,6,R,7,R,7,R,5,R,2,R,3,R,1,R,2,59,,,,,,,,,
2020,134130,-2,  1,R,3707,R,1904,R,1803,R,14,R,8,R,6,R,299,R,166,R,133,R,255,R,96,R,159,R,952,R,467,R,485,R,16,R,6,R,10,R,1816,R,977,R,839,R,141,R,69,R,72,R,144,R,78,R,66,R,70,R,37,R,33,60,,,,,,,,,
2020,135726, 1,999,R,19971,R,9109,R,10862,R,25,R,9,R,16,R,910,R,375,R,535,R,1685,R,649,R,1036,R,4902,R,2001,R,2901,R,13,R,7,R,6,R,7289,R,3558,R,3731,R,652,R,286,R,366,R,1303,R,596,R,707,R,3192,R,1628,R,1564, 1,,,,,,,,,
