year,UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A19,F1A19,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A20,F1A20,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C021,F1C021,XF1C022,F1C022,XF1C031,F1C031,XF1C032,F1C032,XF1C051,F1C051,XF1C052,F1C052,XF1C061,F1C061,XF1C062,F1C062,XF1C071,F1C071,XF1C072,F1C072,XF1C101,F1C101,XF1C111,F1C111,XF1C112,F1C112,XF1C121,F1C121,XF1C122,F1C122,XF1C131,F1C131,XF1C132,F1C132,XF1C141,F1C141,XF1C142,F1C142,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C19OM,F1C19OM,XF1C19DP,F1C19DP,XF1C19IN,F1C19IN,XF1C19OT,F1C19OT,F1MHP,XF1M01,F1M01,XF1M02,F1M02,XF1M03,F1M03,XF1M04,F1M04,XF1M05,F1M05,XF1M06,F1M06,XF1M07,F1M07,XF1M08,F1M08,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,F1FHA,XF1H01,F1H01,XF1H02,F1H02   ,F1MHOP,XF1E12,F1E12,XF1E121,F1E121,XF1E122,F1E122,XF1E13,F1E13,XF1E131,F1E131,XF1E132,F1E132,XF1E14,F1E14,XF1E141,F1E141,XF1E142,F1E142,XF1E15,F1E15,XF1E151,F1E151,XF1E152,F1E152,XF1E16,F1E16,XF1E161,F1E161,XF1E162,F1E162,XF1E17,F1E17,XF1E171,F1E171,XF1E172,F1E172,F1H02,XF1H03,F1H03,XF1H03A,F1H03A,XF1H03B,F1H03B,XF1H03C,F1H03C,XF1H03D,F1H03D,XF1N01,F1N01,XF1N02,F1N02,XF1N03,F1N03,XF1N04,F1N04,XF1N05,F1N05,XF1N06,F1N06,XF1N07,F1N07   
1920,134097,R,843215079,R,1788617246,R,416086605,R,2204703851,R,3047918930,R,161918150,R,17732913,R,157180285,R,174913198,R,211588413,R,649220524,R,860808937,R,1035722135,R,58046280,R,1820444340,R,347349407,R,0,R,-51725082,R,2116068665,R,94817999,R,164479422,R,2253594542,R,629297093,R,96451764,R,3238640820,R,1183218911,R,0,R,0,R,1428611093,R,1414867641,R,13743452,R,2102325213,R,0,R,2116068665,R,206515827,R,166991709,R,19603060,R,15061857,R,571372,R,14490485,R,173607133,R,0,R,0,R,0,R,8633378,R,590412964,R,0,R,488260758,R,0,R,71175961,R,114548318,R,0,R,85687819,R,39959606,R,11752510,R,811384972,R,1401797936,R,23167888,R,3645269,R,0,R,0,R,26813157,R,1428611093,R,461911453,R,288937396,R,205539807,R,86916919,R,38893099,R,17624898,R,136608785,R,65909082,R,62325892,R,26175843,R,89926786,R,43487101,R,136880541,R,188719608,R,61838201,R,0,R,0,R,0,R,0,R,94061670,R,0,R,1414867641,R,590889440,R,246350950,R,91295294,R,89376158,R,10263416,R,386692383,1 ,R,75854724,R,334848015,R,21610805,R,129378872,R,13902773,R,206091438,R,36435475,R,32539277,R,50752000,R,12727723,R,125182358,R,0,R,7038700,R,135915711,R,331616492,R,194735951,R,0,R,194735951,R,136880541,1 ,R,704105609,R,,1 ,R,29803219,R,29803219,R,0,R,7474132,R,7474132,R,0,R,73511137,R,73511137,R,0,R,0,R,0,R,0,R,4133353,R,4133353,R,0,R,79814110,R,79814110,R,0,699912745,R,-4192864,R,18975312,R,3238300,R,-19719118,R,-6687358,R,36498281,R,1545416140,R,87057459,R,3597105459,R,1060980099,R,435643854,R,1533342956
1920,134130,R,1921021000,R,1882250000,R,559312000,R,2441562000,R,4362583000,R,459292000,R,11190000,R,417104000,R,428294000,R,147172000,R,2085774000,R,2232946000,R,2661240000,R,273422000,R,1903919000,R,366419000,R,0,R,-383125000,R,1887213000,R,12467000,R,143746000,R,3092302000,R,1059840000,R,163581000,R,4471936000,R,2498163000,R,0,R,89105000,R,3362868000,R,3379773000,R,-16905000,R,1904118000,R,0,R,1887213000,R,398791000,R,480988000,R,39605000,R,921111000,R,7158000,R,913953000,R,114678000,R,0,R,53782000,R,0,R,7372000,R,2016327000,R,0,R,783386000,R,0,R,74240000,R,181349000,R,0,R,185017000,R,60521000,R,1340000,R,1285853000,R,3302180000,R,46048000,R,14640000,R,0,R,0,R,60688000,R,3362868000,R,830806000,R,559757000,R,786883000,R,393451000,R,817182000,R,536619000,R,247609000,R,130946000,R,48665000,R,26462000,R,176163000,R,107492000,R,198968000,R,122048000,R,46385000,R,0,Z,0,R,0,Z,0,R,151449000,R,0,R,3379773000,R,1801112000,R,588035000,R,129674000,R,154351000,R,6742000,R,699859000,1 ,R,99450773,R,724879000,R,48509000,R,279039000,R,48621339,R,1239001000,R,224913000,R,171370000,R,48314000,R,17995000,R,180670000,R,0,R,104500003,R,101755997,R,453235000,R,254267000,R,0,R,254267000,R,198968000,1 ,R,1818319000,R,,1 ,R,27104000,R,27104000,R,0,R,10095000,R,10095000,Z,0,R,101357000,R,101357000,Z,0,R,0,Z,0,Z,0,R,58627000,R,58627000,Z,0,R,57084000,R,57084000,R,0,1844523000,R,26204000,R,64189000,R,46325000,R,-84310000,R,0,R,-94430000,R,3346031000,R,-16905000,R,1887213000,R,-16706000,R,158362000,R,3379774000
1920,137351,R,828088878,R,1245628205,R,126684260,R,1372312465,R,2200401343,R,261431832,R,13393937,R,119009769,R,132403706,R,213515893,R,1065283364,R,1278799257,R,1411202963,R,231024500,R,941721099,R,225909328,Z,0,R,-348024715,R,819605712,R,23648989,R,94163798,R,1775887478,R,258615242,R,13673845,R,2165989352,R,896340756,R,1173750,R,14605200,R,1491863376,R,1586401543,R,-94538167,R,792814565,R,121329314,R,819605712,R,261250826,R,188766970,R,36396382,R,197275104,Z,0,R,197275104,R,126243296,Z,0,Z,0,Z,0,R,11890991,R,821823569,Z,0,R,428946531,Z,0,R,88638824,R,82148803,Z,0,R,25932241,R,4173903,R,5518181,R,635358483,R,1457182052,R,19129891,R,15551433,R,0,R,0,R,34681324,R,1491863376,R,444243372,R,321260439,R,350860908,R,158915729,R,21282388,R,12789505,R,155482712,R,82232693,R,69189812,R,38181990,R,99854118,R,58895092,R,108782261,R,175768582,R,60118556,Z,0,Z,0,Z,0,Z,0,R,160937390,R,0,R,1586401543,R,732394004,R,274181205,R,68626739,R,71428862,R,10397071,R,429373662,1 ,R,86801135,R,375949071,R,23361555,R,151850762,R,35811889,R,556271661,R,93719480,R,109581070,R,68869877,R,17345793,R,84007979,R,712125,R,18443819,R,69325368,R,258704961,R,149922700,R,0,R,149922700,R,108782261,1 ,R,513544652,R,,1 ,R,37609017,R,37609017,R,0,R,1191821,R,1191821,R,0,R,45827953,R,45827953,R,0,R,0,Z,0,R,0,R,4428576,R,4428576,R,0,R,60865333,R,60865333,R,0,532155863,R,18611211,R,21228008,R,26003799,R,-28620596,R,0,R,-14065409,R,1755121642,R,37019383,R,2407388572,R,1061599028,R,392522112,R,1769187051
1920,139755,R,561111306,R,2138222415,R,98223389,R,2236445804,R,2797557110,R,248665097,R,29034211,R,155409558,R,184443769,R,491725687,R,1248881805,R,1740607492,R,1925051261,R,94863024,R,1606259990,R,26243327,R,70499912,R,-676695307,R,1026307922,R,61425231,R,185117703,R,2311040250,R,818906511,R,67714461,R,3444204156,R,1349657392,R,43675651,R,0,R,1992460235,R,1977962231,R,14498004,R,1011809918,R,0,R,1026307922,R,426887568,R,742169121,R,21456031,R,235769969,R,0,R,235769969,R,104826473,R,0,R,39522880,R,0,R,8562462,R,1579194504,R,0,R,352634527,R,0,R,15604262,R,0,R,0,R,1961573,R,28777713,R,0,R,398978075,R,1978172579,R,0,R,13870824,R,416832,R,0,R,14287656,R,1992460235,R,382149178,R,227179445,R,1009289463,R,462518056,R,79815429,R,39564239,R,85952415,R,38342886,R,44766713,R,17333855,R,165249713,R,73038981,R,44562627,R,95513666,R,21414072,R,0,R,0,R,0,R,0,R,70663027,R,0,R,1977962231,R,879391534,R,303582115,R,175038483,R,94952202,R,24913791,R,500084106,1 ,R,34014307,R,535204921,R,13089760,R,173244267,R,36648720,R,686328093,R,81198010,R,75420830,R,11208716,R,653164,R,0,R,29213875,R,0,R,50956851,R,92032606,R,47469979,R,0,R,47469979,R,44562627,1 ,R,2229707000,R,,1 ,R,7182407,R,7182407,R,0,R,418539,R,418539,R,0,R,0,R,0,R,0,R,18719892,R,18719892,R,0,R,21149141,R,21149141,R,0,R,0,R,0,R,0,2169707000,R,-60000000,R,51144759,R,35885123,R,-76322353,R,-70707529,R,210348,R,1978172579,R,14098004,R,1026307922,R,26243327,R,510217498,R,1977962231
1920,139959,R,469882454,R,1969874940,R,204810324,R,2174685264,R,2644567718,R,318828990,R,9299064,R,132296412,R,141595476,R,218456176,R,1891602175,R,2110058351,R,2251653827,R,162145015,R,1734837014,R,147865445,R,66551346,R,-1399655939,R,549597866,R,118193943,R,103922304,R,2326504647,R,874589870,R,90631689,R,3513842453,R,1597059944,Z,0,R,53092431,R,1757383201,R,1780207766,R,-22824565,R,572371933,R,50498,R,549597866,R,484075097,R,208237301,R,29875853,R,65679668,R,5425415,R,60254253,R,175208094,R,0,R,92838975,R,0,R,11501005,R,1067415993,Z,0,R,528907494,R,0,R,54348728,R,8100707,R,0,R,67587587,R,10584914,R,0,R,669529430,R,1736945423,R,0,R,20266719,R,171059,R,0,R,20437778,R,1757383201,R,401690932,R,230831650,R,470593530,R,239536041,R,211186366,R,103597889,R,166353017,R,71833228,R,50363902,R,23671325,R,145790340,R,62535529,R,58111391,R,175271531,R,83065803,R,0,R,0,R,0,R,0,R,100846757,R,0,R,1780207766,R,815071465,R,363185422,R,166239098,R,96016331,R,11499190,R,328196260,1 ,R,45057082,R,805533395,R,26984596,R,234913923,R,49005695,R,1067308683,R,135160419,R,83915067,R,30335531,R,16206896,R,1943134,R,0,R,25193574,R,136548069,R,210227204,R,152115813,R,0,R,152115813,R,58111391,1 ,R,1343986962,R,,1 ,R,9071538,R,9071538,R,0,R,321949,R,321949,Z,0,R,126751,R,126751,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,142595575,R,142595575,R,0,1362445927,R,18458965,R,34671706,R,16289375,R,47839305,R,-80341421,R,77148152,R,2304860636,R,122779414,R,3913992480,R,976781553,R,580646624,R,2220928504
1920,145600,R,899322584,R,1344774757,R,999396815,R,2344171572,R,3243494156,R,67183350,R,116400451,R,442710257,R,559110708,R,487548344,R,730331552,R,1217879896,R,1776990604,R,214868057,R,952823881,R,157519991,R,17463517,R,191011456,R,1318818845,R,64798124,R,293379312,R,2062452312,R,720287792,R,96619777,R,3237537317,R,1730603171,R,0,R,0,R,3291455387,R,3177001245,R,114454142,R,1180730261,R,23634442,R,1318818845,R,392582105,R,264896520,R,15321809,R,47216011,R,2467242,R,44748769,R,125503379,R,828740375,R,179379312,R,5356700,R,270549540,R,2129545751,R,0,R,228833136,R,0,R,84635359,R,86627359,R,0,R,38836661,R,35970347,R,684136960,R,1159039822,R,3288585573,R,847821,R,2021993,Z,0,R,0,R,2869814,R,3291455387,R,904062649,R,460306819,R,332608822,R,154667292,R,249565500,R,102603083,R,214902543,R,95036367,R,80687435,R,29472265,R,96855374,R,32889881,R,5504090,R,149503843,R,27326097,R,1139929898,R,368817819,R,3381091,Z,0,R,0,R,0,R,3177001245,R,1271119623,R,753693679,R,151520490,R,97461828,R,21892213,R,881313412,2 ,A,,A,,A,,A,,A,,A,,A,,A,,R,54796438,R,15529406,R,96110525,R,0,R,7079190,R,33481043,R,206996602,R,201412564,R,79948,R,201492512,R,5504090,1 ,R,367788661,R,,2 ,R,0,R,0,R,0,R,98485173,R,98485173,R,0,R,87272187,R,87272187,R,0,R,0,R,0,R,0,R,5826970,R,5826970,R,0,R,9908182,R,9828234,R,79948,380290620,R,12501959,R,20985064,R,16766560,R,-19494351,R,-5755314,R,88963803,R,3289909871,R,115468056,R,1883161592,R,967717383,R,490434366,R,3199621771
1920,145637,R,907251427,R,2131841697,R,1555134782,R,3686976479,R,4594227906,R,67823547,R,77352592,R,417510615,R,494863207,R,864660629,R,746602306,R,1611262935,R,2106126142,R,157059086,R,1665909780,R,411061251,R,89152795,R,232742399,R,2398866225,R,72854251,R,454587214,R,2896296833,R,1524705393,R,278417531,R,5226861222,R,2719804273,R,0,R,0,R,2928169725,R,2751467580,R,176702145,R,2245553232,R,-23389152,R,2398866225,R,819154533,R,464169445,R,50734389,R,96195876,R,11947952,R,84247924,R,237693526,R,0,R,166002656,R,5189496,R,40025965,R,1879165886,R,0,R,257651639,R,0,R,70718293,R,44182378,R,0,R,161697031,R,71938569,R,432478755,R,1038666665,R,2917832551,R,2902811,R,5030433,R,2403930,R,0,R,10337174,R,2928169725,R,837934444,R,382781213,R,635184456,R,232893519,R,214259660,R,96340753,R,399196963,R,154008437,R,165673340,R,63674007,R,96134303,R,37513253,R,81907567,R,312852710,R,76220807,Z,0,Z,0,R,8324137,R,1309159,R,0,R,0,R,2751467580,R,1044741148,R,708871370,R,179823976,R,148365367,R,34105974,R,635559745,2 ,A,,A,,A,,A,,A,,A,,A,,A,,R,42639847,R,22085696,R,172084056,R,0,R,33937630,R,71101553,R,341848782,R,257125484,R,2815731,R,259941215,R,81907567,1 ,R,1772257725,R,,2 ,R,0,R,0,R,0,R,98823995,R,98823995,R,0,R,127173941,R,127173941,R,0,R,0,R,0,R,0,R,24513525,R,24513525,R,0,R,9429754,R,6614023,R,2815731,1821951797,R,49694072,R,178298799,R,-18132387,R,-87852583,R,-22619757,R,141180432,R,2924298482,R,128128454,R,3005872481,R,1297465192,R,891708590,R,2776652119
1920,151351,R,444275718,R,1701945420,R,1271438617,R,2973384037,R,3417659755,R,39142538,R,53083109,R,229944692,R,283027801,R,768127413,R,210941636,R,979069049,R,1262096850,R,22813540,R,1406622565,R,157924240,R,22744819,R,584600279,R,2171891903,R,106469935,R,184111168,R,2451160920,R,489160644,R,235177362,R,3466080029,R,1384642598,R,351783,R,0,R,1693525777,R,1834127223,R,-140601446,R,2191723475,R,120769874,R,2171891903,R,774778682,R,122997522,R,2728541,R,34423370,R,884471,R,33538899,R,230191810,R,0,R,12248254,R,0,R,55024697,R,1232392876,R,0,R,231579727,R,0,R,55313459,R,0,R,0,R,91180956,R,59175027,R,1001018,R,438250187,R,1670643063,R,14349098,R,8533516,R,100,R,0,R,22882714,R,1693525777,R,690489081,R,373217550,R,140302393,R,55803746,R,38789961,R,17945880,R,219042629,R,103966105,R,68710923,R,37403602,R,181107627,R,85587767,R,82785273,R,356091846,R,130019380,R,0,R,0,R,0,R,0,R,56807490,R,9896047,R,1834127223,R,813840077,R,280207861,R,134348793,R,83674234,R,19238740,R,502817518,1 ,R,7758152,R,36392918,R,6868834,R,7054786,R,12571795,R,113701312,R,15944706,R,27788588,R,29773303,R,13261990,R,0,R,0,R,52102445,R,213563404,R,308701142,R,200247661,R,25668208,R,225915869,R,82785273,1 ,R,1221384914,R,,1 ,R,21788911,R,19313289,R,2475622,R,9705484,R,8602762,R,1102722,R,0,R,0,R,0,R,0,R,0,R,0,R,38129982,R,33797713,R,4332269,R,156291492,R,138533897,R,17757595,1209430160,R,-11954754,R,67510324,R,-40871246,R,-46623830,R,8029998,R,-163495543,R,1801478194,R,-145166520,R,3633274216,R,1323009538,R,669378476,R,1964973737
1920,163286,R,904047130,R,1843505754,R,526534096,R,2370039850,R,3274086980,R,144840161,R,26504628,R,367822705,R,394327333,R,281568180,R,509507489,R,791075669,R,1185403002,R,148101383,R,1742654884,R,96454306,R,15554243,R,230759323,R,2085422756,R,52600080,R,150990404,R,2934400108,R,737038244,R,257611158,R,4132639994,R,1960163468,R,0,R,6000,R,2095988395,R,2098670096,R,-2681701,R,2088104457,R,0,R,2085422756,R,546177634,R,372108570,R,49896885,R,119048492,R,4638221,R,114410271,R,234112164,R,0,R,28884271,R,0,R,32005835,R,1382233851,R,0,R,567662254,R,0,R,26557634,R,0,R,0,R,29931312,R,16153210,R,26006995,R,666311405,R,2048545256,R,24993137,R,21793202,R,656800,R,0,R,47443139,R,2095988395,R,569246341,R,364602870,R,499861309,R,248272405,R,91103589,R,49572778,R,227593651,R,118840789,R,63263441,R,32346144,R,144248049,R,88676299,R,34752364,R,307698591,R,107430944,R,0,R,0,R,0,R,0,R,160902761,R,0,R,2098670096,R,1009742229,R,321269289,R,119052774,R,125245645,R,9507203,R,513852956,1 ,R,79559936,R,425254917,R,33896860,R,128882368,R,32130167,R,0,R,0,R,0,R,26557634,R,16640421,R,13966,R,57395,R,12308577,R,100155323,R,155733316,R,116349482,R,4631470,R,120980952,R,34752364,1 ,R,691269418,R,,1 ,R,26557634,R,26557634,R,0,R,12670930,R,12048834,R,622096,R,0,R,0,R,0,R,14607,R,13890,R,717,R,513667,R,488448,R,25219,R,81224114,R,77240676,R,3983438,723802307,R,32532889,R,81505855,R,7619087,R,-56592047,R,-6,R,-16344559,R,2128340190,R,22173536,R,3235943599,R,868899733,R,432983568,R,2144807640
1920,166629,R,358881000,R,2137972376,R,434103624,R,2572076000,R,2930957000,R,63855000,R,88887000,R,165982000,R,254869000,R,1159667000,R,41598000,R,1201265000,R,1456134000,Z,0,R,1076034000,R,87168000,R,4031000,R,371445000,R,1538678000,R,60357955,Z,0,R,3002340720,R,354775433,R,238424510,R,3655898618,R,1517926241,Z,0,Z,0,R,1337121447,R,1329105773,R,8015674,R,1530661000,R,1326,R,1538678000,R,426486422,R,97908273,R,19656430,R,34064256,R,8138,R,34056118,R,243864928,Z,0,R,10652942,Z,0,R,19644313,R,852277564,R,6774346,R,386057089,Z,0,R,45045453,Z,0,Z,0,R,18880549,R,18272108,R,264109,R,475293654,R,1327571218,R,7477743,R,1807534,R,0,R,264952,R,9550229,R,1337121447,R,554174893,R,279450035,R,150832685,R,59586293,R,26490929,R,13396188,R,96132957,R,41842358,R,73545414,R,32617892,R,114260204,R,51059052,R,27612829,R,286055862,R,89780679,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,1329105773,R,567732497,R,206681131,R,99034088,R,121493973,R,39653167,R,294510917,2 ,A,,A,,A,,A,,A,,A,,A,,A,,R,25937153,R,19100591,R,2218000,Z,0,R,5587622,R,135198321,R,188041687,R,160428858,R,0,R,160428858,R,27612829,1 ,R,362596641,R,,2 ,R,25937153,R,25937153,R,0,R,1336500,R,1336500,Z,0,R,2218000,R,2218000,Z,0,R,0,Z,0,Z,0,R,3217686,R,3217686,Z,0,R,127719519,R,127719519,R,0,368421559,R,5824918,R,8775255,R,8356732,R,-11315982,R,8913,R,-1534553,R,1327571218,R,8015676,R,1530661736,R,458613000,R,1248554000,R,1329105771
1920,170976,R,3955459000,R,5984707000,R,13215452000,R,19200159000,R,23155618000,R,514092000,R,131680000,R,1739228000,R,1870908000,R,3154633000,R,4091626000,R,7246259000,R,9117167000,R,470841000,R,3569563000,R,5040421000,R,2426373000,R,3045345000,R,14081702000,R,290827000,R,254136000,R,9160478000,R,2869442000,R,544801000,R,13119684000,R,7134977000,R,0,R,0,R,8892174000,R,9168735000,R,-276561000,R,14358263000,R,0,R,14081702000,R,1285872000,R,998535000,R,9910000,R,241973000,R,0,R,241973000,R,336366000,R,4767872000,R,124799000,R,0,R,2243000,R,7767570000,R,0,R,286688000,R,0,R,168944000,R,0,R,0,R,175767000,R,323272000,R,5584000,R,960255000,R,8727825000,R,0,R,13004000,R,146335000,R,5010000,R,164349000,R,8892174000,R,1242146000,R,688186000,R,954883000,R,442855000,R,198924000,R,102585000,R,469707000,R,200359000,R,129718000,R,67660000,R,268100000,R,140979000,R,160722000,R,524054000,R,251354000,R,4958820000,R,2471482000,R,0,R,0,R,261661000,R,0,R,9168735000,R,4365460000,R,1405059000,R,292603000,R,548412000,R,85040000,R,2472161000,1 ,R,569000,R,-1247000,R,2183000,R,3937000,R,261092000,R,3477488000,R,395347000,R,495803000,R,29155000,R,44640000,R,0,R,0,R,128592000,R,415799000,R,618186000,R,434326000,R,23138000,R,457464000,R,160722000,1 ,R,12273834000,R,,1 ,R,21076000,R,20010000,R,1066000,R,26960000,R,25596000,R,1364000,R,0,R,0,R,0,R,0,R,0,R,0,R,87222000,R,82810000,R,4412000,R,322206000,R,305910000,R,16296000,12308473000,R,34639000,R,212747000,R,251730000,R,-384072000,R,-45766000,R,110233000,R,9017306000,R,-14900000,R,17564217000,R,11344779000,R,3286313000,R,8907074000
1920,171100,R,826489942,R,2428873016,R,3729734491,R,6158607507,R,6985097449,R,547577686,R,288781468,R,456007804,R,744789272,R,1649035144,R,2264771781,R,3913806925,R,4658596197,R,388632417,R,1488164324,R,856010449,R,828852503,R,-687580755,R,2485446521,R,58315697,R,0,R,3971155713,R,1024594108,R,439796207,R,5493861725,R,2548879885,R,5979250,R,65814,R,2813797997,R,2835373548,R,-21575551,R,2509469626,R,-2447554,R,2485446521,R,908233249,R,375371214,R,18158917,R,82643240,R,10065321,R,72577919,R,358354392,R,0,R,306473329,R,0,R,1272061,R,2050506402,R,0,R,256596900,R,0,R,59514214,R,0,R,0,R,41203774,R,166512550,R,156166154,R,679993592,R,2730499994,R,5110684,R,30306127,R,47881192,R,0,R,83298003,R,2813797997,R,808362368,R,509854743,R,458135505,R,212581932,R,386092445,R,133827393,R,178638499,R,72880625,R,65716621,R,32282290,R,219784338,R,98791456,R,98603626,R,495539896,R,218676573,R,0,R,0,R,0,R,0,R,124500250,R,0,R,2835373548,R,1278895012,R,497116629,R,136539417,R,187426629,R,78484345,R,656911516,1 ,R,225144,R,2946087,R,0,R,0,R,119940000,R,2141340000,R,362095000,R,489892048,R,44595920,R,45824951,R,34129000,R,0,R,21718053,R,161554484,R,307822408,R,173617203,R,35601579,R,209218782,R,98603626,1 ,R,3455315727,R,,1 ,R,44595920,R,44595920,R,0,R,16522095,R,16522095,R,0,R,0,R,0,R,0,R,5908216,R,5908216,R,0,R,22187846,R,10544301,R,11643545,R,120004705,R,96046671,R,23958034,3473656730,R,18341003,R,18341003,R,49763285,R,-148609199,R,98845914,R,-210832670,R,2572302537,R,38477322,R,4838225259,R,2469579645,R,1468076612,R,2781577961
1920,174066,R,1126996435,R,2419132253,R,2443497099,R,4862629352,R,5989625787,R,339572520,R,334528778,R,544895259,R,879424037,R,1227811194,R,307846889,R,1535658083,R,2415082120,R,730510563,R,1349345991,R,1021800318,R,244785259,R,567674056,R,3183605624,R,216237477,R,424732826,R,4149459317,R,1033684284,R,31971638,R,5856085542,R,3132900826,R,28384535,R,152281084,R,3482647416,R,3415564680,R,67082736,R,3116522888,R,0,R,3183605624,R,715087617,R,471012234,R,67632543,R,432234789,R,11699901,R,420534888,R,368701221,R,0,R,135260460,R,0,R,2122744,R,2192051608,R,17145903,R,598125682,R,0,R,49364466,R,103656024,R,99022510,R,180850973,R,75923189,R,11241526,R,1135330273,R,3327381881,R,96263153,R,25836845,R,1922785,R,31242752,R,155265535,R,3482647416,R,799301480,R,484390369,R,894046193,R,388922497,R,283714968,R,136513800,R,497218772,R,267726178,R,138320796,R,71335689,R,301109272,R,163209422,R,48493385,R,403916532,R,81730927,R,0,R,0,R,0,R,0,R,49443282,R,0,R,3415564680,R,1593828882,R,530561321,R,273934137,R,196978799,R,48438984,R,771822557,1 ,R,28083539,R,206711828,R,724449701,R,332242109,R,7416871,R,46686237,R,368294,R,6760949,R,29930480,R,29241855,R,43467005,R,0,R,64243185,R,156694378,R,323576903,R,267340467,R,7743051,R,275083518,R,48493385,1 ,R,3714675514,R,,1 ,R,29924983,R,29924983,R,0,R,13148843,R,13148843,R,0,R,43963403,R,43963403,R,0,R,0,R,0,R,0,R,52460637,R,52460637,R,0,R,135585652,R,127842601,R,7743051,3699522229,R,-15153285,R,83760463,R,30584623,R,-114355784,R,-15142587,R,-81979179,R,4259593369,R,149606353,R,6175926720,R,4690438796,R,1610210727,R,4355471062
1920,185828,R,165100000,R,528671000,R,143733000,R,672404000,R,837504000,R,26755000,R,8059000,R,66165000,R,74224000,R,338952000,R,154302000,R,493254000,R,567478000,R,34584000,R,181178000,R,38878000,R,85702000,R,-43561000,R,262197000,R,42547000,R,0,R,768944000,R,155218000,R,21330000,R,988039000,R,459368000,Z,0,Z,0,R,408470000,R,429418000,R,-20948000,R,283145000,R,0,R,262197000,R,139319000,R,85692000,R,27416000,R,3798000,Z,0,R,3798000,R,13341000,Z,0,Z,0,Z,0,R,6542000,R,276108000,Z,0,R,91560000,Z,0,R,22075000,Z,0,Z,0,R,3630000,R,7059000,R,3890000,R,128214000,R,404322000,R,0,R,1247000,R,2901000,R,0,R,4148000,R,408470000,R,132912000,R,79565000,R,96370000,R,31456000,R,5078000,R,1258000,R,35962000,R,14290000,R,35812000,R,15305000,R,79870000,R,30668000,R,12309000,R,26228000,R,1228000,Z,0,R,0,Z,0,R,0,R,4877000,R,0,R,429418000,R,173770000,R,68920000,R,34540000,R,36522000,R,14293000,R,101373000,1 ,R,3749000,R,139186000,R,32460000,R,23068000,R,1128000,R,0,R,0,R,0,R,16915000,R,3815000,R,24155000,Z,0,R,4645000,R,37118000,R,86648000,R,69528000,R,4811000,R,74339000,R,12309000,1 ,R,129455000,R,,1 ,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,74339000,R,69528000,R,4811000,135572000,R,6117000,R,6177000,R,4865000,R,-4925000,R,0,R,21347000,R,403110000,R,-17199000,R,427973000,R,141526000,R,328894000,R,424457000
