year,UNITID,SISCAT,FACSTAT,ARANK,XHRTOTLT,HRTOTLT,XHRTOTLM,HRTOTLM,XHRTOTLW,HRTOTLW,XHRAIANT,HRAIANT,XHRAIANM,HRAIANM,XHRAIANW,HRAIANW,XHRASIAT,HRASIAT,XHRASIAM,HRASIAM,XHRASIAW,HRASIAW,XHRBKAAT,HRBKAAT,XHRBKAAM,HRBKAAM,XHRBKAAW,HRBKAAW,XHRHISPT,HRHISPT,XHRHISPM,HRHISPM,XHRHISPW,HRHISPW,XHRNHPIT,HRNHPIT,XHRNHPIM,HRNHPIM,XHRNHPIW,HRNHPIW,XHRWHITT,HRWHITT,XHRWHITM,HRWHITM,XHRWHITW,HRWHITW,XHR2MORT,HR2MORT,XHR2MORM,HR2MORM,XHR2MORW,HR2MORW,XHRUNKNT,HRUNKNT,XHRUNKNM,HRUNKNM,XHRUNKNW,HRUNKNW,XHRNRALT,HRNRALT,XHRNRALM,HRNRALM,XHRNRALW,HRNRALW 
2019,231624,453,45,3,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2019,231624,454,45,4,R,2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2019,231624,455,45,5,R,35,R,11,R,24,Z,0,Z,0,Z,0,R,4,Z,0,R,4,R,2,Z,0,R,2,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,26,R,11,R,15,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0
2019,234076,  1, 0,0,R,2407,R,1465,R,942,Z,0,Z,0,Z,0,R,250,R,144,R,106,R,99,R,49,R,50,R,64,R,32,R,32,R,1,R,1,Z,0,R,1741,R,1087,R,654,R,22,R,10,R,12,R,66,R,34,R,32,R,164,R,108,R,56
2019,234076,100,10,0,R,2407,R,1465,R,942,Z,0,Z,0,Z,0,R,250,R,144,R,106,R,99,R,49,R,50,R,64,R,32,R,32,R,1,R,1,Z,0,R,1741,R,1087,R,654,R,22,R,10,R,12,R,66,R,34,R,32,R,164,R,108,R,56
2019,234076,101,10,1,R,771,R,580,R,191,Z,0,Z,0,Z,0,R,57,R,44,R,13,R,24,R,15,R,9,R,17,R,14,R,3,Z,0,Z,0,Z,0,R,630,R,478,R,152,R,8,R,3,R,5,R,11,R,7,R,4,R,24,R,19,R,5
2019,234076,102,10,2,R,703,R,421,R,282,Z,0,Z,0,Z,0,R,75,R,43,R,32,R,34,R,16,R,18,R,18,R,9,R,9,Z,0,Z,0,Z,0,R,529,R,326,R,203,R,8,R,4,R,4,R,15,R,9,R,6,R,24,R,14,R,10
2019,234076,103,10,3,R,775,R,405,R,370,Z,0,Z,0,Z,0,R,101,R,51,R,50,R,39,R,18,R,21,R,25,R,8,R,17,R,1,R,1,Z,0,R,480,R,245,R,235,R,5,R,3,R,2,R,33,R,15,R,18,R,91,R,64,R,27
2019,234076,104,10,4,R,49,R,26,R,23,Z,0,Z,0,Z,0,R,7,R,4,R,3,R,1,Z,0,R,1,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,26,R,14,R,12,Z,0,Z,0,Z,0,R,7,R,3,R,4,R,6,R,4,R,2
2019,234076,105,10,5,R,109,R,33,R,76,Z,0,Z,0,Z,0,R,10,R,2,R,8,R,1,Z,0,R,1,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,76,R,24,R,52,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,19,R,7,R,12
2019,234076,200,20,0,R,1036,R,745,R,291,R,0,R,0,R,0,R,89,R,64,R,25,R,45,R,26,R,19,R,27,R,19,R,8,R,0,R,0,R,0,R,813,R,596,R,217,R,12,R,5,R,7,R,11,R,6,R,5,R,39,R,29,R,10
2019,234076,201,20,1,R,669,R,512,R,157,R,0,R,0,R,0,R,52,R,44,R,8,R,20,R,14,R,6,R,16,R,13,R,3,R,0,R,0,R,0,R,542,R,416,R,126,R,8,R,3,R,5,R,7,R,3,R,4,R,24,R,19,R,5
2019,234076,202,20,2,R,367,R,233,R,134,R,0,R,0,R,0,R,37,R,20,R,17,R,25,R,12,R,13,R,11,R,6,R,5,R,0,R,0,R,0,R,271,R,180,R,91,R,4,R,2,R,2,R,4,R,3,R,1,R,15,R,10,R,5
2019,234076,300,30,0,R,418,R,252,R,166,R,0,R,0,R,0,R,62,R,37,R,25,R,26,R,14,R,12,R,14,R,8,R,6,R,1,R,1,R,0,R,241,R,140,R,101,R,3,R,2,R,1,R,16,R,9,R,7,R,55,R,41,R,14
2019,234076,302,30,2,R,78,R,51,R,27,R,0,R,0,R,0,R,15,R,13,R,2,R,2,R,1,R,1,R,2,R,1,R,1,R,0,R,0,R,0,R,51,R,32,R,19,R,1,R,1,R,0,R,4,R,2,R,2,R,3,R,1,R,2
2019,234076,303,30,3,R,340,R,201,R,139,R,0,R,0,R,0,R,47,R,24,R,23,R,24,R,13,R,11,R,12,R,7,R,5,R,1,R,1,R,0,R,190,R,108,R,82,R,2,R,1,R,1,R,12,R,7,R,5,R,52,R,40,R,12
2019,234076,400,40,0,R,953,R,468,R,485,R,0,R,0,R,0,R,99,R,43,R,56,R,28,R,9,R,19,R,23,R,5,R,18,R,0,R,0,R,0,R,687,R,351,R,336,R,7,R,3,R,4,R,39,R,19,R,20,R,70,R,38,R,32
2019,234076,401,40,1,R,102,R,68,R,34,R,0,R,0,R,0,R,5,R,0,R,5,R,4,R,1,R,3,R,1,R,1,R,0,R,0,R,0,R,0,R,88,R,62,R,26,R,0,R,0,R,0,R,4,R,4,R,0,R,0,R,0,R,0
2019,234076,402,40,2,R,258,R,137,R,121,R,0,R,0,R,0,R,23,R,10,R,13,R,7,R,3,R,4,R,5,R,2,R,3,R,0,R,0,R,0,R,207,R,114,R,93,R,3,R,1,R,2,R,7,R,4,R,3,R,6,R,3,R,3
2019,234076,403,40,3,R,435,R,204,R,231,R,0,R,0,R,0,R,54,R,27,R,27,R,15,R,5,R,10,R,13,R,1,R,12,R,0,R,0,R,0,R,290,R,137,R,153,R,3,R,2,R,1,R,21,R,8,R,13,R,39,R,24,R,15
2019,234076,404,40,4,R,49,R,26,R,23,R,0,R,0,R,0,R,7,R,4,R,3,R,1,R,0,R,1,R,2,R,1,R,1,R,0,R,0,R,0,R,26,R,14,R,12,R,0,R,0,R,0,R,7,R,3,R,4,R,6,R,4,R,2
2019,234076,405,40,5,R,109,R,33,R,76,R,0,R,0,R,0,R,10,R,2,R,8,R,1,R,0,R,1,R,2,R,0,R,2,R,0,R,0,R,0,R,76,R,24,R,52,R,1,R,0,R,1,R,0,R,0,R,0,R,19,R,7,R,12
2019,234076,410,41,0,R,801,R,402,R,399,R,0,R,0,R,0,R,86,R,36,R,50,R,26,R,9,R,17,R,19,R,5,R,14,R,0,R,0,R,0,R,589,R,312,R,277,R,6,R,3,R,3,R,24,R,12,R,12,R,51,R,25,R,26
2019,234076,411,41,1,R,98,R,65,R,33,R,0,R,0,R,0,R,4,R,0,R,4,R,4,R,1,R,3,R,1,R,1,R,0,R,0,R,0,R,0,R,87,R,61,R,26,R,0,R,0,R,0,R,2,R,2,R,0,R,0,R,0,R,0
2019,234076,412,41,2,R,252,R,134,R,118,R,0,R,0,R,0,R,23,R,10,R,13,R,7,R,3,R,4,R,5,R,2,R,3,R,0,R,0,R,0,R,202,R,111,R,91,R,3,R,1,R,2,R,6,R,4,R,2,R,6,R,3,R,3
2019,234076,413,41,3,R,395,R,181,R,214,R,0,R,0,R,0,R,51,R,24,R,27,R,15,R,5,R,10,R,12,R,1,R,11,R,0,R,0,R,0,R,265,R,125,R,140,R,3,R,2,R,1,R,16,R,6,R,10,R,33,R,18,R,15
2019,234076,414,41,4,R,9,R,4,R,5,R,0,R,0,R,0,R,3,R,1,R,2,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,2,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,2,R,1
2019,234076,415,41,5,R,47,R,18,R,29,R,0,R,0,R,0,R,5,R,1,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,33,R,15,R,18,R,0,R,0,R,0,R,0,R,0,R,0,R,9,R,2,R,7
2019,234076,420,42,0,R,117,R,52,R,65,R,0,R,0,R,0,R,8,R,5,R,3,R,1,R,0,R,1,R,4,R,0,R,4,R,0,R,0,R,0,R,78,R,32,R,46,R,1,R,0,R,1,R,10,R,4,R,6,R,15,R,11,R,4
2019,234076,421,42,1,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2019,234076,422,42,2,R,3,R,2,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,2,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2019,234076,423,42,3,R,31,R,17,R,14,R,0,R,0,R,0,R,2,R,2,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,20,R,9,R,11,R,0,R,0,R,0,R,3,R,1,R,2,R,5,R,5,R,0
2019,234076,424,42,4,R,36,R,20,R,16,R,0,R,0,R,0,R,3,R,2,R,1,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,23,R,13,R,10,R,0,R,0,R,0,R,7,R,3,R,4,R,2,R,2,R,0
2019,234076,425,42,5,R,46,R,12,R,34,R,0,R,0,R,0,R,3,R,1,R,2,R,1,R,0,R,1,R,2,R,0,R,2,R,0,R,0,R,0,R,31,R,7,R,24,R,1,R,0,R,1,R,0,R,0,R,0,R,8,R,4,R,4
2019,234076,430,43,0,R,35,R,14,R,21,R,0,R,0,R,0,R,5,R,2,R,3,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,20,R,7,R,13,R,0,R,0,R,0,R,5,R,3,R,2,R,4,R,2,R,2
2019,234076,431,43,1,R,3,R,2,R,1,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,2,R,0,R,0,R,0,R,0
2019,234076,432,43,2,R,3,R,1,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0
2019,234076,433,43,3,R,9,R,6,R,3,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5,R,3,R,2,R,0,R,0,R,0,R,2,R,1,R,1,R,1,R,1,R,0
2019,234076,434,43,4,R,4,R,2,R,2,R,0,R,0,R,0,R,1,R,1,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1
2019,234076,435,43,5,R,16,R,3,R,13,R,0,R,0,R,0,R,2,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,12,R,2,R,10,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,1,R,1
2019,234076,440,44,0,R,801,R,402,R,399,R,0,R,0,R,0,R,86,R,36,R,50,R,26,R,9,R,17,R,19,R,5,R,14,R,0,R,0,R,0,R,589,R,312,R,277,R,6,R,3,R,3,R,24,R,12,R,12,R,51,R,25,R,26
2019,234076,441,44,1,R,98,R,65,R,33,R,0,R,0,R,0,R,4,R,0,R,4,R,4,R,1,R,3,R,1,R,1,R,0,R,0,R,0,R,0,R,87,R,61,R,26,R,0,R,0,R,0,R,2,R,2,R,0,R,0,R,0,R,0
2019,234076,442,44,2,R,252,R,134,R,118,R,0,R,0,R,0,R,23,R,10,R,13,R,7,R,3,R,4,R,5,R,2,R,3,R,0,R,0,R,0,R,202,R,111,R,91,R,3,R,1,R,2,R,6,R,4,R,2,R,6,R,3,R,3
2019,234076,443,44,3,R,395,R,181,R,214,R,0,R,0,R,0,R,51,R,24,R,27,R,15,R,5,R,10,R,12,R,1,R,11,R,0,R,0,R,0,R,265,R,125,R,140,R,3,R,2,R,1,R,16,R,6,R,10,R,33,R,18,R,15
2019,234076,444,44,4,R,9,R,4,R,5,R,0,R,0,R,0,R,3,R,1,R,2,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,2,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,2,R,1
2019,234076,445,44,5,R,47,R,18,R,29,R,0,R,0,R,0,R,5,R,1,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,33,R,15,R,18,R,0,R,0,R,0,R,0,R,0,R,0,R,9,R,2,R,7
2019,236948,  1, 0,0,R,4403,R,2396,R,2007,R,16,R,5,R,11,R,703,R,380,R,323,R,84,R,33,R,51,R,192,R,100,R,92,R,4,R,3,R,1,R,2846,R,1569,R,1277,R,83,R,33,R,50,R,316,R,178,R,138,R,159,R,95,R,64
2019,236948,100,10,0,R,4377,R,2385,R,1992,R,16,R,5,R,11,R,701,R,378,R,323,R,84,R,33,R,51,R,192,R,100,R,92,R,4,R,3,R,1,R,2824,R,1561,R,1263,R,82,R,32,R,50,R,315,R,178,R,137,R,159,R,95,R,64
2019,236948,101,10,1,R,1490,R,1003,R,487,R,3,R,2,R,1,R,197,R,138,R,59,R,18,R,9,R,9,R,48,R,35,R,13,R,1,R,1,Z,0,R,1156,R,771,R,385,R,13,R,10,R,3,R,49,R,32,R,17,R,5,R,5,Z,0
2019,236948,102,10,2,R,1009,R,573,R,436,R,5,R,2,R,3,R,194,R,113,R,81,R,23,R,10,R,13,R,58,R,27,R,31,R,1,R,1,Z,0,R,629,R,361,R,268,R,27,R,8,R,19,R,62,R,44,R,18,R,10,R,7,R,3
2019,236948,103,10,3,R,1009,R,475,R,534,R,6,Z,0,R,6,R,205,R,91,R,114,R,27,R,7,R,20,R,43,R,19,R,24,R,1,Z,0,R,1,R,520,R,240,R,280,R,17,R,9,R,8,R,108,R,59,R,49,R,82,R,50,R,32
2019,236948,104,10,4,R,207,R,119,R,88,Z,0,Z,0,Z,0,R,32,R,17,R,15,R,2,Z,0,R,2,R,8,R,6,R,2,R,1,R,1,Z,0,R,75,R,42,R,33,R,7,R,2,R,5,R,37,R,26,R,11,R,45,R,25,R,20
2019,236948,105,10,5,R,662,R,215,R,447,R,2,R,1,R,1,R,73,R,19,R,54,R,14,R,7,R,7,R,35,R,13,R,22,Z,0,Z,0,Z,0,R,444,R,147,R,297,R,18,R,3,R,15,R,59,R,17,R,42,R,17,R,8,R,9
2019,236948,200,20,0,R,2237,R,1424,R,813,R,7,R,4,R,3,R,346,R,224,R,122,R,40,R,18,R,22,R,93,R,54,R,39,R,1,R,1,R,0,R,1602,R,1030,R,572,R,37,R,17,R,20,R,102,R,69,R,33,R,9,R,7,R,2
2019,236948,201,20,1,R,1384,R,940,R,444,R,3,R,2,R,1,R,187,R,134,R,53,R,18,R,9,R,9,R,43,R,31,R,12,R,1,R,1,R,0,R,1069,R,719,R,350,R,13,R,10,R,3,R,46,R,30,R,16,R,4,R,4,R,0
2019,236948,202,20,2,R,853,R,484,R,369,R,4,R,2,R,2,R,159,R,90,R,69,R,22,R,9,R,13,R,50,R,23,R,27,R,0,R,0,R,0,R,533,R,311,R,222,R,24,R,7,R,17,R,56,R,39,R,17,R,5,R,3,R,2
2019,236948,300,30,0,R,673,R,315,R,358,R,6,R,0,R,6,R,131,R,54,R,77,R,19,R,6,R,13,R,27,R,12,R,15,R,1,R,0,R,1,R,357,R,167,R,190,R,11,R,7,R,4,R,68,R,40,R,28,R,53,R,29,R,24
2019,236948,301,30,1,R,1,R,0,R,1,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2019,236948,302,30,2,R,4,R,1,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,1,R,1,R,1,R,0,R,1,R,1,R,0,R,1,R,0,R,0,R,0
2019,236948,303,30,3,R,668,R,314,R,354,R,6,R,0,R,6,R,130,R,54,R,76,R,19,R,6,R,13,R,27,R,12,R,15,R,1,R,0,R,1,R,355,R,166,R,189,R,10,R,7,R,3,R,67,R,40,R,27,R,53,R,29,R,24
2019,236948,400,40,0,R,1467,R,646,R,821,R,3,R,1,R,2,R,224,R,100,R,124,R,25,R,9,R,16,R,72,R,34,R,38,R,2,R,2,R,0,R,865,R,364,R,501,R,34,R,8,R,26,R,145,R,69,R,76,R,97,R,59,R,38
2019,236948,401,40,1,R,105,R,63,R,42,R,0,R,0,R,0,R,9,R,4,R,5,R,0,R,0,R,0,R,5,R,4,R,1,R,0,R,0,R,0,R,87,R,52,R,35,R,0,R,0,R,0,R,3,R,2,R,1,R,1,R,1,R,0
2019,236948,402,40,2,R,152,R,88,R,64,R,1,R,0,R,1,R,35,R,23,R,12,R,1,R,1,R,0,R,8,R,4,R,4,R,1,R,1,R,0,R,94,R,49,R,45,R,2,R,1,R,1,R,5,R,5,R,0,R,5,R,4,R,1
2019,236948,403,40,3,R,341,R,161,R,180,R,0,R,0,R,0,R,75,R,37,R,38,R,8,R,1,R,7,R,16,R,7,R,9,R,0,R,0,R,0,R,165,R,74,R,91,R,7,R,2,R,5,R,41,R,19,R,22,R,29,R,21,R,8
2019,236948,404,40,4,R,207,R,119,R,88,R,0,R,0,R,0,R,32,R,17,R,15,R,2,R,0,R,2,R,8,R,6,R,2,R,1,R,1,R,0,R,75,R,42,R,33,R,7,R,2,R,5,R,37,R,26,R,11,R,45,R,25,R,20
2019,236948,405,40,5,R,662,R,215,R,447,R,2,R,1,R,1,R,73,R,19,R,54,R,14,R,7,R,7,R,35,R,13,R,22,R,0,R,0,R,0,R,444,R,147,R,297,R,18,R,3,R,15,R,59,R,17,R,42,R,17,R,8,R,9
2019,236948,410,41,0,R,547,R,262,R,285,R,2,R,1,R,1,R,76,R,40,R,36,R,10,R,6,R,4,R,28,R,14,R,14,R,0,R,0,R,0,R,382,R,180,R,202,R,10,R,2,R,8,R,17,R,4,R,13,R,22,R,15,R,7
2019,236948,411,41,1,R,53,R,24,R,29,R,0,R,0,R,0,R,8,R,3,R,5,R,0,R,0,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,42,R,20,R,22,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0
2019,236948,412,41,2,R,78,R,51,R,27,R,0,R,0,R,0,R,17,R,15,R,2,R,1,R,1,R,0,R,3,R,2,R,1,R,0,R,0,R,0,R,53,R,29,R,24,R,0,R,0,R,0,R,3,R,3,R,0,R,1,R,1,R,0
2019,236948,413,41,3,R,76,R,44,R,32,R,0,R,0,R,0,R,13,R,8,R,5,R,2,R,0,R,2,R,5,R,3,R,2,R,0,R,0,R,0,R,42,R,24,R,18,R,2,R,1,R,1,R,2,R,0,R,2,R,10,R,8,R,2
2019,236948,415,41,5,R,340,R,143,R,197,R,2,R,1,R,1,R,38,R,14,R,24,R,7,R,5,R,2,R,18,R,8,R,10,R,0,R,0,R,0,R,245,R,107,R,138,R,8,R,1,R,7,R,11,R,1,R,10,R,11,R,6,R,5
2019,236948,420,42,0,R,920,R,384,R,536,R,1,R,0,R,1,R,148,R,60,R,88,R,15,R,3,R,12,R,44,R,20,R,24,R,2,R,2,R,0,R,483,R,184,R,299,R,24,R,6,R,18,R,128,R,65,R,63,R,75,R,44,R,31
2019,236948,421,42,1,R,52,R,39,R,13,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,3,R,3,R,0,R,0,R,0,R,0,R,45,R,32,R,13,R,0,R,0,R,0,R,2,R,2,R,0,R,1,R,1,R,0
2019,236948,422,42,2,R,74,R,37,R,37,R,1,R,0,R,1,R,18,R,8,R,10,R,0,R,0,R,0,R,5,R,2,R,3,R,1,R,1,R,0,R,41,R,20,R,21,R,2,R,1,R,1,R,2,R,2,R,0,R,4,R,3,R,1
2019,236948,423,42,3,R,265,R,117,R,148,R,0,R,0,R,0,R,62,R,29,R,33,R,6,R,1,R,5,R,11,R,4,R,7,R,0,R,0,R,0,R,123,R,50,R,73,R,5,R,1,R,4,R,39,R,19,R,20,R,19,R,13,R,6
2019,236948,424,42,4,R,207,R,119,R,88,R,0,R,0,R,0,R,32,R,17,R,15,R,2,R,0,R,2,R,8,R,6,R,2,R,1,R,1,R,0,R,75,R,42,R,33,R,7,R,2,R,5,R,37,R,26,R,11,R,45,R,25,R,20
2019,236948,425,42,5,R,322,R,72,R,250,R,0,R,0,R,0,R,35,R,5,R,30,R,7,R,2,R,5,R,17,R,5,R,12,R,0,R,0,R,0,R,199,R,40,R,159,R,10,R,2,R,8,R,48,R,16,R,32,R,6,R,2,R,4
2019,236948,440,44,0,R,547,R,262,R,285,R,2,R,1,R,1,R,76,R,40,R,36,R,10,R,6,R,4,R,28,R,14,R,14,R,0,R,0,R,0,R,382,R,180,R,202,R,10,R,2,R,8,R,17,R,4,R,13,R,22,R,15,R,7
2019,236948,441,44,1,R,53,R,24,R,29,R,0,R,0,R,0,R,8,R,3,R,5,R,0,R,0,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,42,R,20,R,22,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0
2019,236948,442,44,2,R,78,R,51,R,27,R,0,R,0,R,0,R,17,R,15,R,2,R,1,R,1,R,0,R,3,R,2,R,1,R,0,R,0,R,0,R,53,R,29,R,24,R,0,R,0,R,0,R,3,R,3,R,0,R,1,R,1,R,0
2019,236948,443,44,3,R,76,R,44,R,32,R,0,R,0,R,0,R,13,R,8,R,5,R,2,R,0,R,2,R,5,R,3,R,2,R,0,R,0,R,0,R,42,R,24,R,18,R,2,R,1,R,1,R,2,R,0,R,2,R,10,R,8,R,2
2019,236948,445,44,5,R,340,R,143,R,197,R,2,R,1,R,1,R,38,R,14,R,24,R,7,R,5,R,2,R,18,R,8,R,10,R,0,R,0,R,0,R,245,R,107,R,138,R,8,R,1,R,7,R,11,R,1,R,10,R,11,R,6,R,5
2019,236948,500,50,0,R,26,R,11,R,15,Z,0,Z,0,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,22,R,8,R,14,R,1,R,1,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0
2019,239105,  1, 0,0,R,696,R,376,R,320,R,1,R,1,Z,0,R,54,R,33,R,21,R,31,R,16,R,15,R,31,R,16,R,15,R,1,R,1,Z,0,R,551,R,294,R,257,R,5,R,2,R,3,R,1,Z,0,R,1,R,21,R,13,R,8
2019,239105,100,10,0,R,696,R,376,R,320,R,1,R,1,Z,0,R,54,R,33,R,21,R,31,R,16,R,15,R,31,R,16,R,15,R,1,R,1,Z,0,R,551,R,294,R,257,R,5,R,2,R,3,R,1,Z,0,R,1,R,21,R,13,R,8
2019,239105,101,10,1,R,153,R,108,R,45,Z,0,Z,0,Z,0,R,14,R,10,R,4,R,7,R,4,R,3,R,5,R,2,R,3,Z,0,Z,0,Z,0,R,127,R,92,R,35,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2019,239105,102,10,2,R,214,R,109,R,105,R,1,R,1,Z,0,R,19,R,12,R,7,R,7,R,3,R,4,R,8,R,5,R,3,R,1,R,1,Z,0,R,177,R,86,R,91,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0
2019,239105,103,10,3,R,228,R,114,R,114,Z,0,Z,0,Z,0,R,18,R,10,R,8,R,13,R,7,R,6,R,13,R,7,R,6,Z,0,Z,0,Z,0,R,159,R,76,R,83,R,4,R,2,R,2,R,1,Z,0,R,1,R,20,R,12,R,8
2019,239105,104,10,4,R,47,R,18,R,29,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,1,Z,0,R,1,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,43,R,17,R,26,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2019,239105,105,10,5,R,4,R,3,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,2,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2019,239105,106,10,6,R,50,R,24,R,26,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,2,R,1,R,1,R,4,R,2,R,2,Z,0,Z,0,Z,0,R,42,R,21,R,21,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2019,239105,200,20,0,R,294,R,184,R,110,R,1,R,1,R,0,R,29,R,19,R,10,R,13,R,6,R,7,R,11,R,7,R,4,R,0,R,0,R,0,R,239,R,150,R,89,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0
2019,239105,201,20,1,R,130,R,96,R,34,Z,0,Z,0,Z,0,R,12,R,8,R,4,R,6,R,3,R,3,R,4,R,2,R,2,Z,0,Z,0,Z,0,R,108,R,83,R,25,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2019,239105,202,20,2,R,164,R,88,R,76,R,1,R,1,Z,0,R,17,R,11,R,6,R,7,R,3,R,4,R,7,R,5,R,2,Z,0,Z,0,Z,0,R,131,R,67,R,64,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0
2019,239105,300,30,0,R,161,R,82,R,79,R,0,R,0,R,0,R,13,R,8,R,5,R,11,R,7,R,4,R,9,R,4,R,5,R,0,R,0,R,0,R,107,R,52,R,55,R,4,R,2,R,2,R,1,R,0,R,1,R,16,R,9,R,7
2019,239105,302,30,2,R,6,R,3,R,3,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,R,3,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2019,239105,303,30,3,R,155,R,79,R,76,Z,0,Z,0,Z,0,R,12,R,8,R,4,R,11,R,7,R,4,R,9,R,4,R,5,Z,0,Z,0,Z,0,R,102,R,49,R,53,R,4,R,2,R,2,R,1,Z,0,R,1,R,16,R,9,R,7
2019,239105,400,40,0,R,241,R,110,R,131,R,0,R,0,R,0,R,12,R,6,R,6,R,7,R,3,R,4,R,11,R,5,R,6,R,1,R,1,R,0,R,205,R,92,R,113,R,1,R,0,R,1,R,0,R,0,R,0,R,4,R,3,R,1
2019,239105,401,40,1,R,23,R,12,R,11,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,1,R,1,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,19,R,9,R,10,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
