year,UNITID,SNHCAT,OCCUPCAT,FACSTAT,SGTYPE,XHRTOTLT,HRTOTLT,XHRTOTLM,HRTOTLM,XHRTOTLW,HRTOTLW,XHRAIANT,HRAIANT,XHRAIANM,HRAIANM,XHRAIANW,HRAIANW,XHRASIAT,HRASIAT,XHRASIAM,HRASIAM,XHRASIAW,HRASIAW,XHRBKAAT,HRBKAAT,XHRBKAAM,HRBKAAM,XHRBKAAW,HRBKAAW,XHRHISPT,HRHISPT,XHRHISPM,HRHISPM,XHRHISPW,HRHISPW,XHRNHPIT,HRNHPIT,XHRNHPIM,HRNHPIM,XHRNHPIW,HRNHPIW,XHRWHITT,HRWHITT,XHRWHITM,HRWHITM,XHRWHITW,HRWHITW,XHR2MORT,HR2MORT,XHR2MORM,HR2MORM,XHR2MORW,HR2MORW,XHRUNKNT,HRUNKNT,XHRUNKNM,HRUNKNM,XHRUNKNW,HRUNKNW,XHRNRALT,HRNRALT,XHRNRALM,HRNRALM,XHRNRALW,HRNRALW 
2023,196088,21044,210,44,-2,R,27,R,12,R,15,R,0,R,0,R,0,R,2,R,0,R,2,R,5,R,3,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,16,R,7,R,9,R,0,R,0,R,0,R,0,R,0,R,0,R,4,R,2,R,2
2023,196088,22000,220, 0,-2,R,10,R,4,R,6,R,0,R,0,R,0,R,2,R,1,R,1,R,5,R,2,R,3,R,2,R,1,R,1,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2023,196088,25000,250, 0,-2,R,37,R,15,R,22,R,0,R,0,R,0,R,2,R,1,R,1,R,7,R,2,R,5,R,2,R,2,R,0,R,0,R,0,R,0,R,26,R,10,R,16,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2023,196088,30000,300, 0,-2,R,34,R,19,R,15,R,1,R,1,R,0,R,1,R,0,R,1,R,5,R,2,R,3,R,2,R,2,R,0,R,0,R,0,R,0,R,25,R,14,R,11,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2023,196088,31000,310, 0,-2,R,59,R,18,R,41,R,0,R,0,R,0,R,6,R,1,R,5,R,1,R,0,R,1,R,3,R,0,R,3,R,0,R,0,R,0,R,49,R,17,R,32,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2023,196088,32000,320, 0,-2,R,17,R,15,R,2,R,0,R,0,R,0,R,2,R,2,R,0,R,2,R,1,R,1,R,1,R,1,R,0,R,0,R,0,R,0,R,10,R,10,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,1,R,1
2023,196088,33000,330, 0,-2,R,44,R,32,R,12,R,0,R,0,R,0,R,1,R,0,R,1,R,9,R,8,R,1,R,1,R,0,R,1,R,0,R,0,R,0,R,32,R,23,R,9,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0
2023,196088,34000,340, 0,-2,R,47,R,23,R,24,R,0,R,0,R,0,R,0,R,0,R,0,R,4,R,3,R,1,R,2,R,2,R,0,R,0,R,0,R,0,R,39,R,17,R,22,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0
2023,196088,35000,350, 0,-2,R,66,R,45,R,21,R,0,R,0,R,0,R,1,R,1,R,0,R,28,R,18,R,10,R,5,R,3,R,2,R,1,R,1,R,0,R,28,R,20,R,8,R,1,R,0,R,1,R,0,R,0,R,0,R,2,R,2,R,0
2023,196088,37000,370, 0,-2,R,12,R,4,R,8,R,0,R,0,R,0,R,2,R,0,R,2,R,3,R,0,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,7,R,4,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2023,196088,38000,380, 0,-2,R,21,R,21,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,1,R,1,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,18,R,18,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2023,196088,39000,390, 0,-2,R,4,R,4,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,2,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2023,196097,10000,100, 0, 1,R,515,R,253,R,262,R,1,R,0,R,1,R,59,R,35,R,24,R,34,R,16,R,18,R,32,R,11,R,21,R,0,R,0,R,0,R,297,R,135,R,162,R,7,R,3,R,4,R,58,R,31,R,27,R,27,R,22,R,5
2023,196097,20000,200, 0, 2,R,225,R,127,R,98,R,0,R,0,R,0,R,50,R,32,R,18,R,8,R,4,R,4,R,14,R,5,R,9,R,0,R,0,R,0,R,96,R,46,R,50,R,2,R,1,R,1,R,32,R,19,R,13,R,23,R,20,R,3
2023,196097,21000,210, 0,-2,R,206,R,110,R,96,R,0,R,0,R,0,R,49,R,31,R,18,R,8,R,4,R,4,R,13,R,5,R,8,R,0,R,0,R,0,R,90,R,41,R,49,R,2,R,1,R,1,R,30,R,17,R,13,R,14,R,11,R,3
2023,196097,21010,210,10,-2,R,206,R,110,R,96,R,0,R,0,R,0,R,49,R,31,R,18,R,8,R,4,R,4,R,13,R,5,R,8,R,0,R,0,R,0,R,90,R,41,R,49,R,2,R,1,R,1,R,30,R,17,R,13,R,14,R,11,R,3
2023,196097,21020,210,20,-2,R,2,R,1,R,1,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0
2023,196097,21030,210,30,-2,R,40,R,26,R,14,R,0,R,0,R,0,R,12,R,11,R,1,R,2,R,1,R,1,R,2,R,0,R,2,R,0,R,0,R,0,R,8,R,6,R,2,R,0,R,0,R,0,R,12,R,6,R,6,R,4,R,2,R,2
2023,196097,21040,210,40,-2,R,164,R,83,R,81,R,0,R,0,R,0,R,36,R,19,R,17,R,6,R,3,R,3,R,11,R,5,R,6,R,0,R,0,R,0,R,82,R,35,R,47,R,2,R,1,R,1,R,17,R,11,R,6,R,10,R,9,R,1
2023,196097,21041,210,41,-2,R,16,R,13,R,3,R,0,R,0,R,0,R,1,R,1,R,0,R,2,R,1,R,1,R,1,R,1,R,0,R,0,R,0,R,0,R,4,R,2,R,2,R,0,R,0,R,0,R,4,R,4,R,0,R,4,R,4,R,0
2023,196097,21042,210,42,-2,R,148,R,70,R,78,R,0,R,0,R,0,R,35,R,18,R,17,R,4,R,2,R,2,R,10,R,4,R,6,R,0,R,0,R,0,R,78,R,33,R,45,R,2,R,1,R,1,R,13,R,7,R,6,R,6,R,5,R,1
2023,196097,21044,210,44,-2,R,16,R,13,R,3,R,0,R,0,R,0,R,1,R,1,R,0,R,2,R,1,R,1,R,1,R,1,R,0,R,0,R,0,R,0,R,4,R,2,R,2,R,0,R,0,R,0,R,4,R,4,R,0,R,4,R,4,R,0
2023,196097,22000,220, 0,-2,R,19,R,17,R,2,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,6,R,5,R,1,R,0,R,0,R,0,R,2,R,2,R,0,R,9,R,9,R,0
2023,196097,25000,250, 0,-2,R,25,R,4,R,21,R,1,R,0,R,1,R,0,R,0,R,0,R,2,R,0,R,2,R,5,R,1,R,4,R,0,R,0,R,0,R,15,R,3,R,12,R,1,R,0,R,1,R,0,R,0,R,0,R,1,R,0,R,1
2023,196097,30000,300, 0,-2,R,10,R,4,R,6,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,7,R,3,R,4,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0
2023,196097,31000,310, 0,-2,R,55,R,21,R,34,R,0,R,0,R,0,R,4,R,1,R,3,R,4,R,2,R,2,R,3,R,1,R,2,R,0,R,0,R,0,R,39,R,14,R,25,R,0,R,0,R,0,R,5,R,3,R,2,R,0,R,0,R,0
2023,196097,32000,320, 0,-2,R,31,R,16,R,15,R,0,R,0,R,0,R,1,R,0,R,1,R,2,R,1,R,1,R,4,R,2,R,2,R,0,R,0,R,0,R,20,R,11,R,9,R,0,R,0,R,0,R,3,R,1,R,2,R,1,R,1,R,0
2023,196097,33000,330, 0,-2,R,54,R,19,R,35,R,0,R,0,R,0,R,1,R,0,R,1,R,4,R,2,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,46,R,16,R,30,R,1,R,0,R,1,R,1,R,0,R,1,R,0,R,0,R,0
2023,196097,34000,340, 0,-2,R,14,R,5,R,9,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,1,R,0,R,1,R,0,R,0,R,0,R,7,R,1,R,6,R,1,R,1,R,0,R,4,R,3,R,1,R,0,R,0,R,0
2023,196097,35000,350, 0,-2,R,61,R,28,R,33,R,0,R,0,R,0,R,1,R,1,R,0,R,8,R,5,R,3,R,4,R,1,R,3,R,0,R,0,R,0,R,36,R,16,R,20,R,2,R,1,R,1,R,8,R,3,R,5,R,2,R,1,R,1
2023,196097,37000,370, 0,-2,R,13,R,4,R,9,R,0,R,0,R,0,R,1,R,0,R,1,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,8,R,3,R,5,R,0,R,0,R,0,R,3,R,1,R,2,R,0,R,0,R,0
2023,196097,38000,380, 0,-2,R,17,R,17,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,16,R,16,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0
2023,196097,39000,390, 0,-2,R,10,R,8,R,2,R,0,R,0,R,0,R,1,R,1,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,7,R,6,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2023,196413,10000,100, 0, 1,R,621,R,302,R,319,R,5,R,4,R,1,R,26,R,14,R,12,R,86,R,47,R,39,R,28,R,13,R,15,R,2,R,1,R,1,R,384,R,169,R,215,R,16,R,6,R,10,R,14,R,8,R,6,R,60,R,40,R,20
2023,196413,20000,200, 0, 2,R,129,R,74,R,55,R,1,R,1,Z,0,R,8,R,5,R,3,R,9,R,4,R,5,R,5,R,1,R,4,Z,0,Z,0,Z,0,R,58,R,29,R,29,R,1,R,1,Z,0,R,1,R,1,Z,0,R,46,R,32,R,14
2023,196413,21000,210, 0,-2,R,92,R,49,R,43,Z,0,Z,0,Z,0,R,6,R,4,R,2,R,8,R,4,R,4,R,5,R,1,R,4,Z,0,Z,0,Z,0,R,52,R,27,R,25,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,20,R,12,R,8
2023,196413,21010,210,10,-2,R,92,R,49,R,43,Z,0,Z,0,Z,0,R,6,R,4,R,2,R,8,R,4,R,4,R,5,R,1,R,4,Z,0,Z,0,Z,0,R,52,R,27,R,25,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,20,R,12,R,8
2023,196413,21020,210,20,-2,R,7,R,3,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,6,R,3,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2023,196413,21030,210,30,-2,R,41,R,25,R,16,Z,0,Z,0,Z,0,R,5,R,3,R,2,R,4,R,1,R,3,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,17,R,10,R,7,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,12,R,9,R,3
2023,196413,21040,210,40,-2,R,44,R,21,R,23,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,4,R,3,R,1,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,29,R,14,R,15,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8,R,3,R,5
2023,196413,21041,210,41,-2,R,44,R,21,R,23,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,4,R,3,R,1,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,29,R,14,R,15,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8,R,3,R,5
2023,196413,21044,210,44,-2,R,44,R,21,R,23,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,4,R,3,R,1,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,29,R,14,R,15,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8,R,3,R,5
2023,196413,22000,220, 0,-2,R,37,R,25,R,12,R,1,R,1,Z,0,R,2,R,1,R,1,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,6,R,2,R,4,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,26,R,20,R,6
2023,196413,25000,250, 0,-2,R,12,R,6,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,9,R,6,R,3,R,1,Z,0,R,1,R,1,Z,0,R,1,Z,0,Z,0,Z,0
2023,196413,30000,300, 0,-2,R,54,R,27,R,27,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,47,R,22,R,25,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,3,R,2,R,1
2023,196413,31000,310, 0,-2,R,89,R,25,R,64,Z,0,Z,0,Z,0,R,4,R,2,R,2,R,9,R,3,R,6,R,9,R,3,R,6,Z,0,Z,0,Z,0,R,60,R,15,R,45,R,2,Z,0,R,2,R,2,Z,0,R,2,R,3,R,2,R,1
2023,196413,32000,320, 0,-2,R,49,R,30,R,19,Z,0,Z,0,Z,0,R,3,R,1,R,2,R,1,R,1,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,38,R,25,R,13,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,5,R,2,R,3
2023,196413,33000,330, 0,-2,R,104,R,54,R,50,R,1,Z,0,R,1,R,3,Z,0,R,3,R,17,R,10,R,7,R,7,R,5,R,2,Z,0,Z,0,Z,0,R,68,R,34,R,34,R,3,R,1,R,2,R,2,R,2,Z,0,R,3,R,2,R,1
2023,196413,34000,340, 0,-2,R,9,R,2,R,7,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7,R,2,R,5,R,1,Z,0,R,1,R,1,Z,0,R,1,Z,0,Z,0,Z,0
2023,196413,35000,350, 0,-2,R,98,R,59,R,39,R,2,R,2,Z,0,R,2,R,2,Z,0,R,40,R,27,R,13,R,2,R,1,R,1,R,1,R,1,Z,0,R,41,R,19,R,22,R,6,R,4,R,2,R,4,R,3,R,1,Z,0,Z,0,Z,0
2023,196413,36000,360, 0,-2,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2023,196413,37000,370, 0,-2,R,66,R,16,R,50,Z,0,Z,0,Z,0,R,5,R,3,R,2,R,7,Z,0,R,7,R,2,R,2,Z,0,R,1,Z,0,R,1,R,48,R,11,R,37,R,2,Z,0,R,2,R,1,Z,0,R,1,Z,0,Z,0,Z,0
2023,196413,38000,380, 0,-2,R,7,R,7,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,4,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2023,196413,39000,390, 0,-2,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2023,197708,10000,100, 0, 1,R,113,R,55,R,58,Z,0,Z,0,Z,0,R,7,R,2,R,5,R,9,R,7,R,2,R,19,R,11,R,8,Z,0,Z,0,Z,0,R,74,R,33,R,41,R,4,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2023,197708,20000,200, 0, 2,R,18,R,9,R,9,Z,0,Z,0,Z,0,R,2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,15,R,7,R,8,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2023,197708,21000,210, 0,-2,R,18,R,9,R,9,Z,0,Z,0,Z,0,R,2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,15,R,7,R,8,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2023,197708,21010,210,10,-2,R,18,R,9,R,9,Z,0,Z,0,Z,0,R,2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,15,R,7,R,8,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2023,197708,21020,210,20,-2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2023,197708,21030,210,30,-2,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2023,197708,21040,210,40,-2,R,15,R,8,R,7,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,13,R,7,R,6,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2023,197708,21042,210,42,-2,R,15,R,8,R,7,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,13,R,7,R,6,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2023,197708,25000,250, 0,-2,R,23,R,8,R,15,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,4,R,2,R,2,Z,0,Z,0,Z,0,R,18,R,6,R,12,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2023,197708,30000,300, 0,-2,R,11,R,6,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9,R,5,R,4,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2023,197708,31000,310, 0,-2,R,25,R,9,R,16,Z,0,Z,0,Z,0,R,4,Z,0,R,4,Z,0,Z,0,Z,0,R,4,R,2,R,2,Z,0,Z,0,Z,0,R,16,R,7,R,9,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2023,197708,32000,320, 0,-2,R,4,R,2,R,2,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2023,197708,33000,330, 0,-2,R,5,R,4,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,R,3,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2023,197708,34000,340, 0,-2,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2023,197708,35000,350, 0,-2,R,14,R,10,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,2,R,1,R,7,R,6,R,1,Z,0,Z,0,Z,0,R,3,R,1,R,2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2023,197708,36000,360, 0,-2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2023,197708,37000,370, 0,-2,R,7,R,2,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,5,R,2,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2023,197708,38000,380, 0,-2,R,4,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2023,198419,10000,100, 0, 1,R,1074,R,446,R,628,R,3,R,1,R,2,R,112,R,52,R,60,R,151,R,50,R,101,R,82,R,30,R,52,R,0,Z,0,R,0,R,485,R,195,R,290,R,36,R,11,R,25,R,2,R,2,Z,0,R,203,R,105,R,98
2023,198419,20000,200, 0, 2,R,476,R,236,R,240,R,0,R,0,R,0,R,68,R,36,R,32,R,24,R,10,R,14,R,21,R,7,R,14,Z,0,Z,0,Z,0,R,180,R,83,R,97,R,14,R,6,R,8,R,2,R,2,Z,0,R,167,R,92,R,75
2023,198419,21000,210, 0,-2,R,236,R,118,R,118,R,0,R,0,R,0,R,51,R,28,R,23,R,14,R,6,R,8,R,15,R,5,R,10,Z,0,Z,0,Z,0,R,109,R,53,R,56,R,7,R,3,R,4,R,2,R,2,Z,0,R,38,R,21,R,17
2023,198419,21010,210,10,-2,R,236,R,118,R,118,R,0,R,0,R,0,R,51,R,28,R,23,R,14,R,6,R,8,R,15,R,5,R,10,Z,0,Z,0,Z,0,R,109,R,53,R,56,R,7,R,3,R,4,R,2,R,2,Z,0,R,38,R,21,R,17
2023,198419,21020,210,20,-2,R,5,R,2,R,3,R,0,R,0,R,0,R,1,R,0,R,1,R,2,R,1,R,1,R,0,R,0,R,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,R,0
2023,198419,21030,210,30,-2,R,27,R,17,R,10,R,0,R,0,Z,0,R,6,R,3,R,3,R,1,R,1,R,0,R,1,R,0,R,1,Z,0,Z,0,Z,0,R,5,R,4,R,1,R,3,R,1,R,2,Z,0,Z,0,Z,0,R,11,R,8,R,3
2023,198419,21040,210,40,-2,R,204,R,99,R,105,R,0,R,0,Z,0,R,44,R,25,R,19,R,11,R,4,R,7,R,14,R,5,R,9,Z,0,Z,0,Z,0,R,103,R,49,R,54,R,4,R,2,R,2,R,2,R,2,Z,0,R,26,R,12,R,14
2023,198419,21041,210,41,-2,R,113,R,46,R,67,R,0,R,0,Z,0,R,26,R,14,R,12,R,7,R,1,R,6,R,7,R,1,R,6,Z,0,Z,0,Z,0,R,55,R,22,R,33,R,0,Z,0,R,0,R,1,R,1,Z,0,R,17,R,7,R,10
2023,198419,21042,210,42,-2,R,91,R,53,R,38,R,0,R,0,Z,0,R,18,R,11,R,7,R,4,R,3,R,1,R,7,R,4,R,3,Z,0,Z,0,Z,0,R,48,R,27,R,21,R,4,R,2,R,2,R,1,R,1,Z,0,R,9,R,5,R,4
2023,198419,21044,210,44,-2,R,113,R,46,R,67,R,0,R,0,Z,0,R,26,R,14,R,12,R,7,R,1,R,6,R,7,R,1,R,6,Z,0,Z,0,Z,0,R,55,R,22,R,33,R,0,Z,0,R,0,R,1,R,1,Z,0,R,17,R,7,R,10
2023,198419,22000,220, 0,-2,R,240,R,118,R,122,Z,0,Z,0,Z,0,R,17,R,8,R,9,R,10,R,4,R,6,R,6,R,2,R,4,Z,0,Z,0,Z,0,R,71,R,30,R,41,R,7,R,3,R,4,Z,0,Z,0,Z,0,R,129,R,71,R,58
2023,198419,25000,250, 0,-2,R,23,R,8,R,15,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,9,R,2,R,7,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,8,R,5,R,3,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,R,1,Z,0
2023,198419,30000,300, 0,-2,R,53,R,13,R,40,R,2,R,1,R,1,R,1,Z,0,R,1,R,15,R,2,R,13,R,5,R,1,R,4,Z,0,Z,0,Z,0,R,29,R,9,R,20,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,0,R,0,Z,0
2023,198419,31000,310, 0,-2,R,115,R,36,R,79,Z,0,Z,0,Z,0,R,3,R,1,R,2,R,27,R,8,R,19,R,8,R,2,R,6,Z,0,Z,0,Z,0,R,67,R,22,R,45,R,4,Z,0,R,4,Z,0,Z,0,Z,0,R,6,R,3,R,3
2023,198419,32000,320, 0,-2,R,123,R,51,R,72,R,0,R,0,Z,0,R,11,R,3,R,8,R,13,R,3,R,10,R,10,R,3,R,7,Z,0,Z,0,Z,0,R,62,R,31,R,31,R,9,R,3,R,6,Z,0,Z,0,Z,0,R,18,R,8,R,10
2023,198419,33000,330, 0,-2,R,48,R,18,R,30,Z,0,Z,0,Z,0,R,4,R,3,R,1,R,6,R,4,R,2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,36,R,10,R,26,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,0,R,0,Z,0
2023,198419,34000,340, 0,-2,R,124,R,46,R,78,Z,0,Z,0,Z,0,R,17,R,7,R,10,R,19,R,8,R,11,R,21,R,10,R,11,Z,0,Z,0,Z,0,R,55,R,19,R,36,R,4,R,2,R,2,Z,0,Z,0,Z,0,R,8,Z,0,R,8
2023,198419,35000,350, 0,-2,R,25,R,9,R,16,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,9,R,2,R,7,R,4,R,2,R,2,R,0,Z,0,R,0,R,9,R,5,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,0,R,1
2023,198419,36000,360, 0,-2,R,3,R,2,R,1,R,0,R,0,Z,0,R,0,R,0,Z,0,R,2,R,1,R,1,R,0,R,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,0,Z,0
2023,198419,37000,370, 0,-2,R,64,R,13,R,51,R,1,R,0,R,1,R,4,R,1,R,3,R,20,R,8,R,12,R,5,R,0,R,5,Z,0,Z,0,Z,0,R,30,R,3,R,27,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,2,R,1,R,1
