year,UNITID,EAPCAT,OCCUPCAT,FACSTAT,XEAPTOT,EAPTOT,XEAPTYP,EAPTYP,XEAPMED,EAPMED,XEAPFT,EAPFT,XEAPFTTY,EAPFTTYP,XEAPFTMD,EAPFTMED,XEAPPT,EAPPT,XEAPPTTY,EAPPTTYP,XEAPPTMD,EAPPTMED
2023,131159,26000,260, 0,R,55,R,55,A,,R,54,R,54,A,,R,1,R,1,A,
2023,131159,26010,260,10,R,23,R,23,A,,R,23,R,23,A,,A,,A,,A,
2023,131159,26020,260,20,R,8,R,8,A,,R,8,R,8,A,,A,,A,,A,
2023,131159,26030,260,30,R,1,R,1,A,,R,1,R,1,A,,A,,A,,A,
2023,131159,26040,260,40,R,14,R,14,A,,R,14,R,14,A,,A,,A,,A,
2023,131159,26041,260,41,R,12,R,12,A,,R,12,R,12,A,,A,,A,,A,
2023,131159,26042,260,42,R,2,R,2,A,,R,2,R,2,A,,A,,A,,A,
2023,131159,26044,260,44,R,1,R,1,A,,R,1,R,1,A,,A,,A,,A,
2023,131159,26045,260,45,R,11,R,11,A,,R,11,R,11,A,,A,,A,,A,
2023,131159,26050,260,50,R,32,R,32,A,,R,31,R,31,A,,R,1,R,1,A,
2023,131159,26100,261, 0,R,7,R,7,A,,R,6,R,6,A,,R,1,R,1,A,
2023,131159,26150,261,50,R,7,R,7,A,,R,6,R,6,A,,R,1,R,1,A,
2023,131159,26200,262, 0,R,25,R,25,A,,R,25,R,25,A,,A,,A,,A,
2023,131159,26210,262,10,R,23,R,23,A,,R,23,R,23,A,,A,,A,,A,
2023,131159,26220,262,20,R,8,R,8,A,,R,8,R,8,A,,A,,A,,A,
2023,131159,26230,262,30,R,1,R,1,A,,R,1,R,1,A,,A,,A,,A,
2023,131159,26240,262,40,R,14,R,14,A,,R,14,R,14,A,,A,,A,,A,
2023,131159,26241,262,41,R,12,R,12,A,,R,12,R,12,A,,A,,A,,A,
2023,131159,26242,262,42,R,2,R,2,A,,R,2,R,2,A,,A,,A,,A,
2023,131159,26244,262,44,R,1,R,1,A,,R,1,R,1,A,,A,,A,,A,
2023,131159,26245,262,45,R,11,R,11,A,,R,11,R,11,A,,A,,A,,A,
2023,131159,26250,262,50,R,2,R,2,A,,R,2,R,2,A,,A,,A,,A,
2023,131159,26300,263, 0,R,23,R,23,A,,R,23,R,23,A,,A,,A,,A,
2023,131159,26350,263,50,R,23,R,23,A,,R,23,R,23,A,,A,,A,,A,
2023,131159,27000,270, 0,R,58,R,58,A,,R,57,R,57,A,,R,1,R,1,A,
2023,131159,27050,270,50,R,58,R,58,A,,R,57,R,57,A,,R,1,R,1,A,
2023,131159,30000,300, 0,R,482,R,482,A,,R,482,R,482,A,,A,,A,,A,
2023,131159,30010,300,10,R,39,R,39,A,,R,39,R,39,A,,A,,A,,A,
2023,131159,30020,300,20,R,28,R,28,A,,R,28,R,28,A,,A,,A,,A,
2023,131159,30040,300,40,R,11,R,11,A,,R,11,R,11,A,,A,,A,,A,
2023,131159,30041,300,41,R,7,R,7,A,,R,7,R,7,A,,A,,A,,A,
2023,131159,30042,300,42,R,4,R,4,A,,R,4,R,4,A,,A,,A,,A,
2023,131159,30044,300,44,R,7,R,7,A,,R,7,R,7,A,,A,,A,,A,
2023,131159,30050,300,50,R,443,R,443,A,,R,443,R,443,A,,A,,A,,A,
2023,131159,31000,310, 0,R,275,R,275,A,,R,275,R,275,A,,A,,A,,A,
2023,131159,31050,310,50,R,275,R,275,A,,R,275,R,275,A,,A,,A,,A,
2023,131159,32000,320, 0,R,190,R,190,A,,R,189,R,189,A,,R,1,R,1,A,
2023,131159,32050,320,50,R,190,R,190,A,,R,189,R,189,A,,R,1,R,1,A,
2023,131159,33000,330, 0,R,344,R,344,A,,R,321,R,321,A,,R,23,R,23,A,
2023,131159,33010,330,10,R,1,R,1,A,,R,1,R,1,A,,A,,A,,A,
2023,131159,33030,330,30,R,1,R,1,A,,R,1,R,1,A,,A,,A,,A,
2023,131159,33050,330,50,R,343,R,343,A,,R,320,R,320,A,,R,23,R,23,A,
2023,131159,34000,340, 0,R,17,R,17,A,,R,17,R,17,A,,A,,A,,A,
2023,131159,34050,340,50,R,17,R,17,A,,R,17,R,17,A,,A,,A,,A,
2023,131159,35000,350, 0,R,88,R,88,A,,R,87,R,87,A,,R,1,R,1,A,
2023,131159,35060,350,60,R,88,R,88,A,,R,87,R,87,A,,R,1,R,1,A,
2023,131159,37000,370, 0,R,404,R,404,A,,R,225,R,225,A,,R,179,R,179,A,
2023,131159,37060,370,60,R,404,R,404,A,,R,225,R,225,A,,R,179,R,179,A,
2023,131159,38000,380, 0,R,64,R,64,A,,R,64,R,64,A,,A,,A,,A,
2023,131159,38060,380,60,R,64,R,64,A,,R,64,R,64,A,,A,,A,,A,
2023,131159,39000,390, 0,R,44,R,44,A,,R,44,R,44,A,,A,,A,,A,
2023,131159,39060,390,60,R,44,R,44,A,,R,44,R,44,A,,A,,A,,A,
2023,131159,40000,400, 0,R,418,R,418,A,,A,,A,,A,,R,418,R,418,A,
2023,131159,41000,410, 0,R,418,R,418,A,,A,,A,,A,,R,418,R,418,A,
2023,131469,10000,100, 0,R,6423,R,5294,R,1129,R,4947,R,3931,R,1016,R,1476,R,1363,R,113
2023,131469,10010,100,10,R,2937,R,2659,R,278,R,1556,R,1381,R,175,R,1381,R,1278,R,103
2023,131469,10020,100,20,R,666,R,626,R,40,R,666,R,626,R,40,A,,A,,A,
2023,131469,10030,100,30,R,153,R,137,R,16,R,153,R,137,R,16,A,,A,,A,
2023,131469,10040,100,40,R,2118,R,1896,R,222,R,737,R,618,R,119,R,1381,R,1278,R,103
2023,131469,10041,100,41,R,297,R,297,A,,R,297,R,297,A,,A,,A,,A,
2023,131469,10042,100,42,R,363,R,236,R,127,R,268,R,159,R,109,R,95,R,77,R,18
2023,131469,10043,100,43,R,1458,R,1363,R,95,R,172,R,162,R,10,R,1286,R,1201,R,85
2023,131469,10044,100,44,R,297,R,297,A,,R,297,R,297,A,,A,,A,,A,
2023,131469,10050,100,50,R,2889,R,2072,R,817,R,2813,R,2005,R,808,R,76,R,67,R,9
2023,131469,10060,100,60,R,597,R,563,R,34,R,578,R,545,R,33,R,19,R,18,R,1
2023,131469,20000,200, 0,R,2713,R,2447,R,266,R,1340,R,1176,R,164,R,1373,R,1271,R,102
2023,131469,20010,200,10,R,2713,R,2447,R,266,R,1340,R,1176,R,164,R,1373,R,1271,R,102
2023,131469,20020,200,20,R,632,R,593,R,39,R,632,R,593,R,39,A,,A,,A,
2023,131469,20030,200,30,R,153,R,137,R,16,R,153,R,137,R,16,A,,A,,A,
2023,131469,20040,200,40,R,1928,R,1717,R,211,R,555,R,446,R,109,R,1373,R,1271,R,102
2023,131469,20041,200,41,R,287,R,287,A,,R,287,R,287,A,,A,,A,,A,
2023,131469,20042,200,42,R,363,R,236,R,127,R,268,R,159,R,109,R,95,R,77,R,18
2023,131469,20043,200,43,R,1278,R,1194,R,84,A,,A,,A,,R,1278,R,1194,R,84
2023,131469,20044,200,44,R,287,R,287,A,,R,287,R,287,A,,A,,A,,A,
2023,131469,21000,210, 0,R,2617,R,2382,R,235,R,1272,R,1134,R,138,R,1345,R,1248,R,97
2023,131469,21010,210,10,R,2617,R,2382,R,235,R,1272,R,1134,R,138,R,1345,R,1248,R,97
2023,131469,21020,210,20,R,632,R,593,R,39,R,632,R,593,R,39,A,,A,,A,
2023,131469,21030,210,30,R,153,R,137,R,16,R,153,R,137,R,16,A,,A,,A,
2023,131469,21040,210,40,R,1832,R,1652,R,180,R,487,R,404,R,83,R,1345,R,1248,R,97
2023,131469,21041,210,41,R,287,R,287,A,,R,287,R,287,A,,A,,A,,A,
2023,131469,21042,210,42,R,275,R,179,R,96,R,200,R,117,R,83,R,75,R,62,R,13
2023,131469,21043,210,43,R,1270,R,1186,R,84,A,,A,,A,,R,1270,R,1186,R,84
2023,131469,21044,210,44,R,287,R,287,A,,R,287,R,287,A,,A,,A,,A,
2023,131469,21100,211, 0,R,1512,R,1412,R,100,R,167,R,164,R,3,R,1345,R,1248,R,97
2023,131469,21110,211,10,R,1512,R,1412,R,100,R,167,R,164,R,3,R,1345,R,1248,R,97
2023,131469,21120,211,20,R,1,R,1,A,,R,1,R,1,A,,A,,A,,A,
2023,131469,21140,211,40,R,1511,R,1411,R,100,R,166,R,163,R,3,R,1345,R,1248,R,97
2023,131469,21141,211,41,R,78,R,78,A,,R,78,R,78,A,,A,,A,,A,
2023,131469,21142,211,42,R,163,R,147,R,16,R,88,R,85,R,3,R,75,R,62,R,13
2023,131469,21143,211,43,R,1270,R,1186,R,84,A,,A,,A,,R,1270,R,1186,R,84
2023,131469,21144,211,44,R,78,R,78,A,,R,78,R,78,A,,A,,A,,A,
2023,131469,21200,212, 0,R,1512,R,1412,R,100,R,167,R,164,R,3,R,1345,R,1248,R,97
2023,131469,21210,212,10,R,1512,R,1412,R,100,R,167,R,164,R,3,R,1345,R,1248,R,97
2023,131469,21220,212,20,R,1,R,1,A,,R,1,R,1,A,,A,,A,,A,
2023,131469,21240,212,40,R,1511,R,1411,R,100,R,166,R,163,R,3,R,1345,R,1248,R,97
2023,131469,21241,212,41,R,78,R,78,A,,R,78,R,78,A,,A,,A,,A,
2023,131469,21242,212,42,R,163,R,147,R,16,R,88,R,85,R,3,R,75,R,62,R,13
2023,131469,21243,212,43,R,1270,R,1186,R,84,A,,A,,A,,R,1270,R,1186,R,84
2023,131469,21244,212,44,R,78,R,78,A,,R,78,R,78,A,,A,,A,,A,
2023,131469,21500,215, 0,R,1105,R,970,R,135,R,1105,R,970,R,135,A,,A,,A,
2023,131469,21510,215,10,R,1105,R,970,R,135,R,1105,R,970,R,135,A,,A,,A,
2023,131469,21520,215,20,R,631,R,592,R,39,R,631,R,592,R,39,A,,A,,A,
2023,131469,21530,215,30,R,153,R,137,R,16,R,153,R,137,R,16,A,,A,,A,
2023,131469,21540,215,40,R,321,R,241,R,80,R,321,R,241,R,80,A,,A,,A,
2023,131469,21541,215,41,R,209,R,209,A,,R,209,R,209,A,,A,,A,,A,
2023,131469,21542,215,42,R,112,R,32,R,80,R,112,R,32,R,80,A,,A,,A,
2023,131469,21544,215,44,R,209,R,209,A,,R,209,R,209,A,,A,,A,,A,
2023,131469,22000,220, 0,R,96,R,65,R,31,R,68,R,42,R,26,R,28,R,23,R,5
2023,131469,22010,220,10,R,96,R,65,R,31,R,68,R,42,R,26,R,28,R,23,R,5
2023,131469,22040,220,40,R,96,R,65,R,31,R,68,R,42,R,26,R,28,R,23,R,5
2023,131469,22042,220,42,R,88,R,57,R,31,R,68,R,42,R,26,R,20,R,15,R,5
2023,131469,22043,220,43,R,8,R,8,A,,A,,A,,A,,R,8,R,8,A,
2023,131469,25000,250, 0,R,749,R,652,R,97,R,723,R,628,R,95,R,26,R,24,R,2
2023,131469,25010,250,10,R,109,R,105,R,4,R,105,R,101,R,4,R,4,R,4,A,
2023,131469,25040,250,40,R,109,R,105,R,4,R,105,R,101,R,4,R,4,R,4,A,
2023,131469,25043,250,43,R,109,R,105,R,4,R,105,R,101,R,4,R,4,R,4,A,
2023,131469,25050,250,50,R,640,R,547,R,93,R,618,R,527,R,91,R,22,R,20,R,2
2023,131469,26000,260, 0,R,122,R,102,R,20,R,113,R,94,R,19,R,9,R,8,R,1
2023,131469,26010,260,10,R,5,R,3,R,2,R,5,R,3,R,2,A,,A,,A,
2023,131469,26040,260,40,R,5,R,3,R,2,R,5,R,3,R,2,A,,A,,A,
2023,131469,26043,260,43,R,5,R,3,R,2,R,5,R,3,R,2,A,,A,,A,
2023,131469,26050,260,50,R,117,R,99,R,18,R,108,R,91,R,17,R,9,R,8,R,1
2023,131469,26100,261, 0,R,11,R,11,A,,R,11,R,11,A,,A,,A,,A,
2023,131469,26150,261,50,R,11,R,11,A,,R,11,R,11,A,,A,,A,,A,
2023,131469,26200,262, 0,R,67,R,55,R,12,R,65,R,53,R,12,R,2,R,2,A,
2023,131469,26210,262,10,R,5,R,3,R,2,R,5,R,3,R,2,A,,A,,A,
2023,131469,26240,262,40,R,5,R,3,R,2,R,5,R,3,R,2,A,,A,,A,
2023,131469,26243,262,43,R,5,R,3,R,2,R,5,R,3,R,2,A,,A,,A,
2023,131469,26250,262,50,R,62,R,52,R,10,R,60,R,50,R,10,R,2,R,2,A,
2023,131469,26300,263, 0,R,44,R,36,R,8,R,37,R,30,R,7,R,7,R,6,R,1
2023,131469,26350,263,50,R,44,R,36,R,8,R,37,R,30,R,7,R,7,R,6,R,1
2023,131469,27000,270, 0,R,627,R,550,R,77,R,610,R,534,R,76,R,17,R,16,R,1
2023,131469,27010,270,10,R,104,R,102,R,2,R,100,R,98,R,2,R,4,R,4,A,
2023,131469,27040,270,40,R,104,R,102,R,2,R,100,R,98,R,2,R,4,R,4,A,
2023,131469,27043,270,43,R,104,R,102,R,2,R,100,R,98,R,2,R,4,R,4,A,
2023,131469,27050,270,50,R,523,R,448,R,75,R,510,R,436,R,74,R,13,R,12,R,1
2023,131469,30000,300, 0,R,274,R,254,R,20,R,271,R,251,R,20,R,3,R,3,A,
2023,131469,30010,300,10,R,68,R,62,R,6,R,68,R,62,R,6,A,,A,,A,
2023,131469,30020,300,20,R,34,R,33,R,1,R,34,R,33,R,1,A,,A,,A,
2023,131469,30040,300,40,R,34,R,29,R,5,R,34,R,29,R,5,A,,A,,A,
2023,131469,30041,300,41,R,10,R,10,A,,R,10,R,10,A,,A,,A,,A,
2023,131469,30043,300,43,R,24,R,19,R,5,R,24,R,19,R,5,A,,A,,A,
2023,131469,30044,300,44,R,10,R,10,A,,R,10,R,10,A,,A,,A,,A,
2023,131469,30050,300,50,R,206,R,192,R,14,R,203,R,189,R,14,R,3,R,3,A,
2023,131469,31000,310, 0,R,278,R,259,R,19,R,275,R,256,R,19,R,3,R,3,A,
2023,131469,31010,310,10,R,3,R,3,A,,R,3,R,3,A,,A,,A,,A,
2023,131469,31040,310,40,R,3,R,3,A,,R,3,R,3,A,,A,,A,,A,
2023,131469,31043,310,43,R,3,R,3,A,,R,3,R,3,A,,A,,A,,A,
2023,131469,31050,310,50,R,275,R,256,R,19,R,272,R,253,R,19,R,3,R,3,A,
2023,131469,32000,320, 0,R,921,R,725,R,196,R,887,R,696,R,191,R,34,R,29,R,5
2023,131469,32010,320,10,R,20,R,20,A,,R,20,R,20,A,,A,,A,,A,
2023,131469,32040,320,40,R,20,R,20,A,,R,20,R,20,A,,A,,A,,A,
2023,131469,32043,320,43,R,20,R,20,A,,R,20,R,20,A,,A,,A,,A,
2023,131469,32050,320,50,R,901,R,705,R,196,R,867,R,676,R,191,R,34,R,29,R,5
2023,131469,33000,330, 0,R,320,R,318,R,2,R,316,R,314,R,2,R,4,R,4,A,
2023,131469,33010,330,10,R,8,R,8,A,,R,7,R,7,A,,R,1,R,1,A,
2023,131469,33040,330,40,R,8,R,8,A,,R,7,R,7,A,,R,1,R,1,A,
2023,131469,33043,330,43,R,8,R,8,A,,R,7,R,7,A,,R,1,R,1,A,
2023,131469,33050,330,50,R,312,R,310,R,2,R,309,R,307,R,2,R,3,R,3,A,
2023,131469,34000,340, 0,R,571,R,76,R,495,R,557,R,65,R,492,R,14,R,11,R,3
2023,131469,34010,340,10,R,16,R,14,R,2,R,13,R,12,R,1,R,3,R,2,R,1
2023,131469,34040,340,40,R,16,R,14,R,2,R,13,R,12,R,1,R,3,R,2,R,1
2023,131469,34043,340,43,R,16,R,14,R,2,R,13,R,12,R,1,R,3,R,2,R,1
2023,131469,34050,340,50,R,555,R,62,R,493,R,544,R,53,R,491,R,11,R,9,R,2
2023,131469,35000,350, 0,R,142,R,142,A,,R,142,R,142,A,,A,,A,,A,
2023,131469,35060,350,60,R,142,R,142,A,,R,142,R,142,A,,A,,A,,A,
2023,131469,37000,370, 0,R,365,R,331,R,34,R,346,R,313,R,33,R,19,R,18,R,1
2023,131469,37060,370,60,R,365,R,331,R,34,R,346,R,313,R,33,R,19,R,18,R,1
2023,131469,38000,380, 0,R,60,R,60,A,,R,60,R,60,A,,A,,A,,A,
2023,131469,38060,380,60,R,60,R,60,A,,R,60,R,60,A,,A,,A,,A,
2023,131469,39000,390, 0,R,30,R,30,A,,R,30,R,30,A,,A,,A,,A,
2023,131469,39060,390,60,R,30,R,30,A,,R,30,R,30,A,,A,,A,,A,
2023,131469,40000,400, 0,R,849,R,821,R,28,A,,A,,A,,R,849,R,821,R,28
2023,131469,41000,410, 0,R,583,R,579,R,4,A,,A,,A,,R,583,R,579,R,4
2023,131469,42000,420, 0,R,266,R,242,R,24,A,,A,,A,,R,266,R,242,R,24
2023,131496,10000,100, 0,R,7295,R,6206,R,1089,R,5729,R,4696,R,1033,R,1566,R,1510,R,56
2023,131496,10010,100,10,R,3091,R,2745,R,346,R,1600,R,1293,R,307,R,1491,R,1452,R,39
2023,131496,10020,100,20,R,659,R,549,R,110,R,659,R,549,R,110,A,,A,,A,
2023,131496,10030,100,30,R,176,R,151,R,25,R,176,R,151,R,25,A,,A,,A,
2023,131496,10040,100,40,R,2256,R,2045,R,211,R,765,R,593,R,172,R,1491,R,1452,R,39
2023,131496,10041,100,41,R,341,R,340,R,1,R,336,R,335,R,1,R,5,R,5,A,
2023,131496,10042,100,42,R,422,R,248,R,174,R,406,R,236,R,170,R,16,R,12,R,4
2023,131496,10043,100,43,R,1493,R,1457,R,36,R,23,R,22,R,1,R,1470,R,1435,R,35
2023,131496,10044,100,44,R,323,R,322,R,1,R,319,R,318,R,1,R,4,R,4,A,
2023,131496,10045,100,45,R,18,R,18,A,,R,17,R,17,A,,R,1,R,1,A,
2023,131496,10050,100,50,R,3368,R,2683,R,685,R,3307,R,2637,R,670,R,61,R,46,R,15
2023,131496,10060,100,60,R,836,R,778,R,58,R,822,R,766,R,56,R,14,R,12,R,2
2023,131496,20000,200, 0,R,3266,R,2867,R,399,R,1772,R,1412,R,360,R,1494,R,1455,R,39
2023,131496,20010,200,10,R,3080,R,2735,R,345,R,1589,R,1283,R,306,R,1491,R,1452,R,39
2023,131496,20020,200,20,R,659,R,549,R,110,R,659,R,549,R,110,A,,A,,A,
2023,131496,20030,200,30,R,176,R,151,R,25,R,176,R,151,R,25,A,,A,,A,
2023,131496,20040,200,40,R,2245,R,2035,R,210,R,754,R,583,R,171,R,1491,R,1452,R,39
2023,131496,20041,200,41,R,330,R,330,A,,R,325,R,325,A,,R,5,R,5,A,
2023,131496,20042,200,42,R,422,R,248,R,174,R,406,R,236,R,170,R,16,R,12,R,4
2023,131496,20043,200,43,R,1493,R,1457,R,36,R,23,R,22,R,1,R,1470,R,1435,R,35
2023,131496,20044,200,44,R,312,R,312,A,,R,308,R,308,A,,R,4,R,4,A,
2023,131496,20045,200,45,R,18,R,18,A,,R,17,R,17,A,,R,1,R,1,A,
2023,131496,20050,200,50,R,186,R,132,R,54,R,183,R,129,R,54,R,3,R,3,A,
2023,131496,21000,210, 0,R,2807,R,2590,R,217,R,1340,R,1160,R,180,R,1467,R,1430,R,37
2023,131496,21010,210,10,R,2807,R,2590,R,217,R,1340,R,1160,R,180,R,1467,R,1430,R,37
2023,131496,21020,210,20,R,659,R,549,R,110,R,659,R,549,R,110,A,,A,,A,
2023,131496,21030,210,30,R,176,R,151,R,25,R,176,R,151,R,25,A,,A,,A,
2023,131496,21040,210,40,R,1972,R,1890,R,82,R,505,R,460,R,45,R,1467,R,1430,R,37
2023,131496,21041,210,41,R,305,R,305,A,,R,303,R,303,A,,R,2,R,2,A,
2023,131496,21042,210,42,R,198,R,152,R,46,R,191,R,147,R,44,R,7,R,5,R,2
2023,131496,21043,210,43,R,1469,R,1433,R,36,R,11,R,10,R,1,R,1458,R,1423,R,35
2023,131496,21044,210,44,R,287,R,287,A,,R,286,R,286,A,,R,1,R,1,A,
2023,131496,21045,210,45,R,18,R,18,A,,R,17,R,17,A,,R,1,R,1,A,
2023,131496,21100,211, 0,R,1942,R,1860,R,82,R,476,R,431,R,45,R,1466,R,1429,R,37
2023,131496,21110,211,10,R,1942,R,1860,R,82,R,476,R,431,R,45,R,1466,R,1429,R,37
2023,131496,21140,211,40,R,1942,R,1860,R,82,R,476,R,431,R,45,R,1466,R,1429,R,37
2023,131496,21141,211,41,R,275,R,275,A,,R,274,R,274,A,,R,1,R,1,A,
2023,131496,21142,211,42,R,198,R,152,R,46,R,191,R,147,R,44,R,7,R,5,R,2
2023,131496,21143,211,43,R,1469,R,1433,R,36,R,11,R,10,R,1,R,1458,R,1423,R,35
2023,131496,21144,211,44,R,275,R,275,A,,R,274,R,274,A,,R,1,R,1,A,
2023,131496,21200,212, 0,R,1877,R,1796,R,81,R,473,R,428,R,45,R,1404,R,1368,R,36
2023,131496,21210,212,10,R,1877,R,1796,R,81,R,473,R,428,R,45,R,1404,R,1368,R,36
2023,131496,21240,212,40,R,1877,R,1796,R,81,R,473,R,428,R,45,R,1404,R,1368,R,36
2023,131496,21241,212,41,R,273,R,273,A,,R,272,R,272,A,,R,1,R,1,A,
2023,131496,21242,212,42,R,197,R,151,R,46,R,190,R,146,R,44,R,7,R,5,R,2
2023,131496,21243,212,43,R,1407,R,1372,R,35,R,11,R,10,R,1,R,1396,R,1362,R,34
2023,131496,21244,212,44,R,273,R,273,A,,R,272,R,272,A,,R,1,R,1,A,
2023,131496,21300,213, 0,R,52,R,51,R,1,R,1,R,1,A,,R,51,R,50,R,1
2023,131496,21310,213,10,R,52,R,51,R,1,R,1,R,1,A,,R,51,R,50,R,1
2023,131496,21340,213,40,R,52,R,51,R,1,R,1,R,1,A,,R,51,R,50,R,1
2023,131496,21341,213,41,R,1,R,1,A,,R,1,R,1,A,,A,,A,,A,
2023,131496,21343,213,43,R,51,R,50,R,1,A,,A,,A,,R,51,R,50,R,1
2023,131496,21344,213,44,R,1,R,1,A,,R,1,R,1,A,,A,,A,,A,
2023,131496,21400,214, 0,R,13,R,13,A,,R,2,R,2,A,,R,11,R,11,A,
2023,131496,21410,214,10,R,13,R,13,A,,R,2,R,2,A,,R,11,R,11,A,
2023,131496,21440,214,40,R,13,R,13,A,,R,2,R,2,A,,R,11,R,11,A,
2023,131496,21441,214,41,R,1,R,1,A,,R,1,R,1,A,,A,,A,,A,
2023,131496,21442,214,42,R,1,R,1,A,,R,1,R,1,A,,A,,A,,A,
2023,131496,21443,214,43,R,11,R,11,A,,A,,A,,A,,R,11,R,11,A,
2023,131496,21444,214,44,R,1,R,1,A,,R,1,R,1,A,,A,,A,,A,
2023,131496,21500,215, 0,R,865,R,730,R,135,R,864,R,729,R,135,R,1,R,1,A,
2023,131496,21510,215,10,R,865,R,730,R,135,R,864,R,729,R,135,R,1,R,1,A,
2023,131496,21520,215,20,R,659,R,549,R,110,R,659,R,549,R,110,A,,A,,A,
2023,131496,21530,215,30,R,176,R,151,R,25,R,176,R,151,R,25,A,,A,,A,
2023,131496,21540,215,40,R,30,R,30,A,,R,29,R,29,A,,R,1,R,1,A,
2023,131496,21541,215,41,R,30,R,30,A,,R,29,R,29,A,,R,1,R,1,A,
2023,131496,21544,215,44,R,12,R,12,A,,R,12,R,12,A,,A,,A,,A,
2023,131496,21545,215,45,R,18,R,18,A,,R,17,R,17,A,,R,1,R,1,A,
2023,131496,22000,220, 0,R,459,R,277,R,182,R,432,R,252,R,180,R,27,R,25,R,2
2023,131496,22010,220,10,R,273,R,145,R,128,R,249,R,123,R,126,R,24,R,22,R,2
2023,131496,22040,220,40,R,273,R,145,R,128,R,249,R,123,R,126,R,24,R,22,R,2
2023,131496,22041,220,41,R,25,R,25,A,,R,22,R,22,A,,R,3,R,3,A,
2023,131496,22042,220,42,R,224,R,96,R,128,R,215,R,89,R,126,R,9,R,7,R,2
2023,131496,22043,220,43,R,24,R,24,A,,R,12,R,12,A,,R,12,R,12,A,
2023,131496,22044,220,44,R,25,R,25,A,,R,22,R,22,A,,R,3,R,3,A,
2023,131496,22050,220,50,R,186,R,132,R,54,R,183,R,129,R,54,R,3,R,3,A,
2023,131496,25000,250, 0,R,124,R,110,R,14,R,122,R,109,R,13,R,2,R,1,R,1
2023,131496,25050,250,50,R,124,R,110,R,14,R,122,R,109,R,13,R,2,R,1,R,1
2023,131496,26000,260, 0,R,77,R,66,R,11,R,76,R,65,R,11,R,1,R,1,A,
2023,131496,26050,260,50,R,77,R,66,R,11,R,76,R,65,R,11,R,1,R,1,A,
2023,131496,26100,261, 0,R,6,R,6,A,,R,6,R,6,A,,A,,A,,A,
2023,131496,26150,261,50,R,6,R,6,A,,R,6,R,6,A,,A,,A,,A,
2023,131496,26200,262, 0,R,66,R,55,R,11,R,65,R,54,R,11,R,1,R,1,A,
2023,131496,26250,262,50,R,66,R,55,R,11,R,65,R,54,R,11,R,1,R,1,A,
2023,131496,26300,263, 0,R,5,R,5,A,,R,5,R,5,A,,A,,A,,A,
2023,131496,26350,263,50,R,5,R,5,A,,R,5,R,5,A,,A,,A,,A,
2023,131496,27000,270, 0,R,47,R,44,R,3,R,46,R,44,R,2,R,1,A,,R,1
2023,131496,27050,270,50,R,47,R,44,R,3,R,46,R,44,R,2,R,1,A,,R,1
2023,131496,30000,300, 0,R,590,R,524,R,66,R,581,R,516,R,65,R,9,R,8,R,1
2023,131496,30010,300,10,R,11,R,10,R,1,R,11,R,10,R,1,A,,A,,A,
2023,131496,30040,300,40,R,11,R,10,R,1,R,11,R,10,R,1,A,,A,,A,
2023,131496,30041,300,41,R,11,R,10,R,1,R,11,R,10,R,1,A,,A,,A,
2023,131496,30044,300,44,R,11,R,10,R,1,R,11,R,10,R,1,A,,A,,A,
2023,131496,30050,300,50,R,579,R,514,R,65,R,570,R,506,R,64,R,9,R,8,R,1
2023,131496,31000,310, 0,R,1206,R,1008,R,198,R,1193,R,996,R,197,R,13,R,12,R,1
2023,131496,31050,310,50,R,1206,R,1008,R,198,R,1193,R,996,R,197,R,13,R,12,R,1
2023,131496,32000,320, 0,R,670,R,391,R,279,R,651,R,381,R,270,R,19,R,10,R,9
2023,131496,32050,320,50,R,670,R,391,R,279,R,651,R,381,R,270,R,19,R,10,R,9
2023,131496,33000,330, 0,R,541,R,512,R,29,R,527,R,500,R,27,R,14,R,12,R,2
2023,131496,33050,330,50,R,541,R,512,R,29,R,527,R,500,R,27,R,14,R,12,R,2
2023,131496,34000,340, 0,R,62,R,16,R,46,R,61,R,16,R,45,R,1,A,,R,1
2023,131496,34050,340,50,R,62,R,16,R,46,R,61,R,16,R,45,R,1,A,,R,1
2023,131496,35000,350, 0,R,255,R,255,A,,R,254,R,254,A,,R,1,R,1,A,
2023,131496,35060,350,60,R,255,R,255,A,,R,254,R,254,A,,R,1,R,1,A,
2023,131496,37000,370, 0,R,441,R,383,R,58,R,429,R,373,R,56,R,12,R,10,R,2
2023,131496,37060,370,60,R,441,R,383,R,58,R,429,R,373,R,56,R,12,R,10,R,2
2023,131496,38000,380, 0,R,83,R,83,A,,R,83,R,83,A,,A,,A,,A,
2023,131496,38060,380,60,R,83,R,83,A,,R,83,R,83,A,,A,,A,,A,
2023,131496,39000,390, 0,R,57,R,57,A,,R,56,R,56,A,,R,1,R,1,A,
2023,131496,39060,390,60,R,57,R,57,A,,R,56,R,56,A,,R,1,R,1,A,
2023,131496,40000,400, 0,R,866,R,816,R,50,A,,A,,A,,R,866,R,816,R,50
2023,131496,41000,410, 0,R,502,R,500,R,2,A,,A,,A,,R,502,R,500,R,2
2023,131496,42000,420, 0,R,363,R,315,R,48,A,,A,,A,,R,363,R,315,R,48
2023,131496,49000,490, 0,R,1,R,1,A,,A,,A,,A,,R,1,R,1,A,
2023,131520,10000,100, 0,R,3376,R,2832,R,544,R,2778,R,2273,R,505,R,598,R,559,R,39
2023,131520,10010,100,10,R,1468,R,1273,R,195,R,1038,R,848,R,190,R,430,R,425,R,5
