year,UNITID,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSAIANM,CSAIANM,XCSAIANW,CSAIANW,XCSASIAT,CSASIAT,XCSASIAM,CSASIAM,XCSASIAW,CSASIAW,XCSBKAAT,CSBKAAT,XCSBKAAM,CSBKAAM,XCSBKAAW,CSBKAAW,XCSHISPT,CSHISPT,XCSHISPM,CSHISPM,XCSHISPW,CSHISPW,XCSNHPIT,CSNHPIT,XCSNHPIM,CSNHPIM,XCSNHPIW,CSNHPIW,XCSWHITT,CSWHITT,XCSWHITM,CSWHITM,XCSWHITW,CSWHITW,XCS2MORT,CS2MORT,XCS2MORM,CS2MORM,XCS2MORW,CS2MORW,XCSUNKNT,CSUNKNT,XCSUNKNM,CSUNKNM,XCSUNKNW,CSUNKNW,XCSNRALT,CSNRALT,XCSNRALM,CSNRALM,XCSNRALW,CSNRALW ,CSNRALW,XCSGUUGU,CSGUUGUN,XCSGUUGA,CSGUUGAG,XCSGUUGT,CSGUUGTT,XCSGUGUN,CSGUGUN,XCSGUGAG,CSGUGAG,XCSGUGTT,CSGUGTOT,XCSGUTTUN,CSGUTOTUN,XCSGUTTAG,CSGUTOTAG,XCSGUTOT,CSGUTOT,XCSGUKN,CSGUKN    
2022,211440,R,4704,R,2695,R,2009,R,3,R,1,R,2,R,872,R,416,R,456,R,126,R,62,R,64,R,236,R,144,R,92,R,1,R,1,R,0,R,1065,R,639,R,426,R,105,R,50,R,55,R,277,R,174,R,103,R,2019,R,1208,R,,811,R,1,A,,R,1,R,10,A,,R,10,R,11,A,,R,11,R,4693
2022,212054,R,6494,R,2632,R,3862,R,6,R,2,R,4,R,1045,R,430,R,615,R,603,R,177,R,426,R,428,R,147,R,281,R,1,R,1,Z,0,R,3460,R,1424,R,2036,R,212,R,79,R,133,R,164,R,59,R,105,R,575,R,313,R,,262,R,4,R,24,R,28,R,11,R,15,R,26,R,15,R,39,R,54,R,6440
2022,213543,R,1850,R,936,R,914,R,1,R,0,R,1,R,134,R,65,R,69,R,53,R,24,R,29,R,144,R,75,R,69,R,1,R,1,R,0,R,1147,R,565,R,582,R,48,R,23,R,25,R,50,R,25,R,25,R,272,R,158,R,,114,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,1850
2022,214777,R,12317,R,6337,R,5980,R,9,R,4,R,5,R,768,R,409,R,359,R,432,R,167,R,265,R,710,R,318,R,392,R,13,R,8,R,5,R,7521,R,3814,R,3707,R,397,R,185,R,212,R,274,R,151,R,123,R,2193,R,1281,R,,912,R,2,R,4,R,6,R,0,R,7,R,7,R,2,R,11,R,13,R,12304
2022,215062,R,8352,R,3589,R,4763,R,7,R,1,R,6,R,1417,R,586,R,831,R,528,R,194,R,334,R,608,R,270,R,338,R,2,R,1,R,1,R,3390,R,1452,R,1938,R,273,R,119,R,154,R,184,R,74,R,110,R,1943,R,892,R,,1051,R,0,R,2,R,2,R,0,R,3,R,3,R,0,R,5,R,5,R,8347
2022,215293,R,7657,R,3178,R,4479,R,3,R,2,R,1,R,769,R,278,R,491,R,374,R,142,R,232,R,364,R,173,R,191,R,0,R,0,R,0,R,4968,R,2020,R,2948,R,307,R,124,R,183,R,182,R,82,R,100,R,690,R,357,R,,333,R,4257,A,,R,4257,R,2811,A,,R,2811,R,7068,A,,R,7068,R,589
2022,216597,R,3264,R,1512,R,1752,R,2,R,1,R,1,R,156,R,75,R,81,R,162,R,59,R,103,R,221,R,107,R,114,R,1,R,0,R,1,R,2454,R,1140,R,1314,R,84,R,45,R,39,R,65,R,27,R,38,R,119,R,58,R,,61,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3264
2022,217156,R,2941,R,1412,R,1529,R,6,R,2,R,4,R,438,R,206,R,232,R,199,R,71,R,128,R,281,R,130,R,151,R,4,R,1,R,3,R,1110,R,561,R,549,R,151,R,59,R,92,R,122,R,60,R,62,R,630,R,322,R,,308,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,2941
2022,217882,R,6984,R,3348,R,3636,R,11,R,2,R,9,R,166,R,90,R,76,R,376,R,165,R,211,R,373,R,169,R,204,R,3,R,2,R,1,R,5397,R,2520,R,2877,R,232,R,102,R,130,R,64,R,39,R,25,R,362,R,259,R,,103,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,6984
2022,217925,R,651,R,300,R,351,R,1,R,0,R,1,R,71,R,20,R,51,R,95,R,43,R,52,R,19,R,12,R,7,R,2,R,0,R,2,R,242,R,127,R,115,R,3,R,0,R,3,R,87,R,39,R,48,R,131,R,59,R,,72,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,651
2022,221999,R,4206,R,1768,R,2438,R,14,R,5,R,9,R,394,R,190,R,204,R,344,R,125,R,219,R,338,R,145,R,193,R,10,R,3,R,7,R,2374,R,966,R,1408,R,161,R,61,R,100,R,111,R,48,R,63,R,460,R,225,R,,235,R,2,A,,R,2,R,1,A,,R,1,R,3,A,,R,3,R,4203
2022,223232,R,5078,R,1799,R,3279,R,18,R,4,R,14,R,328,R,130,R,198,R,374,R,104,R,270,R,758,R,258,R,500,R,7,R,1,R,6,R,3165,R,1137,R,2028,R,187,R,61,R,126,R,61,R,13,R,48,R,180,R,91,R,,89,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,5078
2022,227757,R,2321,R,1375,R,946,R,2,R,1,R,1,R,414,R,212,R,202,R,167,R,87,R,80,R,285,R,169,R,116,R,2,Z,0,R,2,R,834,R,526,R,308,R,74,R,38,R,36,R,45,R,29,R,16,R,498,R,313,R,,185,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,2321
2022,228246,R,3775,R,1933,R,1842,R,4,R,3,R,1,R,278,R,148,R,130,R,220,R,100,R,120,R,479,R,210,R,269,R,5,R,1,R,4,R,2189,R,1125,R,1064,R,137,R,66,R,71,R,39,R,26,R,13,R,424,R,254,R,,170,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,3775
2022,228723,R,18171,R,9154,R,9017,R,40,R,20,R,20,R,1510,R,823,R,687,R,496,R,212,R,284,R,3800,R,1759,R,2041,R,11,R,5,R,6,R,10303,R,5138,R,5165,R,524,R,248,R,276,R,245,R,123,R,122,R,1242,R,826,R,,416,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,18171
2022,228778,R,13908,R,6352,R,7556,R,20,R,13,R,7,R,2818,R,1373,R,1445,R,585,R,203,R,382,R,2924,R,1151,R,1773,R,8,R,3,R,5,R,5594,R,2611,R,2983,R,505,R,202,R,303,R,201,R,101,R,100,R,1253,R,695,R,,558,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,13908
2022,228875,R,2899,R,1198,R,1701,R,13,R,5,R,8,R,95,R,35,R,60,R,144,R,65,R,79,R,428,R,161,R,267,R,8,R,6,R,2,R,1981,R,806,R,1175,R,60,R,31,R,29,R,31,R,18,R,13,R,139,R,71,R,,68,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2899
2022,231624,R,2715,R,1205,R,1510,R,2,R,2,Z,0,R,195,R,82,R,113,R,173,R,69,R,104,R,206,R,68,R,138,R,2,R,1,R,1,R,1662,R,760,R,902,R,132,R,63,R,69,R,119,R,57,R,62,R,224,R,103,R,,121,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,2715
2022,234076,R,8491,R,4174,R,4317,R,10,R,3,R,7,R,1009,R,453,R,556,R,456,R,182,R,274,R,517,R,249,R,268,R,8,R,6,R,2,R,4701,R,2153,R,2548,R,337,R,144,R,193,R,791,R,583,R,208,R,662,R,401,R,,261,R,2,A,,R,2,R,2,A,,R,2,R,4,A,,R,4,R,8487
2022,236948,R,14192,R,6192,R,8000,R,66,R,24,R,42,R,3117,R,1301,R,1816,R,434,R,184,R,250,R,1129,R,445,R,684,R,47,R,18,R,29,R,5811,R,2566,R,3245,R,898,R,370,R,528,R,297,R,123,R,174,R,2393,R,1161,R,,1232,R,19,A,,R,19,R,70,A,,R,70,R,89,A,,R,89,R,14103
2022,239105,R,3235,R,1305,R,1930,R,8,R,3,R,5,R,218,R,89,R,129,R,119,R,48,R,71,R,375,R,146,R,229,R,2,R,1,R,1,R,2229,R,887,R,1342,R,95,R,34,R,61,R,92,R,32,R,60,R,97,R,65,R,,32,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,3235
2022,240444,R,11529,R,5477,R,6052,R,28,R,9,R,19,R,771,R,369,R,402,R,243,R,97,R,146,R,622,R,235,R,387,R,8,R,3,R,5,R,7615,R,3507,R,4108,R,369,R,182,R,187,R,261,R,130,R,131,R,1612,R,945,R,,667,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,11529
2022,243744,R,4662,R,2473,R,2189,R,17,R,7,R,10,R,864,R,421,R,443,R,207,R,96,R,111,R,530,R,290,R,240,R,8,R,6,R,2,R,1549,R,814,R,735,R,294,R,127,R,167,R,28,R,17,R,11,R,1165,R,695,R,,470,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4662
2022,243780,R,11389,R,6277,R,5112,R,14,R,8,R,6,R,1047,R,614,R,433,R,320,R,142,R,178,R,613,R,299,R,314,R,9,R,4,R,5,R,6822,R,3617,R,3205,R,393,R,188,R,205,R,154,R,80,R,74,R,2017,R,1325,R,,692,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,11389
2022,445188,R,2050,R,911,R,1139,R,3,R,2,R,1,R,390,R,208,R,182,R,83,R,28,R,55,R,1061,R,410,R,651,R,10,R,5,R,5,R,226,R,121,R,105,R,72,R,36,R,36,R,14,R,9,R,5,R,191,R,92,R,,99,R,9,R,14,R,23,R,1,R,1,R,2,R,10,R,15,R,25,R,2025
