year,UNITID,GRTYPE,CHRTSTAT,SECTION,COHORT,LINE,XGRTOTLT,GRTOTLT,XGRTOTLM,GRTOTLM,XGRTOTLW,GRTOTLW,XGRAIANT,GRAIANT,XGRAIANM,GRAIANM,XGRAIANW,GRAIANW,XGRASIAT,GRASIAT,XGRASIAM,GRASIAM,XGRASIAW,GRASIAW,XGRBKAAT,GRBKAAT,XGRBKAAM,GRBKAAM,XGRBKAAW,GRBKAAW,XGRHISPT,GRHISPT,XGRHISPM,GRHISPM,XGRHISPW,GRHISPW,XGRNHPIT,GRNHPIT,XGRNHPIM,GRNHPIM,XGRNHPIW,GRNHPIW,XGRWHITT,GRWHITT,XGRWHITM,GRWHITM,XGRWHITW,GRWHITW,XGR2MORT,GR2MORT,XGR2MORM,GR2MORM,XGR2MORW,GR2MORW,XGRUNKNT,GRUNKNT,XGRUNKNM,GRUNKNM,XGRUNKNW,GRUNKNW,XGRNRALT,GRNRALT,XGRNRALM,GRNRALM,XGRNRALW,GRNRALW 
2022,228875,40,11,1,1,999,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,228875,41,31,1,1,999,R,5,R,4,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0
2022,228875,42,32,1,1,999,R,59,R,35,R,24,R,0,R,0,R,0,R,1,R,0,R,1,R,14,R,12,R,2,R,10,R,4,R,6,R,0,R,0,R,0,R,28,R,14,R,14,R,0,R,0,R,0,R,0,R,0,R,0,R,6,R,5,R,1
2022,228875,43,31,2,2,22 ,R,5,R,4,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0
2022,228875,44,32,2,2,23 ,R,59,R,35,R,24,R,0,R,0,R,0,R,1,R,0,R,1,R,14,R,12,R,2,R,10,R,4,R,6,R,0,R,0,R,0,R,28,R,14,R,14,R,0,R,0,R,0,R,0,R,0,R,0,R,6,R,5,R,1
2022,231624, 2,12,1,1,999,R,1503,R,629,R,874,R,4,R,1,R,3,R,98,R,43,R,55,R,98,R,36,R,62,R,160,R,61,R,99,R,0,R,0,R,0,R,876,R,379,R,497,R,85,R,30,R,55,R,85,R,39,R,46,R,97,R,40,R,57
2022,231624, 3,13,1,1,999,R,1367,R,564,R,803,R,4,R,1,R,3,R,90,R,38,R,52,R,83,R,30,R,53,R,146,R,54,R,92,Z,0,Z,0,Z,0,R,806,R,346,R,460,R,78,R,27,R,51,R,81,R,36,R,45,R,79,R,32,R,47
2022,231624, 4,20,1,1,999,R,89,R,39,R,50,Z,0,Z,0,Z,0,R,5,R,2,R,3,R,10,R,2,R,8,R,13,R,6,R,7,Z,0,Z,0,Z,0,R,51,R,25,R,26,R,6,R,2,R,4,R,3,R,2,R,1,R,1,Z,0,R,1
2022,231624, 6,10,2,2,10 ,R,1504,R,630,R,874,R,4,R,1,R,3,R,98,R,43,R,55,R,98,R,36,R,62,R,160,R,61,R,99,R,0,R,0,R,0,R,876,R,379,R,497,R,85,R,30,R,55,R,85,R,39,R,46,R,98,R,41,R,57
2022,231624, 7,11,2,2,45 ,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0
2022,231624, 8,12,2,2,50 ,R,1503,R,629,R,874,R,4,R,1,R,3,R,98,R,43,R,55,R,98,R,36,R,62,R,160,R,61,R,99,R,0,R,0,R,0,R,876,R,379,R,497,R,85,R,30,R,55,R,85,R,39,R,46,R,97,R,40,R,57
2022,231624, 9,13,2,2,29A,R,1367,R,564,R,803,R,4,R,1,R,3,R,90,R,38,R,52,R,83,R,30,R,53,R,146,R,54,R,92,Z,0,Z,0,Z,0,R,806,R,346,R,460,R,78,R,27,R,51,R,81,R,36,R,45,R,79,R,32,R,47
2022,231624,12,16,2,2,18A,R,1367,R,564,R,803,R,4,R,1,R,3,R,90,R,38,R,52,R,83,R,30,R,53,R,146,R,54,R,92,Z,0,Z,0,Z,0,R,806,R,346,R,460,R,78,R,27,R,51,R,81,R,36,R,45,R,79,R,32,R,47
2022,231624,13,17,2,2,19 ,R,1290,R,513,R,777,R,4,R,1,R,3,R,85,R,35,R,50,R,77,R,27,R,50,R,141,R,50,R,91,Z,0,Z,0,Z,0,R,768,R,323,R,445,R,74,R,24,R,50,R,74,R,31,R,43,R,67,R,22,R,45
2022,231624,14,18,2,2,20 ,R,62,R,40,R,22,Z,0,Z,0,Z,0,R,4,R,2,R,2,R,5,R,2,R,3,R,4,R,4,R,0,Z,0,Z,0,Z,0,R,30,R,17,R,13,R,4,R,3,R,1,R,6,R,5,R,1,R,9,R,7,R,2
2022,231624,15,19,2,2,21 ,R,15,R,11,R,4,R,0,R,0,R,0,R,1,R,1,R,0,R,1,R,1,R,0,R,1,R,0,R,1,Z,0,Z,0,Z,0,R,8,R,6,R,2,R,0,R,0,R,0,R,1,R,0,R,1,R,3,R,3,R,0
2022,231624,16,20,2,2,30 ,R,89,R,39,R,50,Z,0,Z,0,Z,0,R,5,R,2,R,3,R,10,R,2,R,8,R,13,R,6,R,7,Z,0,Z,0,Z,0,R,51,R,25,R,26,R,6,R,2,R,4,R,3,R,2,R,1,R,1,Z,0,R,1
2022,231624,40,11,1,1,999,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0
2022,231624,41,31,1,1,999,R,6,R,5,R,1,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,1,R,1,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0
2022,231624,42,32,1,1,999,R,41,R,21,R,20,R,0,R,0,R,0,R,2,R,2,R,0,R,4,R,3,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,17,R,7,R,10,R,1,R,1,R,0,R,1,R,1,R,0,R,16,R,7,R,9
2022,231624,43,31,2,2,22 ,R,6,R,5,R,1,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,1,R,1,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0
2022,231624,44,32,2,2,23 ,R,41,R,21,R,20,R,0,R,0,R,0,R,2,R,2,R,0,R,4,R,3,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,17,R,7,R,10,R,1,R,1,R,0,R,1,R,1,R,0,R,16,R,7,R,9
2022,234076, 2,12,1,1,999,R,3680,R,1696,R,1984,R,6,R,4,R,2,R,520,R,241,R,279,R,265,R,109,R,156,R,237,R,97,R,140,R,2,R,2,R,0,R,2115,R,998,R,1117,R,145,R,56,R,89,R,220,R,107,R,113,R,170,R,82,R,88
2022,234076, 3,13,1,1,999,R,3504,R,1595,R,1909,R,6,R,4,R,2,R,507,R,233,R,274,R,234,R,92,R,142,R,226,R,92,R,134,R,2,R,2,R,0,R,2029,R,948,R,1081,R,132,R,48,R,84,R,210,R,102,R,108,R,158,R,74,R,84
2022,234076, 4,20,1,1,999,R,98,R,52,R,46,R,0,R,0,R,0,R,8,R,4,R,4,R,18,R,10,R,8,R,6,R,2,R,4,R,0,R,0,R,0,R,52,R,30,R,22,R,9,R,4,R,5,R,5,R,2,R,3,R,0,R,0,R,0
2022,234076, 6,10,2,2,10 ,R,3682,R,1697,R,1985,R,6,R,4,R,2,R,520,R,241,R,279,R,267,R,110,R,157,R,237,R,97,R,140,R,2,R,2,R,0,R,2115,R,998,R,1117,R,145,R,56,R,89,R,220,R,107,R,113,R,170,R,82,R,88
2022,234076, 7,11,2,2,45 ,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2022,234076, 8,12,2,2,50 ,R,3680,R,1696,R,1984,R,6,R,4,R,2,R,520,R,241,R,279,R,265,R,109,R,156,R,237,R,97,R,140,R,2,R,2,R,0,R,2115,R,998,R,1117,R,145,R,56,R,89,R,220,R,107,R,113,R,170,R,82,R,88
2022,234076, 9,13,2,2,29A,R,3504,R,1595,R,1909,R,6,R,4,R,2,R,507,R,233,R,274,R,234,R,92,R,142,R,226,R,92,R,134,R,2,R,2,R,0,R,2029,R,948,R,1081,R,132,R,48,R,84,R,210,R,102,R,108,R,158,R,74,R,84
2022,234076,12,16,2,2,18A,R,3504,R,1595,R,1909,R,6,R,4,R,2,R,507,R,233,R,274,R,234,R,92,R,142,R,226,R,92,R,134,R,2,R,2,R,0,R,2029,R,948,R,1081,R,132,R,48,R,84,R,210,R,102,R,108,R,158,R,74,R,84
2022,234076,13,17,2,2,19 ,R,3341,R,1519,R,1822,R,5,R,3,R,2,R,488,R,222,R,266,R,218,R,85,R,133,R,211,R,87,R,124,R,1,R,1,R,0,R,1942,R,909,R,1033,R,126,R,45,R,81,R,204,R,98,R,106,R,146,R,69,R,77
2022,234076,14,18,2,2,20 ,R,138,R,58,R,80,R,1,R,1,R,0,R,17,R,9,R,8,R,10,R,3,R,7,R,14,R,5,R,9,R,0,R,0,R,0,R,80,R,35,R,45,R,4,R,2,R,2,R,4,R,2,R,2,R,8,R,1,R,7
2022,234076,15,19,2,2,21 ,R,25,R,18,R,7,R,0,R,0,R,0,R,2,R,2,R,0,R,6,R,4,R,2,R,1,R,0,R,1,R,1,R,1,R,0,R,7,R,4,R,3,R,2,R,1,R,1,R,2,R,2,R,0,R,4,R,4,R,0
2022,234076,16,20,2,2,30 ,R,98,R,52,R,46,R,0,R,0,R,0,R,8,R,4,R,4,R,18,R,10,R,8,R,6,R,2,R,4,R,0,R,0,R,0,R,52,R,30,R,22,R,9,R,4,R,5,R,5,R,2,R,3,R,0,R,0,R,0
2022,234076,40,11,1,1,999,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2022,234076,41,31,1,1,999,R,12,R,8,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,5,R,3,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,4,R,2,R,2,R,1,R,1,R,0,R,1,R,1,R,0,R,0,R,0,R,0
2022,234076,42,32,1,1,999,R,66,R,41,R,25,R,0,R,0,R,0,R,5,R,4,R,1,R,8,R,4,R,4,R,4,R,2,R,2,R,0,R,0,R,0,R,30,R,18,R,12,R,3,R,3,R,0,R,4,R,2,R,2,R,12,R,8,R,4
2022,234076,43,31,2,2,22 ,R,12,R,8,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,5,R,3,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,4,R,2,R,2,R,1,R,1,R,0,R,1,R,1,R,0,R,0,R,0,R,0
2022,234076,44,32,2,2,23 ,R,66,R,41,R,25,R,0,R,0,R,0,R,5,R,4,R,1,R,8,R,4,R,4,R,4,R,2,R,2,R,0,R,0,R,0,R,30,R,18,R,12,R,3,R,3,R,0,R,4,R,2,R,2,R,12,R,8,R,4
2022,236948, 2,12,1,1,999,R,6411,R,3013,R,3398,R,27,R,13,R,14,R,1704,R,809,R,895,R,162,R,74,R,88,R,550,R,222,R,328,R,27,R,12,R,15,R,2498,R,1181,R,1317,R,493,R,214,R,279,R,50,R,30,R,20,R,900,R,458,R,442
2022,236948, 3,13,1,1,999,R,5409,R,2484,R,2925,R,20,R,9,R,11,R,1462,R,676,R,786,R,122,R,49,R,73,R,431,R,174,R,257,R,20,R,10,R,10,R,2114,R,987,R,1127,R,409,R,171,R,238,R,34,R,18,R,16,R,797,R,390,R,407
2022,236948, 6,10,2,2,10 ,R,6413,R,3014,R,3399,R,27,R,13,R,14,R,1705,R,809,R,896,R,162,R,74,R,88,R,551,R,223,R,328,R,27,R,12,R,15,R,2498,R,1181,R,1317,R,493,R,214,R,279,R,50,R,30,R,20,R,900,R,458,R,442
2022,236948, 7,11,2,2,45 ,R,2,R,1,R,1,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2022,236948, 8,12,2,2,50 ,R,6411,R,3013,R,3398,R,27,R,13,R,14,R,1704,R,809,R,895,R,162,R,74,R,88,R,550,R,222,R,328,R,27,R,12,R,15,R,2498,R,1181,R,1317,R,493,R,214,R,279,R,50,R,30,R,20,R,900,R,458,R,442
2022,236948, 9,13,2,2,29A,R,5409,R,2484,R,2925,R,20,R,9,R,11,R,1462,R,676,R,786,R,122,R,49,R,73,R,431,R,174,R,257,R,20,R,10,R,10,R,2114,R,987,R,1127,R,409,R,171,R,238,R,34,R,18,R,16,R,797,R,390,R,407
2022,236948,12,16,2,2,18A,R,5409,R,2484,R,2925,R,20,R,9,R,11,R,1462,R,676,R,786,R,122,R,49,R,73,R,431,R,174,R,257,R,20,R,10,R,10,R,2114,R,987,R,1127,R,409,R,171,R,238,R,34,R,18,R,16,R,797,R,390,R,407
2022,236948,13,17,2,2,19 ,R,4578,R,2012,R,2566,R,14,R,7,R,7,R,1207,R,535,R,672,R,88,R,28,R,60,R,322,R,125,R,197,R,13,R,6,R,7,R,1877,R,837,R,1040,R,346,R,134,R,212,R,30,R,15,R,15,R,681,R,325,R,356
2022,236948,14,18,2,2,20 ,R,739,R,412,R,327,R,4,R,0,R,4,R,234,R,125,R,109,R,29,R,17,R,12,R,89,R,44,R,45,R,7,R,4,R,3,R,215,R,135,R,80,R,59,R,34,R,25,R,3,R,2,R,1,R,99,R,51,R,48
2022,236948,15,19,2,2,21 ,R,92,R,60,R,32,R,2,R,2,R,0,R,21,R,16,R,5,R,5,R,4,R,1,R,20,R,5,R,15,R,0,R,0,R,0,R,22,R,15,R,7,R,4,R,3,R,1,R,1,R,1,R,0,R,17,R,14,R,3
2022,236948,40,11,1,1,999,R,2,R,1,R,1,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2022,236948,41,31,1,1,999,R,47,R,31,R,16,R,0,R,0,R,0,R,8,R,4,R,4,R,3,R,3,R,0,R,2,R,1,R,1,R,1,R,1,R,0,R,19,R,11,R,8,R,5,R,4,R,1,R,2,R,2,R,0,R,7,R,5,R,2
2022,236948,42,32,1,1,999,R,955,R,498,R,457,R,7,R,4,R,3,R,234,R,129,R,105,R,37,R,22,R,15,R,117,R,47,R,70,R,6,R,1,R,5,R,365,R,183,R,182,R,79,R,39,R,40,R,14,R,10,R,4,R,96,R,63,R,33
2022,236948,43,31,2,2,22 ,R,47,R,31,R,16,R,0,R,0,R,0,R,8,R,4,R,4,R,3,R,3,R,0,R,2,R,1,R,1,R,1,R,1,R,0,R,19,R,11,R,8,R,5,R,4,R,1,R,2,R,2,R,0,R,7,R,5,R,2
2022,236948,44,32,2,2,23 ,R,955,R,498,R,457,R,7,R,4,R,3,R,234,R,129,R,105,R,37,R,22,R,15,R,117,R,47,R,70,R,6,R,1,R,5,R,365,R,183,R,182,R,79,R,39,R,40,R,14,R,10,R,4,R,96,R,63,R,33
2022,239105, 2,12,1,1,999,R,2002,R,910,R,1092,R,3,Z,0,R,3,R,162,R,63,R,99,R,98,R,46,R,52,R,266,R,127,R,139,R,1,Z,0,R,1,R,1362,R,630,R,732,R,56,R,20,R,36,R,4,R,2,R,2,R,50,R,22,R,28
2022,239105, 3,13,1,1,999,R,1652,R,706,R,946,R,1,Z,0,R,1,R,139,R,48,R,91,R,67,R,27,R,40,R,198,R,86,R,112,R,1,Z,0,R,1,R,1157,R,515,R,642,R,48,R,16,R,32,R,3,R,1,R,2,R,38,R,13,R,25
2022,239105, 6,10,2,2,10 ,R,2002,R,910,R,1092,R,3,Z,0,R,3,R,162,R,63,R,99,R,98,R,46,R,52,R,266,R,127,R,139,R,1,Z,0,R,1,R,1362,R,630,R,732,R,56,R,20,R,36,R,4,R,2,R,2,R,50,R,22,R,28
2022,239105, 8,12,2,2,50 ,R,2002,R,910,R,1092,R,3,Z,0,R,3,R,162,R,63,R,99,R,98,R,46,R,52,R,266,R,127,R,139,R,1,Z,0,R,1,R,1362,R,630,R,732,R,56,R,20,R,36,R,4,R,2,R,2,R,50,R,22,R,28
2022,239105, 9,13,2,2,29A,R,1652,R,706,R,946,R,1,Z,0,R,1,R,139,R,48,R,91,R,67,R,27,R,40,R,198,R,86,R,112,R,1,Z,0,R,1,R,1157,R,515,R,642,R,48,R,16,R,32,R,3,R,1,R,2,R,38,R,13,R,25
2022,239105,12,16,2,2,18A,R,1652,R,706,R,946,R,1,Z,0,R,1,R,139,R,48,R,91,R,67,R,27,R,40,R,198,R,86,R,112,R,1,Z,0,R,1,R,1157,R,515,R,642,R,48,R,16,R,32,R,3,R,1,R,2,R,38,R,13,R,25
2022,239105,13,17,2,2,19 ,R,1331,R,537,R,794,R,1,Z,0,R,1,R,110,R,41,R,69,R,42,R,16,R,26,R,164,R,65,R,99,R,1,Z,0,R,1,R,936,R,392,R,544,R,40,R,12,R,28,R,1,Z,0,R,1,R,36,R,11,R,25
2022,239105,14,18,2,2,20 ,R,298,R,158,R,140,Z,0,Z,0,Z,0,R,28,R,7,R,21,R,18,R,7,R,11,R,31,R,18,R,13,Z,0,Z,0,Z,0,R,210,R,119,R,91,R,8,R,4,R,4,R,1,R,1,Z,0,R,2,R,2,Z,0
2022,239105,15,19,2,2,21 ,R,23,R,11,R,12,R,0,Z,0,R,0,R,1,R,0,R,1,R,7,R,4,R,3,R,3,R,3,R,0,R,0,Z,0,R,0,R,11,R,4,R,7,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0
2022,239105,41,31,1,1,999,R,7,R,2,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,4,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,239105,42,32,1,1,999,R,343,R,202,R,141,R,2,Z,0,R,2,R,23,R,15,R,8,R,30,R,19,R,11,R,66,R,41,R,25,R,0,Z,0,R,0,R,201,R,113,R,88,R,8,R,4,R,4,R,1,R,1,R,0,R,12,R,9,R,3
2022,239105,43,31,2,2,22 ,R,7,R,2,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,4,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,239105,44,32,2,2,23 ,R,343,R,202,R,141,R,2,Z,0,R,2,R,23,R,15,R,8,R,30,R,19,R,11,R,66,R,41,R,25,R,0,Z,0,R,0,R,201,R,113,R,88,R,8,R,4,R,4,R,1,R,1,R,0,R,12,R,9,R,3
2022,240444, 2,12,1,1,999,R,6414,R,3040,R,3374,R,11,R,3,R,8,R,401,R,185,R,216,R,135,R,64,R,71,R,353,R,173,R,180,R,7,R,3,R,4,R,4680,R,2190,R,2490,R,261,R,115,R,146,R,12,R,8,R,4,R,554,R,299,R,255
2022,240444, 3,13,1,1,999,R,5723,R,2655,R,3068,R,6,R,2,R,4,R,362,R,160,R,202,R,110,R,46,R,64,R,290,R,141,R,149,R,6,R,2,R,4,R,4200,R,1930,R,2270,R,230,R,98,R,132,R,12,R,8,R,4,R,507,R,268,R,239
2022,240444, 6,10,2,2,10 ,R,6414,R,3040,R,3374,R,11,R,3,R,8,R,401,R,185,R,216,R,135,R,64,R,71,R,353,R,173,R,180,R,7,R,3,R,4,R,4680,R,2190,R,2490,R,261,R,115,R,146,R,12,R,8,R,4,R,554,R,299,R,255
2022,240444, 8,12,2,2,50 ,R,6414,R,3040,R,3374,R,11,R,3,R,8,R,401,R,185,R,216,R,135,R,64,R,71,R,353,R,173,R,180,R,7,R,3,R,4,R,4680,R,2190,R,2490,R,261,R,115,R,146,R,12,R,8,R,4,R,554,R,299,R,255
2022,240444, 9,13,2,2,29A,R,5723,R,2655,R,3068,R,6,R,2,R,4,R,362,R,160,R,202,R,110,R,46,R,64,R,290,R,141,R,149,R,6,R,2,R,4,R,4200,R,1930,R,2270,R,230,R,98,R,132,R,12,R,8,R,4,R,507,R,268,R,239
2022,240444,12,16,2,2,18A,R,5723,R,2655,R,3068,R,6,R,2,R,4,R,362,R,160,R,202,R,110,R,46,R,64,R,290,R,141,R,149,R,6,R,2,R,4,R,4200,R,1930,R,2270,R,230,R,98,R,132,R,12,R,8,R,4,R,507,R,268,R,239
2022,240444,13,17,2,2,19 ,R,4573,R,1968,R,2605,R,1,R,1,R,0,R,300,R,126,R,174,R,70,R,28,R,42,R,200,R,90,R,110,R,6,R,2,R,4,R,3386,R,1425,R,1961,R,182,R,74,R,108,R,9,R,6,R,3,R,419,R,216,R,203
2022,240444,14,18,2,2,20 ,R,1056,R,628,R,428,R,4,R,1,R,3,R,56,R,31,R,25,R,35,R,15,R,20,R,83,R,47,R,36,R,0,R,0,R,0,R,754,R,466,R,288,R,46,R,22,R,24,R,3,R,2,R,1,R,75,R,44,R,31
2022,240444,15,19,2,2,21 ,R,94,R,59,R,35,R,1,R,0,R,1,R,6,R,3,R,3,R,5,R,3,R,2,R,7,R,4,R,3,R,0,R,0,R,0,R,60,R,39,R,21,R,2,R,2,R,0,R,0,R,0,R,0,R,13,R,8,R,5
2022,240444,41,31,1,1,999,R,62,R,41,R,21,R,2,R,0,R,2,R,6,R,5,R,1,R,4,R,4,R,0,R,9,R,1,R,8,R,0,R,0,R,0,R,25,R,17,R,8,R,4,R,3,R,1,R,0,R,0,R,0,R,12,R,11,R,1
2022,240444,42,32,1,1,999,R,629,R,344,R,285,R,3,R,1,R,2,R,33,R,20,R,13,R,21,R,14,R,7,R,54,R,31,R,23,R,1,R,1,R,0,R,455,R,243,R,212,R,27,R,14,R,13,R,0,R,0,R,0,R,35,R,20,R,15
2022,240444,43,31,2,2,22 ,R,62,R,41,R,21,R,2,R,0,R,2,R,6,R,5,R,1,R,4,R,4,R,0,R,9,R,1,R,8,R,0,R,0,R,0,R,25,R,17,R,8,R,4,R,3,R,1,R,0,R,0,R,0,R,12,R,11,R,1
2022,240444,44,32,2,2,23 ,R,629,R,344,R,285,R,3,R,1,R,2,R,33,R,20,R,13,R,21,R,14,R,7,R,54,R,31,R,23,R,1,R,1,R,0,R,455,R,243,R,212,R,27,R,14,R,13,R,0,R,0,R,0,R,35,R,20,R,15
2022,243744, 2,12,1,1,999,R,1738,R,854,R,884,R,18,R,11,R,7,R,375,R,150,R,225,R,130,R,62,R,68,R,290,R,148,R,142,R,7,R,3,R,4,R,601,R,313,R,288,R,134,R,71,R,63,R,11,R,4,R,7,R,172,R,92,R,80
2022,243744, 3,13,1,1,999,R,1653,R,800,R,853,R,16,R,9,R,7,R,364,R,144,R,220,R,120,R,55,R,65,R,274,R,137,R,137,R,7,R,3,R,4,R,572,R,297,R,275,R,127,R,65,R,62,R,10,R,4,R,6,R,163,R,86,R,77
2022,243744, 4,20,1,1,999,R,8,R,7,R,1,R,1,R,1,Z,0,R,1,R,1,Z,0,R,1,R,1,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,3,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0
2022,243744, 6,10,2,2,10 ,R,1738,R,854,R,884,R,18,R,11,R,7,R,375,R,150,R,225,R,130,R,62,R,68,R,290,R,148,R,142,R,7,R,3,R,4,R,601,R,313,R,288,R,134,R,71,R,63,R,11,R,4,R,7,R,172,R,92,R,80
2022,243744, 8,12,2,2,50 ,R,1738,R,854,R,884,R,18,R,11,R,7,R,375,R,150,R,225,R,130,R,62,R,68,R,290,R,148,R,142,R,7,R,3,R,4,R,601,R,313,R,288,R,134,R,71,R,63,R,11,R,4,R,7,R,172,R,92,R,80
2022,243744, 9,13,2,2,29A,R,1653,R,800,R,853,R,16,R,9,R,7,R,364,R,144,R,220,R,120,R,55,R,65,R,274,R,137,R,137,R,7,R,3,R,4,R,572,R,297,R,275,R,127,R,65,R,62,R,10,R,4,R,6,R,163,R,86,R,77
2022,243744,12,16,2,2,18A,R,1653,R,800,R,853,R,16,R,9,R,7,R,364,R,144,R,220,R,120,R,55,R,65,R,274,R,137,R,137,R,7,R,3,R,4,R,572,R,297,R,275,R,127,R,65,R,62,R,10,R,4,R,6,R,163,R,86,R,77
2022,243744,13,17,2,2,19 ,R,1266,R,611,R,655,R,7,R,6,R,1,R,282,R,111,R,171,R,95,R,47,R,48,R,212,R,111,R,101,R,5,R,2,R,3,R,443,R,231,R,212,R,94,R,42,R,52,R,9,R,3,R,6,R,119,R,58,R,61
2022,243744,14,18,2,2,20 ,R,304,R,144,R,160,R,5,R,2,R,3,R,67,R,27,R,40,R,18,R,5,R,13,R,46,R,19,R,27,R,2,R,1,R,1,R,105,R,50,R,55,R,23,R,15,R,8,R,0,R,0,R,0,R,38,R,25,R,13
2022,243744,15,19,2,2,21 ,R,83,R,45,R,38,R,4,R,1,R,3,R,15,R,6,R,9,R,7,R,3,R,4,R,16,R,7,R,9,R,0,R,0,R,0,R,24,R,16,R,8,R,10,R,8,R,2,R,1,R,1,R,0,R,6,R,3,R,3
2022,243744,16,20,2,2,30 ,R,8,R,7,R,1,R,1,R,1,Z,0,R,1,R,1,Z,0,R,1,R,1,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,3,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0
2022,243744,41,31,1,1,999,R,44,R,26,R,18,R,1,R,1,R,0,R,8,R,3,R,5,R,4,R,3,R,1,R,8,R,7,R,1,R,0,R,0,R,0,R,15,R,7,R,8,R,3,R,3,R,0,R,1,R,0,R,1,R,4,R,2,R,2
2022,243744,42,32,1,1,999,R,33,R,21,R,12,R,0,R,0,R,0,R,2,R,2,R,0,R,5,R,3,R,2,R,7,R,4,R,3,R,0,R,0,R,0,R,11,R,6,R,5,R,4,R,3,R,1,R,0,R,0,R,0,R,4,R,3,R,1
2022,243744,43,31,2,2,22 ,R,44,R,26,R,18,R,1,R,1,R,0,R,8,R,3,R,5,R,4,R,3,R,1,R,8,R,7,R,1,R,0,R,0,R,0,R,15,R,7,R,8,R,3,R,3,R,0,R,1,R,0,R,1,R,4,R,2,R,2
